Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																				
Дата голосования: 07.12.2003 0:00:00																																																				
																																																				
Наименование Избирательной комиссии:    Октябрьская																																																				
																																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																				
																																																				
		Сумма	УИК №2201	УИК №2202	УИК №2203	УИК №2204	УИК №2205	УИК №2206	УИК №2207	УИК №2208	УИК №2209	УИК №2210	УИК №2211	УИК №2212	УИК №2213	УИК №2214	УИК №2215	УИК №2216	УИК №2217	УИК №2218	УИК №2219	УИК №2220	УИК №2221	УИК №2222	УИК №2223	УИК №2224	УИК №2225	УИК №2226	УИК №2227	УИК №2228	УИК №2229	УИК №2230	УИК №2231	УИК №2232	УИК №2233	УИК №2234	УИК №2235	УИК №2236	УИК №2237	УИК №2238	УИК №2239	УИК №2240	УИК №2241	УИК №2242	УИК №2243	УИК №2244	УИК №2245					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	563	33	43	28	33	9	10	3	31	25	29	10	8	4	8	3	10	22	45	20	6	10	4	3	10	9	13	12	13	9	14	4	3	6	3	5	6	3	6	3	3	10	11	8	12	3					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	514	33	34	28	26	8	10	1	23	23	29	10	8	4	6	3	10	22	43	20	6	10	4	3	10	7	13	11	11	9	14	4	3	4	3	5	6	3	6	0	3	10	11	6	10	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	256	11	121	6	11	4	7	4	8	0	5	0	3	2	2	3	1	1	0	7	3	2	1	3	8	5	2	2	2	5	7	1	1	1	2	1	1	2	0	0	3	1	3	3	0	1					
14	Число погашенных открепительных удостоверений	49	0	9	0	7	1	0	2	8	2	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	2	0	1	2	0	0	0	0	2	0	0	0	0	0	3	0	0	0	2	2	2					
15	Число открепительных удостоверений выданных ТИК	26	1	0	2	5	0	0	0	0	1	2	0	1	1	1	0	0	1	1	0	0	0	1	0	1	1	0	1	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																				
18	"1. ""ЕДИНЕНИЕ"""	539	17	23	19	16	12	10	4	19	7	12	6	7	7	13	3	10	22	12	8	9	26	19	5	33	23	20	17	10	4	28	5	6	7	2	5	14	5	4	11	7	2	21	15	10	4					
		2.97%	1.85%	2.13%	2.76%	1.72%	2.87%	2.33%	2.91%	2.35%	1.05%	1.27%	2.54%	2.16%	3.78%	4.49%	2.72%	5.31%	2.84%	2.22%	3.18%	4.24%	5.76%	4.15%	1.83%	6.19%	5.86%	4.08%	5.05%	7.04%	1.12%	2.89%	2.10%	4.25%	2.38%	0.83%	2.70%	6.60%	2.24%	1.71%	4.64%	5.22%	1.66%	4.43%	3.77%	2.76%	3.36%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	486	41	47	30	55	22	11	5	26	19	11	6	8	1	4	4	7	21	5	10	7	2	14	10	12	6	4	11	3	6	17	1	1	4	7	12	7	3	5	3	3	2	4	4	5	0					
		2.68%	4.48%	4.37%	4.37%	5.92%	5.27%	2.56%	3.64%	3.22%	2.87%	1.16%	2.54%	2.46%	0.54%	1.38%	3.63%	3.72%	2.72%	0.92%	3.98%	3.30%	0.44%	3.06%	3.66%	2.25%	1.53%	0.81%	3.27%	2.11%	1.68%	1.75%	0.42%	0.70%	1.36%	2.91%	6.48%	3.30%	1.34%	2.14%	1.26%	2.23%	1.66%	0.84%	1.00%	1.38%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	713	37	64	42	21	15	32	7	36	22	21	3	9	6	25	4	9	20	11	12	9	31	24	23	37	22	11	13	4	16	41	3	0	3	7	4	8	3	7	14	3	4	21	4	3	2					
		3.93%	4.04%	5.95%	6.12%	2.26%	3.59%	7.45%	5.10%	4.46%	3.32%	2.22%	1.27%	2.77%	3.24%	8.65%	3.63%	4.78%	2.59%	2.03%	4.78%	4.24%	6.87%	5.25%	8.42%	6.94%	5.61%	2.24%	3.86%	2.81%	4.49%	4.23%	1.26%	0.0%	1.02%	2.91%	2.16%	3.77%	1.34%	3.00%	5.90%	2.23%	3.33%	4.43%	1.00%	0.82%	1.68%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	335	31	37	24	53	8	11	5	13	14	17	2	1	1	4	2	2	5	5	5	3	7	11	0	5	4	0	7	4	2	8	1	2	3	3	1	10	5	1	3	1	0	4	4	6	0					
		1.84%	3.39%	3.44%	3.49%	5.71%	1.91%	2.56%	3.64%	1.61%	2.11%	1.80%	0.84%	0.30%	0.54%	1.38%	1.81%	1.06%	0.64%	0.92%	1.99%	1.41%	1.55%	2.40%	0.0%	0.93%	1.02%	0.0%	2.08%	2.81%	0.56%	0.82%	0.42%	1.41%	1.02%	1.25%	0.54%	4.71%	2.24%	0.42%	1.26%	0.74%	0.0%	0.84%	1.00%	1.65%	0.0%					
22	"5. ""За Русь Святую"""	88	4	7	4	2	1	0	0	11	3	11	0	1	2	1	2	5	4	3	2	1	0	0	2	0	1	1	0	1	3	7	1	1	2	0	0	1	0	0	0	0	0	1	1	2	0					
		0.48%	0.43%	0.65%	0.58%	0.21%	0.23%	0.0%	0.0%	1.36%	0.45%	1.16%	0.0%	0.30%	1.08%	0.34%	1.81%	2.65%	0.51%	0.55%	0.79%	0.47%	0.0%	0.0%	0.73%	0.0%	0.25%	0.20%	0.0%	0.70%	0.84%	0.72%	0.42%	0.70%	0.68%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.25%	0.55%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	93	2	2	0	2	1	4	0	1	4	6	1	1	0	3	1	2	8	3	1	0	1	1	2	3	9	2	2	1	2	6	1	2	3	1	2	2	2	1	1	2	1	1	0	1	2					
		0.51%	0.21%	0.18%	0.0%	0.21%	0.23%	0.93%	0.0%	0.12%	0.60%	0.63%	0.42%	0.30%	0.0%	1.03%	0.90%	1.06%	1.03%	0.55%	0.39%	0.0%	0.22%	0.21%	0.73%	0.56%	2.29%	0.40%	0.59%	0.70%	0.56%	0.62%	0.42%	1.41%	1.02%	0.41%	1.08%	0.94%	0.89%	0.42%	0.42%	1.49%	0.83%	0.21%	0.0%	0.27%	1.68%					
24	"7. ""Новый курс - Автомобильная Россия"""	127	11	9	5	10	5	3	2	15	9	8	1	4	0	2	1	2	3	2	1	3	4	0	1	4	1	3	3	0	0	1	1	1	1	0	1	3	1	0	1	2	1	0	1	1	0					
		0.70%	1.20%	0.83%	0.72%	1.07%	1.19%	0.69%	1.45%	1.85%	1.35%	0.84%	0.42%	1.23%	0.0%	0.69%	0.90%	1.06%	0.38%	0.37%	0.39%	1.41%	0.88%	0.0%	0.36%	0.75%	0.25%	0.61%	0.89%	0.0%	0.0%	0.10%	0.42%	0.70%	0.34%	0.0%	0.54%	1.41%	0.44%	0.0%	0.42%	1.49%	0.83%	0.0%	0.25%	0.27%	0.0%					
25	"8. ""Народно-республиканская партия России"""	42	3	1	1	0	2	2	0	1	0	2	0	0	0	0	0	1	2	3	0	0	0	0	0	1	2	2	1	0	0	2	2	0	0	1	1	2	1	0	3	1	1	0	1	3	0					
		0.23%	0.32%	0.09%	0.14%	0.0%	0.47%	0.46%	0.0%	0.12%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%	0.25%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.51%	0.40%	0.29%	0.0%	0.0%	0.20%	0.84%	0.0%	0.0%	0.41%	0.54%	0.94%	0.44%	0.0%	1.26%	0.74%	0.83%	0.0%	0.25%	0.82%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	36	3	6	0	0	4	0	0	1	2	1	0	0	0	0	0	1	1	2	0	0	1	0	2	2	2	1	0	0	0	3	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0					
		0.19%	0.32%	0.55%	0.0%	0.0%	0.95%	0.0%	0.0%	0.12%	0.30%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%	0.12%	0.37%	0.0%	0.0%	0.22%	0.0%	0.73%	0.37%	0.51%	0.20%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.83%	0.21%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1644	52	63	19	36	18	12	1	23	23	30	27	120	36	34	7	31	87	67	30	27	21	108	31	79	23	57	41	5	7	44	18	35	36	17	8	14	43	17	38	10	5	51	89	88	16					
		9.07%	5.68%	5.86%	2.76%	3.87%	4.31%	2.79%	0.72%	2.85%	3.47%	3.17%	11.44%	37.03%	19.45%	11.76%	6.36%	16.48%	11.26%	12.40%	11.95%	12.73%	4.65%	23.63%	11.35%	14.82%	5.86%	11.65%	12.20%	3.52%	1.96%	4.55%	7.56%	24.82%	12.24%	7.08%	4.32%	6.60%	19.28%	7.29%	16.03%	7.46%	4.16%	10.75%	22.41%	24.30%	13.44%					
28	"11. ""Истинные патриоты России"""	46	1	2	2	3	2	4	0	1	2	2	0	0	1	0	1	0	0	1	0	2	1	5	2	2	2	0	0	1	1	0	2	0	0	1	0	0	0	0	0	0	0	1	1	3	0					
		0.25%	0.10%	0.18%	0.29%	0.32%	0.47%	0.93%	0.0%	0.12%	0.30%	0.21%	0.0%	0.0%	0.54%	0.0%	0.90%	0.0%	0.0%	0.18%	0.0%	0.94%	0.22%	1.09%	0.73%	0.37%	0.51%	0.0%	0.0%	0.70%	0.28%	0.0%	0.84%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.25%	0.82%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	193	5	12	3	11	4	3	1	12	11	9	0	4	2	1	1	1	7	5	2	0	6	4	2	6	4	6	9	4	2	29	2	1	2	4	1	0	0	6	2	1	2	2	2	2	0					
		1.06%	0.54%	1.11%	0.43%	1.18%	0.95%	0.69%	0.72%	1.48%	1.66%	0.95%	0.0%	1.23%	1.08%	0.34%	0.90%	0.53%	0.90%	0.92%	0.79%	0.0%	1.33%	0.87%	0.73%	1.12%	1.02%	1.22%	2.67%	2.81%	0.56%	2.99%	0.84%	0.70%	0.68%	1.66%	0.54%	0.0%	0.0%	2.57%	0.84%	0.74%	1.66%	0.42%	0.50%	0.55%	0.0%					
30	"13. ""Демократическая партия России"""	44	2	2	0	2	1	2	0	2	2	3	0	1	2	0	0	1	0	0	0	0	2	4	3	1	3	1	0	2	0	4	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0					
		0.24%	0.21%	0.18%	0.0%	0.21%	0.23%	0.46%	0.0%	0.24%	0.30%	0.31%	0.0%	0.30%	1.08%	0.0%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	0.44%	0.87%	1.09%	0.18%	0.76%	0.20%	0.0%	1.40%	0.0%	0.41%	0.0%	0.0%	0.68%	0.41%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	37	2	3	1	3	0	1	0	2	1	2	0	1	1	2	0	0	0	0	0	0	2	0	1	1	2	0	0	1	0	4	1	0	0	1	0	2	0	0	0	0	0	0	2	1	0					
		0.20%	0.21%	0.27%	0.14%	0.32%	0.0%	0.23%	0.0%	0.24%	0.15%	0.21%	0.0%	0.30%	0.54%	0.69%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.36%	0.18%	0.51%	0.0%	0.0%	0.70%	0.0%	0.41%	0.42%	0.0%	0.0%	0.41%	0.0%	0.94%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.50%	0.27%	0.0%					
32	"15. ""Партия СЛОН"""	29	0	0	1	0	0	1	0	2	1	0	0	0	0	3	0	0	0	3	1	0	1	0	2	1	1	2	3	0	1	1	0	1	1	0	0	0	0	1	0	0	0	2	0	0	0					
		0.16%	0.0%	0.0%	0.14%	0.0%	0.0%	0.23%	0.0%	0.24%	0.15%	0.0%	0.0%	0.0%	0.0%	1.03%	0.0%	0.0%	0.0%	0.55%	0.39%	0.0%	0.22%	0.0%	0.73%	0.18%	0.25%	0.40%	0.89%	0.0%	0.28%	0.10%	0.0%	0.70%	0.34%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	629	52	72	41	66	12	6	4	39	27	46	2	1	4	7	5	2	25	9	14	10	9	7	8	6	9	6	7	6	16	23	4	0	8	9	6	4	7	11	1	2	4	13	10	8	1					
		3.47%	5.68%	6.69%	5.97%	7.11%	2.87%	1.39%	2.91%	4.83%	4.07%	4.87%	0.84%	0.30%	2.16%	2.42%	4.54%	1.06%	3.23%	1.66%	5.57%	4.71%	1.99%	1.53%	2.93%	1.12%	2.29%	1.22%	2.08%	4.22%	4.49%	2.37%	1.68%	0.0%	2.72%	3.75%	3.24%	1.88%	3.13%	4.72%	0.42%	1.49%	3.33%	2.74%	2.51%	2.20%	0.84%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	95	1	7	3	0	3	1	0	3	2	0	0	1	0	2	1	2	4	3	4	2	7	1	0	1	3	4	5	5	1	7	2	1	2	3	2	0	2	1	0	0	1	1	4	3	0					
		0.52%	0.10%	0.65%	0.43%	0.0%	0.71%	0.23%	0.0%	0.37%	0.30%	0.0%	0.0%	0.30%	0.0%	0.69%	0.90%	1.06%	0.51%	0.55%	1.59%	0.94%	1.55%	0.21%	0.0%	0.18%	0.76%	0.81%	1.48%	3.52%	0.28%	0.72%	0.84%	0.70%	0.68%	1.25%	1.08%	0.0%	0.89%	0.42%	0.0%	0.0%	0.83%	0.21%	1.00%	0.82%	0.0%					
35	"18. ""ЛДПР"""	2106	116	142	96	124	61	58	17	132	157	177	13	13	21	47	15	22	134	44	29	20	18	28	14	38	13	32	18	7	44	86	26	14	29	42	13	28	12	19	8	11	9	45	52	38	24					
		11.62%	12.69%	13.20%	13.99%	13.36%	14.62%	13.51%	12.40%	16.35%	23.71%	18.75%	5.50%	4.01%	11.35%	16.26%	13.63%	11.70%	17.35%	8.14%	11.55%	9.43%	3.99%	6.12%	5.12%	7.12%	3.31%	6.54%	5.35%	4.92%	12.35%	8.89%	10.92%	9.92%	9.86%	17.5%	7.02%	13.20%	5.38%	8.15%	3.37%	8.20%	7.5%	9.49%	13.09%	10.49%	20.16%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	323	19	20	16	10	11	11	0	18	18	16	0	3	2	4	4	1	16	7	5	1	8	8	5	4	9	4	7	1	9	16	3	3	10	4	4	7	2	4	2	6	2	8	3	4	8					
		1.78%	2.07%	1.86%	2.33%	1.07%	2.63%	2.56%	0.0%	2.23%	2.71%	1.69%	0.0%	0.92%	1.08%	1.38%	3.63%	0.53%	2.07%	1.29%	1.99%	0.47%	1.77%	1.75%	1.83%	0.75%	2.29%	0.81%	2.08%	0.70%	2.52%	1.65%	1.26%	2.12%	3.40%	1.66%	2.16%	3.30%	0.89%	1.71%	0.84%	4.47%	1.66%	1.68%	0.75%	1.10%	6.72%					
37	"20. ""Политическая партия ""Единая Россия"""	7393	372	374	245	391	141	190	65	307	234	397	143	58	76	83	39	74	333	272	85	60	206	144	85	188	197	208	123	71	193	468	118	56	137	107	76	58	118	116	80	63	55	232	176	142	37					
		40.82%	40.70%	34.79%	35.71%	42.13%	33.81%	44.28%	47.44%	38.04%	35.34%	42.05%	60.59%	17.90%	41.08%	28.71%	35.45%	39.36%	43.13%	50.37%	33.86%	28.30%	45.67%	31.50%	31.13%	35.27%	50.25%	42.53%	36.60%	50.0%	54.21%	48.39%	49.57%	39.71%	46.59%	44.58%	41.08%	27.35%	52.91%	49.78%	33.75%	47.01%	45.83%	48.94%	44.33%	39.22%	31.09%					
38	"21. ""Российская Конституционно-демократическая партия"""	63	1	3	0	0	2	2	1	3	1	4	0	0	1	0	0	0	2	0	4	0	6	0	0	6	2	0	0	2	1	4	2	0	1	0	2	2	1	0	1	1	1	2	0	4	1					
		0.34%	0.10%	0.27%	0.0%	0.0%	0.47%	0.46%	0.72%	0.37%	0.15%	0.42%	0.0%	0.0%	0.54%	0.0%	0.0%	0.0%	0.25%	0.0%	1.59%	0.0%	1.33%	0.0%	0.0%	1.12%	0.51%	0.0%	0.0%	1.40%	0.28%	0.41%	0.84%	0.0%	0.34%	0.0%	1.08%	0.94%	0.44%	0.0%	0.42%	0.74%	0.83%	0.42%	0.0%	1.10%	0.84%					
39	"22. ""Развитие предпринимательства"""	61	2	2	1	3	4	1	0	3	3	4	0	0	0	0	1	1	0	1	0	0	2	4	4	2	1	1	0	3	3	1	3	0	0	0	1	3	1	0	2	1	2	0	0	1	0					
		0.33%	0.21%	0.18%	0.14%	0.32%	0.95%	0.23%	0.0%	0.37%	0.45%	0.42%	0.0%	0.0%	0.0%	0.0%	0.90%	0.53%	0.0%	0.18%	0.0%	0.0%	0.44%	0.87%	1.46%	0.37%	0.25%	0.20%	0.0%	2.11%	0.84%	0.10%	1.26%	0.0%	0.0%	0.0%	0.54%	1.41%	0.44%	0.0%	0.84%	0.74%	1.66%	0.0%	0.0%	0.27%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1630	77	89	60	45	41	38	6	60	43	90	15	53	8	35	9	7	42	27	20	42	70	44	37	58	36	89	44	7	22	81	22	10	29	15	31	34	10	12	53	15	18	47	14	7	18					
		9.00%	8.42%	8.27%	8.74%	4.84%	9.83%	8.85%	4.37%	7.43%	6.49%	9.53%	6.35%	16.35%	4.32%	12.11%	8.18%	3.72%	5.44%	5.0%	7.96%	19.81%	15.52%	9.62%	13.55%	10.88%	9.18%	18.20%	13.09%	4.92%	6.17%	8.37%	9.24%	7.09%	9.86%	6.25%	16.75%	16.03%	4.48%	5.15%	22.36%	11.19%	15.0%	9.91%	3.52%	1.93%	15.12%					
																																																				
41	Против всех	959	56	70	55	64	34	12	17	61	40	62	16	16	9	15	4	4	29	33	12	14	18	12	27	30	13	18	6	3	10	49	14	4	6	10	13	6	6	19	10	4	4	14	13	21	6					
		5.29%	6.12%	6.51%	8.01%	6.89%	8.15%	2.79%	12.40%	7.55%	6.04%	6.56%	6.77%	4.93%	4.86%	5.19%	3.63%	2.12%	3.75%	6.11%	4.78%	6.60%	3.99%	2.62%	9.89%	5.62%	3.31%	3.68%	1.78%	2.11%	2.80%	5.06%	5.88%	2.83%	2.04%	4.16%	7.02%	2.83%	2.69%	8.15%	4.21%	2.98%	3.33%	2.95%	3.27%	5.80%	5.04%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
