Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																														
Дата голосования: 02.12.2007																														
																														
Наименование Избирательной комиссии:    Кусинская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №1111	УИК №1112	УИК №1113	УИК №1114	УИК №1115	УИК №1116	УИК №1117	УИК №1118	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1123	УИК №1124	УИК №1125	УИК №1126	УИК №1127	УИК №1128	УИК №1129	УИК №1130	УИК №1131	УИК №1132	УИК №1133					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	770	40	40	40	40	40	10	40	40	40	40	70	40	40	40	40	10	10	40	10	40	10	10	40					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	702	21	40	40	40	23	10	40	40	27	22	70	40	40	40	40	10	10	40	10	40	10	9	40					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	137	6	6	9	23	4	7	10	14	3	5	3	3	5	12	4	3	2	3	3	8	0	3	1					
14	Число погашенных неиспользованных открепительных удостоверений	68	19	0	0	0	17	0	0	0	13	18	0	0	0	0	0	0	0	0	0	0	0	1	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	30	0	0	2	4	0	1	3	3	1	0	10	2	0	0	2	0	0	0	0	2	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																														
18	1.Политическая партия «Аграрная партия России»	313	28	18	26	17	12	4	23	24	13	14	26	13	8	5	11	3	4	33	4	8	4	0	15					
		1.93%	2.70%	1.84%	2.43%	1.64%	1.84%	0.97%	2.07%	2.56%	1.78%	2.26%	1.76%	1.68%	1.16%	0.73%	1.28%	2.05%	3.42%	3.76%	2.20%	1.26%	3.20%	0.00%	1.61%					
19	2.Всероссийская политическая партия «Гражданская Сила»	110	6	7	20	10	8	0	15	8	5	3	9	0	5	2	3	0	0	5	0	2	0	0	2					
		0.68%	0.58%	0.72%	1.87%	0.97%	1.23%	0.00%	1.35%	0.85%	0.69%	0.48%	0.61%	0.00%	0.72%	0.29%	0.35%	0.00%	0.00%	0.57%	0.00%	0.32%	0.00%	0.00%	0.22%					
20	3.Политическая партия «Демократическая партия России»	18	1	1	2	0	0	0	0	0	0	0	2	1	1	0	1	0	0	6	0	1	0	0	2					
		0.11%	0.10%	0.10%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.13%	0.14%	0.00%	0.12%	0.00%	0.00%	0.68%	0.00%	0.16%	0.00%	0.00%	0.22%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1495	152	83	112	125	69	23	123	94	62	27	83	59	60	65	90	12	15	69	10	43	9	9	101					
		9.24%	14.64%	8.48%	10.47%	12.08%	10.57%	5.58%	11.08%	10.01%	8.50%	4.36%	5.61%	7.64%	8.67%	9.54%	10.47%	8.22%	12.82%	7.86%	5.49%	6.79%	7.20%	8.65%	10.86%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	59	3	1	6	6	3	1	4	2	4	8	17	0	1	0	2	0	0	0	0	0	0	0	1					
		0.36%	0.29%	0.10%	0.56%	0.58%	0.46%	0.24%	0.36%	0.21%	0.55%	1.29%	1.15%	0.00%	0.14%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.11%					
23	6.Политическая партия «Партия социальной справедливости»	37	1	0	3	2	3	1	4	3	3	0	0	2	0	2	4	0	0	7	0	2	0	0	0					
		0.23%	0.10%	0.00%	0.28%	0.19%	0.46%	0.24%	0.36%	0.32%	0.41%	0.00%	0.00%	0.26%	0.00%	0.29%	0.47%	0.00%	0.00%	0.80%	0.00%	0.32%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1199	75	76	90	77	57	32	91	88	60	64	120	25	44	34	37	7	4	55	7	67	13	4	72					
		7.41%	7.23%	7.76%	8.41%	7.44%	8.73%	7.77%	8.20%	9.37%	8.23%	10.34%	8.11%	3.24%	6.36%	4.99%	4.30%	4.79%	3.42%	6.26%	3.85%	10.58%	10.40%	3.85%	7.74%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1381	100	93	94	114	67	22	147	91	67	70	92	48	40	55	73	3	9	55	11	60	0	0	70					
		8.53%	9.63%	9.50%	8.79%	11.01%	10.26%	5.34%	13.24%	9.69%	9.19%	11.31%	6.22%	6.22%	5.78%	8.08%	8.49%	2.05%	7.69%	6.26%	6.04%	9.48%	0.00%	0.00%	7.53%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	128	6	8	8	7	2	6	7	12	0	5	7	2	1	4	6	3	0	33	0	5	0	0	6					
		0.79%	0.58%	0.82%	0.75%	0.68%	0.31%	1.46%	0.63%	1.28%	0.00%	0.81%	0.47%	0.26%	0.14%	0.59%	0.70%	2.05%	0.00%	3.76%	0.00%	0.79%	0.00%	0.00%	0.65%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	11055	639	675	659	645	411	312	664	589	499	425	1104	614	522	496	613	111	85	579	144	434	96	89	650					
		68.31%	61.56%	68.95%	61.59%	62.32%	62.94%	75.73%	59.82%	62.73%	68.45%	68.66%	74.65%	79.53%	75.43%	72.83%	71.28%	76.03%	72.65%	65.95%	79.12%	68.56%	76.80%	85.58%	69.89%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	215	18	6	18	14	16	3	24	21	9	0	12	7	8	10	16	5	0	18	0	2	1	2	5					
		1.33%	1.73%	0.61%	1.68%	1.35%	2.45%	0.73%	2.16%	2.24%	1.23%	0.00%	0.81%	0.91%	1.16%	1.47%	1.86%	3.42%	0.00%	2.05%	0.00%	0.32%	0.80%	1.92%	0.54%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
