Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																
Дата голосования: 07.12.2003 0:00:00																																																
																																																
Наименование Избирательной комиссии:    Сабинская																																																
																																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																
																																																
		Сумма	УИК №2497	УИК №2498	УИК №2499	УИК №2500	УИК №2501	УИК №2502	УИК №2503	УИК №2504	УИК №2505	УИК №2506	УИК №2507	УИК №2508	УИК №2509	УИК №2510	УИК №2511	УИК №2512	УИК №2513	УИК №2514	УИК №2515	УИК №2516	УИК №2517	УИК №2518	УИК №2519	УИК №2520	УИК №2521	УИК №2522	УИК №2523	УИК №2524	УИК №2525	УИК №2526	УИК №2527	УИК №2528	УИК №2529	УИК №2530	УИК №2531	УИК №2532	УИК №2533	УИК №2534	УИК №2535	УИК №2536	УИК №2537					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	499	8	30	10	10	12	9	15	24	8	5	5	5	7	8	10	10	8	20	8	14	4	15	10	10	15	8	25	25	23	8	12	15	10	8	8	11	20	15	15	10	6					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	343	8	23	7	2	12	9	14	18	5	3	0	1	4	7	4	3	1	12	5	14	2	9	6	3	15	3	24	17	19	7	9	15	10	6	6	11	3	8	11	2	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	150	1	4	3	2	0	2	1	5	0	3	0	0	2	4	1	1	0	2	0	2	1	1	0	4	2	64	4	7	6	1	2	5	0	0	0	1	0	3	4	9	3					
14	Число погашенных открепительных удостоверений	156	0	7	3	8	0	0	1	6	3	2	5	4	3	1	6	7	7	8	3	0	2	6	4	7	0	5	1	8	4	1	3	0	0	2	2	0	17	7	4	8	1					
15	Число открепительных удостоверений выданных ТИК	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																
18	"1. ""ЕДИНЕНИЕ"""	156	0	4	3	8	0	0	0	0	5	3	0	2	6	16	3	9	2	3	6	6	3	0	4	3	7	0	6	20	8	0	5	1	0	0	5	0	7	4	0	3	4					
		0.71%	0.0%	0.71%	1.29%	1.66%	0.0%	0.0%	0.0%	0.0%	0.90%	0.89%	0.0%	0.8%	1.40%	3.86%	1.17%	2.38%	0.86%	0.38%	1.74%	1.53%	2.27%	0.0%	1.56%	1.87%	0.88%	0.0%	0.66%	1.94%	1.04%	0.0%	0.66%	0.13%	0.0%	0.0%	1.87%	0.0%	0.76%	0.43%	0.0%	0.27%	0.68%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	68	0	0	0	1	1	0	0	1	0	0	0	0	0	2	3	0	0	1	0	2	0	0	0	0	3	9	3	12	0	0	2	0	0	0	0	2	3	4	14	5	0					
		0.31%	0.0%	0.0%	0.0%	0.20%	0.15%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	1.17%	0.0%	0.0%	0.12%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%	0.37%	1.19%	0.33%	1.16%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.32%	0.32%	0.43%	1.26%	0.45%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	85	0	0	0	7	1	0	0	2	6	0	0	0	0	0	5	0	0	5	7	0	1	0	0	0	3	0	3	6	3	0	2	0	0	0	0	1	4	9	13	7	0					
		0.39%	0.0%	0.0%	0.0%	1.45%	0.15%	0.0%	0.0%	0.40%	1.08%	0.0%	0.0%	0.0%	0.0%	0.0%	1.96%	0.0%	0.0%	0.63%	2.03%	0.0%	0.75%	0.0%	0.0%	0.0%	0.37%	0.0%	0.33%	0.58%	0.39%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.16%	0.43%	0.97%	1.17%	0.64%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	114	3	0	1	11	1	0	0	2	4	0	0	3	2	7	1	0	2	2	0	1	2	0	1	0	11	7	6	9	4	3	0	2	0	0	0	4	5	2	13	5	0					
		0.52%	0.51%	0.0%	0.43%	2.28%	0.15%	0.0%	0.0%	0.40%	0.72%	0.0%	0.0%	1.2%	0.46%	1.69%	0.39%	0.0%	0.86%	0.25%	0.0%	0.25%	1.51%	0.0%	0.39%	0.0%	1.38%	0.92%	0.66%	0.87%	0.52%	0.66%	0.0%	0.26%	0.0%	0.0%	0.0%	0.64%	0.54%	0.21%	1.17%	0.45%	0.0%					
22	"5. ""За Русь Святую"""	20	0	0	0	2	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	3	0	1	0					
		0.09%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.11%	0.09%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.09%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0					
		0.02%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.09%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	45	6	0	0	0	0	0	0	0	2	0	0	3	1	0	0	0	0	0	2	1	0	0	0	0	3	0	3	14	0	0	0	0	0	0	0	2	2	5	0	1	0					
		0.20%	1.02%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	1.2%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	0.25%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.33%	1.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.21%	0.54%	0.0%	0.09%	0.0%					
25	"8. ""Народно-республиканская партия России"""	11	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	1	0	1	0	1	0	0	0	0	0					
		0.05%	0.0%	0.0%	0.43%	0.62%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.26%	0.13%	0.0%	0.27%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0					
		0.03%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%					
27	"10. ""Аграрная партия России"""	126	2	0	0	5	3	0	0	2	10	0	2	4	3	2	1	6	0	3	4	1	1	0	3	0	5	4	7	9	0	0	5	1	4	0	1	7	2	5	11	7	6					
		0.57%	0.34%	0.0%	0.0%	1.03%	0.47%	0.0%	0.0%	0.40%	1.80%	0.0%	1.09%	1.6%	0.70%	0.48%	0.39%	1.59%	0.0%	0.38%	1.16%	0.25%	0.75%	0.0%	1.17%	0.0%	0.63%	0.53%	0.77%	0.87%	0.0%	0.0%	0.66%	0.13%	0.68%	0.0%	0.37%	1.12%	0.21%	0.54%	0.99%	0.64%	1.02%					
28	"11. ""Истинные патриоты России"""	62	1	0	2	7	2	0	0	2	5	0	2	0	2	2	0	0	0	1	0	0	0	0	2	0	2	0	0	15	0	0	1	0	0	0	0	0	0	3	0	9	4					
		0.28%	0.17%	0.0%	0.86%	1.45%	0.31%	0.0%	0.0%	0.40%	0.90%	0.0%	1.09%	0.0%	0.46%	0.48%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.78%	0.0%	0.25%	0.0%	0.0%	1.45%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.82%	0.68%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	65	1	0	2	1	9	0	0	1	0	0	0	0	6	0	1	0	0	0	0	0	1	0	0	0	4	0	11	2	4	6	0	2	0	0	0	5	4	0	0	3	2					
		0.29%	0.17%	0.0%	0.86%	0.20%	1.43%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	1.40%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.75%	0.0%	0.0%	0.0%	0.50%	0.0%	1.22%	0.19%	0.52%	1.33%	0.0%	0.26%	0.0%	0.0%	0.0%	0.80%	0.43%	0.0%	0.0%	0.27%	0.34%					
30	"13. ""Демократическая партия России"""	14	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	3	0	0	0	0	0	0	0	0	0	0	0	4	0					
		0.06%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.11%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	16	1	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	1	0	0	0	0	0	0	0	3	0	0	0	1	0					
		0.07%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%	1.6%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.33%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.09%	0.0%					
32	"15. ""Партия СЛОН"""	16	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	3	0	2	2	0	0	0	0	0	0	0	0	0	0	0	3	0					
		0.07%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.22%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	174	2	0	2	6	0	0	0	3	4	3	2	2	8	0	2	0	0	0	4	10	0	0	2	0	4	0	12	19	6	0	4	2	9	0	0	8	9	6	19	26	0					
		0.79%	0.34%	0.0%	0.86%	1.24%	0.0%	0.0%	0.0%	0.60%	0.72%	0.89%	1.09%	0.8%	1.87%	0.0%	0.78%	0.0%	0.0%	0.0%	1.16%	2.55%	0.0%	0.0%	0.78%	0.0%	0.50%	0.0%	1.33%	1.84%	0.78%	0.0%	0.53%	0.26%	1.54%	0.0%	0.0%	1.28%	0.98%	0.65%	1.71%	2.38%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	36	2	0	0	1	0	0	0	1	0	0	0	0	4	0	0	0	0	0	3	0	0	0	0	0	0	0	3	2	0	2	0	0	0	0	0	6	0	4	0	4	4					
		0.16%	0.34%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.93%	0.0%	0.0%	0.0%	0.0%	0.0%	0.87%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.19%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.96%	0.0%	0.43%	0.0%	0.36%	0.68%					
35	"18. ""ЛДПР"""	280	3	8	0	13	2	0	0	2	2	0	3	3	19	4	6	11	1	5	6	11	2	3	1	0	6	15	19	4	19	0	1	6	0	4	2	8	23	11	26	24	7					
		1.28%	0.51%	1.42%	0.0%	2.70%	0.31%	0.0%	0.0%	0.40%	0.36%	0.0%	1.64%	1.2%	4.44%	0.96%	2.35%	2.91%	0.43%	0.63%	1.74%	2.81%	1.51%	0.82%	0.39%	0.0%	0.75%	1.99%	2.11%	0.38%	2.47%	0.0%	0.13%	0.80%	0.0%	1.08%	0.74%	1.28%	2.51%	1.19%	2.35%	2.20%	1.19%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	162	1	6	1	9	0	0	0	3	5	1	1	0	9	3	1	8	0	0	11	3	2	0	1	0	5	15	16	2	12	0	0	5	0	0	7	8	6	5	0	11	5					
		0.74%	0.17%	1.06%	0.43%	1.87%	0.0%	0.0%	0.0%	0.60%	0.90%	0.29%	0.54%	0.0%	2.10%	0.72%	0.39%	2.12%	0.0%	0.0%	3.19%	0.76%	1.51%	0.0%	0.39%	0.0%	0.63%	1.99%	1.77%	0.19%	1.56%	0.0%	0.0%	0.67%	0.0%	0.0%	2.62%	1.28%	0.65%	0.54%	0.0%	1.01%	0.85%					
37	"20. ""Политическая партия ""Единая Россия"""	18718	528	474	201	365	593	220	387	458	472	305	157	218	318	353	209	298	214	752	257	293	113	328	221	146	668	636	749	875	654	390	714	679	534	356	226	537	761	790	883	848	538					
		85.92%	90.25%	84.34%	87.01%	75.88%	94.57%	88.0%	84.68%	91.78%	85.19%	90.77%	86.26%	87.2%	74.47%	85.26%	81.96%	79.04%	93.04%	96.16%	74.70%	74.93%	85.60%	90.60%	86.32%	91.25%	84.23%	84.46%	83.31%	85.11%	85.04%	86.47%	95.45%	91.26%	91.75%	97.00%	84.64%	86.05%	83.16%	85.59%	79.90%	77.94%	92.12%					
38	"21. ""Российская Конституционно-демократическая партия"""	39	0	4	1	1	0	0	0	1	0	0	0	0	0	0	3	1	0	0	0	2	1	0	0	0	6	1	1	2	0	3	0	1	0	0	0	7	0	0	0	4	0					
		0.17%	0.0%	0.71%	0.43%	0.20%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.17%	0.26%	0.0%	0.0%	0.0%	0.51%	0.75%	0.0%	0.0%	0.0%	0.75%	0.13%	0.11%	0.19%	0.0%	0.66%	0.0%	0.13%	0.0%	0.0%	0.0%	1.12%	0.0%	0.0%	0.0%	0.36%	0.0%					
39	"22. ""Развитие предпринимательства"""	14	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	1	4	1	0	0	0	0	0	0	0	1	0	0	0	3	0					
		0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.44%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.27%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	951	28	38	13	15	10	2	9	18	30	12	8	7	28	14	17	15	6	5	17	51	3	10	15	9	28	61	27	9	29	36	6	36	21	6	13	10	68	49	76	88	8					
		4.36%	4.78%	6.76%	5.62%	3.11%	1.59%	0.8%	1.96%	3.60%	5.41%	3.57%	4.39%	2.8%	6.55%	3.38%	6.66%	3.97%	2.60%	0.63%	4.94%	13.04%	2.27%	2.76%	5.85%	5.62%	3.53%	8.10%	3.00%	0.87%	3.77%	7.98%	0.80%	4.83%	3.60%	1.63%	4.86%	1.60%	7.43%	5.30%	6.87%	8.08%	1.36%					
																																																
41	Против всех	330	5	9	4	14	0	9	10	2	6	4	6	4	8	2	3	11	5	4	21	6	3	7	5	0	24	3	10	10	18	6	6	4	9	0	10	11	7	9	28	21	6					
		1.51%	0.85%	1.60%	1.73%	2.91%	0.0%	3.6%	2.18%	0.40%	1.08%	1.19%	3.29%	1.6%	1.87%	0.48%	1.17%	2.91%	2.17%	0.51%	6.10%	1.53%	2.27%	1.93%	1.95%	0.0%	3.02%	0.39%	1.11%	0.97%	2.34%	1.33%	0.80%	0.53%	1.54%	0.0%	3.74%	1.76%	0.76%	0.97%	2.53%	1.93%	1.02%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
