Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																						
Дата голосования: 02.12.2007																																						
																																						
Наименование Избирательной комиссии:    Петродворцовая N 8																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №1369	УИК №1370	УИК №1371	УИК №1372	УИК №1373	УИК №1374	УИК №1375	УИК №1376	УИК №1377	УИК №1378	УИК №1379	УИК №1380	УИК №1381	УИК №1382	УИК №1383	УИК №1384	УИК №1385	УИК №1386	УИК №1387	УИК №1388	УИК №1389	УИК №1390	УИК №1391	УИК №1392	УИК №1393	УИК №1394	УИК №1395	УИК №1396	УИК №1397	УИК №1398	УИК №1399					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	1840	60	50	50	70	60	20	30	70	60	85	50	70	60	60	60	65	70	60	60	60	60	70	50	60	50	50	50	60	30	190	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1598	59	50	19	61	47	9	28	65	60	85	46	63	40	29	60	65	70	42	44	60	60	64	50	60	47	50	50	60	19	136	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	2010	50	163	39	46	86	66	13	61	51	79	19	35	31	131	22	23	25	60	74	30	24	27	22	21	34	180	52	95	21	41	389					
14	Число погашенных неиспользованных открепительных удостоверений	242	1	0	31	9	13	11	2	5	0	0	4	7	20	31	0	0	0	18	16	0	0	6	0	0	3	0	0	0	11	54	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	160	0	1	0	4	4	0	1	6	1	3	6	5	1	5	3	21	4	4	0	12	5	7	5	6	5	4	7	39	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
18	1.Политическая партия «Аграрная партия России»	1038	10	97	19	27	30	3	27	37	26	34	32	44	50	40	32	58	36	28	23	38	45	35	36	23	26	43	35	36	14	47	7					
		2.87%	1.55%	5.57%	3.24%	2.23%	2.85%	1.08%	3.17%	2.90%	2.91%	3.13%	2.61%	3.44%	3.98%	3.66%	3.00%	3.06%	2.83%	2.35%	3.29%	2.52%	2.90%	2.60%	2.78%	2.19%	2.45%	1.99%	2.63%	1.97%	3.04%	3.39%	1.16%					
19	2.Всероссийская политическая партия «Гражданская Сила»	662	9	29	12	14	10	1	6	39	12	20	22	13	16	25	26	18	11	11	10	21	53	19	36	29	14	12	25	27	10	103	9					
		1.83%	1.40%	1.66%	2.04%	1.16%	0.95%	0.36%	0.70%	3.05%	1.34%	1.84%	1.80%	1.02%	1.27%	2.29%	2.44%	0.95%	0.86%	0.92%	1.43%	1.39%	3.41%	1.41%	2.78%	2.76%	1.32%	0.56%	1.88%	1.48%	2.17%	7.44%	1.50%					
20	3.Политическая партия «Демократическая партия России»	66	1	4	0	1	2	0	1	1	0	0	1	2	0	3	0	5	1	1	13	1	0	3	3	0	1	6	2	3	0	10	1					
		0.18%	0.16%	0.23%	0.00%	0.08%	0.19%	0.00%	0.12%	0.08%	0.00%	0.00%	0.08%	0.16%	0.00%	0.27%	0.00%	0.26%	0.08%	0.08%	1.86%	0.07%	0.00%	0.22%	0.23%	0.00%	0.09%	0.28%	0.15%	0.16%	0.00%	0.72%	0.17%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	5086	77	304	90	203	196	9	99	204	115	164	160	177	186	176	191	223	181	164	29	215	215	189	217	191	176	176	262	187	75	186	49					
		14.06%	11.96%	17.44%	15.33%	16.78%	18.65%	3.23%	11.61%	15.96%	12.85%	15.12%	13.06%	13.84%	14.80%	16.09%	17.92%	11.78%	14.22%	13.75%	4.14%	14.24%	13.84%	14.06%	16.73%	18.21%	16.59%	8.18%	19.65%	10.23%	16.30%	13.43%	8.15%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	656	10	22	18	22	12	0	7	24	13	18	24	22	23	30	25	24	9	18	4	18	43	33	42	22	21	7	29	27	9	78	2					
		1.81%	1.55%	1.26%	3.07%	1.82%	1.14%	0.00%	0.82%	1.88%	1.45%	1.66%	1.96%	1.72%	1.83%	2.74%	2.35%	1.27%	0.71%	1.51%	0.57%	1.19%	2.77%	2.46%	3.24%	2.10%	1.98%	0.33%	2.18%	1.48%	1.96%	5.63%	0.33%					
23	6.Политическая партия «Партия социальной справедливости»	105	4	2	1	0	4	0	3	3	3	6	5	3	5	3	2	4	1	3	8	3	4	2	0	4	8	4	5	4	0	10	1					
		0.29%	0.62%	0.11%	0.17%	0.00%	0.38%	0.00%	0.35%	0.23%	0.34%	0.55%	0.41%	0.23%	0.40%	0.27%	0.19%	0.21%	0.08%	0.25%	1.14%	0.20%	0.26%	0.15%	0.00%	0.38%	0.75%	0.19%	0.38%	0.22%	0.00%	0.72%	0.17%					
24	7.Политическая партия «Либерально-демократическая партия России»	3273	85	150	37	111	79	14	66	95	52	84	111	110	94	85	81	263	129	105	50	151	125	132	95	86	87	219	112	199	45	173	48					
		9.05%	13.20%	8.61%	6.30%	9.17%	7.52%	5.02%	7.74%	7.43%	5.81%	7.74%	9.06%	8.60%	7.48%	7.77%	7.60%	13.89%	10.13%	8.80%	7.14%	10.00%	8.05%	9.82%	7.32%	8.20%	8.20%	10.18%	8.40%	10.89%	9.78%	12.49%	7.99%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	4050	62	199	61	139	122	6	94	163	120	130	161	193	169	165	147	155	138	159	38	209	192	171	163	136	131	115	165	122	51	113	61					
		11.19%	9.63%	11.42%	10.39%	11.49%	11.61%	2.15%	11.02%	12.75%	13.41%	11.98%	13.14%	15.09%	13.44%	15.08%	13.79%	8.19%	10.84%	13.33%	5.43%	13.84%	12.36%	12.72%	12.57%	12.96%	12.35%	5.35%	12.38%	6.67%	11.09%	8.16%	10.15%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	354	6	14	8	8	12	2	8	18	14	10	13	8	9	15	6	23	15	12	12	9	17	12	13	5	14	17	18	15	3	13	5					
		0.98%	0.93%	0.80%	1.36%	0.66%	1.14%	0.72%	0.94%	1.41%	1.56%	0.92%	1.06%	0.63%	0.72%	1.37%	0.56%	1.22%	1.18%	1.01%	1.71%	0.60%	1.09%	0.89%	1.00%	0.48%	1.32%	0.79%	1.35%	0.82%	0.65%	0.94%	0.83%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	19082	341	840	330	630	549	241	501	625	509	574	654	649	643	509	496	1034	702	638	379	751	771	675	612	511	523	1505	619	1138	234	503	396					
		52.75%	52.95%	48.19%	56.22%	52.07%	52.24%	86.38%	58.73%	48.90%	56.87%	52.90%	53.39%	50.74%	51.15%	46.53%	46.53%	54.62%	55.15%	53.48%	54.14%	49.74%	49.65%	50.22%	47.19%	48.71%	49.29%	69.97%	46.44%	62.25%	50.87%	36.32%	65.89%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1246	25	69	11	36	25	0	27	56	22	28	29	43	49	39	51	31	31	48	8	76	79	58	65	35	48	29	45	44	16	108	15					
		3.44%	3.88%	3.96%	1.87%	2.98%	2.38%	0.00%	3.17%	4.38%	2.46%	2.58%	2.37%	3.36%	3.90%	3.56%	4.78%	1.64%	2.44%	4.02%	1.14%	5.03%	5.09%	4.32%	5.01%	3.34%	4.52%	1.35%	3.38%	2.41%	3.48%	7.80%	2.50%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
