Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																									
Дата голосования: 07.12.2003 0:00:00																									
																									
Наименование Избирательной комиссии:    Пировская																									
																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																									
																									
		Сумма	УИК №1800	УИК №1801	УИК №1802	УИК №1803	УИК №1804	УИК №1805	УИК №1806	УИК №1807	УИК №1808	УИК №1809	УИК №1810	УИК №1811	УИК №1812	УИК №1813	УИК №1814	УИК №1815	УИК №1816	УИК №1817					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	54	4	5	1	1	6	1	1	0	1	1	15	3	0	2	5	2	0	6					
		1.45%	3.88%	2.84%	0.43%	0.81%	1.73%	0.71%	0.52%	0.0%	2.27%	0.45%	1.35%	2.85%	0.0%	3.50%	1.58%	1.57%	0.0%	4.37%					
37	"20. ""Политическая партия ""Единая Россия"""	1440	28	54	112	37	170	52	81	40	13	68	426	21	25	27	148	58	26	54					
		38.77%	27.18%	30.68%	49.12%	30.08%	49.27%	37.41%	42.63%	32.78%	29.54%	30.63%	38.48%	20.0%	22.32%	47.36%	46.98%	45.66%	41.93%	39.41%					
38	"21. ""Российская Конституционно-демократическая партия"""	6	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	1	1	0					
		0.16%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.09%	0.0%	0.0%	3.50%	0.0%	0.78%	1.61%	0.0%					
39	"22. ""Развитие предпринимательства"""	6	0	0	0	1	0	1	0	0	0	0	1	0	0	0	2	0	1	0					
		0.16%	0.0%	0.0%	0.0%	0.81%	0.0%	0.71%	0.0%	0.0%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.63%	0.0%	1.61%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	615	20	34	43	49	32	19	25	21	21	39	167	22	42	14	35	18	3	11					
		16.55%	19.41%	19.31%	18.85%	39.83%	9.27%	13.66%	13.15%	17.21%	47.72%	17.56%	15.08%	20.95%	37.49%	24.56%	11.11%	14.17%	4.83%	8.02%					
																									
41	Против всех	121	7	3	4	1	11	6	11	6	0	11	34	3	2	0	9	0	2	11					
		3.25%	6.79%	1.70%	1.75%	0.81%	3.18%	4.31%	5.78%	4.91%	0.0%	4.95%	3.07%	2.85%	1.78%	0.0%	2.85%	0.0%	3.22%	8.02%					
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
