Выборы Президента Российской Федерации																																										
																																										
Наименование Избирательной комиссии:    Матвеево-Курганская																																										
																																										
Итоги голосования 																																										
																																										
		Сумма	УИК №1963	УИК №1964	УИК №1965	УИК №1966	УИК №1967	УИК №1968	УИК №1969	УИК №1970	УИК №1971	УИК №1972	УИК №1973	УИК №1974	УИК №1975	УИК №1976	УИК №1977	УИК №1978	УИК №1979	УИК №1980	УИК №1981	УИК №1982	УИК №1983	УИК №1984	УИК №1985	УИК №1986	УИК №1987	УИК №1988	УИК №1989	УИК №1990	УИК №1991	УИК №1992	УИК №2446	УИК №2447	УИК №2448	УИК №2486	УИК №2538					
14	Число неиспользованных открепительных удостоверений	31	0	4	0	2	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	2	4	1	7	2	2	0	1	1	0	0	0	0					
15	"Число открепительных удостоверений, выданных в ТИК"	6	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																										
18	. Глазьев Сергей Юрьевич	565	44	53	48	30	2	18	39	11	4	11	18	5	15	13	12	21	7	19	12	9	9	7	13	14	6	10	8	20	19	0	44	5	12	4	3					
		2.49%	3.09%	3.75%	3.18%	1.91%	0.85%	3.62%	2.92%	1.50%	1.01%	2.03%	3.50%	1.39%	2.71%	2.18%	2.89%	3.20%	1.99%	4.36%	1.96%	1.52%	1.75%	0.96%	1.55%	1.79%	2.76%	1.81%	1.57%	2.96%	2.13%	0.00%	4.19%	2.05%	3.21%	1.48%	3.09%					
19	. Малышкин Олег Александрович	654	47	23	34	43	7	19	46	29	12	26	21	14	17	7	15	19	8	12	9	13	23	20	25	25	8	14	9	24	25	10	20	6	14	8	2					
		2.89%	3.30%	1.63%	2.25%	2.74%	2.98%	3.82%	3.45%	3.96%	3.03%	4.81%	4.09%	3.89%	3.07%	1.17%	3.61%	2.89%	2.27%	2.75%	1.47%	2.19%	4.48%	2.73%	2.99%	3.21%	3.69%	2.53%	1.76%	3.56%	2.81%	5.49%	1.90%	2.46%	3.74%	2.96%	2.06%					
20	. Миронов Сергей Михайлович	174	8	7	8	12	3	4	17	7	4	7	5	0	4	4	3	7	3	0	4	5	1	4	9	3	1	2	6	12	7	1	5	0	4	6	1					
		0.77%	0.56%	0.50%	0.53%	0.77%	1.28%	0.80%	1.27%	0.95%	1.01%	1.29%	0.97%	0.00%	0.72%	0.67%	0.72%	1.07%	0.85%	0.00%	0.65%	0.84%	0.19%	0.55%	1.08%	0.38%	0.46%	0.36%	1.18%	1.78%	0.79%	0.55%	0.48%	0.00%	1.07%	2.22%	1.03%					
21	. Путин Владимир Владимирович	15019	843	894	954	916	176	306	898	522	279	305	343	256	337	362	188	464	262	310	514	441	355	514	569	470	155	366	421	495	622	108	689	174	231	204	76					
		66.26%	59.20%	63.27%	63.18%	58.42%	74.89%	61.57%	67.32%	71.21%	70.45%	56.38%	66.73%	71.11%	60.83%	60.74%	45.30%	70.62%	74.43%	71.10%	83.99%	74.24%	69.20%	70.22%	67.98%	60.26%	71.43%	66.18%	82.55%	73.33%	69.81%	59.34%	65.56%	71.31%	61.76%	75.56%	78.35%					
22	. Хакамада Ирина Муцуовна	414	30	36	41	28	6	5	22	7	6	5	11	12	4	8	10	17	1	6	4	7	13	10	19	12	0	17	2	9	12	8	24	8	11	3	0					
		1.83%	2.11%	2.55%	2.72%	1.79%	2.55%	1.01%	1.65%	0.95%	1.52%	0.92%	2.14%	3.33%	0.72%	1.34%	2.41%	2.59%	0.28%	1.38%	0.65%	1.18%	2.53%	1.37%	2.27%	1.54%	0.00%	3.07%	0.39%	1.33%	1.35%	4.40%	2.28%	3.28%	2.94%	1.11%	0.00%					
23	. Харитонов Николай Михайлович	5156	394	343	376	491	34	130	255	134	81	166	106	59	156	186	180	120	61	77	51	108	102	157	182	231	41	127	58	96	195	49	226	42	89	39	14					
		22.75%	27.67%	24.27%	24.90%	31.31%	14.47%	26.16%	19.12%	18.28%	20.45%	30.68%	20.62%	16.39%	28.16%	31.21%	43.37%	18.26%	17.33%	17.66%	8.33%	18.18%	19.88%	21.45%	21.74%	29.62%	18.89%	22.97%	11.37%	14.22%	21.89%	26.92%	21.50%	17.21%	23.80%	14.44%	14.43%					
																																										
24	Против всех	479	40	45	39	39	6	10	35	13	7	15	9	9	17	13	6	7	6	11	10	9	7	8	13	10	5	16	3	11	5	4	35	6	5	4	1					
		2.11%	2.81%	3.18%	2.58%	2.49%	2.55%	2.01%	2.62%	1.77%	1.77%	2.77%	1.75%	2.50%	3.07%	2.18%	1.45%	1.07%	1.70%	2.52%	1.63%	1.52%	1.36%	1.09%	1.55%	1.28%	2.30%	2.89%	0.59%	1.63%	0.56%	2.20%	3.33%	2.46%	1.34%	1.48%	1.03%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
