Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Малгобекская																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50					
		0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.10%	0.18%	0.31%	0.0%	0.0%	0.0%	0.89%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.65%					
27	"10. ""Аграрная партия России"""	37	0	0	0	4	2	7	0	2	8	0	0	0	2	2	0	0	0	0	4	3	0	3					
		0.26%	0.0%	0.0%	0.0%	0.77%	0.36%	1.41%	0.0%	0.37%	2.53%	0.0%	0.0%	0.0%	0.44%	0.25%	0.0%	0.0%	0.0%	0.0%	0.72%	0.52%	0.0%	0.98%					
28	"11. ""Истинные патриоты России"""	55	0	0	3	13	0	3	3	1	1	3	0	0	1	7	0	14	0	0	4	1	0	1					
		0.39%	0.0%	0.0%	0.56%	2.52%	0.0%	0.60%	0.31%	0.18%	0.31%	0.84%	0.0%	0.0%	0.22%	0.89%	0.0%	2.38%	0.0%	0.0%	0.72%	0.17%	0.0%	0.32%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	158	0	0	15	10	20	7	4	13	1	0	0	0	10	6	1	20	0	27	22	1	0	1					
		1.14%	0.0%	0.0%	2.81%	1.94%	3.67%	1.41%	0.41%	2.42%	0.31%	0.0%	0.0%	0.0%	2.22%	0.76%	0.12%	3.40%	0.0%	4.28%	3.97%	0.17%	0.0%	0.32%					
30	"13. ""Демократическая партия России"""	23	0	0	0	4	0	3	0	4	2	0	0	0	0	4	2	1	0	0	1	0	0	2					
		0.16%	0.0%	0.0%	0.0%	0.77%	0.0%	0.60%	0.0%	0.74%	0.63%	0.0%	0.0%	0.0%	0.0%	0.51%	0.24%	0.17%	0.0%	0.0%	0.18%	0.0%	0.0%	0.65%					
31	"14. ""Великая Россия - Евразийский Союз"""	877	627	0	3	98	6	1	5	66	5	1	0	0	0	9	0	10	0	0	0	46	0	0					
		6.34%	47.89%	0.0%	0.56%	19.06%	1.10%	0.20%	0.51%	12.33%	1.58%	0.28%	0.0%	0.0%	0.0%	1.15%	0.0%	1.70%	0.0%	0.0%	0.0%	8.08%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	18	0	0	0	1	0	2	1	3	4	0	0	0	2	1	0	2	0	1	1	0	0	0					
		0.13%	0.0%	0.0%	0.0%	0.19%	0.0%	0.40%	0.10%	0.56%	1.26%	0.0%	0.0%	0.0%	0.44%	0.12%	0.0%	0.34%	0.0%	0.15%	0.18%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	49	0	0	0	2	0	3	0	8	2	7	0	0	4	8	0	0	0	2	5	3	0	5					
		0.35%	0.0%	0.0%	0.0%	0.38%	0.0%	0.60%	0.0%	1.49%	0.63%	1.97%	0.0%	0.0%	0.89%	1.02%	0.0%	0.0%	0.0%	0.31%	0.90%	0.52%	0.0%	1.63%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	97	0	0	0	22	0	13	5	12	3	0	0	0	0	7	0	20	0	1	0	6	0	8					
		0.70%	0.0%	0.0%	0.0%	4.28%	0.0%	2.62%	0.51%	2.24%	0.95%	0.0%	0.0%	0.0%	0.0%	0.89%	0.0%	3.40%	0.0%	0.15%	0.0%	1.05%	0.0%	2.61%					
35	"18. ""ЛДПР"""	74	0	0	13	11	0	4	1	8	3	0	0	0	2	2	0	14	0	7	0	0	0	9					
		0.53%	0.0%	0.0%	2.43%	2.14%	0.0%	0.80%	0.10%	1.49%	0.95%	0.0%	0.0%	0.0%	0.44%	0.25%	0.0%	2.38%	0.0%	1.11%	0.0%	0.0%	0.0%	2.94%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	577	0	109	53	5	0	9	152	106	10	0	0	0	0	10	5	25	0	7	10	3	67	6					
		4.17%	0.0%	11.86%	9.94%	0.97%	0.0%	1.81%	15.73%	19.81%	3.17%	0.0%	0.0%	0.0%	0.0%	1.28%	0.60%	4.25%	0.0%	1.11%	1.80%	0.52%	6.74%	1.96%					
37	"20. ""Политическая партия ""Единая Россия"""	9692	682	619	271	150	504	335	627	199	172	273	245	385	367	663	794	97	957	466	395	440	833	218					
		70.16%	52.10%	67.35%	50.84%	29.18%	92.64%	67.67%	64.90%	37.19%	54.60%	76.90%	96.07%	92.10%	81.73%	84.89%	95.89%	16.52%	100.0%	73.96%	71.29%	77.32%	83.80%	71.24%					
38	"21. ""Российская Конституционно-демократическая партия"""	48	0	0	7	1	3	4	0	1	15	0	0	0	0	0	0	10	0	1	5	1	0	0					
		0.34%	0.0%	0.0%	1.31%	0.19%	0.55%	0.80%	0.0%	0.18%	4.76%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.70%	0.0%	0.15%	0.90%	0.17%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	25	0	0	3	0	0	3	0	0	2	0	0	0	0	2	0	15	0	0	0	0	0	0					
		0.18%	0.0%	0.0%	0.56%	0.0%	0.0%	0.60%	0.0%	0.0%	0.63%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	2.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	102	0	0	12	28	0	10	2	13	2	0	0	0	3	3	0	1	0	3	11	1	0	13					
		0.73%	0.0%	0.0%	2.25%	5.44%	0.0%	2.02%	0.20%	2.42%	0.63%	0.0%	0.0%	0.0%	0.66%	0.38%	0.0%	0.17%	0.0%	0.47%	1.98%	0.17%	0.0%	4.24%					
																													
41	Против всех	104	0	0	8	19	0	0	0	12	19	0	0	0	4	11	3	20	0	0	5	3	0	0					
		0.75%	0.0%	0.0%	1.50%	3.69%	0.0%	0.0%	0.0%	2.24%	6.03%	0.0%	0.0%	0.0%	0.89%	1.40%	0.36%	3.40%	0.0%	0.0%	0.90%	0.52%	0.0%	0.0%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
