Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																							
Дата голосования: 07.12.2003 0:00:00																							
																							
Наименование Избирательной комиссии:    Нестеровская																							
																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																							
																							
		Сумма	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376					
		5.95%	6.75%	9.03%	5.06%	4.21%	7.48%	5.47%	4.26%	5.11%	2.40%	4.47%	7.82%	4.85%	5.49%	4.96%	7.11%	2.77%					
																							
41	Против всех	196	54	27	15	3	7	9	9	8	10	7	12	1	5	21	3	5					
		2.63%	4.00%	2.19%	2.71%	1.26%	3.08%	3.08%	2.4%	2.27%	2.00%	5.22%	3.35%	0.32%	1.96%	3.72%	0.97%	1.26%					
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
