Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																											
Дата голосования: 04.12.2011																											
																											
Наименование Избирательной комиссии:    Романовская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №1418	УИК №1419	УИК №1420	УИК №1421	УИК №1422	УИК №1423	УИК №1424	УИК №1425	УИК №1426	УИК №1427	УИК №1428	УИК №1429	УИК №1430	УИК №1431	УИК №1432	УИК №1433	УИК №1434	УИК №1435	УИК №1436	УИК №1437					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	37	3	4	3	2	1	1	1	1	2	4	1	0	2	0	3	0	0	1	5	3					
		0.46%	0.28%	0.51%	0.42%	0.32%	0.21%	0.33%	0.51%	0.25%	0.73%	0.93%	0.26%	0.00%	0.52%	0.00%	1.04%	0.00%	0.00%	0.55%	1.07%	1.60%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1055	204	101	86	73	48	36	23	39	19	74	48	18	29	5	59	56	51	15	51	20					
		13.08%	19.21%	12.95%	11.96%	11.53%	9.98%	11.92%	11.62%	9.80%	6.91%	17.29%	12.37%	13.04%	7.49%	5.43%	20.42%	16.97%	15.50%	8.20%	10.92%	10.64%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	61	3	7	5	3	11	0	0	3	0	5	5	0	3	0	0	1	2	2	7	4					
		0.76%	0.28%	0.90%	0.70%	0.47%	2.29%	0.00%	0.00%	0.75%	0.00%	1.17%	1.29%	0.00%	0.78%	0.00%	0.00%	0.30%	0.61%	1.09%	1.50%	2.13%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5403	693	500	466	418	371	220	127	294	203	250	258	105	299	77	162	187	205	133	312	123					
		66.98%	65.25%	64.10%	64.81%	66.03%	77.13%	72.85%	64.14%	73.87%	73.82%	58.41%	66.49%	76.09%	77.26%	83.70%	56.06%	56.67%	62.31%	72.68%	66.81%	65.43%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	20	1	4	1	1	0	0	0	1	0	1	0	0	5	0	0	1	2	1	1	1					
		0.25%	0.09%	0.51%	0.14%	0.16%	0.00%	0.00%	0.00%	0.25%	0.00%	0.23%	0.00%	0.00%	1.29%	0.00%	0.00%	0.30%	0.61%	0.55%	0.21%	0.53%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
