Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																									
Дата голосования: 04.12.2011																																									
																																									
Наименование Избирательной комиссии:    Асекеевская																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №1805					
		0.71%	0.00%	1.96%	1.48%	0.60%	0.00%	1.38%	0.00%	0.59%	0.00%	0.51%	0.87%	1.61%	0.98%	0.00%	0.39%	0.00%	0.44%	0.00%	0.42%	0.00%	0.41%	0.70%	0.90%	0.48%	1.24%	0.00%	0.00%	0.25%	0.00%	0.26%	1.12%	1.12%	0.56%	1.65%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2955	16	32	383	424	60	58	23	72	12	16	216	25	132	126	57	18	37	29	62	18	93	76	15	47	156	37	25	106	34	82	287	50	119	12					
		24.24%	23.88%	20.92%	28.37%	28.36%	27.40%	26.73%	9.96%	21.36%	2.66%	8.12%	23.58%	13.44%	32.35%	30.22%	22.09%	13.24%	16.44%	23.20%	25.83%	12.59%	19.14%	26.67%	13.51%	11.19%	38.71%	37.37%	21.19%	26.70%	50.75%	20.97%	32.07%	18.59%	33.06%	9.92%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	104	0	3	16	15	2	3	0	2	0	1	10	2	3	0	3	2	4	0	2	0	3	0	0	6	3	1	0	1	0	2	13	2	4	1					
		0.85%	0.00%	1.96%	1.19%	1.00%	0.91%	1.38%	0.00%	0.59%	0.00%	0.51%	1.09%	1.08%	0.74%	0.00%	1.16%	1.47%	1.78%	0.00%	0.83%	0.00%	0.62%	0.00%	0.00%	1.43%	0.74%	1.01%	0.00%	0.25%	0.00%	0.51%	1.45%	0.74%	1.11%	0.83%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6249	31	81	669	665	105	99	175	159	249	148	470	115	190	237	124	106	109	60	115	93	318	166	82	307	176	38	73	220	25	202	328	122	124	68					
		51.25%	46.27%	52.94%	49.56%	44.48%	47.95%	45.62%	75.76%	47.18%	55.21%	75.13%	51.31%	61.83%	46.57%	56.83%	48.06%	77.94%	48.44%	48.00%	47.92%	65.03%	65.43%	58.25%	73.87%	73.10%	43.67%	38.38%	61.86%	55.42%	37.31%	51.66%	36.65%	45.35%	34.44%	56.20%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	30	0	0	5	5	0	0	0	0	0	0	0	1	0	0	1	0	3	0	0	0	1	1	0	1	3	0	1	0	0	2	4	1	0	1					
		0.25%	0.00%	0.00%	0.37%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.54%	0.00%	0.00%	0.39%	0.00%	1.33%	0.00%	0.00%	0.00%	0.21%	0.35%	0.00%	0.24%	0.74%	0.00%	0.85%	0.00%	0.00%	0.51%	0.45%	0.37%	0.00%	0.83%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
