Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																					
Дата голосования: 07.12.2003 0:00:00																																					
																																					
Наименование Избирательной комиссии:    Выгоничская																																					
																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																					
																																					
		Сумма	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	143	34	4	0	2	6	1	5	11	7	2	6	5	1	1	2	4	1	3	0	8	0	4	3	0	3	8	2	10	8	2					
		1.49%	2.10%	0.87%	0.0%	0.60%	1.78%	0.80%	2.00%	1.03%	0.59%	4.65%	1.90%	0.95%	1.12%	1.78%	1.52%	3.41%	0.81%	1.16%	0.0%	9.09%	0.0%	1.90%	1.39%	0.0%	1.86%	2.07%	1.0%	7.04%	2.75%	0.53%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	150	25	1	1	2	9	0	4	27	35	0	2	12	0	2	0	0	0	9	1	1	0	1	0	0	1	3	4	0	6	4					
		1.57%	1.54%	0.21%	1.40%	0.60%	2.67%	0.0%	1.60%	2.53%	2.98%	0.0%	0.63%	2.28%	0.0%	3.57%	0.0%	0.0%	0.0%	3.50%	1.72%	1.13%	0.0%	0.47%	0.0%	0.0%	0.62%	0.77%	2.0%	0.0%	2.06%	1.06%					
22	"5. ""За Русь Святую"""	52	7	2	0	0	1	0	3	3	3	0	6	1	3	0	0	5	0	3	1	0	2	6	2	0	0	0	1	1	1	1					
		0.54%	0.43%	0.43%	0.0%	0.0%	0.29%	0.0%	1.20%	0.28%	0.25%	0.0%	1.90%	0.19%	3.37%	0.0%	0.0%	4.27%	0.0%	1.16%	1.72%	0.0%	0.75%	2.85%	0.93%	0.0%	0.0%	0.0%	0.5%	0.70%	0.34%	0.26%					
23	"6. ""Объединенная Российская партия ""Русь"""	24	0	2	0	0	3	0	0	3	1	0	1	4	0	1	0	1	0	0	0	0	0	0	0	2	1	0	0	0	0	5					
		0.25%	0.0%	0.43%	0.0%	0.0%	0.89%	0.0%	0.0%	0.28%	0.08%	0.0%	0.31%	0.76%	0.0%	1.78%	0.0%	0.85%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.5%	0.62%	0.0%	0.0%	0.0%	0.0%	1.33%					
24	"7. ""Новый курс - Автомобильная Россия"""	29	6	2	0	1	0	0	1	5	7	0	0	0	0	1	0	0	0	0	0	1	0	0	2	1	1	0	0	0	1	0					
		0.30%	0.37%	0.43%	0.0%	0.30%	0.0%	0.0%	0.40%	0.47%	0.59%	0.0%	0.0%	0.0%	0.0%	1.78%	0.0%	0.0%	0.0%	0.0%	0.0%	1.13%	0.0%	0.0%	0.93%	1.25%	0.62%	0.0%	0.0%	0.0%	0.34%	0.0%					
25	"8. ""Народно-республиканская партия России"""	26	4	2	0	3	3	1	0	1	1	0	0	2	2	0	0	1	0	0	0	1	0	1	0	0	1	0	1	0	2	0					
		0.27%	0.24%	0.43%	0.0%	0.91%	0.89%	0.80%	0.0%	0.09%	0.08%	0.0%	0.0%	0.38%	2.24%	0.0%	0.0%	0.85%	0.0%	0.0%	0.0%	1.13%	0.0%	0.47%	0.0%	0.0%	0.62%	0.0%	0.5%	0.0%	0.68%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	32	3	1	0	0	1	0	2	11	7	0	1	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0					
		0.33%	0.18%	0.21%	0.0%	0.0%	0.29%	0.0%	0.80%	1.03%	0.59%	0.0%	0.31%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.75%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%					
27	"10. ""Аграрная партия России"""	387	48	16	4	4	18	6	2	62	95	2	26	19	3	1	7	7	3	3	1	5	3	6	2	2	10	14	2	5	4	7					
		4.05%	2.97%	3.48%	5.63%	1.21%	5.35%	4.83%	0.80%	5.83%	8.09%	4.65%	8.25%	3.61%	3.37%	1.78%	5.34%	5.98%	2.43%	1.16%	1.72%	5.68%	1.13%	2.85%	0.93%	2.5%	6.21%	3.63%	1.0%	3.52%	1.37%	1.86%					
28	"11. ""Истинные патриоты России"""	18	2	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	11	1	0	0	0					
		0.18%	0.12%	0.0%	0.0%	0.60%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	1.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.85%	0.5%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	105	19	9	1	5	3	1	1	12	8	1	6	10	0	1	3	0	1	1	0	0	1	1	3	1	3	1	4	2	2	5					
		1.10%	1.17%	1.96%	1.40%	1.52%	0.89%	0.80%	0.40%	1.12%	0.68%	2.32%	1.90%	1.90%	0.0%	1.78%	2.29%	0.0%	0.81%	0.38%	0.0%	0.0%	0.37%	0.47%	1.39%	1.25%	1.86%	0.25%	2.0%	1.40%	0.68%	1.33%					
30	"13. ""Демократическая партия России"""	31	2	1	1	1	2	5	1	2	5	0	0	0	0	0	2	1	0	0	0	0	1	1	1	0	1	0	0	1	1	2					
		0.32%	0.12%	0.21%	1.40%	0.30%	0.59%	4.03%	0.40%	0.18%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	1.52%	0.85%	0.0%	0.0%	0.0%	0.0%	0.37%	0.47%	0.46%	0.0%	0.62%	0.0%	0.0%	0.70%	0.34%	0.53%					
31	"14. ""Великая Россия - Евразийский Союз"""	25	1	2	0	2	1	0	1	1	2	0	0	3	0	4	0	0	0	1	0	2	1	0	1	0	1	0	0	1	0	1					
		0.26%	0.06%	0.43%	0.0%	0.60%	0.29%	0.0%	0.40%	0.09%	0.17%	0.0%	0.0%	0.57%	0.0%	7.14%	0.0%	0.0%	0.0%	0.38%	0.0%	2.27%	0.37%	0.0%	0.46%	0.0%	0.62%	0.0%	0.0%	0.70%	0.0%	0.26%					
32	"15. ""Партия СЛОН"""	12	3	0	0	0	1	0	0	1	2	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0					
		0.12%	0.18%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.09%	0.17%	0.0%	0.0%	0.0%	0.0%	1.78%	0.0%	0.85%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.34%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	776	169	30	0	38	26	12	21	124	101	2	23	28	4	4	5	4	10	18	2	0	10	8	23	7	6	44	11	9	11	26					
		8.12%	10.45%	6.53%	0.0%	11.58%	7.73%	9.67%	8.43%	11.66%	8.60%	4.65%	7.30%	5.32%	4.49%	7.14%	3.81%	3.41%	8.13%	7.00%	3.44%	0.0%	3.78%	3.80%	10.69%	8.75%	3.72%	11.42%	5.5%	6.33%	3.79%	6.93%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	30	1	4	0	1	2	0	2	0	1	0	2	1	1	0	0	0	0	2	0	1	1	2	0	1	0	1	3	0	2	2					
		0.31%	0.06%	0.87%	0.0%	0.30%	0.59%	0.0%	0.80%	0.0%	0.08%	0.0%	0.63%	0.19%	1.12%	0.0%	0.0%	0.0%	0.0%	0.77%	0.0%	1.13%	0.37%	0.95%	0.0%	1.25%	0.0%	0.25%	1.5%	0.0%	0.68%	0.53%					
35	"18. ""ЛДПР"""	1049	188	48	4	23	37	15	38	112	121	11	55	82	8	3	9	13	17	29	0	5	28	33	33	9	19	30	23	18	19	19					
		10.99%	11.63%	10.45%	5.63%	7.01%	11.01%	12.09%	15.26%	10.53%	10.30%	25.58%	17.46%	15.58%	8.98%	5.35%	6.87%	11.11%	13.82%	11.28%	0.0%	5.68%	10.60%	15.71%	15.34%	11.25%	11.80%	7.79%	11.5%	12.67%	6.55%	5.06%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	175	28	12	2	8	5	5	3	15	19	2	4	8	1	2	3	4	0	5	1	1	3	2	9	1	4	8	2	6	7	5					
		1.83%	1.73%	2.61%	2.81%	2.43%	1.48%	4.03%	1.20%	1.41%	1.61%	4.65%	1.26%	1.52%	1.12%	3.57%	2.29%	3.41%	0.0%	1.94%	1.72%	1.13%	1.13%	0.95%	4.18%	1.25%	2.48%	2.07%	1.0%	4.22%	2.41%	1.33%					
37	"20. ""Политическая партия ""Единая Россия"""	3320	617	169	48	112	133	53	109	403	477	3	106	208	28	9	30	35	37	68	19	31	106	67	66	19	40	77	57	47	53	93					
		34.78%	38.18%	36.81%	67.60%	34.14%	39.58%	42.74%	43.77%	37.91%	40.63%	6.97%	33.65%	39.54%	31.46%	16.07%	22.90%	29.91%	30.08%	26.45%	32.75%	35.22%	40.15%	31.90%	30.69%	23.75%	24.84%	20.0%	28.5%	33.09%	18.27%	24.8%					
38	"21. ""Российская Конституционно-демократическая партия"""	24	3	1	0	0	0	1	0	3	1	0	1	2	1	0	0	1	1	0	1	0	0	0	1	0	3	1	1	1	1	0					
		0.25%	0.18%	0.21%	0.0%	0.0%	0.0%	0.80%	0.0%	0.28%	0.08%	0.0%	0.31%	0.38%	1.12%	0.0%	0.0%	0.85%	0.81%	0.0%	1.72%	0.0%	0.0%	0.0%	0.46%	0.0%	1.86%	0.25%	0.5%	0.70%	0.34%	0.0%					
39	"22. ""Развитие предпринимательства"""	28	5	1	1	0	0	0	1	2	3	0	1	2	1	0	0	1	0	1	0	0	1	1	1	0	0	0	1	0	2	3					
		0.29%	0.30%	0.21%	1.40%	0.0%	0.0%	0.0%	0.40%	0.18%	0.25%	0.0%	0.31%	0.38%	1.12%	0.0%	0.0%	0.85%	0.0%	0.38%	0.0%	0.0%	0.37%	0.47%	0.46%	0.0%	0.0%	0.0%	0.5%	0.0%	0.68%	0.8%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2157	270	96	7	96	56	15	34	121	159	18	36	100	24	18	61	23	43	95	29	19	88	60	39	20	52	163	69	22	147	177					
		22.59%	16.70%	20.91%	9.85%	29.26%	16.66%	12.09%	13.65%	11.38%	13.54%	41.86%	11.42%	19.01%	26.96%	32.14%	46.56%	19.65%	34.95%	36.96%	50.0%	21.59%	33.33%	28.57%	18.13%	25.0%	32.29%	42.33%	34.5%	15.49%	50.68%	47.2%					
																																					
41	Против всех	492	94	14	1	14	10	2	8	85	76	0	21	20	4	3	7	6	5	9	0	8	6	10	15	13	6	13	10	5	12	15					
		5.15%	5.81%	3.05%	1.40%	4.26%	2.97%	1.61%	3.21%	7.99%	6.47%	0.0%	6.66%	3.80%	4.49%	5.35%	5.34%	5.12%	4.06%	3.50%	0.0%	9.09%	2.27%	4.76%	6.97%	16.25%	3.72%	3.37%	5.0%	3.52%	4.13%	4.0%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
