Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																				
Дата голосования: 04.12.2011																																				
																																				
Наименование Избирательной комиссии:    Березовская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №915	УИК №916					
		0.61%	0.79%	1.06%	0.21%	1.22%	0.68%	1.37%	0.13%	0.23%	0.88%	0.56%	2.67%	0.00%	0.00%	1.11%	0.17%	0.26%	0.00%	0.16%	0.50%	0.70%	1.27%	0.00%	0.39%	0.86%	1.02%	0.00%	3.06%	0.00%	0.00%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
