Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																														
Дата голосования: 02.12.2007																																														
																																														
Наименование Избирательной комиссии:    Наримановская																																														
																																														
Сводная таблица результатов выборов																																														
																																														
		Сумма	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336					
24	7.Политическая партия «Либерально-демократическая партия России»	1223	13	2	30	18	85	57	11	19	13	27	15	32	8	30	5	9	5	23	6	27	34	35	21	21	25	75	8	24	2	1	12	0	92	72	76	96	60	47	87					
		5.73%	4.53%	1.17%	2.64%	7.53%	14.03%	9.81%	1.45%	3.08%	7.14%	5.30%	5.05%	4.23%	6.11%	9.55%	2.92%	3.20%	3.42%	2.80%	2.40%	4.87%	5.61%	6.82%	4.64%	4.82%	4.48%	9.77%	3.17%	2.11%	2.04%	1.23%	1.50%	0.00%	7.53%	7.66%	7.72%	8.90%	7.85%	5.42%	10.31%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3399	31	20	200	43	41	145	87	82	19	54	49	86	15	38	28	52	16	158	37	140	111	111	80	72	94	155	42	110	2	0	108	4	261	168	224	203	153	107	53					
		15.91%	10.80%	11.70%	17.57%	17.99%	6.77%	24.96%	11.49%	13.31%	10.44%	10.61%	16.50%	11.36%	11.45%	12.10%	16.37%	18.51%	10.96%	19.22%	14.80%	25.27%	18.32%	21.64%	17.66%	16.51%	16.85%	20.18%	16.67%	9.69%	2.04%	0.00%	13.53%	2.63%	21.38%	17.87%	22.76%	18.81%	20.03%	12.34%	6.28%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	179	3	0	6	2	2	7	4	5	3	5	4	10	0	2	4	4	2	8	1	9	7	8	11	0	4	4	1	5	0	0	2	4	9	1	6	9	2	15	10					
		0.84%	1.05%	0.00%	0.53%	0.84%	0.33%	1.20%	0.53%	0.81%	1.65%	0.98%	1.35%	1.32%	0.00%	0.64%	2.34%	1.42%	1.37%	0.97%	0.40%	1.62%	1.16%	1.56%	2.43%	0.00%	0.72%	0.52%	0.40%	0.44%	0.00%	0.00%	0.25%	2.63%	0.74%	0.11%	0.61%	0.83%	0.26%	1.73%	1.18%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	13333	201	128	736	139	412	300	518	391	126	351	187	536	98	190	110	179	87	474	156	301	363	284	260	242	341	452	151	879	86	70	576	125	678	543	533	598	435	599	498					
		62.43%	70.03%	74.85%	64.67%	58.16%	67.99%	51.64%	68.43%	63.47%	69.23%	68.96%	62.96%	70.81%	74.81%	60.51%	64.33%	63.70%	59.59%	57.66%	62.40%	54.33%	59.90%	55.36%	57.40%	55.50%	61.11%	58.85%	59.92%	77.44%	87.76%	86.42%	72.18%	82.24%	55.53%	57.77%	54.17%	55.42%	56.94%	69.09%	59.00%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	101	0	1	9	4	4	4	2	4	3	1	3	3	0	0	0	1	1	3	0	2	3	2	2	2	0	4	0	4	1	0	0	0	5	8	9	3	5	2	6					
		0.47%	0.00%	0.58%	0.79%	1.67%	0.66%	0.69%	0.26%	0.65%	1.65%	0.20%	1.01%	0.40%	0.00%	0.00%	0.00%	0.36%	0.68%	0.36%	0.00%	0.36%	0.50%	0.39%	0.44%	0.46%	0.00%	0.52%	0.00%	0.35%	1.02%	0.00%	0.00%	0.00%	0.41%	0.85%	0.91%	0.28%	0.65%	0.23%	0.71%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
