Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																								
Дата голосования: 02.12.2007																																								
																																								
"Наименование Избирательной комиссии:    Прокопьевск, Зенковская"																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900					
		3.95%	0.00%	5.65%	3.55%	4.17%	4.57%	4.10%	0.00%	4.15%	3.54%	3.91%	5.08%	0.38%	4.60%	1.61%	5.34%	4.00%	3.47%	5.07%	9.09%	1.13%	0.00%	4.50%	3.96%	1.51%	5.31%	6.02%	3.64%	4.15%	4.25%	0.00%	5.75%	3.22%	4.92%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	221	0	2	16	15	10	11	0	17	8	6	11	18	11	3	10	6	19	3	1	7	0	4	2	7	10	7	1	1	4	0	2	8	1					
		0.49%	0.00%	0.38%	0.79%	0.67%	0.50%	0.49%	0.00%	0.77%	0.44%	0.62%	0.67%	0.69%	0.44%	0.30%	0.45%	0.27%	1.14%	0.15%	0.20%	0.53%	0.00%	0.26%	0.14%	0.50%	0.66%	0.65%	0.15%	0.22%	0.21%	0.00%	0.22%	0.70%	0.08%					
23	6.Политическая партия «Партия социальной справедливости»	48	0	0	1	12	3	0	0	2	0	0	1	3	0	0	3	0	1	6	0	0	0	2	3	0	3	0	1	0	3	0	2	2	0					
		0.11%	0.00%	0.00%	0.05%	0.54%	0.15%	0.00%	0.00%	0.09%	0.00%	0.00%	0.06%	0.11%	0.00%	0.00%	0.14%	0.00%	0.06%	0.30%	0.00%	0.00%	0.00%	0.13%	0.21%	0.00%	0.20%	0.00%	0.15%	0.00%	0.16%	0.00%	0.22%	0.17%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2536	0	15	144	112	129	144	0	138	152	67	82	184	166	55	168	49	10	112	7	38	0	89	100	35	141	42	39	31	99	0	46	67	75					
		5.58%	0.00%	2.82%	7.11%	5.02%	6.41%	6.42%	0.00%	6.22%	8.27%	6.89%	4.96%	7.04%	6.58%	5.54%	7.60%	2.18%	0.60%	5.62%	1.41%	2.87%	0.00%	5.73%	6.95%	2.51%	9.25%	3.89%	5.91%	6.77%	5.20%	0.00%	4.99%	5.83%	6.36%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	870	0	0	52	70	45	57	0	28	9	22	22	61	59	12	60	44	6	44	8	15	0	22	36	5	39	24	22	11	37	0	5	26	29					
		1.92%	0.00%	0.00%	2.57%	3.14%	2.24%	2.54%	0.00%	1.26%	0.49%	2.26%	1.33%	2.34%	2.34%	1.21%	2.71%	1.96%	0.36%	2.21%	1.62%	1.13%	0.00%	1.42%	2.50%	0.36%	2.56%	2.22%	3.33%	2.40%	1.94%	0.00%	0.54%	2.26%	2.46%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	189	0	0	7	11	4	2	0	6	78	4	5	3	7	3	4	7	3	3	3	0	0	3	4	3	6	3	4	1	5	0	2	6	2					
		0.42%	0.00%	0.00%	0.35%	0.49%	0.20%	0.09%	0.00%	0.27%	4.24%	0.41%	0.30%	0.11%	0.28%	0.30%	0.18%	0.31%	0.18%	0.15%	0.61%	0.00%	0.00%	0.19%	0.28%	0.22%	0.39%	0.28%	0.61%	0.22%	0.26%	0.00%	0.22%	0.52%	0.17%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	38863	90	484	1690	1874	1696	1905	55	1885	1518	818	1418	2287	2104	897	1779	2025	1544	1669	415	1230	157	1323	1213	1312	1204	917	554	385	1624	42	783	988	978					
		85.59%	10.00%	91.15%	83.42%	83.96%	84.25%	84.89%	10.00%	84.99%	82.59%	84.07%	85.73%	87.56%	83.39%	90.33%	80.46%	90.00%	92.40%	83.79%	83.84%	92.97%	99.37%	85.14%	84.35%	94.05%	79.00%	84.91%	83.94%	84.06%	85.25%	10.00%	84.92%	85.99%	82.95%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	188	0	0	13	8	5	5	0	7	8	7	8	10	6	1	12	6	10	15	2	0	0	13	7	4	11	2	3	0	5	0	6	4	10					
		0.41%	0.00%	0.00%	0.64%	0.36%	0.25%	0.22%	0.00%	0.32%	0.44%	0.72%	0.48%	0.38%	0.24%	0.10%	0.54%	0.27%	0.60%	0.75%	0.40%	0.00%	0.00%	0.84%	0.49%	0.29%	0.72%	0.19%	0.45%	0.00%	0.26%	0.00%	0.65%	0.35%	0.85%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
