Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																										
Дата голосования: 04.12.2011																																										
																																										
"Наименование Избирательной комиссии:    Прокопьевск, Зенковская"																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	997	22	22	14	20	9	15	19	13	16	161	35	11	13	47	74	15	9	5	5	12	7	13	36	24	9	4	13	21	90	43	9	14	54	5	118					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	24	1	4	0	1	1	1	0	2	0	0	1	0	0	2	0	1	1	1	1	0	1	0	0	0	0	2	2	0	0	2	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																										
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2481	114	107	23	120	149	117	51	138	84	48	110	129	150	33	88	160	62	63	27	83	18	59	41	90	52	34	40	70	76	66	77	0	1	0	1					
		5.64%	7.23%	6.22%	5.10%	5.18%	12.03%	7.02%	2.77%	6.17%	7.80%	3.84%	4.91%	7.83%	6.57%	3.71%	6.90%	8.03%	3.29%	4.45%	1.82%	5.85%	1.33%	5.05%	9.49%	4.83%	4.53%	5.26%	8.71%	4.38%	9.29%	8.15%	7.12%	0.00%	0.72%	0.00%	0.29%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3397	112	133	49	186	187	155	86	203	109	81	88	137	198	73	127	232	126	126	131	82	57	22	45	113	40	58	38	120	88	98	92	0	1	0	4					
		7.73%	7.10%	7.73%	10.86%	8.03%	15.09%	9.30%	4.66%	9.07%	10.12%	6.49%	3.93%	8.31%	8.67%	8.21%	9.95%	11.64%	6.69%	8.89%	8.83%	5.78%	4.21%	1.88%	10.42%	6.06%	3.48%	8.96%	8.28%	7.50%	10.76%	12.10%	8.51%	0.00%	0.72%	0.00%	1.17%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	205	2	14	2	5	8	6	6	14	5	5	21	23	15	4	5	8	3	2	4	6	4	0	1	9	5	5	1	2	1	6	13	0	0	0	0					
		0.47%	0.13%	0.81%	0.44%	0.22%	0.65%	0.36%	0.33%	0.63%	0.46%	0.40%	0.94%	1.40%	0.66%	0.45%	0.39%	0.40%	0.16%	0.14%	0.27%	0.42%	0.30%	0.00%	0.23%	0.48%	0.44%	0.77%	0.22%	0.13%	0.12%	0.74%	1.20%	0.00%	0.00%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3088	144	157	43	156	139	99	61	158	58	99	140	129	148	53	82	174	147	110	95	128	55	51	42	142	58	33	25	102	100	58	94	0	2	1	5					
		7.02%	9.13%	9.12%	9.53%	6.73%	11.22%	5.94%	3.31%	7.06%	5.39%	7.93%	6.25%	7.83%	6.48%	5.96%	6.43%	8.73%	7.80%	7.76%	6.40%	9.02%	4.06%	4.36%	9.72%	7.61%	5.05%	5.10%	5.45%	6.38%	12.22%	7.16%	8.70%	0.00%	1.45%	2.44%	1.47%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	460	1	21	4	17	17	13	8	37	15	3	18	20	24	0	15	27	7	10	18	25	18	24	8	23	20	6	6	8	20	13	14	0	0	0	0					
		1.05%	0.06%	1.22%	0.89%	0.73%	1.37%	0.78%	0.43%	1.65%	1.39%	0.24%	0.80%	1.21%	1.05%	0.00%	1.18%	1.35%	0.37%	0.71%	1.21%	1.76%	1.33%	2.05%	1.85%	1.23%	1.74%	0.93%	1.31%	0.50%	2.44%	1.60%	1.30%	0.00%	0.00%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	33302	1106	1231	313	1787	721	1259	1625	1653	791	998	1781	1177	1724	718	935	1362	1536	1086	1117	1017	1183	914	281	1458	936	503	331	1280	518	555	753	149	134	40	330					
		75.74%	70.13%	71.53%	69.40%	77.13%	58.19%	75.52%	88.12%	73.89%	73.44%	79.90%	79.51%	71.42%	75.48%	80.76%	73.28%	68.34%	81.53%	76.64%	75.27%	71.67%	87.31%	78.19%	65.05%	78.18%	81.46%	77.74%	72.11%	80.00%	63.33%	68.52%	69.66%	100.00%	97.10%	97.56%	96.77%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	116	0	5	2	9	3	3	0	13	6	3	3	4	4	1	5	7	3	3	3	3	2	0	3	6	6	2	3	3	4	2	5	0	0	0	0					
		0.26%	0.00%	0.29%	0.44%	0.39%	0.24%	0.18%	0.00%	0.58%	0.56%	0.24%	0.13%	0.24%	0.18%	0.11%	0.39%	0.35%	0.16%	0.21%	0.20%	0.21%	0.15%	0.00%	0.69%	0.32%	0.52%	0.31%	0.65%	0.19%	0.49%	0.25%	0.46%	0.00%	0.00%	0.00%	0.00%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
