Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																					
Дата голосования: 07.12.2003 0:00:00																																																					
																																																					
"Наименование Избирательной комиссии:    Чебоксары, Ленинская"																																																					
																																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																					
																																																					
		Сумма	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	2280	40	40	90	50	50	60	40	50	60	40	60	50	40	60	60	50	60	60	60	50	60	40	60	60	60	60	60	40	60	50	60	60	70	60	60	60	40	50	40	50	60	50	0	0	0	0					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	1410	31	28	67	26	26	47	33	27	44	20	41	37	19	19	26	24	46	30	31	31	55	28	45	31	31	31	42	27	32	44	42	37	62	51	39	33	15	29	20	17	28	18	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	981	15	19	12	14	13	9	31	12	16	8	12	17	17	11	7	17	7	15	12	12	9	9	7	9	5	14	8	6	14	43	14	3	8	5	8	12	3	11	5	9	5	5	193	116	104	80					
14	Число погашенных открепительных удостоверений	870	9	12	23	24	24	13	7	23	16	20	19	13	21	41	34	26	14	30	29	19	5	12	15	29	29	29	18	13	28	6	18	23	8	9	21	27	25	21	20	33	32	32	0	0	0	0					
15	Число открепительных удостоверений выданных ТИК	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																					
18	"1. ""ЕДИНЕНИЕ"""	639	3	7	7	9	8	15	8	12	17	6	19	10	10	18	16	19	18	19	18	17	11	9	18	16	11	17	26	13	18	15	17	10	14	20	24	9	14	16	15	17	28	25	7	8	3	2					
		1.20%	0.31%	0.77%	0.78%	0.64%	0.58%	0.89%	0.79%	1.05%	1.05%	0.66%	1.42%	0.85%	1.08%	1.48%	1.07%	1.66%	1.21%	1.42%	1.20%	1.54%	0.79%	1.03%	1.17%	1.11%	0.71%	1.16%	1.71%	1.39%	1.33%	1.20%	1.13%	0.69%	0.94%	1.31%	1.71%	0.69%	1.68%	1.72%	1.58%	1.81%	2.03%	2.39%	3.62%	5.26%	2.80%	2.32%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	3096	75	71	59	119	95	113	77	74	100	60	75	60	81	57	76	76	81	67	60	50	64	53	84	90	106	76	84	58	75	57	90	89	90	76	82	85	32	51	43	40	69	66	6	0	2	2					
		5.83%	7.90%	7.84%	6.65%	8.50%	6.91%	6.73%	7.67%	6.49%	6.19%	6.69%	5.60%	5.13%	8.80%	4.70%	5.09%	6.64%	5.46%	5.01%	4.02%	4.55%	4.60%	6.07%	5.48%	6.26%	6.88%	5.19%	5.55%	6.21%	5.55%	4.57%	6.0%	6.19%	6.04%	5.00%	5.86%	6.52%	3.85%	5.48%	4.53%	4.27%	5.02%	6.32%	3.10%	0.0%	1.86%	2.32%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1194	22	21	16	19	15	30	20	29	36	16	20	32	17	5	13	24	50	29	39	26	44	32	61	45	29	46	43	27	40	27	36	34	33	24	18	23	29	28	25	21	21	19	2	5	1	2					
		2.25%	2.31%	2.32%	1.80%	1.35%	1.09%	1.78%	1.99%	2.54%	2.23%	1.78%	1.49%	2.73%	1.84%	0.41%	0.87%	2.09%	3.37%	2.17%	2.61%	2.37%	3.16%	3.66%	3.98%	3.13%	1.88%	3.14%	2.84%	2.89%	2.96%	2.16%	2.4%	2.36%	2.21%	1.57%	1.28%	1.76%	3.49%	3.01%	2.63%	2.24%	1.52%	1.82%	1.03%	3.28%	0.93%	2.32%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	2030	59	63	29	73	69	88	60	48	66	42	48	49	31	33	53	44	44	44	46	36	68	31	84	70	42	73	73	22	47	42	65	56	56	29	38	45	24	22	30	20	38	23	1	2	1	3					
		3.82%	6.21%	6.96%	3.26%	5.21%	5.02%	5.24%	5.98%	4.21%	4.09%	4.68%	3.58%	4.19%	3.36%	2.72%	3.54%	3.84%	2.96%	3.29%	3.08%	3.28%	4.88%	3.55%	5.48%	4.87%	2.72%	4.98%	4.82%	2.35%	3.48%	3.37%	4.33%	3.89%	3.76%	1.90%	2.71%	3.45%	2.89%	2.36%	3.16%	2.13%	2.76%	2.20%	0.51%	1.31%	0.93%	3.48%					
22	"5. ""За Русь Святую"""	239	5	3	2	4	4	11	3	6	5	4	6	6	4	4	4	8	11	10	6	9	10	5	4	3	5	2	7	2	6	4	7	5	9	5	7	8	6	6	2	6	10	5	0	0	0	0					
		0.45%	0.52%	0.33%	0.22%	0.28%	0.29%	0.65%	0.29%	0.52%	0.30%	0.44%	0.44%	0.51%	0.43%	0.33%	0.26%	0.69%	0.74%	0.74%	0.40%	0.82%	0.71%	0.57%	0.26%	0.20%	0.32%	0.13%	0.46%	0.21%	0.44%	0.32%	0.46%	0.34%	0.60%	0.32%	0.50%	0.61%	0.72%	0.64%	0.21%	0.64%	0.72%	0.47%	0.0%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	120	2	0	2	4	4	5	3	2	3	1	6	7	1	2	3	1	3	2	1	3	3	1	3	0	1	3	3	0	5	5	4	3	5	7	5	4	1	5	1	1	5	0	0	0	0	0					
		0.22%	0.21%	0.0%	0.22%	0.28%	0.29%	0.29%	0.29%	0.17%	0.18%	0.11%	0.44%	0.59%	0.10%	0.16%	0.20%	0.08%	0.20%	0.14%	0.06%	0.27%	0.21%	0.11%	0.19%	0.0%	0.06%	0.20%	0.19%	0.0%	0.37%	0.40%	0.26%	0.20%	0.33%	0.46%	0.35%	0.30%	0.12%	0.53%	0.10%	0.10%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	367	7	7	4	18	6	15	6	7	11	4	7	2	9	8	4	8	13	11	12	8	10	6	6	15	13	16	10	12	8	4	9	8	9	17	9	8	3	4	7	7	9	10	0	0	0	0					
		0.69%	0.73%	0.77%	0.45%	1.28%	0.43%	0.89%	0.59%	0.61%	0.68%	0.44%	0.52%	0.17%	0.97%	0.66%	0.26%	0.69%	0.87%	0.82%	0.80%	0.72%	0.71%	0.68%	0.39%	1.04%	0.84%	1.09%	0.66%	1.28%	0.59%	0.32%	0.6%	0.55%	0.60%	1.11%	0.64%	0.61%	0.36%	0.43%	0.73%	0.74%	0.65%	0.95%	0.0%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	122	0	1	3	1	1	1	1	2	3	1	3	7	2	2	1	3	1	6	4	3	4	1	2	3	4	4	1	1	2	3	7	2	1	2	3	6	1	3	4	6	7	5	0	0	1	3					
		0.23%	0.0%	0.11%	0.33%	0.07%	0.07%	0.05%	0.09%	0.17%	0.18%	0.11%	0.22%	0.59%	0.21%	0.16%	0.06%	0.26%	0.06%	0.44%	0.26%	0.27%	0.28%	0.11%	0.13%	0.20%	0.25%	0.27%	0.06%	0.10%	0.14%	0.24%	0.46%	0.13%	0.06%	0.13%	0.21%	0.46%	0.12%	0.32%	0.42%	0.64%	0.50%	0.47%	0.0%	0.0%	0.93%	3.48%					
26	"9. ""Российская экологическая партия ""Зеленые"""	242	4	5	10	11	5	9	6	6	6	2	7	3	3	5	12	1	10	5	7	4	4	3	5	7	8	1	8	3	9	11	11	9	8	4	4	2	2	2	3	5	8	2	1	1	0	0					
		0.45%	0.42%	0.55%	1.12%	0.78%	0.36%	0.53%	0.59%	0.52%	0.37%	0.22%	0.52%	0.25%	0.32%	0.41%	0.80%	0.08%	0.67%	0.37%	0.46%	0.36%	0.28%	0.34%	0.32%	0.48%	0.51%	0.06%	0.52%	0.32%	0.66%	0.88%	0.73%	0.62%	0.53%	0.26%	0.28%	0.15%	0.24%	0.21%	0.31%	0.53%	0.58%	0.19%	0.51%	0.65%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1296	35	15	26	20	23	47	29	28	46	14	25	26	14	15	38	34	41	33	32	39	32	15	39	23	35	29	28	20	36	34	30	32	31	42	23	30	30	15	33	46	55	45	4	4	3	2					
		2.44%	3.68%	1.65%	2.93%	1.42%	1.67%	2.80%	2.89%	2.45%	2.85%	1.56%	1.86%	2.22%	1.52%	1.23%	2.54%	2.97%	2.76%	2.47%	2.14%	3.55%	2.30%	1.71%	2.54%	1.60%	2.27%	1.98%	1.85%	2.14%	2.66%	2.73%	2.0%	2.22%	2.08%	2.76%	1.64%	2.30%	3.61%	1.61%	3.47%	4.91%	4.00%	4.31%	2.07%	2.63%	2.80%	2.32%					
28	"11. ""Истинные патриоты России"""	66	0	0	1	3	0	2	1	0	1	3	1	2	4	5	0	1	0	0	2	2	0	1	3	0	1	1	1	1	0	2	3	0	1	2	6	2	2	2	1	0	3	4	1	1	0	0					
		0.12%	0.0%	0.0%	0.11%	0.21%	0.0%	0.11%	0.09%	0.0%	0.06%	0.33%	0.07%	0.17%	0.43%	0.41%	0.0%	0.08%	0.0%	0.0%	0.13%	0.18%	0.0%	0.11%	0.19%	0.0%	0.06%	0.06%	0.06%	0.10%	0.0%	0.16%	0.2%	0.0%	0.06%	0.13%	0.42%	0.15%	0.24%	0.21%	0.10%	0.0%	0.21%	0.38%	0.51%	0.65%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	1286	17	17	30	26	53	30	26	18	38	17	34	30	39	36	29	18	42	32	48	35	31	25	18	33	55	30	24	19	34	23	35	30	20	47	43	33	24	10	26	26	30	30	9	5	4	7					
		2.42%	1.79%	1.87%	3.38%	1.85%	3.86%	1.78%	2.59%	1.58%	2.35%	1.89%	2.54%	2.56%	4.23%	2.97%	1.94%	1.57%	2.83%	2.39%	3.21%	3.19%	2.22%	2.86%	1.17%	2.29%	3.57%	2.04%	1.58%	2.03%	2.52%	1.84%	2.33%	2.08%	1.34%	3.09%	3.07%	2.53%	2.89%	1.07%	2.73%	2.77%	2.18%	2.87%	4.66%	3.28%	3.73%	8.13%					
30	"13. ""Демократическая партия России"""	112	2	0	3	2	1	1	0	4	1	2	3	2	2	1	6	2	3	5	4	2	5	3	4	0	1	4	6	1	4	2	2	8	1	2	3	3	5	4	1	1	4	2	0	0	0	0					
		0.21%	0.21%	0.0%	0.33%	0.14%	0.07%	0.05%	0.0%	0.35%	0.06%	0.22%	0.22%	0.17%	0.21%	0.08%	0.40%	0.17%	0.20%	0.37%	0.26%	0.18%	0.35%	0.34%	0.26%	0.0%	0.06%	0.27%	0.39%	0.10%	0.29%	0.16%	0.13%	0.55%	0.06%	0.13%	0.21%	0.23%	0.60%	0.43%	0.10%	0.10%	0.29%	0.19%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	127	2	2	3	4	2	5	1	1	6	1	5	0	4	2	6	3	7	5	2	3	4	3	2	1	2	1	1	7	3	4	5	7	2	3	1	1	3	2	2	2	3	3	0	0	0	1					
		0.23%	0.21%	0.22%	0.33%	0.28%	0.14%	0.29%	0.09%	0.08%	0.37%	0.11%	0.37%	0.0%	0.43%	0.16%	0.40%	0.26%	0.47%	0.37%	0.13%	0.27%	0.28%	0.34%	0.13%	0.06%	0.12%	0.06%	0.06%	0.75%	0.22%	0.32%	0.33%	0.48%	0.13%	0.19%	0.07%	0.07%	0.36%	0.21%	0.21%	0.21%	0.21%	0.28%	0.0%	0.0%	0.0%	1.16%					
32	"15. ""Партия СЛОН"""	52	4	2	1	0	0	2	1	0	4	1	0	0	2	2	1	1	0	1	1	0	2	0	1	1	2	2	4	1	0	2	1	0	2	0	2	2	1	1	1	2	1	1	0	0	0	0					
		0.09%	0.42%	0.22%	0.11%	0.0%	0.0%	0.11%	0.09%	0.0%	0.24%	0.11%	0.0%	0.0%	0.21%	0.16%	0.06%	0.08%	0.0%	0.07%	0.06%	0.0%	0.14%	0.0%	0.06%	0.06%	0.12%	0.13%	0.26%	0.10%	0.0%	0.16%	0.06%	0.0%	0.13%	0.0%	0.14%	0.15%	0.12%	0.10%	0.10%	0.21%	0.07%	0.09%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	4510	83	104	32	174	140	168	85	79	136	81	101	110	82	98	146	93	128	80	114	109	134	73	157	152	89	154	151	78	93	122	143	128	163	93	92	111	50	52	96	50	84	75	8	12	3	4					
		8.50%	8.74%	11.49%	3.60%	12.43%	10.19%	10.01%	8.47%	6.93%	8.43%	9.04%	7.54%	9.41%	8.91%	8.08%	9.77%	8.13%	8.63%	5.99%	7.64%	9.93%	9.63%	8.36%	10.25%	10.57%	5.78%	10.51%	9.98%	8.36%	6.89%	9.79%	9.53%	8.90%	10.95%	6.12%	6.58%	8.51%	6.02%	5.59%	10.11%	5.34%	6.11%	7.19%	4.14%	7.89%	2.80%	4.65%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	120	1	2	4	1	3	5	1	2	3	2	1	1	2	2	2	3	1	2	4	3	2	2	3	3	3	3	0	2	3	7	2	4	4	8	8	1	2	4	1	3	3	4	0	2	0	1					
		0.22%	0.10%	0.22%	0.45%	0.07%	0.21%	0.29%	0.09%	0.17%	0.18%	0.22%	0.07%	0.08%	0.21%	0.16%	0.13%	0.26%	0.06%	0.14%	0.26%	0.27%	0.14%	0.22%	0.19%	0.20%	0.19%	0.20%	0.0%	0.21%	0.22%	0.56%	0.13%	0.27%	0.26%	0.52%	0.57%	0.07%	0.24%	0.43%	0.10%	0.32%	0.21%	0.38%	0.0%	1.31%	0.0%	1.16%					
35	"18. ""ЛДПР"""	5146	83	52	44	100	118	134	93	91	142	101	117	95	61	164	195	103	128	133	133	125	128	83	145	110	178	147	144	89	134	131	144	147	167	151	162	140	82	95	118	96	195	128	4	4	2	10					
		9.70%	8.74%	5.74%	4.96%	7.14%	8.59%	7.99%	9.27%	7.98%	8.80%	11.27%	8.74%	8.13%	6.63%	13.53%	13.06%	9.01%	8.63%	9.96%	8.92%	11.39%	9.20%	9.50%	9.47%	7.65%	11.56%	10.04%	9.52%	9.53%	9.93%	10.52%	9.6%	10.22%	11.22%	9.94%	11.58%	10.74%	9.87%	10.22%	12.43%	10.25%	14.20%	12.27%	2.07%	2.63%	1.86%	11.62%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	1600	33	20	53	35	37	29	47	35	40	31	41	38	18	49	62	39	46	52	53	28	39	18	41	23	56	34	37	20	32	37	49	51	48	47	43	38	27	37	33	28	35	29	0	7	2	3					
		3.01%	3.47%	2.20%	5.97%	2.50%	2.69%	1.72%	4.68%	3.07%	2.47%	3.45%	3.06%	3.25%	1.95%	4.04%	4.15%	3.41%	3.10%	3.89%	3.55%	2.55%	2.80%	2.06%	2.67%	1.60%	3.63%	2.32%	2.44%	2.14%	2.37%	2.97%	3.26%	3.54%	3.22%	3.09%	3.07%	2.91%	3.25%	3.98%	3.47%	2.99%	2.54%	2.78%	0.0%	4.60%	1.86%	3.48%					
37	"20. ""Политическая партия ""Единая Россия"""	16199	286	267	369	393	462	544	299	320	470	263	450	357	288	422	475	333	420	431	458	284	418	217	424	386	510	408	463	269	402	373	435	414	427	475	447	408	250	332	270	299	385	291	136	73	69	27					
		30.54%	30.13%	29.50%	41.60%	28.09%	33.64%	32.43%	29.81%	28.09%	29.13%	29.35%	33.63%	30.56%	31.30%	34.81%	31.81%	29.13%	28.34%	32.28%	30.71%	25.88%	30.05%	24.85%	27.69%	26.86%	33.13%	27.86%	30.62%	28.83%	29.79%	29.95%	29.0%	28.81%	28.69%	31.27%	31.97%	31.31%	30.12%	35.73%	28.45%	31.94%	28.04%	27.90%	70.46%	48.02%	64.48%	31.39%					
38	"21. ""Российская Конституционно-демократическая партия"""	92	1	1	1	6	1	2	3	1	2	2	4	3	3	0	2	4	0	2	3	2	1	1	4	1	1	1	6	1	1	0	1	2	2	5	1	3	2	1	1	3	6	2	1	0	1	1					
		0.17%	0.10%	0.11%	0.11%	0.42%	0.07%	0.11%	0.29%	0.08%	0.12%	0.22%	0.29%	0.25%	0.32%	0.0%	0.13%	0.34%	0.0%	0.14%	0.20%	0.18%	0.07%	0.11%	0.26%	0.06%	0.06%	0.06%	0.39%	0.10%	0.07%	0.0%	0.06%	0.13%	0.13%	0.32%	0.07%	0.23%	0.24%	0.10%	0.10%	0.32%	0.43%	0.19%	0.51%	0.0%	0.93%	1.16%					
39	"22. ""Развитие предпринимательства"""	158	3	3	1	1	4	9	1	4	7	1	6	3	1	1	5	4	3	7	7	4	4	2	3	5	3	3	3	5	3	4	9	2	3	3	12	2	4	1	2	4	5	1	0	0	0	0					
		0.29%	0.31%	0.33%	0.11%	0.07%	0.29%	0.53%	0.09%	0.35%	0.43%	0.11%	0.44%	0.25%	0.10%	0.08%	0.33%	0.34%	0.20%	0.52%	0.46%	0.36%	0.28%	0.22%	0.19%	0.34%	0.19%	0.20%	0.19%	0.53%	0.22%	0.32%	0.6%	0.13%	0.20%	0.19%	0.85%	0.15%	0.48%	0.10%	0.21%	0.42%	0.36%	0.09%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	10523	164	203	118	284	244	309	178	282	372	191	243	245	187	206	238	234	323	257	323	229	282	223	314	351	253	316	291	213	292	254	293	296	296	305	246	254	168	162	180	182	269	201	9	17	12	14					
		19.84%	17.28%	22.43%	13.30%	20.30%	17.77%	18.42%	17.74%	24.75%	23.06%	21.31%	18.16%	20.97%	20.32%	16.99%	15.94%	20.47%	21.79%	19.25%	21.66%	20.87%	20.27%	25.54%	20.50%	24.42%	16.43%	21.58%	19.24%	22.82%	21.64%	20.40%	19.53%	20.59%	19.89%	20.07%	17.59%	19.49%	20.24%	17.43%	18.96%	19.44%	19.59%	19.27%	4.66%	11.18%	11.21%	16.27%					
																																																					
41	Против всех	2682	42	34	55	70	58	88	47	64	71	39	87	51	46	58	88	56	73	67	86	54	73	43	80	83	86	59	76	52	74	65	79	66	81	112	91	59	29	47	33	42	59	47	3	3	3	3					
		5.05%	4.42%	3.75%	6.20%	5.00%	4.22%	5.24%	4.68%	5.61%	4.40%	4.35%	6.50%	4.36%	4.99%	4.78%	5.89%	4.89%	4.92%	5.01%	5.76%	4.92%	5.24%	4.92%	5.22%	5.77%	5.58%	4.03%	5.02%	5.57%	5.48%	5.22%	5.26%	4.59%	5.44%	7.37%	6.50%	4.52%	3.49%	5.05%	3.47%	4.48%	4.29%	4.50%	1.55%	1.97%	2.80%	3.48%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
