Выборы Президента Российской Федерации																																									
																																									
Наименование Избирательной комиссии:    Кизилюртовская																																									
																																									
Итоги голосования 																																									
																																									
		Сумма	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655					
		93.71%	98.05%	99.33%	94.44%	97.05%	93.85%	99.07%	95.55%	90.71%	81.38%	97.63%	96.76%	92.31%	97.99%	74.00%	94.78%	94.48%	95.40%	84.02%	95.85%	95.53%	98.51%	96.52%	98.59%	99.47%	92.17%	98.08%	91.75%	87.23%	83.42%	86.16%	80.81%	94.44%	98.69%	93.97%					
22	. Хакамада Ирина Муцуовна	93	0	2	0	0	2	0	1	3	3	16	0	2	0	4	2	1	0	2	0	0	0	0	0	0	4	2	2	6	1	7	4	26	0	3					
		0.25%	0.00%	0.19%	0.00%	0.00%	0.38%	0.00%	0.10%	0.47%	0.42%	1.03%	0.00%	0.17%	0.00%	0.30%	0.17%	0.09%	0.00%	1.03%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.41%	0.19%	0.21%	0.43%	0.13%	0.78%	0.40%	1.81%	0.00%	0.24%					
23	. Харитонов Николай Михайлович	2000	18	5	56	44	30	2	43	51	120	16	12	74	22	331	53	56	52	28	37	28	12	50	15	5	51	15	76	160	119	112	183	43	18	63					
		5.36%	0.88%	0.48%	5.56%	2.95%	5.77%	0.93%	4.25%	8.03%	16.93%	1.03%	0.97%	6.32%	1.77%	24.45%	4.47%	5.07%	4.60%	14.43%	4.15%	1.63%	1.37%	3.16%	1.17%	0.53%	5.19%	1.44%	7.94%	11.41%	15.91%	12.40%	18.10%	2.99%	1.31%	5.00%					
																																									
24	Против всех	43	6	0	0	0	0	0	1	0	0	0	3	0	0	12	2	0	0	0	0	0	1	0	0	0	4	0	1	4	1	3	0	0	0	5					
		0.12%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.10%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.89%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.11%	0.00%	0.00%	0.00%	0.41%	0.00%	0.10%	0.29%	0.13%	0.33%	0.00%	0.00%	0.00%	0.40%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
