Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Шалинская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №1048	УИК №1049	УИК №1050	УИК №1051	УИК №1052	УИК №1053	УИК №1054	УИК №1055	УИК №1056	УИК №1057	УИК №1058	УИК №1059	УИК №1060	УИК №1061	УИК №1062	УИК №1063	УИК №1064	УИК №1065	УИК №1066	УИК №1067	УИК №1068					
		8.31%	10.41%	11.40%	8.96%	5.88%	13.21%	7.46%	7.50%	4.10%	4.31%	9.60%	8.49%	6.39%	12.97%	6.94%	3.85%	7.46%	8.43%	7.63%	7.29%	7.67%	6.25%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	418	80	36	3	28	2	43	28	15	1	18	3	10	20	33	5	19	22	23	7	22	0					
		4.07%	4.60%	3.51%	1.42%	3.92%	3.77%	4.72%	4.04%	2.56%	0.86%	3.39%	2.83%	2.20%	6.33%	6.36%	6.41%	2.84%	6.18%	3.66%	7.29%	5.45%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	48	15	1	2	4	1	1	3	1	1	2	0	1	0	3	0	7	1	3	0	1	1					
		0.47%	0.86%	0.10%	0.94%	0.56%	1.89%	0.11%	0.43%	0.17%	0.86%	0.38%	0.00%	0.22%	0.00%	0.58%	0.00%	1.04%	0.28%	0.48%	0.00%	0.25%	1.56%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7814	1235	764	155	578	42	693	539	479	97	416	83	346	220	390	64	523	264	487	79	307	53					
		76.07%	71.06%	74.46%	73.11%	80.95%	79.25%	76.07%	77.78%	81.74%	83.62%	78.34%	78.30%	76.21%	69.62%	75.14%	82.05%	78.06%	74.16%	77.42%	82.29%	75.99%	82.81%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	49	16	11	0	5	0	3	0	0	0	1	1	1	2	2	1	1	1	2	0	2	0					
		0.48%	0.92%	1.07%	0.00%	0.70%	0.00%	0.33%	0.00%	0.00%	0.00%	0.19%	0.94%	0.22%	0.63%	0.39%	1.28%	0.15%	0.28%	0.32%	0.00%	0.50%	0.00%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
