Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																											
Дата голосования: 04.12.2011																																											
																																											
Наименование Избирательной комиссии:    Киришская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	7610	326	331	385	451	384	366	370	387	367	434	378	273	301	342	342	373	373	331	63	54	115	15	21	14	8	17	127	112	14	33	285	48	87	22	36	25					
		27.08%	21.97%	25.94%	28.86%	32.56%	30.45%	27.90%	27.63%	28.39%	29.48%	31.16%	29.14%	24.42%	28.61%	28.03%	27.10%	29.63%	26.53%	27.22%	21.28%	17.94%	19.13%	15.96%	24.14%	17.07%	13.56%	12.59%	22.05%	24.51%	15.05%	33.33%	28.70%	22.22%	20.86%	23.66%	24.83%	18.94%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	4454	323	219	198	190	180	205	199	204	192	180	182	178	164	224	196	197	222	204	43	62	101	9	4	14	7	19	82	89	19	11	154	35	83	12	20	33					
		15.85%	21.77%	17.16%	14.84%	13.72%	14.27%	15.63%	14.86%	14.97%	15.42%	12.92%	14.03%	15.92%	15.59%	18.36%	15.53%	15.65%	15.79%	16.78%	14.53%	20.60%	16.81%	9.57%	4.60%	17.07%	11.86%	14.07%	14.24%	19.47%	20.43%	11.11%	15.51%	16.20%	19.90%	12.90%	13.79%	25.00%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	358	22	9	14	10	23	22	13	22	19	17	10	15	16	13	22	11	25	9	5	6	8	2	0	4	0	7	5	5	1	2	4	3	3	4	3	4					
		1.27%	1.48%	0.71%	1.05%	0.72%	1.82%	1.68%	0.97%	1.61%	1.53%	1.22%	0.77%	1.34%	1.52%	1.07%	1.74%	0.87%	1.78%	0.74%	1.69%	1.99%	1.33%	2.13%	0.00%	4.88%	0.00%	5.19%	0.87%	1.09%	1.08%	2.02%	0.40%	1.39%	0.72%	4.30%	2.07%	3.03%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	5547	257	231	272	265	248	282	279	293	223	283	277	216	222	244	279	256	276	261	67	66	134	16	14	28	19	5	97	75	22	16	160	20	74	13	31	26					
		19.74%	17.32%	18.10%	20.39%	19.13%	19.67%	21.49%	20.84%	21.50%	17.91%	20.32%	21.36%	19.32%	21.10%	20.00%	22.11%	20.33%	19.63%	21.46%	22.64%	21.93%	22.30%	17.02%	16.09%	34.15%	32.20%	3.70%	16.84%	16.41%	23.66%	16.16%	16.11%	9.26%	17.75%	13.98%	21.38%	19.70%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	1113	72	56	71	63	67	61	70	62	42	60	49	48	28	58	28	42	64	74	7	3	11	1	0	1	0	7	19	1	2	2	18	4	9	5	5	3					
		3.96%	4.85%	4.39%	5.32%	4.55%	5.31%	4.65%	5.23%	4.55%	3.37%	4.31%	3.78%	4.29%	2.66%	4.75%	2.22%	3.34%	4.55%	6.09%	2.36%	0.99%	1.83%	1.06%	0.00%	1.22%	0.00%	5.19%	3.30%	0.22%	2.15%	2.02%	1.81%	1.85%	2.16%	5.38%	3.45%	2.27%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	8138	444	382	355	358	322	339	366	372	378	381	365	348	272	305	355	339	397	306	100	100	205	47	47	19	22	63	236	157	31	30	327	98	151	35	47	39					
		28.96%	29.92%	29.94%	26.61%	25.85%	25.54%	25.84%	27.33%	27.29%	30.36%	27.35%	28.14%	31.13%	25.86%	25.00%	28.13%	26.93%	28.24%	25.16%	33.78%	33.22%	34.11%	50.00%	54.02%	23.17%	37.29%	46.67%	40.97%	34.35%	33.33%	30.30%	32.93%	45.37%	36.21%	37.63%	32.41%	29.55%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	180	14	7	12	5	7	16	10	10	8	6	9	4	4	13	8	4	8	9	1	3	4	0	0	0	0	4	2	2	0	0	3	2	3	1	0	1					
		0.64%	0.94%	0.55%	0.90%	0.36%	0.56%	1.22%	0.75%	0.73%	0.64%	0.43%	0.69%	0.36%	0.38%	1.07%	0.63%	0.32%	0.57%	0.74%	0.34%	0.99%	0.67%	0.00%	0.00%	0.00%	0.00%	2.96%	0.35%	0.44%	0.00%	0.00%	0.30%	0.93%	0.72%	1.08%	0.00%	0.76%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
