Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																										
Дата голосования: 02.12.2007																																										
																																										
Наименование Избирательной комиссии:    Киришская																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567					
18	1.Политическая партия «Аграрная партия России»	1009	40	52	46	61	41	32	50	42	47	54	34	32	42	41	40	45	45	40	6	11	17	1	4	1	2	3	14	22	3	3	91	9	26	4	8					
		3.19%	2.30%	3.06%	2.99%	4.20%	2.98%	2.58%	3.12%	3.43%	3.55%	3.39%	2.26%	2.76%	3.12%	3.12%	2.86%	3.28%	2.83%	2.62%	1.69%	2.81%	2.39%	0.95%	3.88%	0.85%	2.02%	1.46%	2.35%	4.22%	3.26%	2.38%	7.81%	3.52%	5.54%	4.17%	4.30%					
19	2.Всероссийская политическая партия «Гражданская Сила»	463	40	31	27	17	25	17	29	20	25	32	20	17	21	22	19	17	25	20	5	4	2	0	0	1	1	1	1	6	0	2	8	1	4	2	1					
		1.47%	2.30%	1.83%	1.76%	1.17%	1.82%	1.37%	1.81%	1.64%	1.89%	2.01%	1.33%	1.47%	1.56%	1.68%	1.36%	1.24%	1.57%	1.31%	1.41%	1.02%	0.28%	0.00%	0.00%	0.85%	1.01%	0.49%	0.17%	1.15%	0.00%	1.59%	0.69%	0.39%	0.85%	2.08%	0.54%					
20	3.Политическая партия «Демократическая партия России»	30	1	4	1	0	2	0	1	3	2	1	2	1	0	1	2	3	0	1	0	0	1	0	0	0	0	2	0	0	0	0	0	1	1	0	0					
		0.09%	0.06%	0.24%	0.07%	0.00%	0.15%	0.00%	0.06%	0.25%	0.15%	0.06%	0.13%	0.09%	0.00%	0.08%	0.14%	0.22%	0.00%	0.07%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.98%	0.00%	0.00%	0.00%	0.00%	0.00%	0.39%	0.21%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3463	129	145	206	168	127	159	160	161	147	187	172	134	199	147	142	184	186	153	35	38	97	18	17	24	6	8	59	49	11	8	109	16	39	6	17					
		10.96%	7.41%	8.54%	13.42%	11.57%	9.23%	12.80%	9.99%	13.16%	11.10%	11.74%	11.42%	11.57%	14.77%	11.20%	10.16%	13.41%	11.71%	10.03%	9.89%	9.72%	13.64%	17.14%	16.50%	20.34%	6.06%	3.90%	9.88%	9.40%	11.96%	6.35%	9.36%	6.25%	8.32%	6.25%	9.14%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	399	13	21	26	16	17	12	14	15	25	37	7	11	21	21	16	16	23	6	3	13	7	0	2	3	1	1	7	3	3	0	9	0	26	2	2					
		1.26%	0.75%	1.24%	1.69%	1.10%	1.24%	0.97%	0.87%	1.23%	1.89%	2.32%	0.46%	0.95%	1.56%	1.60%	1.14%	1.17%	1.45%	0.39%	0.85%	3.32%	0.98%	0.00%	1.94%	2.54%	1.01%	0.49%	1.17%	0.58%	3.26%	0.00%	0.77%	0.00%	5.54%	2.08%	1.08%					
23	6.Политическая партия «Партия социальной справедливости»	52	1	7	1	1	1	3	3	0	1	3	1	1	2	5	4	1	2	6	0	0	2	0	0	0	1	1	1	0	0	1	2	0	1	0	0					
		0.16%	0.06%	0.41%	0.07%	0.07%	0.07%	0.24%	0.19%	0.00%	0.08%	0.19%	0.07%	0.09%	0.15%	0.38%	0.29%	0.07%	0.13%	0.39%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	1.01%	0.49%	0.17%	0.00%	0.00%	0.79%	0.17%	0.00%	0.21%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2732	180	162	122	104	136	95	160	101	110	127	126	88	77	104	124	110	118	151	38	51	99	6	3	4	12	11	56	58	8	6	100	17	42	11	15					
		8.65%	10.33%	9.55%	7.95%	7.16%	9.88%	7.65%	9.99%	8.26%	8.31%	7.97%	8.37%	7.60%	5.72%	7.92%	8.87%	8.02%	7.43%	9.90%	10.73%	13.04%	13.92%	5.71%	2.91%	3.39%	12.12%	5.37%	9.38%	11.13%	8.70%	4.76%	8.58%	6.64%	8.96%	11.46%	8.06%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	4350	168	173	227	229	156	178	204	174	204	262	241	168	221	213	185	235	237	228	52	64	91	11	12	6	6	6	74	74	7	17	127	19	40	11	30					
		13.77%	9.64%	10.19%	14.79%	15.77%	11.34%	14.33%	12.74%	14.23%	15.41%	16.45%	16.00%	14.51%	16.41%	16.22%	13.23%	17.13%	14.92%	14.95%	14.69%	16.37%	12.80%	10.48%	11.65%	5.08%	6.06%	2.93%	12.40%	14.20%	7.61%	13.49%	10.90%	7.42%	8.53%	11.46%	16.13%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	236	12	13	15	10	9	9	20	13	14	15	10	5	7	9	1	6	12	14	1	3	1	1	1	0	0	6	5	4	0	1	11	0	4	0	4					
		0.75%	0.69%	0.77%	0.98%	0.69%	0.65%	0.72%	1.25%	1.06%	1.06%	0.94%	0.66%	0.43%	0.52%	0.69%	0.07%	0.44%	0.76%	0.92%	0.28%	0.77%	0.14%	0.95%	0.97%	0.00%	0.00%	2.93%	0.84%	0.77%	0.00%	0.79%	0.94%	0.00%	0.85%	0.00%	2.15%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	18219	1117	1049	820	824	835	710	920	662	714	839	865	683	731	728	835	733	900	876	209	201	384	68	64	78	67	162	372	298	58	85	698	188	282	58	106					
		57.68%	64.12%	61.81%	53.42%	56.75%	60.68%	57.17%	57.46%	54.13%	53.93%	52.67%	57.44%	58.98%	54.27%	55.45%	59.73%	53.43%	56.68%	57.44%	59.04%	51.41%	54.01%	64.76%	62.14%	66.10%	67.68%	79.02%	62.31%	57.20%	63.04%	67.46%	59.91%	73.44%	60.13%	60.42%	56.99%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	398	29	26	37	15	14	22	31	25	21	22	15	8	16	16	11	11	21	22	3	3	7	0	0	1	0	4	2	3	1	0	5	3	2	1	1					
		1.26%	1.66%	1.53%	2.41%	1.03%	1.02%	1.77%	1.94%	2.04%	1.59%	1.38%	0.99%	0.69%	1.19%	1.22%	0.79%	0.80%	1.32%	1.44%	0.85%	0.77%	0.98%	0.00%	0.00%	0.85%	0.00%	1.95%	0.34%	0.58%	1.09%	0.00%	0.43%	1.17%	0.43%	1.04%	0.54%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
