Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																			
Дата голосования: 07.12.2003 0:00:00																																																			
																																																			
Наименование Избирательной комиссии:    Каргапольская																																																			
																																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																			
																																																			
		Сумма	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																			
18	"1. ""ЕДИНЕНИЕ"""	164	1	4	2	7	1	4	0	8	2	9	0	2	4	2	1	8	0	3	2	2	2	8	2	1	0	5	0	1	3	1	0	3	3	2	0	4	25	6	3	7	10	10	3	3					
		1.09%	0.74%	1.73%	0.58%	1.42%	0.52%	2.20%	0.0%	1.50%	2.59%	1.85%	0.0%	1.30%	3.88%	0.60%	0.55%	2.53%	0.0%	0.81%	1.6%	0.66%	0.86%	1.84%	0.55%	0.33%	0.0%	1.34%	0.0%	0.24%	1.36%	0.46%	0.0%	0.92%	0.51%	1.29%	0.0%	1.29%	2.11%	1.02%	0.80%	0.78%	1.28%	1.31%	0.55%	1.92%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	85	1	3	1	0	1	0	0	1	0	4	0	0	0	6	1	2	0	4	2	3	1	2	1	0	1	0	2	2	1	3	0	4	3	0	1	0	9	2	5	4	5	6	3	1					
		0.56%	0.74%	1.30%	0.29%	0.0%	0.52%	0.0%	0.0%	0.18%	0.0%	0.82%	0.0%	0.0%	0.0%	1.82%	0.55%	0.63%	0.0%	1.08%	1.6%	1.0%	0.43%	0.46%	0.27%	0.0%	0.39%	0.0%	0.59%	0.48%	0.45%	1.38%	0.0%	1.23%	0.51%	0.0%	0.44%	0.0%	0.76%	0.34%	1.34%	0.44%	0.64%	0.78%	0.55%	0.64%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	449	10	3	15	9	12	5	11	7	2	7	5	4	4	8	6	6	1	17	4	6	16	20	12	24	4	6	9	9	5	8	2	10	23	3	5	7	31	20	13	26	19	17	18	0					
		2.99%	7.40%	1.30%	4.39%	1.82%	6.28%	2.76%	7.80%	1.31%	2.59%	1.44%	5.55%	2.61%	3.88%	2.43%	3.33%	1.90%	0.91%	4.61%	3.2%	2.0%	6.95%	4.61%	3.32%	8.10%	1.56%	1.61%	2.68%	2.18%	2.27%	3.70%	1.83%	3.09%	3.91%	1.94%	2.24%	2.25%	2.62%	3.43%	3.49%	2.90%	2.43%	2.23%	3.35%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	187	3	0	2	6	1	3	0	7	2	1	1	1	0	3	0	3	3	4	1	7	7	23	1	8	0	4	0	1	2	3	0	2	1	1	2	6	12	12	8	12	9	21	4	0					
		1.24%	2.22%	0.0%	0.58%	1.21%	0.52%	1.65%	0.0%	1.31%	2.59%	0.20%	1.11%	0.65%	0.0%	0.91%	0.0%	0.95%	2.75%	1.08%	0.8%	2.33%	3.04%	5.31%	0.27%	2.70%	0.0%	1.07%	0.0%	0.24%	0.90%	1.38%	0.0%	0.61%	0.17%	0.64%	0.89%	1.93%	1.01%	2.05%	2.15%	1.34%	1.15%	2.75%	0.74%	0.0%					
22	"5. ""За Русь Святую"""	37	0	0	0	3	0	0	2	1	1	1	0	1	0	1	0	0	0	1	0	0	2	1	0	2	0	1	0	0	2	1	0	2	0	0	0	1	4	1	2	3	3	1	0	0					
		0.24%	0.0%	0.0%	0.0%	0.60%	0.0%	0.0%	1.41%	0.18%	1.29%	0.20%	0.0%	0.65%	0.0%	0.30%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.86%	0.23%	0.0%	0.67%	0.0%	0.26%	0.0%	0.0%	0.90%	0.46%	0.0%	0.61%	0.0%	0.0%	0.0%	0.32%	0.33%	0.17%	0.53%	0.33%	0.38%	0.13%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	42	1	0	1	1	0	1	3	1	0	0	0	0	0	3	0	1	0	2	1	3	1	1	0	3	0	0	2	0	1	0	0	1	0	0	1	0	3	2	1	3	0	3	1	1					
		0.28%	0.74%	0.0%	0.29%	0.20%	0.0%	0.55%	2.12%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.91%	0.0%	0.31%	0.0%	0.54%	0.8%	1.0%	0.43%	0.23%	0.0%	1.01%	0.0%	0.0%	0.59%	0.0%	0.45%	0.0%	0.0%	0.30%	0.0%	0.0%	0.44%	0.0%	0.25%	0.34%	0.26%	0.33%	0.0%	0.39%	0.18%	0.64%					
24	"7. ""Новый курс - Автомобильная Россия"""	75	0	2	1	5	2	0	0	3	0	3	0	0	0	1	1	0	2	5	1	2	4	3	0	2	0	2	3	0	1	3	0	3	4	0	0	3	6	0	1	3	6	1	2	0					
		0.50%	0.0%	0.86%	0.29%	1.01%	1.04%	0.0%	0.0%	0.56%	0.0%	0.61%	0.0%	0.0%	0.0%	0.30%	0.55%	0.0%	1.83%	1.35%	0.8%	0.66%	1.73%	0.69%	0.0%	0.67%	0.0%	0.53%	0.89%	0.0%	0.45%	1.38%	0.0%	0.92%	0.68%	0.0%	0.0%	0.96%	0.50%	0.0%	0.26%	0.33%	0.76%	0.13%	0.37%	0.0%					
25	"8. ""Народно-республиканская партия России"""	25	0	1	3	0	1	0	0	3	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	4	0	0	1	0	1	0	1	0	0	1	0	0	1	4	0	0	0	0	1	0					
		0.16%	0.0%	0.43%	0.87%	0.0%	0.52%	0.0%	0.0%	0.56%	0.0%	0.20%	0.0%	0.0%	0.97%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	1.35%	0.0%	0.0%	0.29%	0.0%	0.45%	0.0%	0.91%	0.0%	0.0%	0.64%	0.0%	0.0%	0.08%	0.68%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	23	0	0	0	0	0	0	0	0	3	1	0	0	1	0	0	1	0	0	0	0	1	0	0	2	0	0	1	0	0	1	0	2	1	0	0	1	2	1	0	3	2	0	0	0					
		0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.89%	0.20%	0.0%	0.0%	0.97%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.67%	0.0%	0.0%	0.29%	0.0%	0.0%	0.46%	0.0%	0.61%	0.17%	0.0%	0.0%	0.32%	0.16%	0.17%	0.0%	0.33%	0.25%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1252	6	17	33	78	31	12	28	41	6	57	19	24	23	24	12	35	3	14	13	13	17	16	32	9	24	38	20	70	28	22	18	8	66	17	10	36	57	45	20	59	52	56	39	4					
		8.35%	4.44%	7.39%	9.67%	15.85%	16.23%	6.62%	19.85%	7.72%	7.79%	11.72%	21.11%	15.68%	22.33%	7.31%	6.66%	11.11%	2.75%	3.80%	10.4%	4.33%	7.39%	3.69%	8.86%	3.04%	9.41%	10.24%	5.97%	16.99%	12.72%	10.18%	16.51%	2.47%	11.22%	11.03%	4.48%	11.61%	4.81%	7.71%	5.37%	6.59%	6.66%	7.35%	7.26%	2.56%					
28	"11. ""Истинные патриоты России"""	15	0	0	1	0	1	0	0	2	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0					
		0.10%	0.0%	0.0%	0.29%	0.0%	0.52%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.65%	0.0%	0.0%	0.0%	1.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.17%	0.64%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	277	2	4	7	3	3	3	4	34	0	7	0	1	2	6	1	3	0	2	1	6	2	4	10	5	3	3	9	9	2	5	1	0	16	7	1	6	24	11	3	13	28	19	7	0					
		1.84%	1.48%	1.73%	2.05%	0.60%	1.57%	1.65%	2.83%	6.40%	0.0%	1.44%	0.0%	0.65%	1.94%	1.82%	0.55%	0.95%	0.0%	0.54%	0.8%	2.0%	0.86%	0.92%	2.77%	1.68%	1.17%	0.80%	2.68%	2.18%	0.90%	2.31%	0.91%	0.0%	2.72%	4.54%	0.44%	1.93%	2.02%	1.88%	0.80%	1.45%	3.58%	2.49%	1.30%	0.0%					
30	"13. ""Демократическая партия России"""	60	0	0	1	2	1	0	0	7	1	0	2	0	0	0	1	0	0	1	0	0	0	1	0	2	0	1	1	0	0	3	0	0	2	3	0	4	8	5	1	7	1	3	2	0					
		0.40%	0.0%	0.0%	0.29%	0.40%	0.52%	0.0%	0.0%	1.31%	1.29%	0.0%	2.22%	0.0%	0.0%	0.0%	0.55%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.23%	0.0%	0.67%	0.0%	0.26%	0.29%	0.0%	0.0%	1.38%	0.0%	0.0%	0.34%	1.94%	0.0%	1.29%	0.67%	0.85%	0.26%	0.78%	0.12%	0.39%	0.37%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	25	0	0	1	0	0	1	0	1	1	2	0	0	0	0	0	2	0	1	1	1	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	4	0	0	0	3	1	0	0					
		0.16%	0.0%	0.0%	0.29%	0.0%	0.0%	0.55%	0.0%	0.18%	1.29%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.63%	0.0%	0.27%	0.8%	0.33%	0.86%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.64%	0.0%	0.64%	0.33%	0.0%	0.0%	0.0%	0.38%	0.13%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	16	0	1	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	3	0	0	0	3	0	0	0					
		0.10%	0.0%	0.43%	0.29%	0.0%	0.52%	0.0%	0.0%	0.0%	2.59%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.44%	0.32%	0.25%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	522	3	7	9	12	0	9	1	28	1	18	1	4	3	12	2	24	1	35	4	10	9	14	7	7	9	10	10	10	11	21	6	10	10	6	18	4	64	14	13	26	15	24	15	5					
		3.48%	2.22%	3.04%	2.63%	2.43%	0.0%	4.97%	0.70%	5.27%	1.29%	3.70%	1.11%	2.61%	2.91%	3.65%	1.11%	7.61%	0.91%	9.51%	3.2%	3.33%	3.91%	3.23%	1.93%	2.36%	3.52%	2.69%	2.98%	2.42%	5.0%	9.72%	5.50%	3.09%	1.70%	3.89%	8.07%	1.29%	5.40%	2.40%	3.49%	2.90%	1.92%	3.15%	2.79%	3.20%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	41	0	0	2	0	0	0	1	1	1	2	0	0	1	1	1	0	0	0	0	0	0	1	1	3	0	0	3	1	2	0	0	0	4	0	0	1	6	1	1	2	2	2	1	0					
		0.27%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	0.70%	0.18%	1.29%	0.41%	0.0%	0.0%	0.97%	0.30%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.27%	1.01%	0.0%	0.0%	0.89%	0.24%	0.90%	0.0%	0.0%	0.0%	0.68%	0.0%	0.0%	0.32%	0.50%	0.17%	0.26%	0.22%	0.25%	0.26%	0.18%	0.0%					
35	"18. ""ЛДПР"""	2667	31	34	66	82	43	28	22	76	10	67	4	46	21	59	32	71	24	68	18	55	25	94	66	49	47	67	67	65	31	35	18	61	91	17	28	41	195	102	55	179	185	142	114	36					
		17.80%	22.96%	14.78%	19.35%	16.66%	22.51%	15.46%	15.60%	14.31%	12.98%	13.78%	4.44%	30.06%	20.38%	17.98%	17.77%	22.53%	22.01%	18.47%	14.4%	18.33%	10.86%	21.70%	18.28%	16.55%	18.43%	18.05%	20.0%	15.77%	14.09%	16.20%	16.51%	18.88%	15.47%	11.03%	12.55%	13.22%	16.48%	17.49%	14.78%	19.99%	23.71%	18.65%	21.22%	23.07%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	329	6	2	8	9	3	2	5	11	2	20	7	3	2	8	8	8	1	8	5	5	11	6	1	4	3	6	3	6	5	11	0	7	13	2	0	5	24	11	10	21	22	20	13	2					
		2.19%	4.44%	0.86%	2.34%	1.82%	1.57%	1.10%	3.54%	2.07%	2.59%	4.11%	7.77%	1.96%	1.94%	2.43%	4.44%	2.53%	0.91%	2.17%	4.0%	1.66%	4.78%	1.38%	0.27%	1.35%	1.17%	1.61%	0.89%	1.45%	2.27%	5.09%	0.0%	2.16%	2.21%	1.29%	0.0%	1.61%	2.02%	1.88%	2.68%	2.34%	2.82%	2.62%	2.42%	1.28%					
37	"20. ""Политическая партия ""Единая Россия"""	5700	45	112	98	182	69	65	40	226	35	199	31	46	24	138	86	113	68	160	59	155	79	175	112	102	114	98	169	192	91	55	52	169	226	58	111	147	376	171	134	305	240	296	215	62					
		38.05%	33.33%	48.69%	28.73%	36.99%	36.12%	35.91%	28.36%	42.56%	45.45%	40.94%	34.44%	30.06%	23.30%	42.07%	47.77%	35.87%	62.38%	43.47%	47.2%	51.66%	34.34%	40.41%	31.02%	34.45%	44.70%	26.41%	50.44%	46.60%	41.36%	25.46%	47.70%	52.32%	38.43%	37.66%	49.77%	47.41%	31.78%	29.33%	36.02%	34.07%	30.76%	38.89%	40.03%	39.74%					
38	"21. ""Российская Конституционно-демократическая партия"""	36	0	1	1	1	0	1	0	0	2	0	1	1	0	1	2	0	1	2	0	0	2	3	0	1	1	1	0	0	1	0	1	1	2	0	0	1	3	0	0	2	2	0	0	1					
		0.24%	0.0%	0.43%	0.29%	0.20%	0.0%	0.55%	0.0%	0.0%	2.59%	0.0%	1.11%	0.65%	0.0%	0.30%	1.11%	0.0%	0.91%	0.54%	0.0%	0.0%	0.86%	0.69%	0.0%	0.33%	0.39%	0.26%	0.0%	0.0%	0.45%	0.0%	0.91%	0.30%	0.34%	0.0%	0.0%	0.32%	0.25%	0.0%	0.0%	0.22%	0.25%	0.0%	0.0%	0.64%					
39	"22. ""Развитие предпринимательства"""	28	0	0	0	1	0	2	0	1	0	1	0	0	0	2	0	0	0	0	0	0	1	0	1	3	1	0	2	0	0	0	0	1	1	0	0	0	2	0	0	6	1	1	1	0					
		0.18%	0.0%	0.0%	0.0%	0.20%	0.0%	1.10%	0.0%	0.18%	0.0%	0.20%	0.0%	0.0%	0.0%	0.60%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.27%	1.01%	0.39%	0.0%	0.59%	0.0%	0.0%	0.0%	0.0%	0.30%	0.17%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.67%	0.12%	0.13%	0.18%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2346	19	31	75	74	12	37	15	57	4	74	13	14	12	46	25	18	5	30	10	17	34	34	109	42	38	113	27	40	20	31	7	27	94	31	34	26	290	142	86	177	139	115	68	34					
		15.66%	14.07%	13.47%	21.99%	15.04%	6.28%	20.44%	10.63%	10.73%	5.19%	15.22%	14.44%	9.15%	11.65%	14.02%	13.88%	5.71%	4.58%	8.15%	8.0%	5.66%	14.78%	7.85%	30.19%	14.18%	14.90%	30.45%	8.05%	9.70%	9.09%	14.35%	6.42%	8.35%	15.98%	20.12%	15.24%	8.38%	24.51%	24.35%	23.11%	19.77%	17.82%	15.11%	12.66%	21.79%					
																																																			
41	Против всех	364	3	7	6	10	5	5	5	13	1	11	3	5	3	3	1	9	0	7	1	9	10	15	5	14	7	5	2	5	7	6	2	7	20	1	4	12	18	17	11	23	21	21	22	2					
		2.43%	2.22%	3.04%	1.75%	2.03%	2.61%	2.76%	3.54%	2.44%	1.29%	2.26%	3.33%	3.26%	2.91%	0.91%	0.55%	2.85%	0.0%	1.90%	0.8%	3.0%	4.34%	3.46%	1.38%	4.72%	2.74%	1.34%	0.59%	1.21%	3.18%	2.77%	1.83%	2.16%	3.40%	0.64%	1.79%	3.87%	1.52%	2.91%	2.95%	2.56%	2.69%	2.75%	4.09%	1.28%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
