Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																										
Дата голосования: 04.12.2011																																										
																																										
Наименование Избирательной комиссии:    Мирнинская																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	930	15	15	10	30	40	10	20	25	10	25	25	40	25	40	35	20	25	10	40	20	20	100	20	15	35	30	40	45	30	5	20	20	25	25	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	749	14	12	5	24	38	7	15	17	2	10	18	39	21	35	33	14	25	8	39	20	14	96	17	13	30	21	29	37	21	0	5	19	13	25	13					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	203	4	3	0	12	10	1	2	16	8	3	7	11	11	2	12	2	6	4	8	10	4	22	2	0	2	8	2	13	5	0	1	3	4	2	3					
14	Число погашенных неиспользованных открепительных удостоверений	181	1	3	5	6	2	3	5	8	8	15	7	1	4	5	2	6	0	2	1	0	6	4	3	2	5	9	11	8	9	5	15	1	12	0	7					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	54	4	0	1	1	5	6	4	4	0	1	9	2	3	3	2	3	1	0	0	0	1	1	0	0	2	0	0	0	0	1	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																										
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	4457	77	78	32	113	221	62	139	121	31	120	175	151	140	303	195	72	126	21	24	71	162	174	137	38	175	180	183	202	202	43	52	145	170	187	135					
		15.07%	15.75%	16.42%	14.55%	15.29%	16.13%	24.41%	18.86%	16.22%	13.72%	14.98%	16.94%	15.66%	13.35%	18.52%	15.46%	16.44%	18.08%	10.94%	13.41%	18.25%	23.01%	14.72%	20.39%	14.79%	19.73%	12.68%	11.99%	13.18%	14.74%	14.98%	10.57%	11.65%	11.33%	12.58%	12.01%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	4302	81	88	45	110	186	32	84	135	34	115	144	123	164	211	156	83	27	21	5	30	149	212	115	41	153	209	239	221	197	42	74	184	210	217	165					
		14.54%	16.56%	18.53%	20.45%	14.88%	13.58%	12.60%	11.40%	18.10%	15.04%	14.36%	13.94%	12.76%	15.63%	12.90%	12.37%	18.95%	3.87%	10.94%	2.79%	7.71%	21.16%	17.94%	17.11%	15.95%	17.25%	14.73%	15.66%	14.42%	14.38%	14.63%	15.04%	14.78%	13.99%	14.60%	14.68%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	347	3	4	0	5	11	3	7	10	7	13	12	15	12	20	11	9	2	0	0	4	7	21	6	3	11	17	21	17	16	1	5	24	16	20	14					
		1.17%	0.61%	0.84%	0.00%	0.68%	0.80%	1.18%	0.95%	1.34%	3.10%	1.62%	1.16%	1.56%	1.14%	1.22%	0.87%	2.05%	0.29%	0.00%	0.00%	1.03%	0.99%	1.78%	0.89%	1.17%	1.24%	1.20%	1.38%	1.11%	1.17%	0.35%	1.02%	1.93%	1.07%	1.35%	1.25%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4503	68	77	50	109	220	25	112	120	34	158	196	199	199	290	241	63	152	22	47	68	63	138	93	35	133	166	156	185	153	31	70	185	225	245	175					
		15.22%	13.91%	16.21%	22.73%	14.75%	16.06%	9.84%	15.20%	16.09%	15.04%	19.73%	18.97%	20.64%	18.97%	17.73%	19.11%	14.38%	21.81%	11.46%	26.26%	17.48%	8.95%	11.68%	13.84%	13.62%	14.99%	11.70%	10.22%	12.07%	11.17%	10.80%	14.23%	14.86%	14.99%	16.49%	15.57%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	707	14	11	2	19	31	8	21	26	7	34	27	35	37	48	56	6	10	0	1	4	6	28	11	2	17	16	24	27	25	2	7	38	38	40	29					
		2.39%	2.86%	2.32%	0.91%	2.57%	2.26%	3.15%	2.85%	3.49%	3.10%	4.24%	2.61%	3.63%	3.53%	2.93%	4.44%	1.37%	1.43%	0.00%	0.56%	1.03%	0.85%	2.37%	1.64%	0.78%	1.92%	1.13%	1.57%	1.76%	1.82%	0.70%	1.42%	3.05%	2.53%	2.69%	2.58%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	14519	232	211	86	360	672	116	362	320	106	343	456	415	478	733	570	194	373	125	100	211	297	593	291	134	384	793	850	849	730	154	267	623	792	719	580					
		49.08%	47.44%	44.42%	39.09%	48.71%	49.05%	45.67%	49.12%	42.90%	46.90%	42.82%	44.14%	43.05%	45.57%	44.80%	45.20%	44.29%	53.52%	65.10%	55.87%	54.24%	42.19%	50.17%	43.30%	52.14%	43.29%	55.88%	55.70%	55.38%	53.28%	53.66%	54.27%	50.04%	52.76%	48.38%	51.60%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	172	5	1	0	7	8	2	4	7	3	6	5	6	5	10	13	1	0	1	0	0	6	7	2	1	3	9	7	7	10	3	4	6	13	6	4					
		0.58%	1.02%	0.21%	0.00%	0.95%	0.58%	0.79%	0.54%	0.94%	1.33%	0.75%	0.48%	0.62%	0.48%	0.61%	1.03%	0.23%	0.00%	0.52%	0.00%	0.00%	0.85%	0.59%	0.30%	0.39%	0.34%	0.63%	0.46%	0.46%	0.73%	1.05%	0.81%	0.48%	0.87%	0.40%	0.36%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
