Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																												
Дата голосования: 04.12.2011																																												
																																												
Наименование Избирательной комиссии:    Коркинская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №1950	УИК №1951	УИК №1952	УИК №1953	УИК №1954	УИК №1955	УИК №1956	УИК №1957	УИК №1958	УИК №1959	УИК №1960	УИК №1961	УИК №1962	УИК №1963	УИК №1964	УИК №1965	УИК №1966	УИК №1967	УИК №1968	УИК №1969	УИК №1970	УИК №1971	УИК №1972	УИК №1973	УИК №1974	УИК №1975	УИК №1976	УИК №1977	УИК №1978	УИК №1979	УИК №1980	УИК №1981	УИК №1982	УИК №1983	УИК №1984	УИК №1985	УИК №1986					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	788	20	15	20	21	24	19	16	31	19	21	34	24	21	26	25	12	33	27	26	26	22	26	26	15	19	22	23	5	12	13	6	4	29	24	21	33	28					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	358	7	7	6	9	8	7	4	4	4	3	6	7	12	9	8	3	13	17	19	11	14	17	9	12	8	7	11	5	8	48	6	12	12	9	6	3	7					
14	Число погашенных неиспользованных открепительных удостоверений	18	1	0	1	0	1	4	0	0	2	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0	1	0	3	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	94	2	1	3	2	2	2	4	3	0	8	3	2	1	6	7	1	1	0	3	8	5	5	2	2	1	3	5	1	0	3	1	0	2	0	0	3	2					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	6509	203	190	174	229	227	207	124	98	149	199	308	227	221	260	202	157	285	245	245	221	242	254	111	67	88	156	111	37	94	125	68	22	146	189	208	241	179					
		22.46%	33.06%	30.89%	27.58%	25.93%	30.23%	30.04%	22.06%	21.21%	25.69%	23.89%	26.60%	25.74%	25.85%	22.05%	22.12%	29.57%	20.46%	24.19%	28.49%	22.83%	27.88%	25.07%	22.42%	15.02%	18.84%	19.43%	16.77%	14.23%	18.54%	18.55%	16.27%	7.64%	13.12%	18.60%	20.90%	21.61%	12.23%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2996	67	66	62	87	64	63	57	61	78	97	158	103	90	178	125	50	0	102	71	140	98	124	70	68	62	96	91	22	59	67	0	26	0	158	173	163	0					
		10.34%	10.91%	10.73%	9.83%	9.85%	8.52%	9.14%	10.14%	13.20%	13.45%	11.64%	13.64%	11.68%	10.53%	15.10%	13.69%	9.42%	0.00%	10.07%	8.26%	14.46%	11.29%	12.24%	14.14%	15.25%	13.28%	11.96%	13.75%	8.46%	11.64%	9.94%	0.00%	9.03%	0.00%	15.55%	17.39%	14.62%	0.00%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	237	3	1	8	5	6	4	3	3	6	7	10	14	9	9	12	7	0	8	4	7	7	6	3	6	10	9	5	4	7	11	0	7	0	6	13	17	0					
		0.82%	0.49%	0.16%	1.27%	0.57%	0.80%	0.58%	0.53%	0.65%	1.03%	0.84%	0.86%	1.59%	1.05%	0.76%	1.31%	1.32%	0.00%	0.79%	0.47%	0.72%	0.81%	0.59%	0.61%	1.35%	2.14%	1.12%	0.76%	1.54%	1.38%	1.63%	0.00%	2.43%	0.00%	0.59%	1.31%	1.52%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4744	119	84	117	177	146	114	103	57	115	193	236	187	173	221	162	120	0	237	183	134	189	244	90	69	80	164	156	54	95	128	0	30	0	213	150	204	0					
		16.37%	19.38%	13.66%	18.54%	20.05%	19.44%	16.55%	18.33%	12.34%	19.83%	23.17%	20.38%	21.20%	20.23%	18.74%	17.74%	22.60%	0.00%	23.40%	21.28%	13.84%	21.77%	24.09%	18.18%	15.47%	17.13%	20.42%	23.56%	20.77%	18.74%	18.99%	0.00%	10.42%	0.00%	20.96%	15.08%	18.30%	0.00%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	557	5	9	8	18	7	10	7	11	23	16	29	23	25	41	28	11	0	28	18	21	26	32	17	8	10	22	15	4	4	22	0	0	0	25	19	15	0					
		1.92%	0.81%	1.46%	1.27%	2.04%	0.93%	1.45%	1.25%	2.38%	3.97%	1.92%	2.50%	2.61%	2.92%	3.48%	3.07%	2.07%	0.00%	2.76%	2.09%	2.17%	2.99%	3.16%	3.43%	1.79%	2.14%	2.74%	2.27%	1.54%	0.79%	3.26%	0.00%	0.00%	0.00%	2.46%	1.91%	1.35%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	13301	209	246	250	345	283	278	253	221	193	298	388	309	316	447	370	170	1097	370	321	426	288	331	194	213	212	339	250	135	231	301	348	196	951	401	406	447	1268					
		45.90%	34.04%	40.00%	39.62%	39.07%	37.68%	40.35%	45.02%	47.84%	33.28%	35.77%	33.51%	35.03%	36.96%	37.91%	40.53%	32.02%	78.75%	36.53%	37.33%	44.01%	33.18%	32.68%	39.19%	47.76%	45.40%	42.22%	37.76%	51.92%	45.56%	44.66%	83.25%	68.06%	85.44%	39.47%	40.80%	40.09%	86.61%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	131	0	4	3	8	2	4	4	1	7	6	7	3	5	6	5	6	0	5	0	5	4	7	2	0	1	5	4	1	2	10	0	3	0	2	2	7	0					
		0.45%	0.00%	0.65%	0.48%	0.91%	0.27%	0.58%	0.71%	0.22%	1.21%	0.72%	0.60%	0.34%	0.58%	0.51%	0.55%	1.13%	0.00%	0.49%	0.00%	0.52%	0.46%	0.69%	0.40%	0.00%	0.21%	0.62%	0.60%	0.38%	0.39%	1.48%	0.00%	1.04%	0.00%	0.20%	0.20%	0.63%	0.00%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
