Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации седьмого созыва																																															
Дата голосования: 18.09.2016																																															
																																															
Наименование Избирательной комиссии:    Измалковская																																															
																																															
Сводная таблица итогов голосования по федеральному избирательному округу																																															
																																															
		Сумма	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020	УИК №1021	УИК №1022	УИК №1023	УИК №1024	УИК №1025	УИК №1026	УИК №1027	УИК №1028	УИК №1029	УИК №1030	УИК №1031	УИК №1032	УИК №1033	УИК №1034	УИК №1035	УИК №1036									
		65.69%	68.47%	92.68%	80.90%	79.80%	57.94%	96.36%	83.33%	62.35%	57.78%	58.99%	69.40%	53.39%	48.95%	90.00%	92.00%	80.00%	58.21%	63.24%	67.74%	57.95%	63.20%	80.87%	70.72%	65.94%	80.49%	80.00%	57.89%	77.03%	93.28%	41.90%	74.71%	93.97%	63.03%	50.00%	45.10%	53.00%									
23	"5. Политическая партия ""Российская экологическая партия ""Зеленые"""	22	0	0	0	1	0	0	0	0	0	2	0	0	1	1	0	0	0	0	0	3	1	0	0	3	0	0	2	1	0	0	0	0	0	0	3	4									
		0.28%	0.00%	0.00%	0.00%	0.51%	0.00%	0.00%	0.00%	0.00%	0.00%	0.92%	0.00%	0.00%	0.42%	0.71%	0.00%	0.00%	0.00%	0.00%	0.00%	0.58%	0.27%	0.00%	0.00%	1.31%	0.00%	0.00%	0.66%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.84%	0.46%									
24	"6. Политическая партия ""Гражданская Платформа"""	9	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1									
		0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.46%	0.00%	0.28%	0.42%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.39%	0.00%	0.00%	0.00%	0.44%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.84%	0.00%	0.00%	0.12%									
25	7. Политическая партия ЛДПР - Либерально-демократическая партия России	813	17	3	10	18	10	2	5	28	50	19	26	45	49	4	3	15	11	43	10	42	37	12	11	33	7	9	31	21	3	14	15	0	20	15	51	124									
		10.32%	8.37%	2.44%	5.03%	9.09%	9.35%	0.91%	5.21%	10.98%	14.97%	8.76%	14.21%	12.71%	20.50%	2.86%	3.00%	12.00%	8.21%	13.40%	10.75%	8.14%	9.87%	6.56%	4.95%	14.41%	8.54%	8.18%	10.20%	7.42%	2.24%	13.33%	8.62%	0.00%	16.81%	23.44%	14.29%	14.32%									
26	"8. Политическая партия ""Партия народной свободы"" (ПАРНАС)"	29	3	0	1	0	0	0	0	1	0	1	1	1	2	1	0	0	0	2	0	4	2	0	0	0	0	0	0	0	0	0	1	0	0	1	6	2									
		0.37%	1.48%	0.00%	0.50%	0.00%	0.00%	0.00%	0.00%	0.39%	0.00%	0.46%	0.55%	0.28%	0.84%	0.71%	0.00%	0.00%	0.00%	0.62%	0.00%	0.78%	0.53%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.57%	0.00%	0.00%	1.56%	1.68%	0.23%									
27	"9. Всероссийская политическая партия ""ПАРТИЯ РОСТА"""	24	0	0	1	0	0	0	0	0	1	1	0	2	3	0	0	2	0	3	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	5	3									
		0.30%	0.00%	0.00%	0.50%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.46%	0.00%	0.56%	1.26%	0.00%	0.00%	1.60%	0.00%	0.93%	0.00%	0.00%	0.00%	0.55%	0.00%	0.00%	0.00%	0.00%	0.00%	0.71%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.40%	0.35%									
28	"10. Общественная организация Всероссийская политическая партия ""Гражданская Сила"""	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
		0.03%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
29	"11. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	34	1	0	1	1	0	0	0	5	1	0	0	0	1	0	0	0	0	2	0	5	1	2	1	0	0	0	0	3	0	0	0	0	0	0	4	6									
		0.43%	0.49%	0.00%	0.50%	0.51%	0.00%	0.00%	0.00%	1.96%	0.30%	0.00%	0.00%	0.00%	0.42%	0.00%	0.00%	0.00%	0.00%	0.62%	0.00%	0.97%	0.27%	1.09%	0.45%	0.00%	0.00%	0.00%	0.00%	1.06%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.12%	0.69%									
30	"12. Политическая партия ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""	1105	25	3	16	10	20	6	5	38	62	37	18	77	35	7	5	6	35	36	16	82	61	18	35	26	7	11	63	24	5	32	12	7	17	7	76	165									
		14.02%	12.32%	2.44%	8.04%	5.05%	18.69%	2.73%	5.21%	14.90%	18.56%	17.05%	9.84%	21.75%	14.64%	5.00%	5.00%	4.80%	26.12%	11.21%	17.20%	15.89%	16.27%	9.84%	15.77%	11.35%	8.54%	10.00%	20.72%	8.48%	3.73%	30.48%	6.90%	6.03%	14.29%	10.94%	21.29%	19.05%									
31	"13. Политическая партия ""ПАТРИОТЫ РОССИИ"""	13	1	0	1	1	0	0	0	0	0	2	0	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0									
		0.16%	0.49%	0.00%	0.50%	0.51%	0.00%	0.00%	0.00%	0.00%	0.00%	0.92%	0.00%	0.85%	0.42%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%	0.00%	0.95%	0.57%	0.00%	0.00%	0.00%	0.00%	0.00%									
32	14. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	174	7	2	1	4	4	0	1	5	8	5	3	9	9	1	0	0	4	6	3	20	9	0	2	2	0	0	8	3	1	5	5	0	1	1	12	33									
		2.21%	3.45%	1.63%	0.50%	2.02%	3.74%	0.00%	1.04%	1.96%	2.40%	2.30%	1.64%	2.54%	3.77%	0.71%	0.00%	0.00%	2.99%	1.87%	3.23%	3.88%	2.40%	0.00%	0.90%	0.87%	0.00%	0.00%	2.63%	1.06%	0.75%	4.76%	2.87%	0.00%	0.84%	1.56%	3.36%	3.81%									
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
