Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																					
Дата голосования: 02.12.2007																																					
																																					
Наименование Избирательной комиссии:    Татищевская																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1006	8	16	146	18	19	8	8	3	4	3	32	10	24	105	25	10	55	6	75	50	5	21	32	66	132	53	16	31	15	10					
		5.19%	1.74%	5.93%	8.64%	8.07%	2.41%	3.48%	4.00%	0.79%	2.00%	1.03%	4.20%	5.59%	3.92%	9.62%	5.11%	8.20%	5.42%	2.51%	7.93%	6.63%	3.42%	4.49%	5.61%	5.80%	4.72%	3.83%	3.03%	6.81%	2.29%	3.34%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	57	2	1	5	0	0	0	1	0	0	0	1	0	0	13	1	1	4	0	1	6	0	1	3	6	2	3	3	1	0	2					
		0.29%	0.44%	0.37%	0.30%	0.00%	0.00%	0.00%	0.50%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	1.19%	0.20%	0.82%	0.39%	0.00%	0.11%	0.80%	0.00%	0.21%	0.53%	0.53%	0.07%	0.22%	0.57%	0.22%	0.00%	0.67%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	16201	408	212	1305	172	690	189	141	329	178	278	681	150	553	833	391	83	905	217	709	541	122	382	466	886	2490	1262	451	336	608	233					
		83.58%	88.89%	78.52%	77.26%	77.13%	87.56%	82.17%	70.50%	86.35%	89.00%	95.21%	89.37%	83.80%	90.21%	76.28%	79.96%	68.03%	89.16%	90.79%	74.95%	71.75%	83.56%	81.62%	81.75%	77.92%	88.99%	91.18%	85.42%	73.85%	92.82%	77.93%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	81	2	1	16	2	3	2	2	0	1	0	1	2	0	3	4	1	4	1	11	5	1	5	3	3	4	1	2	1	0	0					
		0.42%	0.44%	0.37%	0.95%	0.90%	0.38%	0.87%	1.00%	0.00%	0.50%	0.00%	0.13%	1.12%	0.00%	0.27%	0.82%	0.82%	0.39%	0.42%	1.16%	0.66%	0.68%	1.07%	0.53%	0.26%	0.14%	0.07%	0.38%	0.22%	0.00%	0.00%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
