Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																
Дата голосования: 07.12.2003 0:00:00																																																
																																																
Наименование Избирательной комиссии:    Гуковская																																																
																																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																
																																																
		Сумма	УИК №2237	УИК №2238	УИК №2239	УИК №2240	УИК №2241	УИК №2242	УИК №2243	УИК №2244	УИК №2245	УИК №2246	УИК №2247	УИК №2248	УИК №2249	УИК №2250	УИК №2251	УИК №2252	УИК №2253	УИК №2254	УИК №2255	УИК №2256	УИК №2257	УИК №2258	УИК №2259	УИК №2260	УИК №2261	УИК №2262	УИК №2263	УИК №2264	УИК №2265	УИК №2266	УИК №2267	УИК №2268	УИК №2269	УИК №2270	УИК №2271	УИК №2272	УИК №2273	УИК №2274	УИК №2275	УИК №2276	УИК №2277					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	1495	50	50	50	40	40	40	40	40	40	50	50	40	40	40	40	40	50	50	40	40	40	25	40	40	25	40	40	25	24	41	15	40	40	10	40	40	40	25	15	10	10					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	383	16	14	17	7	7	12	14	12	14	13	21	6	5	14	9	17	25	28	7	3	9	8	8	12	6	13	10	8	3	8	3	4	7	1	8	3	3	1	4	0	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	315	14	6	3	3	3	5	3	7	8	4	4	89	4	2	10	1	3	4	2	13	5	68	3	3	7	5	7	4	1	1	0	1	2	2	6	2	4	1	3	0	2					
14	Число погашенных открепительных удостоверений	1112	34	36	33	33	33	28	26	28	26	37	29	34	35	26	31	23	25	22	33	37	31	17	32	28	19	27	30	17	21	33	12	36	33	9	32	37	37	24	11	10	7					
15	Число открепительных удостоверений выданных ТИК	3	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																
18	"1. ""ЕДИНЕНИЕ"""	284	9	13	7	5	10	7	2	10	2	11	6	7	4	4	4	4	7	4	8	12	8	5	5	7	10	9	4	5	8	19	2	8	8	2	9	13	4	11	7	1	3					
		1.08%	0.95%	0.92%	0.63%	0.75%	1.22%	1.21%	0.33%	1.34%	0.25%	1.05%	0.55%	0.93%	0.93%	0.59%	0.58%	0.46%	0.64%	0.38%	1.21%	2.22%	1.35%	0.98%	0.98%	1.04%	2.03%	1.61%	0.72%	1.27%	1.72%	2.84%	0.79%	1.46%	1.72%	0.98%	1.96%	1.97%	0.79%	2.65%	3.38%	1.96%	0.70%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	227	8	12	6	11	9	5	6	14	9	11	11	5	1	5	4	6	7	18	1	7	3	2	8	5	1	7	1	1	2	5	1	2	5	5	2	4	3	5	2	2	5					
		0.87%	0.84%	0.85%	0.54%	1.65%	1.10%	0.86%	1.00%	1.88%	1.13%	1.05%	1.01%	0.67%	0.23%	0.74%	0.58%	0.69%	0.64%	1.73%	0.15%	1.29%	0.50%	0.39%	1.57%	0.74%	0.20%	1.25%	0.18%	0.25%	0.43%	0.74%	0.39%	0.36%	1.07%	2.46%	0.43%	0.60%	0.59%	1.20%	0.96%	3.92%	1.17%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1193	43	54	52	29	48	44	42	29	43	40	63	51	18	24	20	47	54	26	35	15	26	22	11	27	16	29	22	16	18	31	8	27	26	8	26	28	23	21	12	1	18					
		4.57%	4.55%	3.84%	4.70%	4.35%	5.89%	7.61%	7.04%	3.90%	5.42%	3.83%	5.80%	6.84%	4.19%	3.57%	2.91%	5.47%	4.95%	2.5%	5.31%	2.77%	4.40%	4.33%	2.16%	4.01%	3.25%	5.21%	4.01%	4.07%	3.88%	4.64%	3.16%	4.95%	5.60%	3.94%	5.68%	4.24%	4.56%	5.07%	5.79%	1.96%	4.21%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	517	18	29	22	12	24	12	13	15	18	22	27	5	7	7	11	19	30	35	10	14	16	8	12	16	14	7	9	13	7	7	3	8	7	4	3	15	6	6	1	0	5					
		1.98%	1.90%	2.06%	1.98%	1.80%	2.94%	2.07%	2.18%	2.02%	2.26%	2.10%	2.48%	0.67%	1.63%	1.04%	1.60%	2.21%	2.75%	3.36%	1.51%	2.59%	2.71%	1.57%	2.36%	2.38%	2.85%	1.25%	1.64%	3.30%	1.51%	1.04%	1.18%	1.46%	1.50%	1.97%	0.65%	2.27%	1.19%	1.44%	0.48%	0.0%	1.17%					
22	"5. ""За Русь Святую"""	120	4	2	4	0	5	3	3	7	9	4	5	2	5	5	5	4	5	1	2	2	3	0	3	0	2	0	4	2	1	2	1	6	3	3	1	1	5	2	2	1	1					
		0.46%	0.42%	0.14%	0.36%	0.0%	0.61%	0.51%	0.50%	0.94%	1.13%	0.38%	0.46%	0.26%	1.16%	0.74%	0.72%	0.46%	0.45%	0.09%	0.30%	0.37%	0.50%	0.0%	0.59%	0.0%	0.40%	0.0%	0.72%	0.50%	0.21%	0.29%	0.39%	1.10%	0.64%	1.47%	0.21%	0.15%	0.99%	0.48%	0.96%	1.96%	0.23%					
23	"6. ""Объединенная Российская партия ""Русь"""	64	5	5	0	6	2	0	3	4	2	3	2	0	1	1	2	3	0	1	1	0	0	3	0	3	2	1	0	2	1	1	0	1	2	0	1	3	0	1	2	0	0					
		0.24%	0.52%	0.35%	0.0%	0.90%	0.24%	0.0%	0.50%	0.53%	0.25%	0.28%	0.18%	0.0%	0.23%	0.14%	0.29%	0.34%	0.0%	0.09%	0.15%	0.0%	0.0%	0.59%	0.0%	0.44%	0.40%	0.17%	0.0%	0.50%	0.21%	0.14%	0.0%	0.18%	0.43%	0.0%	0.21%	0.45%	0.0%	0.24%	0.96%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	247	7	14	6	4	4	3	8	8	5	13	7	9	7	5	6	5	8	15	8	4	12	7	11	3	4	7	7	7	2	4	2	4	1	2	4	6	5	4	4	1	4					
		0.94%	0.74%	0.99%	0.54%	0.60%	0.49%	0.51%	1.34%	1.07%	0.63%	1.24%	0.64%	1.20%	1.63%	0.74%	0.87%	0.58%	0.73%	1.44%	1.21%	0.74%	2.03%	1.38%	2.16%	0.44%	0.81%	1.25%	1.27%	1.78%	0.43%	0.59%	0.79%	0.73%	0.21%	0.98%	0.87%	0.91%	0.99%	0.96%	1.93%	1.96%	0.93%					
25	"8. ""Народно-республиканская партия России"""	33	1	0	0	1	1	1	1	1	1	1	5	0	2	4	2	1	0	0	1	0	1	1	0	1	0	1	1	0	0	3	0	1	0	0	0	0	0	0	0	0	1					
		0.12%	0.10%	0.0%	0.0%	0.15%	0.12%	0.17%	0.16%	0.13%	0.12%	0.09%	0.46%	0.0%	0.46%	0.59%	0.29%	0.11%	0.0%	0.0%	0.15%	0.0%	0.16%	0.19%	0.0%	0.14%	0.0%	0.17%	0.18%	0.0%	0.0%	0.44%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%					
26	"9. ""Российская экологическая партия ""Зеленые"""	56	0	1	1	0	1	4	2	1	1	3	2	2	1	3	0	3	1	4	1	0	2	0	0	2	0	3	3	0	1	2	0	0	1	2	1	2	3	1	0	0	2					
		0.21%	0.0%	0.07%	0.09%	0.0%	0.12%	0.69%	0.33%	0.13%	0.12%	0.28%	0.18%	0.26%	0.23%	0.44%	0.0%	0.34%	0.09%	0.38%	0.15%	0.0%	0.33%	0.0%	0.0%	0.29%	0.0%	0.53%	0.54%	0.0%	0.21%	0.29%	0.0%	0.0%	0.21%	0.98%	0.21%	0.30%	0.59%	0.24%	0.0%	0.0%	0.46%					
27	"10. ""Аграрная партия России"""	444	18	24	16	11	18	7	10	14	10	16	5	13	8	12	9	8	20	13	7	4	10	5	6	11	10	12	15	6	18	20	7	12	6	9	3	8	14	12	3	0	14					
		1.70%	1.90%	1.70%	1.44%	1.65%	2.21%	1.21%	1.67%	1.88%	1.26%	1.53%	0.46%	1.74%	1.86%	1.78%	1.31%	0.93%	1.83%	1.25%	1.06%	0.74%	1.69%	0.98%	1.18%	1.63%	2.03%	2.15%	2.73%	1.52%	3.88%	2.99%	2.76%	2.20%	1.29%	4.43%	0.65%	1.21%	2.77%	2.89%	1.44%	0.0%	3.27%					
28	"11. ""Истинные патриоты России"""	18	0	0	0	0	3	1	0	1	2	0	0	0	1	0	0	1	0	2	0	0	1	0	1	0	0	1	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0					
		0.06%	0.0%	0.0%	0.0%	0.0%	0.36%	0.17%	0.0%	0.13%	0.25%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.11%	0.0%	0.19%	0.0%	0.0%	0.16%	0.0%	0.19%	0.0%	0.0%	0.17%	0.0%	0.0%	0.21%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.24%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	216	9	17	3	5	3	6	4	3	5	10	5	7	1	5	3	5	11	13	7	2	7	4	2	5	6	9	6	4	7	2	0	4	6	4	4	2	4	7	2	1	6					
		0.82%	0.95%	1.20%	0.27%	0.75%	0.36%	1.03%	0.67%	0.40%	0.63%	0.95%	0.46%	0.93%	0.23%	0.74%	0.43%	0.58%	1.01%	1.25%	1.06%	0.37%	1.18%	0.78%	0.39%	0.74%	1.22%	1.61%	1.09%	1.01%	1.51%	0.29%	0.0%	0.73%	1.29%	1.97%	0.87%	0.30%	0.79%	1.69%	0.96%	1.96%	1.40%					
30	"13. ""Демократическая партия России"""	62	3	4	5	1	2	0	0	1	1	3	2	1	0	1	3	0	1	1	1	2	1	0	2	3	1	2	2	1	1	1	1	2	4	0	2	1	3	1	0	0	2					
		0.23%	0.31%	0.28%	0.45%	0.15%	0.24%	0.0%	0.0%	0.13%	0.12%	0.28%	0.18%	0.13%	0.0%	0.14%	0.43%	0.0%	0.09%	0.09%	0.15%	0.37%	0.16%	0.0%	0.39%	0.44%	0.20%	0.35%	0.36%	0.25%	0.21%	0.14%	0.39%	0.36%	0.86%	0.0%	0.43%	0.15%	0.59%	0.24%	0.0%	0.0%	0.46%					
31	"14. ""Великая Россия - Евразийский Союз"""	46	1	0	2	3	0	3	3	0	2	2	1	0	0	1	1	3	1	3	2	0	1	1	0	3	0	1	0	1	0	1	0	5	1	2	0	0	1	1	0	0	0					
		0.17%	0.10%	0.0%	0.18%	0.45%	0.0%	0.51%	0.50%	0.0%	0.25%	0.19%	0.09%	0.0%	0.0%	0.14%	0.14%	0.34%	0.09%	0.28%	0.30%	0.0%	0.16%	0.19%	0.0%	0.44%	0.0%	0.17%	0.0%	0.25%	0.0%	0.14%	0.0%	0.91%	0.21%	0.98%	0.0%	0.0%	0.19%	0.24%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	34	2	1	0	1	1	1	0	1	1	2	2	0	1	2	0	1	1	2	0	3	0	0	0	3	0	1	0	3	1	2	1	0	0	0	0	0	0	1	0	0	0					
		0.13%	0.21%	0.07%	0.0%	0.15%	0.12%	0.17%	0.0%	0.13%	0.12%	0.19%	0.18%	0.0%	0.23%	0.29%	0.0%	0.11%	0.09%	0.19%	0.0%	0.55%	0.0%	0.0%	0.0%	0.44%	0.0%	0.17%	0.0%	0.76%	0.21%	0.29%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2422	89	114	87	42	80	69	51	68	96	97	95	76	24	66	66	89	103	107	52	64	65	32	51	71	58	61	66	24	51	48	25	65	54	18	49	55	36	16	9	2	31					
		9.29%	9.42%	8.11%	7.86%	6.30%	9.82%	11.93%	8.55%	9.16%	12.10%	9.30%	8.75%	10.20%	5.59%	9.83%	9.62%	10.36%	9.45%	10.28%	7.90%	11.85%	11.01%	6.31%	10.05%	10.56%	11.81%	10.97%	12.04%	6.10%	11.01%	7.18%	9.88%	11.92%	11.63%	8.86%	10.72%	8.34%	7.14%	3.86%	4.34%	3.92%	7.25%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	92	4	9	3	4	6	3	1	0	4	3	2	6	1	0	0	4	4	5	5	0	5	1	0	1	0	1	0	2	0	3	1	0	2	0	3	3	2	1	1	0	2					
		0.35%	0.42%	0.64%	0.27%	0.60%	0.73%	0.51%	0.16%	0.0%	0.50%	0.28%	0.18%	0.80%	0.23%	0.0%	0.0%	0.46%	0.36%	0.48%	0.75%	0.0%	0.84%	0.19%	0.0%	0.14%	0.0%	0.17%	0.0%	0.50%	0.0%	0.44%	0.39%	0.0%	0.43%	0.0%	0.65%	0.45%	0.39%	0.24%	0.48%	0.0%	0.46%					
35	"18. ""ЛДПР"""	4671	155	269	172	105	117	59	98	112	146	214	219	148	80	125	113	153	203	233	95	94	100	112	98	130	90	116	83	60	82	149	45	102	81	26	90	119	95	68	32	8	75					
		17.91%	16.41%	19.14%	15.55%	15.76%	14.37%	10.20%	16.44%	15.09%	18.41%	20.51%	20.18%	19.86%	18.64%	18.62%	16.47%	17.81%	18.64%	22.40%	14.43%	17.40%	16.94%	22.09%	19.32%	19.34%	18.32%	20.86%	15.14%	15.26%	17.71%	22.30%	17.78%	18.71%	17.45%	12.80%	19.69%	18.05%	18.84%	16.42%	15.45%	15.68%	17.56%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	673	25	37	44	14	22	13	24	17	25	35	29	17	6	19	19	19	24	21	20	9	7	6	12	19	8	18	17	20	13	14	7	13	6	4	11	16	11	12	10	1	9					
		2.58%	2.64%	2.63%	3.97%	2.10%	2.70%	2.24%	4.02%	2.29%	3.15%	3.35%	2.67%	2.28%	1.39%	2.83%	2.76%	2.21%	2.20%	2.01%	3.03%	1.66%	1.18%	1.18%	2.36%	2.82%	1.62%	3.23%	3.10%	5.08%	2.80%	2.09%	2.76%	2.38%	1.29%	1.97%	2.40%	2.42%	2.18%	2.89%	4.83%	1.96%	2.10%					
37	"20. ""Политическая партия ""Единая Россия"""	8987	358	499	423	260	276	232	202	283	235	344	363	211	172	236	233	306	377	337	262	197	193	198	184	226	152	160	155	134	135	204	88	190	186	56	150	247	155	126	71	24	147					
		34.47%	37.92%	35.51%	38.24%	39.03%	33.90%	40.13%	33.89%	38.14%	29.63%	32.98%	33.45%	28.32%	40.09%	35.17%	33.96%	35.62%	34.61%	32.40%	39.81%	36.48%	32.71%	39.05%	36.29%	33.63%	30.95%	28.77%	28.28%	34.09%	29.15%	30.53%	34.78%	34.86%	40.08%	27.58%	32.82%	37.48%	30.75%	30.43%	34.29%	47.05%	34.42%					
38	"21. ""Российская Конституционно-демократическая партия"""	38	1	3	1	2	2	0	0	3	1	0	2	0	0	1	2	1	1	0	1	0	2	0	2	1	0	0	2	1	2	1	0	1	0	1	1	2	0	1	0	0	0					
		0.14%	0.10%	0.21%	0.09%	0.30%	0.24%	0.0%	0.0%	0.40%	0.12%	0.0%	0.18%	0.0%	0.0%	0.14%	0.29%	0.11%	0.09%	0.0%	0.15%	0.0%	0.33%	0.0%	0.39%	0.14%	0.0%	0.0%	0.36%	0.25%	0.43%	0.14%	0.0%	0.18%	0.0%	0.49%	0.21%	0.30%	0.0%	0.24%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	53	4	1	5	1	4	0	3	2	2	2	3	3	0	0	2	2	1	1	0	3	0	1	2	0	3	0	1	0	0	3	0	0	0	0	2	0	0	0	0	0	2					
		0.20%	0.42%	0.07%	0.45%	0.15%	0.49%	0.0%	0.50%	0.26%	0.25%	0.19%	0.27%	0.40%	0.0%	0.0%	0.29%	0.23%	0.09%	0.09%	0.0%	0.55%	0.0%	0.19%	0.39%	0.0%	0.61%	0.0%	0.18%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	4241	147	222	201	120	129	82	98	115	134	167	177	133	71	103	154	135	156	133	94	74	96	82	78	101	93	83	122	67	96	103	51	64	46	41	67	97	105	89	35	9	71					
		16.26%	15.57%	15.80%	18.17%	18.01%	15.84%	14.18%	16.44%	15.49%	16.89%	16.01%	16.31%	17.85%	16.55%	15.35%	22.44%	15.71%	14.32%	12.78%	14.28%	13.70%	16.27%	16.17%	15.38%	15.02%	18.94%	14.92%	22.26%	17.04%	20.73%	15.41%	20.15%	11.74%	9.91%	20.19%	14.66%	14.71%	20.83%	21.49%	16.90%	17.64%	16.62%					
																																																
41	Против всех	1039	25	65	32	20	38	23	18	27	34	31	49	38	13	27	13	40	66	57	31	26	25	17	17	27	13	22	18	22	13	31	3	19	17	9	22	31	18	13	6	0	23					
		3.98%	2.64%	4.62%	2.89%	3.00%	4.66%	3.97%	3.02%	3.63%	4.28%	2.97%	4.51%	5.10%	3.03%	4.02%	1.89%	4.65%	6.06%	5.48%	4.71%	4.81%	4.23%	3.35%	3.35%	4.01%	2.64%	3.95%	3.28%	5.59%	2.80%	4.64%	1.18%	3.48%	3.66%	4.43%	4.81%	4.70%	3.57%	3.14%	2.89%	0.0%	5.38%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
