Выборы Президента Российской Федерации																																					
																																					
"Наименование Избирательной комиссии:    Орел, Железнодорожная"																																					
																																					
Итоги голосования 																																					
																																					
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №785					
		20.37%	18.52%	19.01%	21.20%	21.80%	22.99%	18.14%	19.43%	18.49%	18.25%	17.63%	22.28%	24.36%	14.63%	22.68%	19.59%	20.02%	18.93%	26.74%	21.72%	24.79%	22.47%	18.58%	26.43%	27.33%	24.57%	15.50%	22.24%	19.08%	22.59%	3.97%					
																																					
24	Против всех	2064	109	98	117	60	80	79	93	91	97	94	47	76	71	54	66	47	46	35	56	29	138	0	74	52	70	59	92	43	64	27					
		5.05%	6.01%	6.31%	6.87%	4.90%	6.32%	4.73%	5.28%	4.69%	5.88%	5.35%	5.06%	5.70%	4.36%	3.36%	4.55%	5.20%	4.66%	6.41%	4.42%	4.79%	7.81%	0.00%	4.76%	4.04%	4.77%	3.91%	6.47%	6.62%	5.76%	3.58%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
