Выборы Президента Российской Федерации																																												
																																												
Наименование Избирательной комиссии:    Иланская																																												
																																												
Итоги голосования 																																												
																																												
		Сумма	УИК №1250	УИК №1251	УИК №1252	УИК №1253	УИК №1254	УИК №1255	УИК №1256	УИК №1257	УИК №1258	УИК №1259	УИК №1260	УИК №1261	УИК №1262	УИК №1263	УИК №1264	УИК №1265	УИК №1266	УИК №1267	УИК №1268	УИК №1269	УИК №1270	УИК №1271	УИК №1272	УИК №1273	УИК №1274	УИК №1275	УИК №1276	УИК №1277	УИК №1278	УИК №1279	УИК №1280	УИК №1281	УИК №1282	УИК №1283	УИК №1284	УИК №1285	УИК №1286					
12	Число выданных открепительных удостоверений	32	1	2	2	1	1	0	10	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	2	3	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	20	1	3	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	1	0	2	0	0	1	1	1					
14	Число неиспользованных открепительных удостоверений	263	11	8	11	19	9	10	20	9	9	8	5	5	8	5	4	7	5	5	5	10	5	5	7	5	5	5	7	5	5	5	5	3	7	5	6	5	5					
15	"Число открепительных удостоверений, выданных в ТИК"	5	1	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																												
18	. Глазьев Сергей Юрьевич	1785	111	195	97	156	66	52	356	103	38	17	9	1	124	13	14	35	6	28	27	37	3	9	46	14	9	5	48	48	0	2	8	6	60	7	19	5	11					
		17.70%	19.86%	28.63%	20.68%	21.28%	16.18%	15.57%	27.32%	25.37%	13.15%	6.75%	6.34%	1.43%	24.60%	8.39%	7.07%	14.96%	8.11%	29.17%	45.76%	12.17%	4.48%	9.57%	13.61%	14.74%	8.82%	6.85%	27.27%	10.26%	0.00%	5.88%	15.38%	9.68%	10.03%	6.25%	10.67%	5.88%	4.80%					
19	. Малышкин Олег Александрович	247	11	14	6	15	15	8	30	12	6	8	3	0	15	4	5	5	2	3	1	9	2	8	12	11	2	3	7	6	0	3	0	5	6	3	4	0	3					
		2.45%	1.97%	2.06%	1.28%	2.05%	3.68%	2.40%	2.30%	2.96%	2.08%	3.17%	2.11%	0.00%	2.98%	2.58%	2.53%	2.14%	2.70%	3.12%	1.69%	2.96%	2.99%	8.51%	3.55%	11.58%	1.96%	4.11%	3.98%	1.28%	0.00%	8.82%	0.00%	8.06%	1.00%	2.68%	2.25%	0.00%	1.31%					
20	. Миронов Сергей Михайлович	70	4	4	1	4	1	3	7	3	2	3	1	0	3	4	2	0	0	0	1	2	1	3	2	1	2	0	7	1	0	0	0	1	4	1	2	0	0					
		0.69%	0.72%	0.59%	0.21%	0.55%	0.25%	0.90%	0.54%	0.74%	0.69%	1.19%	0.70%	0.00%	0.60%	2.58%	1.01%	0.00%	0.00%	0.00%	1.69%	0.66%	1.49%	3.19%	0.59%	1.05%	1.96%	0.00%	3.98%	0.21%	0.00%	0.00%	0.00%	1.61%	0.67%	0.89%	1.12%	0.00%	0.00%					
21	. Путин Владимир Владимирович	5921	306	326	268	404	253	195	582	224	187	167	77	60	235	102	160	137	54	52	16	187	41	59	226	46	81	35	69	359	36	21	36	39	418	93	125	64	181					
		58.72%	54.74%	47.87%	57.14%	55.12%	62.01%	58.38%	44.67%	55.17%	64.71%	66.27%	54.23%	85.71%	46.63%	65.81%	80.81%	58.55%	72.97%	54.17%	27.12%	61.51%	61.19%	62.77%	66.86%	48.42%	79.41%	47.95%	39.20%	76.71%	72.00%	61.76%	69.23%	62.90%	69.90%	83.04%	70.22%	75.29%	79.04%					
22	. Хакамада Ирина Муцуовна	220	4	16	6	9	12	18	39	8	9	6	1	3	26	5	1	7	0	0	0	7	0	6	1	3	3	0	4	1	0	1	0	2	13	0	0	0	9					
		2.18%	0.72%	2.35%	1.28%	1.23%	2.94%	5.39%	2.99%	1.97%	3.11%	2.38%	0.70%	4.29%	5.16%	3.23%	0.51%	2.99%	0.00%	0.00%	0.00%	2.30%	0.00%	6.38%	0.30%	3.16%	2.94%	0.00%	2.27%	0.21%	0.00%	2.94%	0.00%	3.23%	2.17%	0.00%	0.00%	0.00%	3.93%					
23	. Харитонов Николай Михайлович	1532	116	103	71	127	53	50	241	41	35	46	48	5	71	18	15	44	9	13	14	53	19	5	46	19	4	23	36	48	6	6	8	9	67	7	22	16	18					
		15.19%	20.75%	15.12%	15.14%	17.33%	12.99%	14.97%	18.50%	10.10%	12.11%	18.25%	33.80%	7.14%	14.09%	11.61%	7.58%	18.80%	12.16%	13.54%	23.73%	17.43%	28.36%	5.32%	13.61%	20.00%	3.92%	31.51%	20.45%	10.26%	12.00%	17.65%	15.38%	14.52%	11.20%	6.25%	12.36%	18.82%	7.86%					
																																												
24	Против всех	227	5	21	15	16	7	5	37	11	9	3	2	0	25	8	1	4	0	0	0	4	1	3	2	1	0	5	2	0	8	1	0	0	26	1	2	0	2					
		2.25%	0.89%	3.08%	3.20%	2.18%	1.72%	1.50%	2.84%	2.71%	3.11%	1.19%	1.41%	0.00%	4.96%	5.16%	0.51%	1.71%	0.00%	0.00%	0.00%	1.32%	1.49%	3.19%	0.59%	1.05%	0.00%	6.85%	1.14%	0.00%	16.00%	2.94%	0.00%	0.00%	4.35%	0.89%	1.12%	0.00%	0.87%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
