Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																
Дата голосования: 04.12.2011																																																
																																																
Наименование Избирательной комиссии:    Юргинская городская																																																
																																																
Сводная таблица результатов выборов																																																
																																																
		Сумма	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956	УИК №957	УИК №958	УИК №959	УИК №960	УИК №961	УИК №962	УИК №963	УИК №964	УИК №965	УИК №966	УИК №967	УИК №968	УИК №969	УИК №970	УИК №971	УИК №972	УИК №973	УИК №974	УИК №975	УИК №976	УИК №977					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	856	15	15	15	45	15	15	15	15	15	15	15	23	15	30	25	15	20	50	72	20	30	15	20	15	15	20	15	15	15	25	35	20	15	15	25	15	21	15	15	15	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	775	14	13	15	45	15	15	9	14	15	10	15	23	10	26	25	10	20	50	72	18	30	11	20	15	11	18	12	10	9	25	31	18	14	12	25	11	21	10	15	14	9					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	533	8	14	15	18	14	13	10	10	7	9	9	16	8	10	15	5	13	63	57	9	11	7	6	10	12	13	12	12	8	9	9	15	12	12	17	13	7	4	8	8	5					
14	Число погашенных неиспользованных открепительных удостоверений	81	1	2	0	0	0	0	6	1	0	5	0	0	5	4	0	5	0	0	0	2	0	4	0	0	4	2	3	5	6	0	4	2	1	3	0	4	0	5	0	1	6					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	121	2	0	0	1	0	1	1	2	0	1	2	0	3	1	2	0	1	70	6	2	1	0	1	2	1	1	0	0	1	0	0	3	0	2	2	2	2	2	3	2	1					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3307	44	38	71	106	6	74	112	73	35	40	26	35	122	26	105	170	34	70	139	187	35	80	80	152	155	70	45	55	80	76	149	135	52	36	168	58	63	93	6	53	153					
		7.64%	3.96%	5.38%	7.26%	15.08%	0.83%	6.36%	14.99%	6.69%	3.73%	3.69%	3.08%	2.78%	15.46%	2.29%	10.55%	15.93%	3.55%	3.93%	6.46%	14.18%	2.65%	8.15%	6.80%	14.76%	14.89%	5.34%	4.77%	4.59%	8.22%	6.82%	16.46%	12.53%	5.06%	3.32%	16.37%	5.79%	6.94%	9.78%	0.74%	5.55%	16.59%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	5913	182	100	146	120	164	85	164	86	80	136	137	109	213	110	99	151	112	322	490	255	108	106	70	187	178	151	194	98	80	121	157	124	122	56	171	102	55	100	136	126	210					
		13.66%	16.40%	14.16%	14.93%	17.07%	22.78%	7.31%	21.95%	7.88%	8.52%	12.53%	16.25%	8.66%	26.99%	9.70%	9.95%	14.15%	11.68%	18.09%	22.77%	19.33%	8.19%	10.79%	5.95%	18.16%	17.10%	11.52%	20.55%	8.19%	8.22%	10.85%	17.35%	11.51%	11.87%	5.17%	16.67%	10.18%	6.06%	10.52%	16.83%	13.19%	22.78%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	313	2	3	7	4	5	18	7	10	9	4	2	18	9	4	2	11	5	7	25	24	23	1	5	8	10	7	4	2	9	2	10	3	6	5	15	5	8	1	0	4	9					
		0.72%	0.18%	0.42%	0.72%	0.57%	0.69%	1.55%	0.94%	0.92%	0.96%	0.37%	0.24%	1.43%	1.14%	0.35%	0.20%	1.03%	0.52%	0.39%	1.16%	1.82%	1.74%	0.10%	0.42%	0.78%	0.96%	0.53%	0.42%	0.17%	0.92%	0.18%	1.10%	0.28%	0.58%	0.46%	1.46%	0.50%	0.88%	0.11%	0.00%	0.42%	0.98%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4065	86	30	24	76	10	119	128	84	70	74	48	88	126	129	86	206	104	24	176	235	101	102	59	169	190	54	111	69	79	103	144	135	93	39	172	105	69	50	72	89	137					
		9.39%	7.75%	4.25%	2.45%	10.81%	1.39%	10.23%	17.14%	7.70%	7.45%	6.82%	5.69%	6.99%	15.97%	11.38%	8.64%	19.31%	10.84%	1.35%	8.18%	17.82%	7.66%	10.39%	5.01%	16.41%	18.25%	4.12%	11.76%	5.76%	8.12%	9.24%	15.91%	12.53%	9.05%	3.60%	16.76%	10.48%	7.60%	5.26%	8.91%	9.32%	14.86%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	615	3	12	11	21	5	23	10	33	8	12	12	29	23	6	1	36	3	10	16	52	21	2	4	31	33	13	11	4	5	6	29	10	7	6	54	8	16	4	0	8	17					
		1.42%	0.27%	1.70%	1.12%	2.99%	0.69%	1.98%	1.34%	3.02%	0.85%	1.11%	1.42%	2.31%	2.92%	0.53%	0.10%	3.37%	0.31%	0.56%	0.74%	3.94%	1.59%	0.20%	0.34%	3.01%	3.17%	0.99%	1.17%	0.33%	0.51%	0.54%	3.20%	0.93%	0.68%	0.55%	5.26%	0.80%	1.76%	0.42%	0.00%	0.84%	1.84%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	28269	782	487	715	362	519	834	311	780	715	801	608	944	279	858	701	485	675	1325	1263	531	991	689	847	469	448	995	570	942	700	803	395	657	743	928	428	717	681	675	574	671	371					
		65.30%	70.45%	68.98%	73.11%	51.49%	72.08%	71.71%	41.63%	71.49%	76.14%	73.82%	72.12%	75.04%	35.36%	75.66%	70.45%	45.45%	70.39%	74.44%	58.69%	40.26%	75.13%	70.16%	71.96%	45.53%	43.04%	75.90%	60.38%	78.70%	71.94%	72.02%	43.65%	61.00%	72.28%	85.61%	41.72%	71.56%	75.00%	70.98%	71.04%	70.26%	40.24%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	163	2	6	4	4	2	10	3	1	2	4	0	5	6	1	1	0	5	8	9	10	18	1	3	3	3	4	5	5	3	0	9	3	0	1	4	3	2	2	0	4	7					
		0.38%	0.18%	0.85%	0.41%	0.57%	0.28%	0.86%	0.40%	0.09%	0.21%	0.37%	0.00%	0.40%	0.76%	0.09%	0.10%	0.00%	0.52%	0.45%	0.42%	0.76%	1.36%	0.10%	0.25%	0.29%	0.29%	0.31%	0.53%	0.42%	0.31%	0.00%	0.99%	0.28%	0.00%	0.09%	0.39%	0.30%	0.22%	0.21%	0.00%	0.42%	0.76%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
