Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																	
Дата голосования: 02.12.2007																																																	
																																																	
Наименование Избирательной комиссии:    Юргинская городская																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
		Сумма	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №932	УИК №933	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956	УИК №957	УИК №958	УИК №959					
		10.30%	10.72%	7.31%	13.99%	6.59%	9.86%	8.86%	8.38%	9.49%	12.65%	14.49%	9.93%	14.38%	10.42%	11.86%	20.62%	14.70%	15.41%	9.30%	15.20%	13.33%	8.31%	2.63%	1.31%	8.40%	8.62%	7.98%	10.10%	10.12%	8.67%	9.33%	9.11%	9.53%	10.01%	12.07%	8.85%	11.07%	11.63%	12.01%	12.01%	11.07%	10.52%	11.53%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	148	5	0	0	2	2	2	1	2	1	2	3	2	1	1	5	3	2	3	5	10	3	5	1	10	1	2	5	1	3	2	4	4	4	5	3	2	9	8	7	7	1	9					
		0.30%	0.45%	0.00%	0.00%	0.16%	0.16%	0.24%	0.15%	0.30%	0.15%	0.22%	0.27%	0.17%	0.10%	0.07%	0.58%	0.38%	0.19%	0.29%	0.24%	0.53%	0.69%	0.22%	0.06%	0.48%	0.23%	0.15%	0.32%	0.07%	0.33%	0.14%	0.31%	0.31%	0.36%	0.31%	0.28%	0.16%	0.84%	0.63%	0.44%	0.79%	0.10%	0.58%					
23	6.Политическая партия «Партия социальной справедливости»	109	0	1	2	2	6	1	1	2	1	3	2	2	1	2	4	6	1	3	7	3	1	3	1	4	1	2	3	8	5	3	3	2	0	1	4	3	4	3	1	2	1	4					
		0.22%	0.00%	0.14%	1.04%	0.16%	0.47%	0.12%	0.15%	0.30%	0.15%	0.33%	0.18%	0.17%	0.10%	0.14%	0.46%	0.75%	0.09%	0.29%	0.34%	0.16%	0.23%	0.13%	0.06%	0.19%	0.23%	0.15%	0.19%	0.55%	0.55%	0.22%	0.24%	0.15%	0.00%	0.06%	0.37%	0.24%	0.38%	0.24%	0.06%	0.23%	0.10%	0.26%					
24	7.Политическая партия «Либерально-демократическая партия России»	6251	154	106	16	179	167	126	79	79	89	103	178	125	131	163	94	104	123	146	271	210	43	254	251	291	64	188	208	217	106	173	185	177	134	180	99	136	138	120	185	132	127	200					
		12.68%	13.99%	14.34%	8.29%	14.56%	13.17%	15.09%	11.83%	11.90%	13.73%	11.31%	15.92%	10.64%	13.38%	11.58%	10.83%	13.07%	11.48%	14.15%	13.12%	11.19%	9.93%	10.97%	15.60%	13.89%	14.92%	13.64%	13.21%	14.84%	11.64%	12.51%	14.52%	13.50%	12.08%	11.08%	9.22%	10.83%	12.95%	9.42%	11.57%	14.92%	12.26%	12.81%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2272	45	35	6	51	46	28	21	23	30	44	59	68	22	59	65	39	54	53	126	104	11	50	15	138	13	65	88	66	50	74	54	66	57	58	44	71	58	71	81	47	41	76					
		4.61%	4.09%	4.74%	3.11%	4.15%	3.63%	3.35%	3.14%	3.46%	4.63%	4.83%	5.28%	5.79%	2.25%	4.19%	7.49%	4.90%	5.04%	5.14%	6.10%	5.54%	2.54%	2.16%	0.93%	6.59%	3.03%	4.72%	5.59%	4.51%	5.49%	5.35%	4.24%	5.03%	5.14%	3.57%	4.10%	5.65%	5.44%	5.57%	5.07%	5.31%	3.96%	4.87%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	315	5	4	2	4	7	2	1	4	9	3	4	11	7	5	11	4	10	7	17	13	2	12	13	14	9	9	9	9	10	12	6	12	7	5	8	9	11	6	4	4	4	10					
		0.64%	0.45%	0.54%	1.04%	0.33%	0.55%	0.24%	0.15%	0.60%	1.39%	0.33%	0.36%	0.94%	0.72%	0.36%	1.27%	0.50%	0.93%	0.68%	0.82%	0.69%	0.46%	0.52%	0.81%	0.67%	2.10%	0.65%	0.57%	0.62%	1.10%	0.87%	0.47%	0.92%	0.63%	0.31%	0.74%	0.72%	1.03%	0.47%	0.25%	0.45%	0.39%	0.64%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	32669	729	513	134	880	878	576	480	466	395	566	703	739	664	946	446	473	640	689	1219	1187	290	1894	1278	1327	292	933	1030	957	607	923	840	844	739	1104	715	830	636	843	1035	529	719	981					
		66.26%	66.21%	69.42%	69.43%	71.60%	69.24%	68.98%	71.86%	70.18%	60.96%	62.13%	62.88%	62.89%	67.82%	67.19%	51.38%	59.42%	59.76%	66.76%	59.00%	63.27%	66.97%	81.81%	79.43%	63.34%	68.07%	67.71%	65.44%	65.46%	66.63%	66.74%	65.93%	64.38%	66.64%	67.98%	66.57%	66.08%	59.66%	66.17%	64.73%	59.77%	69.40%	62.84%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	429	6	1	0	1	5	9	4	3	11	12	6	4	3	5	21	8	19	4	21	18	6	2	5	30	1	12	16	12	7	12	10	15	13	7	10	19	20	20	13	9	5	24					
		0.87%	0.54%	0.14%	0.00%	0.08%	0.39%	1.08%	0.60%	0.45%	1.70%	1.32%	0.54%	0.34%	0.31%	0.36%	2.42%	1.01%	1.77%	0.39%	1.02%	0.96%	1.39%	0.09%	0.31%	1.43%	0.23%	0.87%	1.02%	0.82%	0.77%	0.87%	0.78%	1.14%	1.17%	0.43%	0.93%	1.51%	1.88%	1.57%	0.81%	1.02%	0.48%	1.54%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
