		7.01%	8.40%	6.23%	8.36%	8.33%	8.11%	7.50%	5.03%	7.70%	7.60%	5.94%	5.78%	5.81%	7.46%	6.54%	5.48%	6.41%	5.29%	6.59%	6.53%	5.27%	6.09%	7.36%	7.28%	4.30%	7.79%	6.29%	7.49%	5.78%	9.57%	6.69%	5.81%	7.57%	8.65%	6.58%	5.63%	5.81%	3.88%	6.35%	6.47%	11.50%	9.54%	10.16%	6.69%	5.98%	6.02%	6.41%	6.28%	4.37%	3.34%	6.13%	6.67%	13.75%	7.90%	6.39%	4.17%	4.49%	6.76%	9.10%	7.19%	13.80%	6.84%									
20	Зюганов Геннадий Андреевич	6413	42	61	68	64	61	131	42	124	163	127	39	160	27	178	173	173	199	186	191	214	235	103	67	10	108	195	214	85	59	72	118	81	219	61	25	59	20	192	186	65	33	74	159	97	215	86	86	34	109	83	30	75	47	141	72	59	132	109	95	50	30									
		17.63%	16.03%	21.11%	17.75%	15.69%	14.99%	16.65%	14.09%	19.11%	19.98%	21.56%	17.33%	21.62%	20.15%	19.73%	18.97%	20.16%	20.64%	19.46%	19.49%	20.90%	22.73%	20.48%	18.77%	10.75%	14.27%	23.16%	15.42%	18.20%	14.86%	11.20%	13.98%	16.14%	17.22%	25.10%	17.61%	18.04%	15.50%	18.46%	19.72%	13.35%	12.60%	20.33%	18.34%	20.00%	17.04%	20.43%	17.41%	13.49%	22.76%	14.54%	16.67%	18.75%	16.15%	21.46%	23.08%	15.57%	16.52%	15.75%	15.18%	5.00%	5.13%									
21	Миронов Сергей Михайлович	1829	14	12	22	20	21	44	8	41	44	35	9	32	4	50	62	63	67	66	51	68	56	33	11	2	38	29	64	22	23	21	29	23	68	19	7	33	4	53	31	29	13	16	35	29	68	23	33	6	16	22	11	18	7	40	13	17	40	30	31	21	12									
		5.03%	5.34%	4.15%	5.74%	4.90%	5.16%	5.59%	2.68%	6.32%	5.39%	5.94%	4.00%	4.32%	2.99%	5.54%	6.80%	7.34%	6.95%	6.90%	5.20%	6.64%	5.42%	6.56%	3.08%	2.15%	5.02%	3.44%	4.61%	4.71%	5.79%	3.27%	3.44%	4.58%	5.35%	7.82%	4.93%	10.09%	3.10%	5.10%	3.29%	5.95%	4.96%	4.40%	4.04%	5.98%	5.39%	5.46%	6.68%	2.38%	3.34%	3.85%	6.11%	4.50%	2.41%	6.09%	4.17%	4.49%	5.01%	4.34%	4.95%	2.10%	2.05%									
22	Прохоров Михаил Дмитриевич	3089	21	25	47	35	60	65	7	69	87	45	29	76	17	102	112	80	107	120	92	119	136	54	37	5	97	54	132	48	53	35	59	18	106	13	11	13	10	83	71	31	11	19	36	25	130	34	31	11	25	33	13	21	23	54	12	16	53	40	38	48	35									
		8.49%	8.02%	8.65%	12.27%	8.58%	14.74%	8.26%	2.35%	10.63%	10.66%	7.64%	12.89%	10.27%	12.69%	11.31%	12.28%	9.32%	11.10%	12.55%	9.39%	11.62%	13.15%	10.74%	10.36%	5.38%	12.81%	6.41%	9.51%	10.28%	13.35%	5.44%	6.99%	3.59%	8.33%	5.35%	7.75%	3.98%	7.75%	7.98%	7.53%	6.37%	4.20%	5.22%	4.15%	5.15%	10.30%	8.08%	6.28%	4.37%	5.22%	5.78%	7.22%	5.25%	7.90%	8.22%	3.85%	4.22%	6.63%	5.78%	6.07%	4.80%	5.98%									
23	Путин Владимир Владимирович	22124	160	167	211	245	225	482	224	355	450	335	134	425	75	505	508	481	531	519	575	563	529	276	212	72	438	501	862	280	216	466	581	336	750	130	91	203	89	637	582	306	179	216	573	300	758	248	308	187	307	391	112	227	184	375	201	270	511	442	413	735	460									
		60.83%	61.07%	57.79%	55.09%	60.05%	55.28%	61.25%	75.17%	54.70%	55.15%	56.88%	59.56%	57.43%	55.97%	55.99%	55.70%	56.06%	55.08%	54.29%	58.67%	54.98%	51.16%	54.87%	59.38%	77.42%	57.86%	59.50%	62.10%	59.96%	54.41%	72.47%	68.84%	66.93%	58.96%	53.50%	64.08%	62.08%	68.99%	61.25%	61.72%	62.83%	68.32%	59.34%	66.09%	61.86%	60.06%	58.91%	62.35%	74.21%	64.09%	68.48%	62.22%	56.75%	63.23%	57.08%	64.42%	71.24%	63.95%	63.87%	65.97%	73.50%	78.63%									
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
