7	Число избирательных бюллетеней в переносных ящиках для голосования	4077	78	43	53	61	76	46	65	49	65	69	61	63	69	58	62	81	56	69	73	46	85	83	77	63	59	68	71	52	59	94	64	101	75	63	97	87	62	56	69	81	69	83	84	56	82	64	63	62	86	59	84	87	95	57	115	67	62	35	58					
8	Число бюллетеней в стационарных ящиках для голосования	92960	1610	1563	1700	1880	1846	2006	1995	1909	1362	2015	1890	1762	1407	1286	1570	1164	1508	1754	1218	1210	1438	1515	1330	965	1240	1625	1803	1500	1598	1682	1899	1174	1910	1589	1646	2008	1265	2024	1746	1120	1406	1682	1265	1371	1621	1685	1542	1469	1481	1837	1745	1662	1336	1400	1521	1461	2068	1195	1481					
9	Число недействительных избирательных бюллетеней	2594	28	27	39	46	47	62	71	78	45	56	59	56	40	30	36	39	56	42	23	50	57	24	47	30	49	51	53	56	59	50	68	33	46	43	67	42	49	47	34	25	38	50	22	35	45	38	32	30	41	47	34	32	42	41	49	43	58	21	36					
10	Число действительных избирательных бюллетеней	94443	1660	1579	1714	1895	1875	1990	1989	1880	1382	2028	1892	1769	1436	1314	1596	1206	1508	1781	1268	1206	1466	1574	1360	998	1250	1642	1821	1496	1598	1726	1895	1242	1939	1609	1676	2053	1278	2033	1781	1176	1437	1715	1327	1392	1658	1711	1573	1501	1526	1849	1795	1717	1389	1416	1587	1485	2072	1209	1503					
11	Число полученных открепительных  удостоверений	1923	30	30	35	30	30	30	30	40	38	60	30	40	30	30	30	30	40	35	30	30	30	30	30	30	30	30	30	30	30	35	30	30	65	30	30	45	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	40	30	40	40	40	70	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1505	30	26	35	24	20	28	30	30	38	60	30	31	18	18	30	12	40	25	23	20	22	19	13	18	27	25	18	24	24	30	11	19	63	23	20	36	22	30	26	11	24	20	24	11	22	29	21	20	24	25	30	40	7	32	28	29	70	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	748	11	10	22	7	5	10	11	13	24	11	14	12	12	10	8	15	20	13	15	15	34	10	12	11	9	10	24	23	12	16	9	10	9	12	13	15	30	14	16	12	8	14	8	6	12	8	8	10	11	12	10	9	11	11	13	12	19	1	6					
14	Число неиспользованных открепительных удостоверений	418	0	4	0	6	10	2	0	10	0	0	0	9	12	12	0	18	0	10	7	10	8	11	17	12	3	5	12	6	6	5	19	11	2	7	10	9	8	0	4	19	6	10	6	19	8	1	9	10	6	5	0	0	23	8	12	11	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	49	0	1	2	0	4	1	0	1	2	0	2	1	0	1	2	0	1	1	1	0	0	0	1	0	1	0	0	0	1	2	0	1	2	2	0	0	1	5	0	0	0	0	0	1	1	1	2	0	1	0	1	2	0	2	1	1	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																		
18	Богданов Андрей Владимирович	3768	48	30	54	61	56	64	54	55	37	88	187	68	71	49	66	44	49	70	27	33	41	46	31	30	34	54	132	33	37	68	153	36	50	31	41	146	45	184	145	32	54	66	36	57	46	162	42	46	56	125	100	67	57	41	49	46	78	24	36					
		3.88%	2.84%	1.87%	3.08%	3.14%	2.91%	3.12%	2.62%	2.81%	2.59%	4.22%	9.58%	3.73%	4.81%	3.65%	4.04%	3.53%	3.13%	3.84%	2.09%	2.63%	2.69%	2.88%	2.20%	2.92%	2.62%	3.19%	7.04%	2.13%	2.23%	3.83%	7.79%	2.82%	2.52%	1.88%	2.35%	6.97%	3.39%	8.85%	7.99%	2.66%	3.66%	3.74%	2.67%	3.99%	2.70%	9.26%	2.62%	3.00%	3.57%	6.59%	5.47%	3.83%	3.98%	2.81%	2.99%	3.01%	3.66%	1.95%	2.34%					
19	Жириновский Владимир Вольфович	16244	287	275	298	330	324	351	348	330	241	367	348	327	269	234	281	212	290	310	218	198	259	243	239	149	187	283	273	225	283	295	280	198	339	266	253	458	233	337	311	220	256	309	228	250	269	312	271	261	243	338	377	306	255	163	246	167	375	208	241					
		16.74%	17.00%	17.12%	16.99%	17.00%	16.86%	17.11%	16.89%	16.85%	16.89%	17.61%	17.84%	17.92%	18.22%	17.41%	17.22%	17.03%	18.54%	17.00%	16.89%	15.76%	17.01%	15.21%	16.99%	14.49%	14.40%	16.72%	14.57%	14.50%	17.08%	16.61%	14.26%	15.53%	17.08%	16.10%	14.52%	21.86%	17.56%	16.20%	17.13%	18.32%	17.36%	17.51%	16.90%	17.52%	15.80%	17.84%	16.88%	17.05%	15.51%	17.83%	20.61%	17.50%	17.82%	11.19%	15.04%	10.93%	17.61%	16.91%	15.66%					
20	Зюганов Геннадий Андреевич	6623	113	89	106	99	100	113	132	104	87	174	212	104	93	63	109	62	81	78	73	84	81	86	62	62	80	108	196	79	116	86	203	81	112	102	121	205	60	232	206	89	88	105	84	94	132	215	104	91	116	173	115	131	109	108	108	94	156	72	85					
		6.83%	6.69%	5.54%	6.05%	5.10%	5.20%	5.51%	6.41%	5.31%	6.10%	8.35%	10.87%	5.70%	6.30%	4.69%	6.68%	4.98%	5.18%	4.28%	5.65%	6.69%	5.32%	5.38%	4.41%	6.03%	6.16%	6.38%	10.46%	5.09%	7.00%	4.84%	10.34%	6.35%	5.64%	6.17%	6.94%	9.79%	4.52%	11.15%	11.35%	7.41%	5.97%	5.95%	6.23%	6.59%	7.75%	12.29%	6.48%	5.94%	7.40%	9.12%	6.29%	7.49%	7.62%	7.41%	6.60%	6.15%	7.32%	5.85%	5.52%					
21	Медведев Дмитрий Анатольевич	67808	1212	1185	1256	1405	1395	1462	1455	1391	1017	1399	1145	1270	1003	968	1140	888	1088	1323	950	891	1085	1199	1028	757	949	1197	1220	1159	1162	1277	1259	927	1438	1210	1261	1244	940	1280	1119	835	1039	1235	979	991	1211	1022	1156	1103	1111	1213	1203	1213	968	1104	1184	1178	1463	905	1141					
		69.88%	71.80%	73.79%	71.65%	72.39%	72.58%	71.25%	70.63%	71.04%	71.27%	67.13%	58.69%	69.59%	67.95%	72.02%	69.85%	71.33%	69.57%	72.57%	73.59%	70.94%	71.24%	75.03%	73.06%	73.64%	73.06%	70.70%	65.10%	74.68%	70.13%	71.90%	64.14%	72.71%	72.44%	73.24%	72.35%	59.38%	70.84%	61.54%	61.65%	69.53%	70.44%	69.97%	72.57%	69.45%	71.11%	58.43%	72.02%	72.04%	70.90%	63.98%	65.77%	69.35%	67.65%	75.77%	72.37%	77.09%	68.69%	73.58%	74.14%					
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
