7	Число избирательных бюллетеней в переносных ящиках для голосования	4645	80	41	71	100	49	34	59	77	40	72	72	42	56	112	63	82	56	307	47	25	41	89	65	57	68	70	39	72	130	106	49	28	64	36	58	27	33	44	30	43	50	38	56	70	126	52	55	164	33	45	82	51	65	84	50	272	64	654	0									
8	Число бюллетеней в стационарных ящиках для голосования	78238	1261	1006	1165	1350	1218	1306	1568	1708	1021	1321	1622	1180	1074	1190	1702	1454	1738	1383	1589	1603	1760	1663	1571	1536	1764	1277	1733	1708	1193	1294	1248	982	1359	1464	1604	1527	1595	1209	1050	1320	1235	852	1323	1453	1484	1041	1236	1347	1020	1487	1308	1055	1383	1391	1126	1372	1171	347	291									
9	Число недействительных избирательных бюллетеней	1455	15	19	18	13	24	20	25	23	19	14	67	16	16	17	17	23	31	67	27	26	27	11	32	58	20	34	14	38	16	26	20	21	20	18	39	16	31	28	6	14	18	20	37	14	20	42	10	19	14	20	30	14	15	77	16	23	17	60	3									
10	Число действительных избирательных бюллетеней	81428	1326	1028	1218	1437	1243	1320	1602	1762	1042	1379	1627	1206	1114	1285	1748	1513	1763	1623	1609	1602	1774	1741	1604	1535	1812	1313	1758	1742	1307	1374	1277	989	1403	1482	1623	1538	1597	1225	1074	1349	1267	870	1342	1509	1590	1051	1281	1492	1039	1512	1360	1092	1433	1398	1160	1621	1218	941	288									
11	Число полученных открепительных  удостоверений	1937	30	30	30	30	30	30	31	40	30	30	33	30	30	30	43	30	40	60	31	94	30	32	31	30	30	30	43	45	30	32	30	30	31	35	30	30	30	30	31	30	30	30	30	31	30	30	50	30	30	60	33	30	30	30	30	31	30	0	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1885	30	30	30	30	30	30	30	40	22	30	32	28	30	30	42	30	39	60	31	94	29	32	31	30	30	29	43	44	30	32	27	29	31	35	30	30	30	30	31	30	30	24	30	31	30	21	42	30	27	60	33	30	29	29	29	31	28	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1791	19	26	11	18	18	22	22	26	9	22	24	19	24	26	22	19	28	43	37	34	21	30	19	30	31	19	38	27	37	21	22	25	236	23	19	18	23	19	24	24	19	20	38	20	22	40	25	19	22	130	24	19	35	40	29	38	14	16	46									
14	Число неиспользованных открепительных удостоверений	52	0	0	0	0	0	0	1	0	8	0	1	2	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	3	1	0	0	0	0	0	0	0	0	0	6	0	0	0	9	8	0	3	0	0	0	1	1	1	0	2	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	63	0	0	1	1	1	4	1	4	1	0	0	0	0	2	4	1	1	1	1	1	0	1	4	2	0	4	2	1	0	2	1	1	0	0	1	0	1	1	1	1	1	0	1	0	0	1	0	5	1	0	2	0	0	3	2	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																						
19	Жириновский Владимир Вольфович	7369	127	83	103	105	109	110	156	166	92	108	116	96	92	109	172	125	147	186	140	190	132	156	129	126	155	98	129	130	157	152	159	96	147	161	160	184	143	116	121	83	92	84	107	131	147	90	103	132	91	154	144	111	121	105	118	175	125	57	16									
		8.89%	9.47%	7.93%	8.33%	7.24%	8.60%	8.21%	9.59%	9.30%	8.67%	7.75%	6.85%	7.86%	8.14%	8.37%	9.75%	8.14%	8.19%	11.01%	8.56%	11.67%	7.33%	8.90%	7.89%	7.91%	8.46%	7.28%	7.28%	7.30%	11.87%	10.86%	12.26%	9.50%	10.33%	10.73%	9.63%	11.84%	8.78%	9.26%	11.20%	6.09%	7.16%	9.44%	7.76%	8.60%	9.13%	8.23%	7.98%	8.74%	8.64%	10.05%	10.36%	10.04%	8.36%	7.12%	10.03%	10.64%	10.12%	5.69%	5.50%									
20	Зюганов Геннадий Андреевич	8942	184	121	190	126	167	142	191	167	109	41	98	176	125	131	196	188	228	77	182	157	197	185	179	215	268	157	182	218	126	143	133	125	138	161	197	63	176	153	67	172	212	141	164	185	163	90	143	176	128	188	149	138	171	129	137	170	150	38	19									
		10.79%	13.72%	11.56%	15.37%	8.69%	13.18%	10.60%	11.74%	9.36%	10.27%	2.94%	5.79%	14.40%	11.06%	10.06%	11.10%	12.24%	12.71%	4.56%	11.12%	9.64%	10.94%	10.56%	10.94%	13.50%	14.63%	11.66%	10.27%	12.25%	9.52%	10.21%	10.25%	12.38%	9.70%	10.73%	11.85%	4.05%	10.81%	12.21%	6.20%	12.62%	16.50%	15.84%	11.89%	12.15%	10.12%	8.23%	11.08%	11.65%	12.16%	12.27%	10.72%	12.48%	11.81%	8.75%	11.65%	10.34%	12.15%	3.80%	6.53%									
21	Миронов Сергей Михайлович	3305	53	49	58	77	48	53	73	67	39	41	57	57	37	49	58	60	74	29	69	70	81	94	61	56	74	50	81	63	44	62	37	39	54	64	59	74	72	54	42	53	65	35	69	70	85	44	55	54	53	64	50	38	51	52	53	55	50	28	2									
		3.99%	3.95%	4.68%	4.69%	5.31%	3.79%	3.96%	4.49%	3.75%	3.68%	2.94%	3.36%	4.66%	3.27%	3.76%	3.29%	3.91%	4.12%	1.72%	4.22%	4.30%	4.50%	5.37%	3.73%	3.52%	4.04%	3.71%	4.57%	3.54%	3.33%	4.43%	2.85%	3.86%	3.79%	4.27%	3.55%	4.76%	4.42%	4.31%	3.89%	3.89%	5.06%	3.93%	5.00%	4.60%	5.28%	4.03%	4.26%	3.57%	5.03%	4.18%	3.60%	3.44%	3.52%	3.53%	4.51%	3.35%	4.05%	2.80%	0.69%									
22	Прохоров Михаил Дмитриевич	9973	158	158	172	153	141	167	239	144	127	139	136	200	158	161	213	165	236	112	251	227	369	236	256	198	264	183	350	94	139	148	117	148	193	183	142	75	223	167	131	159	233	127	139	175	135	128	187	201	149	231	148	169	165	112	124	145	121	44	8									
		12.03%	11.78%	15.09%	13.92%	10.55%	11.13%	12.46%	14.69%	8.07%	11.97%	9.98%	8.03%	16.37%	13.98%	12.37%	12.07%	10.74%	13.15%	6.63%	15.34%	13.94%	20.49%	13.47%	15.65%	12.43%	14.41%	13.59%	19.75%	5.28%	10.51%	10.57%	9.02%	14.65%	13.56%	12.20%	8.54%	4.83%	13.70%	13.33%	12.13%	11.67%	18.13%	14.27%	10.08%	11.49%	8.39%	11.71%	14.48%	13.30%	14.15%	15.08%	10.65%	15.28%	11.40%	7.59%	10.54%	8.82%	9.80%	4.40%	2.75%									
23	Путин Владимир Владимирович	51839	804	617	695	976	778	848	943	1218	675	1050	1220	677	702	835	1109	975	1078	1219	967	958	995	1070	979	940	1051	825	1016	1237	841	869	831	581	871	913	1065	1142	983	735	713	882	665	483	863	948	1060	699	793	929	618	875	869	636	925	1000	728	1076	772	774	243									
		62.54%	59.96%	58.93%	56.23%	67.31%	61.40%	63.28%	57.96%	68.24%	63.62%	75.38%	72.02%	55.40%	62.12%	64.13%	62.83%	63.48%	60.09%	72.13%	59.11%	58.85%	55.25%	61.07%	59.84%	59.01%	57.37%	61.25%	57.34%	69.49%	63.57%	62.07%	64.07%	57.52%	61.21%	60.87%	64.08%	73.49%	60.38%	58.66%	66.02%	64.71%	51.75%	54.27%	62.58%	62.25%	65.84%	63.95%	61.43%	61.48%	58.69%	57.11%	62.52%	57.50%	63.88%	67.80%	61.90%	65.45%	62.51%	77.32%	83.51%									
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
