Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																
Дата голосования: 02.12.2007																																																
																																																
Наименование Избирательной комиссии:    Онежская																																																
																																																
Сводная таблица результатов выборов																																																
																																																
		Сумма	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660					
		0.49%	0.54%	0.71%	0.78%	0.63%	0.24%	0.26%	0.35%	0.54%	0.60%	0.32%	1.43%	0.00%	0.00%	0.38%	0.48%	0.50%	1.15%	0.00%	0.00%	0.52%	0.00%	0.00%	0.00%	0.95%	0.00%	0.00%	0.35%	0.72%	0.00%	0.52%	0.79%	0.00%	1.09%	0.00%	0.00%	0.79%	1.11%	0.00%	1.12%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8901	729	694	593	527	525	503	494	398	110	428	209	141	103	156	159	130	120	64	50	125	59	51	166	80	72	34	223	97	28	679	102	83	117	95	195	82	65	87	68	147	113					
		63.83%	55.73%	54.86%	51.61%	55.47%	63.33%	64.40%	58.05%	72.23%	65.87%	68.59%	74.91%	71.94%	74.10%	59.77%	76.08%	64.36%	68.97%	68.09%	66.67%	64.43%	71.95%	78.46%	72.17%	76.19%	70.59%	79.07%	78.25%	69.78%	59.57%	70.07%	80.31%	65.87%	63.59%	81.90%	70.91%	65.08%	72.22%	77.68%	76.40%	76.96%	79.02%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	160	28	26	26	14	8	14	9	5	0	1	2	2	0	0	2	1	1	0	0	1	1	0	0	1	1	0	3	0	0	9	0	0	0	0	1	0	1	0	2	1	0					
		1.15%	2.14%	2.06%	2.26%	1.47%	0.97%	1.79%	1.06%	0.91%	0.00%	0.16%	0.72%	1.02%	0.00%	0.00%	0.96%	0.50%	0.57%	0.00%	0.00%	0.52%	1.22%	0.00%	0.00%	0.95%	0.98%	0.00%	1.05%	0.00%	0.00%	0.93%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	1.11%	0.00%	2.25%	0.52%	0.00%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
