Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																
Дата голосования: 04.12.2011																																																
																																																
Наименование Избирательной комиссии:    Онежская																																																
																																																
Сводная таблица результатов выборов																																																
																																																
		Сумма	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	388	40	38	20	20	20	20	15	10	5	20	5	5	5	7	5	7	7	5	5	5	5	5	5	5	5	5	7	7	5	20	5	5	5	5	7	5	5	5	3	5	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	150	10	21	15	7	8	3	3	5	3	20	1	5	1	4	0	2	4	0	0	4	0	0	0	1	1	0	7	1	0	7	0	1	5	0	5	0	5	0	0	1	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	84	11	14	11	4	4	3	2	2	1	0	2	3	0	3	0	1	0	1	2	0	0	0	0	1	0	1	4	0	0	4	0	1	0	0	4	1	3	1	0	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	238	30	17	5	13	12	17	12	5	2	0	4	0	4	3	5	5	3	5	5	1	5	5	5	4	4	5	0	6	5	13	5	4	0	5	2	5	0	5	3	4	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	12	1	1	4	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2781	320	333	342	223	198	164	161	100	16	110	44	23	18	53	24	31	28	15	14	34	13	10	33	17	14	2	27	14	8	191	10	13	26	20	59	19	12	14	6	16	6					
		22.36%	24.94%	25.38%	27.78%	24.48%	25.00%	21.95%	20.85%	22.78%	16.49%	19.64%	19.64%	13.07%	19.35%	23.35%	25.00%	18.90%	16.18%	19.23%	24.14%	22.67%	18.06%	19.61%	23.74%	16.04%	18.18%	7.14%	11.59%	12.61%	18.18%	25.33%	10.53%	12.87%	16.05%	14.29%	27.83%	17.76%	13.79%	17.50%	8.11%	14.16%	9.09%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2456	252	194	246	178	179	173	161	68	19	123	54	24	23	67	16	31	36	11	12	23	9	11	36	20	22	8	45	24	8	109	19	29	34	28	44	22	21	23	16	26	12					
		19.75%	19.64%	14.79%	19.98%	19.54%	22.60%	23.16%	20.85%	15.49%	19.59%	21.96%	24.11%	13.64%	24.73%	29.52%	16.67%	18.90%	20.81%	14.10%	20.69%	15.33%	12.50%	21.57%	25.90%	18.87%	28.57%	28.57%	19.31%	21.62%	18.18%	14.46%	20.00%	28.71%	20.99%	20.00%	20.75%	20.56%	24.14%	28.75%	21.62%	23.01%	18.18%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	120	15	10	12	9	7	4	10	11	1	4	0	1	1	4	1	1	2	0	2	1	0	2	0	2	0	0	3	1	0	3	1	1	2	1	5	0	2	0	0	1	0					
		0.97%	1.17%	0.76%	0.97%	0.99%	0.88%	0.54%	1.30%	2.51%	1.03%	0.71%	0.00%	0.57%	1.08%	1.76%	1.04%	0.61%	1.16%	0.00%	3.45%	0.67%	0.00%	3.92%	0.00%	1.89%	0.00%	0.00%	1.29%	0.90%	0.00%	0.40%	1.05%	0.99%	1.23%	0.71%	2.36%	0.00%	2.30%	0.00%	0.00%	0.88%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2468	286	336	281	216	139	205	178	63	9	91	12	28	9	48	15	22	30	9	8	27	11	5	34	18	11	3	36	23	15	129	9	4	26	15	41	11	14	10	11	18	12					
		19.85%	22.29%	25.61%	22.83%	23.71%	17.55%	27.44%	23.06%	14.35%	9.28%	16.25%	5.36%	15.91%	9.68%	21.15%	15.63%	13.41%	17.34%	11.54%	13.79%	18.00%	15.28%	9.80%	24.46%	16.98%	14.29%	10.71%	15.45%	20.72%	34.09%	17.11%	9.47%	3.96%	16.05%	10.71%	19.34%	10.28%	16.09%	12.50%	14.86%	15.93%	18.18%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	308	44	56	54	28	24	10	28	3	0	5	4	5	0	0	1	1	5	0	0	2	4	0	1	0	2	2	2	1	0	11	1	1	2	0	2	4	4	0	0	1	0					
		2.48%	3.43%	4.27%	4.39%	3.07%	3.03%	1.34%	3.63%	0.68%	0.00%	0.89%	1.79%	2.84%	0.00%	0.00%	1.04%	0.61%	2.89%	0.00%	0.00%	1.33%	5.56%	0.00%	0.72%	0.00%	2.60%	7.14%	0.86%	0.90%	0.00%	1.46%	1.05%	0.99%	1.23%	0.00%	0.94%	3.74%	4.60%	0.00%	0.00%	0.88%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4103	350	352	275	246	241	181	218	192	49	218	102	93	40	52	35	73	67	42	22	63	34	22	30	49	28	13	115	47	13	291	54	52	71	75	61	49	34	30	41	48	35					
		32.99%	27.28%	26.83%	22.34%	27.00%	30.43%	24.23%	28.24%	43.74%	50.52%	38.93%	45.54%	52.84%	43.01%	22.91%	36.46%	44.51%	38.73%	53.85%	37.93%	42.00%	47.22%	43.14%	21.58%	46.23%	36.36%	46.43%	49.36%	42.34%	29.55%	38.59%	56.84%	51.49%	43.83%	53.57%	28.77%	45.79%	39.08%	37.50%	55.41%	42.48%	53.03%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	63	6	9	4	5	1	2	3	1	1	5	3	1	0	2	0	3	4	0	0	0	0	1	1	0	0	0	1	0	0	6	1	0	0	0	0	0	0	2	0	1	0					
		0.51%	0.47%	0.69%	0.32%	0.55%	0.13%	0.27%	0.39%	0.23%	1.03%	0.89%	1.34%	0.57%	0.00%	0.88%	0.00%	1.83%	2.31%	0.00%	0.00%	0.00%	0.00%	1.96%	0.72%	0.00%	0.00%	0.00%	0.43%	0.00%	0.00%	0.80%	1.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	2.50%	0.00%	0.88%	0.00%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
