Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																					
Дата голосования: 04.12.2011																																																					
																																																					
Наименование Избирательной комиссии:    Арзамасская городская																																																					
																																																					
Сводная таблица результатов выборов																																																					
																																																					
		Сумма	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	2995	55	45	80	65	100	80	60	40	100	50	50	65	45	65	50	75	60	80	45	80	100	105	50	70	65	65	60	55	35	75	70	30	65	45	35	75	40	55	65	60	140	30	75	80	55	105					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	2718	49	41	69	58	96	80	58	29	88	44	49	56	45	63	49	69	60	72	43	69	87	101	45	54	65	61	54	52	18	71	63	27	50	40	26	68	32	51	64	50	125	29	70	75	53	100					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	2309	28	25	36	45	27	61	22	38	35	29	25	35	102	91	61	32	27	30	135	35	42	34	25	59	26	34	41	39	71	40	28	34	31	46	353	40	25	25	28	144	32	38	28	37	28	62					
14	Число погашенных неиспользованных открепительных удостоверений	277	6	4	11	7	4	0	2	11	12	6	1	9	0	2	1	6	0	8	2	11	13	4	5	16	0	4	6	3	17	4	7	3	15	5	9	7	8	4	1	10	15	1	5	5	2	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																					
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2035	56	58	26	23	103	10	78	79	98	64	49	19	30	20	42	6	56	16	41	57	116	30	52	16	14	43	60	28	36	86	70	12	7	5	43	62	34	43	47	64	17	41	80	23	31	44					
		3.18%	4.04%	4.31%	1.75%	1.76%	4.40%	0.49%	4.71%	8.62%	4.39%	6.28%	4.43%	1.58%	1.93%	1.62%	3.81%	0.44%	3.56%	1.01%	3.40%	3.44%	4.97%	1.53%	5.56%	0.99%	0.86%	3.28%	3.97%	2.55%	7.52%	5.21%	4.71%	1.59%	0.78%	0.62%	5.46%	3.32%	4.90%	4.90%	3.23%	5.60%	0.78%	4.77%	6.32%	1.36%	3.21%	1.76%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	4555	93	30	90	59	180	75	127	90	160	70	82	87	201	101	81	13	86	108	76	106	146	93	65	142	133	99	96	35	45	139	140	133	42	84	37	107	48	64	143	101	252	70	80	143	69	134					
		7.11%	6.71%	2.23%	6.07%	4.52%	7.69%	3.66%	7.67%	9.83%	7.17%	6.87%	7.41%	7.25%	12.93%	8.18%	7.35%	0.95%	5.46%	6.78%	6.30%	6.40%	6.26%	4.75%	6.95%	8.79%	8.18%	7.55%	6.35%	3.18%	9.39%	8.42%	9.43%	17.62%	4.69%	10.42%	4.70%	5.74%	6.92%	7.29%	9.83%	8.84%	11.57%	8.15%	6.32%	8.45%	7.14%	5.35%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	419	7	14	11	2	18	18	12	16	10	6	12	14	0	7	5	10	15	3	10	12	20	4	4	5	3	6	13	5	4	18	11	8	2	2	6	14	20	10	0	9	19	7	7	2	5	13					
		0.65%	0.51%	1.04%	0.74%	0.15%	0.77%	0.88%	0.72%	1.75%	0.45%	0.59%	1.08%	1.17%	0.00%	0.57%	0.45%	0.73%	0.95%	0.19%	0.83%	0.72%	0.86%	0.20%	0.43%	0.31%	0.18%	0.46%	0.86%	0.45%	0.84%	1.09%	0.74%	1.06%	0.22%	0.25%	0.76%	0.75%	2.88%	1.14%	0.00%	0.79%	0.87%	0.81%	0.55%	0.12%	0.52%	0.52%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	21425	399	339	509	481	847	667	525	228	662	307	370	437	467	457	313	621	455	598	440	613	761	714	243	584	630	407	621	445	167	655	408	188	390	297	153	613	160	256	361	361	721	246	388	593	409	919					
		33.43%	28.79%	25.20%	34.32%	36.83%	36.18%	32.55%	31.70%	24.89%	29.65%	30.13%	33.42%	36.42%	30.05%	37.00%	28.40%	45.26%	28.89%	37.56%	36.48%	36.99%	32.62%	36.48%	25.99%	36.14%	38.77%	31.05%	41.04%	40.49%	34.86%	39.70%	27.47%	24.90%	43.53%	36.85%	19.42%	32.87%	23.05%	29.16%	24.81%	31.58%	33.10%	28.64%	30.67%	35.03%	42.30%	36.69%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	666	15	7	16	22	21	30	22	5	19	11	8	16	41	8	10	4	12	5	17	21	45	10	11	9	5	18	17	5	9	31	17	8	5	1	9	13	14	12	13	4	10	11	20	9	10	40					
		1.04%	1.08%	0.52%	1.08%	1.68%	0.90%	1.46%	1.33%	0.55%	0.85%	1.08%	0.72%	1.33%	2.64%	0.65%	0.91%	0.29%	0.76%	0.31%	1.41%	1.27%	1.93%	0.51%	1.18%	0.56%	0.31%	1.37%	1.12%	0.45%	1.88%	1.88%	1.14%	1.06%	0.56%	0.12%	1.14%	0.70%	2.02%	1.37%	0.89%	0.35%	0.46%	1.28%	1.58%	0.53%	1.03%	1.60%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	33932	803	888	801	712	1138	1116	873	487	1262	543	560	611	803	628	621	688	932	846	607	823	1206	1091	546	814	816	719	683	573	197	682	795	398	450	405	525	1041	378	475	869	591	1133	467	660	896	435	1345					
		52.95%	57.94%	66.02%	54.01%	54.52%	48.61%	54.47%	52.72%	53.17%	56.52%	53.29%	50.59%	50.92%	51.67%	50.85%	56.35%	50.15%	59.17%	53.14%	50.33%	49.67%	51.69%	55.75%	58.40%	50.37%	50.22%	54.84%	45.14%	52.14%	41.13%	41.33%	53.54%	52.72%	50.22%	50.25%	66.62%	55.82%	54.47%	54.10%	59.73%	51.71%	52.02%	54.37%	52.17%	52.92%	44.98%	53.69%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	191	6	2	4	4	10	9	6	1	6	1	8	7	2	3	3	3	2	2	2	2	6	8	4	7	2	6	3	1	1	7	11	4	0	1	3	1	3	6	5	3	4	2	10	3	3	4					
		0.30%	0.43%	0.15%	0.27%	0.31%	0.43%	0.44%	0.36%	0.11%	0.27%	0.10%	0.72%	0.58%	0.13%	0.24%	0.27%	0.22%	0.13%	0.13%	0.17%	0.12%	0.26%	0.41%	0.43%	0.43%	0.12%	0.46%	0.20%	0.09%	0.21%	0.42%	0.74%	0.53%	0.00%	0.12%	0.38%	0.05%	0.43%	0.68%	0.34%	0.26%	0.18%	0.23%	0.79%	0.18%	0.31%	0.16%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
