7	Число избирательных бюллетеней в переносных ящиках для голосования	3112	102	99	32	28	36	8	41	30	50	8	30	17	48	34	37	109	44	16	53	215	48	31	35	105	14	39	49	20	12	5	37	182	35	54	38	9	45	52	43	32	26	31	25	59	36	52	30	30	31	30	24	24	32	21	55	24	11	21	14	42	22	32	44	139	31	260	20	0	24									
8	Число бюллетеней в стационарных ящиках для голосования	75004	1312	1509	927	941	893	285	1242	1377	1319	906	878	763	1556	1221	1806	1529	1268	852	1398	880	560	936	919	1148	575	1267	1176	811	616	991	1322	863	1103	1094	1212	254	1394	1537	1478	1738	1071	925	963	1063	1045	1032	1380	1108	1208	1392	998	866	1236	1132	1506	819	394	900	832	1515	844	1144	1594	1309	1286	490	1165	1191	740									
9	Число недействительных избирательных бюллетеней	923	13	16	7	9	17	3	17	25	12	11	14	4	15	14	17	14	14	13	18	18	7	8	15	8	12	10	14	12	7	9	14	9	12	16	10	1	19	34	15	21	14	15	12	17	6	16	19	11	10	20	6	8	16	12	18	10	2	11	6	22	5	14	22	6	17	6	15	58	5									
10	Число действительных избирательных бюллетеней	77193	1401	1592	952	960	912	290	1266	1382	1357	903	894	776	1589	1241	1826	1624	1298	855	1433	1077	601	959	939	1245	577	1296	1211	819	621	987	1345	1036	1126	1132	1240	262	1420	1555	1506	1749	1083	941	976	1105	1075	1068	1391	1127	1229	1402	1016	882	1252	1141	1543	833	403	910	840	1535	861	1162	1616	1442	1300	744	1170	1133	759									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																
13	Бабурин Сергей Николаевич	464	6	9	6	13	8	2	7	9	5	7	6	4	8	4	9	13	10	7	8	5	2	4	5	8	2	5	5	5	4	5	9	1	6	7	3	0	10	11	7	8	9	3	15	5	11	3	11	7	7	5	6	8	11	5	9	3	0	3	5	12	11	5	9	7	5	4	9	13	10									
		0.59%	0.42%	0.56%	0.63%	1.34%	0.86%	0.68%	0.55%	0.64%	0.37%	0.77%	0.66%	0.51%	0.50%	0.32%	0.49%	0.79%	0.76%	0.81%	0.55%	0.46%	0.33%	0.41%	0.52%	0.64%	0.34%	0.38%	0.41%	0.60%	0.64%	0.50%	0.66%	0.10%	0.53%	0.61%	0.24%	0.00%	0.69%	0.69%	0.46%	0.45%	0.82%	0.31%	1.52%	0.45%	1.02%	0.28%	0.78%	0.62%	0.56%	0.35%	0.59%	0.90%	0.87%	0.43%	0.58%	0.36%	0.00%	0.33%	0.59%	0.77%	1.27%	0.43%	0.55%	0.48%	0.38%	0.53%	0.76%	1.09%	1.31%									
14	Грудинин Павел Николаевич	12139	238	277	161	154	165	26	234	219	194	170	131	139	261	173	242	266	226	133	241	154	94	137	135	179	81	213	188	132	108	166	205	151	176	189	185	26	222	222	251	311	182	178	149	174	173	176	237	200	220	225	168	147	227	174	249	128	53	120	147	217	131	214	265	243	198	16	191	23	139									
		15.54%	16.83%	17.23%	16.79%	15.89%	17.76%	8.87%	18.24%	15.57%	14.17%	18.60%	14.43%	17.82%	16.27%	13.78%	13.13%	16.24%	17.23%	15.32%	16.61%	14.06%	15.46%	14.17%	14.15%	14.29%	13.75%	16.31%	15.35%	15.88%	17.20%	16.67%	15.08%	14.45%	15.47%	16.46%	14.80%	9.89%	15.43%	13.97%	16.50%	17.57%	16.59%	18.62%	15.08%	15.51%	16.00%	16.24%	16.81%	17.57%	17.76%	15.82%	16.44%	16.52%	17.90%	15.09%	15.95%	15.18%	13.09%	13.03%	17.38%	13.94%	15.13%	18.20%	16.18%	16.78%	15.03%	2.13%	16.12%	1.93%	18.19%									
15	Жириновский Владимир Вольфович	4266	55	72	37	35	42	11	64	80	63	32	43	42	81	78	96	75	76	40	81	64	26	40	49	82	41	87	56	39	34	49	65	64	63	62	62	23	83	105	69	112	56	60	52	73	61	67	86	66	69	85	54	45	76	72	100	57	27	50	33	73	45	43	77	65	70	33	59	206	28									
		5.46%	3.89%	4.48%	3.86%	3.61%	4.52%	3.75%	4.99%	5.69%	4.60%	3.50%	4.74%	5.38%	5.05%	6.22%	5.21%	4.58%	5.79%	4.61%	5.58%	5.84%	4.28%	4.14%	5.14%	6.54%	6.96%	6.66%	4.57%	4.69%	5.41%	4.92%	4.78%	6.12%	5.54%	5.40%	4.96%	8.75%	5.77%	6.61%	4.54%	6.33%	5.10%	6.28%	5.26%	6.51%	5.64%	6.18%	6.10%	5.80%	5.57%	5.98%	5.28%	5.06%	5.99%	6.24%	6.41%	6.76%	6.67%	5.43%	3.90%	4.69%	5.20%	3.66%	4.70%	4.49%	5.32%	4.40%	4.98%	17.30%	3.66%									
16	Путин Владимир Владимирович	57327	1049	1163	716	719	670	243	907	1025	1026	652	684	548	1167	923	1378	1201	927	644	1049	808	457	739	724	938	435	952	913	600	455	726	1002	776	845	807	936	210	1058	1169	1135	1270	781	651	730	815	792	769	1014	815	896	1039	748	647	886	849	1137	621	312	713	620	1187	644	862	1216	1080	977	668	863	796	553									
		73.39%	74.19%	72.33%	74.66%	74.20%	72.12%	82.94%	70.69%	72.85%	74.95%	71.33%	75.33%	70.26%	72.76%	73.55%	74.77%	73.32%	70.66%	74.19%	72.29%	73.79%	75.16%	76.42%	75.89%	74.86%	73.85%	72.89%	74.53%	72.20%	72.45%	72.89%	73.73%	74.26%	74.25%	70.30%	74.88%	79.85%	73.52%	73.57%	74.62%	71.75%	71.19%	68.10%	73.89%	72.64%	73.27%	70.94%	71.91%	71.62%	72.32%	73.07%	73.19%	72.70%	69.87%	73.63%	72.84%	73.67%	77.04%	77.42%	73.29%	76.24%	74.36%	73.30%	74.24%	74.59%	74.18%	89.07%	72.83%	66.83%	72.38%									
17	Собчак Ксения Анатольевна	1164	25	30	12	10	8	1	17	20	25	14	9	12	29	37	57	22	23	17	18	25	8	7	9	14	6	14	22	21	7	16	25	16	13	23	20	2	13	17	18	12	22	19	9	14	17	13	13	11	12	18	12	10	20	19	22	9	2	10	12	16	8	17	17	12	16	13	17	78	12									
		1.49%	1.77%	1.87%	1.25%	1.03%	0.86%	0.34%	1.33%	1.42%	1.83%	1.53%	0.99%	1.54%	1.81%	2.95%	3.09%	1.34%	1.75%	1.96%	1.24%	2.28%	1.32%	0.72%	0.94%	1.12%	1.02%	1.07%	1.80%	2.53%	1.11%	1.61%	1.84%	1.53%	1.14%	2.00%	1.60%	0.76%	0.90%	1.07%	1.18%	0.68%	2.01%	1.99%	0.91%	1.25%	1.57%	1.20%	0.92%	0.97%	0.97%	1.27%	1.17%	1.12%	1.58%	1.65%	1.41%	1.07%	0.49%	1.09%	1.42%	1.03%	0.92%	1.45%	1.04%	0.83%	1.21%	1.73%	1.43%	6.55%	1.57%									
18	Сурайкин Максим Александрович	552	2	5	9	4	7	3	13	6	15	6	7	10	9	6	14	10	13	5	12	4	6	19	4	10	3	8	5	6	7	1	9	6	6	9	3	1	7	13	12	14	9	8	6	6	5	12	9	9	11	12	11	10	13	9	10	7	4	7	8	13	9	4	13	13	10	3	4	2	6									
		0.71%	0.14%	0.31%	0.94%	0.41%	0.75%	1.02%	1.01%	0.43%	1.10%	0.66%	0.77%	1.28%	0.56%	0.48%	0.76%	0.61%	0.99%	0.58%	0.83%	0.37%	0.99%	1.96%	0.42%	0.80%	0.51%	0.61%	0.41%	0.72%	1.11%	0.10%	0.66%	0.57%	0.53%	0.78%	0.24%	0.38%	0.49%	0.82%	0.79%	0.79%	0.82%	0.84%	0.61%	0.53%	0.46%	1.11%	0.64%	0.79%	0.89%	0.84%	1.08%	1.12%	1.03%	0.78%	0.64%	0.83%	0.99%	0.76%	0.95%	0.83%	1.04%	0.34%	0.79%	0.90%	0.76%	0.40%	0.34%	0.17%	0.79%									
19	Титов Борис Юрьевич	656	9	14	8	10	5	1	12	10	10	8	5	12	20	9	18	11	16	5	11	15	5	7	7	9	5	8	10	12	4	13	17	10	8	21	15	0	18	9	8	17	9	13	6	13	7	12	9	9	10	12	10	7	7	5	8	6	2	2	9	7	8	9	8	10	17	3	12	12	2									
		0.84%	0.64%	0.87%	0.83%	1.03%	0.54%	0.34%	0.94%	0.71%	0.73%	0.88%	0.55%	1.54%	1.25%	0.72%	0.98%	0.67%	1.22%	0.58%	0.76%	1.37%	0.82%	0.72%	0.73%	0.72%	0.85%	0.61%	0.82%	1.44%	0.64%	1.31%	1.25%	0.96%	0.70%	1.83%	1.20%	0.00%	1.25%	0.57%	0.53%	0.96%	0.82%	1.36%	0.61%	1.16%	0.65%	1.11%	0.64%	0.79%	0.81%	0.84%	0.98%	0.79%	0.55%	0.43%	0.51%	0.71%	0.49%	0.22%	1.06%	0.45%	0.92%	0.77%	0.49%	0.69%	1.29%	0.40%	1.01%	1.01%	0.26%									
20	Явлинский Григорий Алексеевич	625	17	22	3	15	7	3	12	13	19	14	9	9	14	11	12	26	7	4	13	2	3	6	6	5	4	9	12	4	2	11	13	12	9	14	16	0	9	9	6	5	15	9	9	5	9	16	12	10	4	6	7	8	12	8	8	2	3	5	6	10	5	8	11	12	7	4	15	3	9									
		0.80%	1.20%	1.37%	0.31%	1.55%	0.75%	1.02%	0.94%	0.92%	1.39%	1.53%	0.99%	1.15%	0.87%	0.88%	0.65%	1.59%	0.53%	0.46%	0.90%	0.18%	0.49%	0.62%	0.63%	0.40%	0.68%	0.69%	0.98%	0.48%	0.32%	1.10%	0.96%	1.15%	0.79%	1.22%	1.28%	0.00%	0.63%	0.57%	0.39%	0.28%	1.37%	0.94%	0.91%	0.45%	0.83%	1.48%	0.85%	0.88%	0.32%	0.42%	0.68%	0.90%	0.95%	0.69%	0.51%	0.24%	0.74%	0.54%	0.71%	0.64%	0.58%	0.68%	0.67%	0.83%	0.53%	0.53%	1.27%	0.25%	1.18%									
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
