7	Число избирательных бюллетеней в переносных ящиках для голосования	3691	86	103	54	36	23	4	38	56	76	10	38	31	68	54	36	135	45	17	33	239	54	70	63	194	41	37	64	40	19	8	47	169	75	54	30	5	52	82	26	39	37	47	20	69	36	66	30	24	48	44	45	24	67	29	52	21	16	39	30	36	30	50	42	119	29	274	16	0									
8	Число бюллетеней в стационарных ящиках для голосования	79965	1683	1632	1479	1094	915	298	1275	1518	1378	1065	837	929	1517	608	1000	1507	1351	894	1445	927	925	1038	1308	1064	705	1221	1212	1134	687	1862	1171	981	1248	1430	620	276	1689	1690	1593	1698	1018	989	1038	1161	1202	1142	1535	1380	1280	1429	977	926	1278	1220	1492	1018	346	877	826	1645	906	1366	1724	1557	1497	291	1748	1193									
9	Число недействительных избирательных бюллетеней	1050	17	12	17	15	16	1	18	13	9	15	12	7	16	10	12	39	12	8	22	13	11	14	16	12	7	12	15	13	10	58	15	14	9	13	4	3	28	30	19	21	22	13	5	20	17	14	13	17	17	14	8	5	17	10	15	10	6	26	6	16	6	16	19	19	12	12	24	63									
10	Число действительных избирательных бюллетеней	82606	1752	1723	1516	1115	922	301	1295	1561	1445	1060	863	953	1569	652	1024	1603	1384	903	1456	1153	968	1094	1355	1246	739	1246	1261	1161	696	1812	1203	1136	1314	1471	646	278	1713	1742	1600	1716	1033	1023	1053	1210	1221	1194	1552	1387	1311	1459	1014	945	1328	1239	1529	1029	356	890	850	1665	930	1400	1747	1657	1514	553	1740	1130									
11	Число полученных открепительных  удостоверений	2651	75	55	53	30	40	15	50	46	50	45	35	40	65	40	34	55	50	30	40	40	30	48	40	30	20	50	50	45	40	30	50	50	50	45	20	5	45	47	48	30	30	35	35	44	40	45	45	35	35	40	35	20	40	30	30	45	10	30	40	40	40	35	35	36	44	0	96	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	2497	69	55	48	28	40	11	46	44	50	43	29	40	65	38	34	52	50	30	40	40	27	48	37	29	17	50	49	45	31	30	45	43	50	41	17	1	36	47	48	30	30	32	33	41	32	38	43	35	35	40	32	19	32	25	29	44	7	23	40	36	34	35	35	36	44	0	94	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1806	21	26	22	21	9	5	39	23	25	26	34	17	39	25	22	68	32	25	45	40	27	15	20	27	64	15	88	75	14	172	9	37	23	20	13	4	28	19	8	6	10	18	16	11	34	41	11	10	16	13	24	12	10	8	21	27	17	9	17	23	17	34	22	19	16	12	51	39									
14	Число неиспользованных открепительных удостоверений	154	6	0	5	2	0	4	4	2	0	2	6	0	0	2	0	3	0	0	0	0	3	0	3	1	3	0	1	0	9	0	5	7	0	4	3	4	9	0	0	0	0	3	2	3	8	7	2	0	0	0	3	1	8	5	1	1	3	7	0	4	6	0	0	0	0	0	2	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	47	2	0	3	0	0	0	4	1	0	2	0	0	2	2	0	2	2	0	0	1	1	0	2	0	1	0	2	2	1	0	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	2	0	1	0	0	2	0	0	1	0	1	0	0	2	1	1	1	1	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																															
19	Жириновский Владимир Вольфович	6541	116	89	102	74	72	17	71	107	86	104	62	62	118	60	78	115	101	63	143	114	98	68	108	121	48	101	101	79	36	219	83	89	106	112	39	25	123	98	129	133	69	86	56	67	86	84	112	112	95	120	69	58	109	87	141	114	32	57	64	116	63	105	117	144	122	46	118	422									
		7.82%	6.56%	5.13%	6.65%	6.55%	7.68%	5.63%	5.41%	6.80%	5.91%	9.67%	7.09%	6.46%	7.44%	9.06%	7.53%	7.00%	7.23%	6.92%	9.68%	9.78%	10.01%	6.14%	7.88%	9.62%	6.43%	8.03%	7.92%	6.73%	5.10%	11.71%	6.81%	7.74%	8.01%	7.55%	6.00%	8.90%	7.06%	5.53%	7.97%	7.66%	6.54%	8.30%	5.29%	5.45%	6.95%	6.95%	7.16%	7.98%	7.15%	8.15%	6.75%	6.11%	8.10%	6.97%	9.13%	10.97%	8.84%	6.22%	7.48%	6.90%	6.73%	7.42%	6.63%	8.59%	7.99%	8.14%	6.69%	35.37%									
20	Зюганов Геннадий Андреевич	21438	419	503	472	320	265	68	381	488	459	248	242	235	388	176	263	430	384	218	324	254	258	316	317	275	210	276	331	311	214	317	324	248	311	409	179	37	398	457	402	410	289	290	290	291	290	398	419	423	388	417	292	329	361	342	448	216	100	242	221	434	288	378	424	407	409	104	355	56									
		25.63%	23.69%	28.99%	30.79%	28.32%	28.25%	22.52%	29.02%	31.00%	31.57%	23.07%	27.66%	24.48%	24.48%	26.59%	25.39%	26.19%	27.51%	23.93%	21.92%	21.78%	26.35%	28.52%	23.12%	21.86%	28.15%	21.94%	25.94%	26.49%	30.31%	16.95%	26.60%	21.57%	23.51%	27.56%	27.54%	13.17%	22.86%	25.79%	24.83%	23.60%	27.39%	27.99%	27.41%	23.66%	23.42%	32.95%	26.77%	30.13%	29.22%	28.31%	28.57%	34.63%	26.84%	27.38%	29.02%	20.79%	27.62%	26.42%	25.82%	25.82%	30.77%	26.69%	24.01%	24.28%	26.80%	18.41%	20.12%	4.69%									
21	Миронов Сергей Михайлович	4421	97	91	100	71	61	9	83	81	61	52	46	54	78	37	51	74	79	39	57	54	51	54	62	70	46	43	46	75	52	70	88	52	84	102	29	9	83	116	97	83	44	70	60	76	74	71	79	68	53	91	65	53	96	58	76	45	11	34	53	107	40	89	117	86	88	24	87	19									
		5.28%	5.48%	5.24%	6.52%	6.28%	6.50%	2.98%	6.32%	5.15%	4.20%	4.84%	5.26%	5.63%	4.92%	5.59%	4.92%	4.51%	5.66%	4.28%	3.86%	4.63%	5.21%	4.87%	4.52%	5.56%	6.17%	3.42%	3.61%	6.39%	7.37%	3.74%	7.22%	4.52%	6.35%	6.87%	4.46%	3.20%	4.77%	6.55%	5.99%	4.78%	4.17%	6.76%	5.67%	6.18%	5.98%	5.88%	5.05%	4.84%	3.99%	6.18%	6.36%	5.58%	7.14%	4.64%	4.92%	4.33%	3.04%	3.71%	6.19%	6.37%	4.27%	6.29%	6.63%	5.13%	5.77%	4.25%	4.93%	1.59%									
22	Прохоров Михаил Дмитриевич	7670	216	259	140	134	81	15	139	145	163	137	86	106	196	71	116	181	177	93	149	109	71	98	132	105	54	80	74	155	87	246	142	134	115	169	56	21	114	112	121	106	74	89	77	110	113	74	115	109	98	111	86	70	117	87	112	118	18	49	60	142	79	109	156	125	113	21	200	133									
		9.17%	12.21%	14.93%	9.13%	11.86%	8.64%	4.97%	10.59%	9.21%	11.21%	12.74%	9.83%	11.04%	12.37%	10.73%	11.20%	11.02%	12.68%	10.21%	10.08%	9.35%	7.25%	8.84%	9.63%	8.35%	7.24%	6.36%	5.80%	13.20%	12.32%	13.16%	11.66%	11.65%	8.69%	11.39%	8.62%	7.47%	6.55%	6.32%	7.47%	6.10%	7.01%	8.59%	7.28%	8.94%	9.13%	6.13%	7.35%	7.76%	7.38%	7.54%	8.41%	7.37%	8.70%	6.97%	7.25%	11.36%	4.97%	5.35%	7.01%	8.45%	8.44%	7.70%	8.83%	7.46%	7.40%	3.72%	11.34%	11.15%									
23	Путин Владимир Владимирович	42536	904	781	702	516	443	192	621	740	676	519	427	496	789	308	516	803	643	490	783	622	490	558	736	675	381	746	709	541	307	960	566	613	698	679	343	186	995	959	851	984	557	488	570	666	658	567	827	675	677	720	502	435	645	665	752	536	195	508	452	866	460	719	933	895	782	358	980	500									
		50.85%	51.10%	45.01%	45.79%	45.66%	47.23%	63.58%	47.30%	47.01%	46.49%	48.28%	48.80%	51.67%	49.78%	46.53%	49.81%	48.90%	46.06%	53.79%	52.98%	53.34%	50.05%	50.36%	53.68%	53.66%	51.07%	59.30%	55.56%	46.08%	43.48%	51.34%	46.47%	53.30%	52.76%	45.75%	52.77%	66.19%	57.15%	54.12%	52.56%	56.65%	52.80%	47.10%	53.88%	54.15%	53.15%	46.94%	52.84%	48.08%	50.98%	48.88%	49.12%	45.79%	47.96%	53.24%	48.70%	51.59%	53.87%	55.46%	52.80%	51.52%	49.15%	50.78%	52.83%	53.40%	51.25%	63.36%	55.56%	41.91%									
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
