Выборы Президента Российской Федерации																																									
																																									
Наименование Избирательной комиссии:    Казанская																																									
																																									
Итоги голосования 																																									
																																									
		Сумма	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481					
18	. Глазьев Сергей Юрьевич	393	9	9	0	10	2	12	4	5	10	9	1	26	3	4	1	40	53	21	29	47	21	10	4	8	3	3	2	9	2	17	3	1	15	0					
		2.61%	1.75%	5.96%	0.00%	1.93%	1.09%	1.63%	2.47%	1.08%	1.43%	2.03%	0.33%	2.84%	1.44%	1.78%	0.49%	3.18%	6.27%	2.89%	4.15%	3.85%	2.37%	2.11%	1.29%	2.12%	1.11%	0.82%	2.15%	2.89%	1.53%	3.66%	3.33%	1.18%	3.02%	0.00%					
19	. Малышкин Олег Александрович	711	17	11	2	21	19	37	9	9	35	37	5	31	6	6	9	76	43	25	45	62	53	15	18	7	6	26	6	11	8	18	2	3	29	4					
		4.72%	3.31%	7.28%	1.77%	4.06%	10.33%	5.03%	5.56%	1.94%	5.00%	8.33%	1.67%	3.38%	2.87%	2.67%	4.39%	6.04%	5.09%	3.44%	6.45%	5.07%	5.99%	3.17%	5.81%	1.86%	2.21%	7.10%	6.45%	3.54%	6.11%	3.87%	2.22%	3.53%	5.84%	3.36%					
20	. Миронов Сергей Михайлович	91	3	1	2	3	0	2	3	3	4	2	1	10	0	1	0	4	7	8	1	8	9	4	0	4	0	1	0	0	0	4	0	2	4	0					
		0.60%	0.58%	0.66%	1.77%	0.58%	0.00%	0.27%	1.85%	0.65%	0.57%	0.45%	0.33%	1.09%	0.00%	0.44%	0.00%	0.32%	0.83%	1.10%	0.14%	0.65%	1.02%	0.85%	0.00%	1.06%	0.00%	0.27%	0.00%	0.00%	0.00%	0.86%	0.00%	2.35%	0.80%	0.00%					
21	. Путин Владимир Владимирович	10655	407	85	103	350	125	523	129	388	573	309	272	564	148	162	176	777	494	502	471	810	597	359	237	309	250	271	70	247	86	290	80	43	373	75					
		70.74%	79.34%	56.29%	91.15%	67.70%	67.93%	71.16%	79.63%	83.44%	81.86%	69.59%	90.67%	61.57%	70.81%	72.00%	85.85%	61.72%	58.46%	69.05%	67.48%	66.28%	67.46%	75.90%	76.45%	81.96%	92.25%	74.04%	75.27%	79.42%	65.65%	62.37%	88.89%	50.59%	75.05%	63.03%					
22	. Хакамада Ирина Муцуовна	262	2	4	0	11	1	16	3	6	12	15	6	20	9	0	3	23	24	11	12	13	23	12	2	4	2	3	0	2	2	8	0	0	13	0					
		1.74%	0.39%	2.65%	0.00%	2.13%	0.54%	2.18%	1.85%	1.29%	1.71%	3.38%	2.00%	2.18%	4.31%	0.00%	1.46%	1.83%	2.84%	1.51%	1.72%	1.06%	2.60%	2.54%	0.65%	1.06%	0.74%	0.82%	0.00%	0.64%	1.53%	1.72%	0.00%	0.00%	2.62%	0.00%					
23	. Харитонов Николай Михайлович	2420	41	35	1	102	32	122	14	48	52	56	14	223	38	44	14	259	185	132	102	242	148	58	45	31	8	54	14	38	30	110	5	34	53	36					
		16.07%	7.99%	23.18%	0.88%	19.73%	17.39%	16.60%	8.64%	10.32%	7.43%	12.61%	4.67%	24.34%	18.18%	19.56%	6.83%	20.57%	21.89%	18.16%	14.61%	19.80%	16.72%	12.26%	14.52%	8.22%	2.95%	14.75%	15.05%	12.22%	22.90%	23.66%	5.56%	40.00%	10.66%	30.25%					
																																									
24	Против всех	361	6	4	5	13	5	16	0	4	14	7	1	31	2	5	1	60	32	21	29	29	24	6	2	9	2	5	1	1	2	12	0	2	7	3					
		2.40%	1.17%	2.65%	4.42%	2.51%	2.72%	2.18%	0.00%	0.86%	2.00%	1.58%	0.33%	3.38%	0.96%	2.22%	0.49%	4.77%	3.79%	2.89%	4.15%	2.37%	2.71%	1.27%	0.65%	2.39%	0.74%	1.37%	1.08%	0.32%	1.53%	2.58%	0.00%	2.35%	1.41%	2.52%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
