Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																					
Дата голосования: 07.12.2003 0:00:00																																																					
																																																					
Наименование Избирательной комиссии:    Сурская																																																					
																																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																					
																																																					
		Сумма	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	600	14	14	14	14	20	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	0	0	15	16	16	1	0	14	14	14	14	14	14	14					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	24	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	6	4	1	0	1	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	15	1	0	0	3	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	1	0	0	0					
14	Число погашенных открепительных удостоверений	576	13	14	14	14	20	14	14	14	12	14	14	14	14	13	14	14	14	13	12	13	14	14	14	13	14	14	14	14	14	14	14	14	0	0	12	10	12	0	0	13	14	14	14	14	14	14					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																					
18	"1. ""ЕДИНЕНИЕ"""	117	5	0	3	4	5	2	0	3	9	1	1	0	1	4	0	4	0	3	2	2	0	4	1	1	1	2	4	1	1	4	0	0	4	0	8	11	9	5	0	5	0	0	1	2	2	2					
		1.05%	3.67%	0.0%	8.10%	2.15%	0.85%	1.24%	0.0%	1.96%	2.45%	0.68%	0.35%	0.0%	2.12%	1.32%	0.0%	1.6%	0.0%	0.98%	1.12%	1.42%	0.0%	1.15%	1.06%	0.60%	1.17%	1.38%	1.43%	1.35%	0.20%	1.85%	0.0%	0.0%	0.62%	0.0%	0.72%	0.93%	1.11%	3.93%	0.0%	1.49%	0.0%	0.0%	0.58%	3.07%	0.80%	1.04%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	70	0	0	0	1	4	0	0	1	2	1	0	0	0	1	0	0	1	1	1	0	0	5	1	2	0	1	1	0	2	0	0	0	1	0	11	11	6	8	1	2	1	0	1	1	2	0					
		0.63%	0.0%	0.0%	0.0%	0.53%	0.68%	0.0%	0.0%	0.65%	0.54%	0.68%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	1.61%	0.32%	0.56%	0.0%	0.0%	1.44%	1.06%	1.20%	0.0%	0.69%	0.35%	0.0%	0.40%	0.0%	0.0%	0.0%	0.15%	0.0%	0.99%	0.93%	0.74%	6.29%	0.72%	0.59%	0.90%	0.0%	0.58%	1.53%	0.80%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	164	0	0	0	0	9	4	0	0	11	3	0	0	0	4	0	6	1	5	11	3	2	3	2	2	0	0	2	1	5	2	0	0	11	6	23	19	13	2	3	1	0	1	0	2	2	5					
		1.48%	0.0%	0.0%	0.0%	0.0%	1.53%	2.48%	0.0%	0.0%	3.00%	2.06%	0.0%	0.0%	0.0%	1.32%	0.0%	2.4%	1.61%	1.64%	6.21%	2.14%	1.63%	0.86%	2.12%	1.20%	0.0%	0.0%	0.71%	1.35%	1.02%	0.92%	0.0%	0.0%	1.71%	6.45%	2.08%	1.61%	1.61%	1.57%	2.18%	0.29%	0.0%	1.85%	0.0%	3.07%	0.80%	2.60%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	118	1	2	0	2	4	1	1	0	3	1	3	0	0	2	0	2	1	5	2	0	6	5	1	0	0	0	0	1	2	3	0	0	3	0	13	33	8	8	0	0	1	0	0	1	1	2					
		1.06%	0.73%	3.33%	0.0%	1.07%	0.68%	0.62%	1.72%	0.0%	0.81%	0.68%	1.05%	0.0%	0.0%	0.66%	0.0%	0.8%	1.61%	1.64%	1.12%	0.0%	4.91%	1.44%	1.06%	0.0%	0.0%	0.0%	0.0%	1.35%	0.40%	1.38%	0.0%	0.0%	0.46%	0.0%	1.17%	2.81%	0.99%	6.29%	0.0%	0.0%	0.90%	0.0%	0.0%	1.53%	0.40%	1.04%					
22	"5. ""За Русь Святую"""	65	0	0	0	4	2	1	0	0	5	1	0	0	0	3	0	3	2	0	0	0	0	3	0	0	0	1	2	0	3	1	1	1	2	5	4	9	4	2	0	3	0	0	1	0	1	1					
		0.58%	0.0%	0.0%	0.0%	2.15%	0.34%	0.62%	0.0%	0.0%	1.36%	0.68%	0.0%	0.0%	0.0%	0.99%	0.0%	1.2%	3.22%	0.0%	0.0%	0.0%	0.0%	0.86%	0.0%	0.0%	0.0%	0.69%	0.71%	0.0%	0.61%	0.46%	1.08%	1.26%	0.31%	5.37%	0.36%	0.76%	0.49%	1.57%	0.0%	0.89%	0.0%	0.0%	0.58%	0.0%	0.40%	0.52%					
23	"6. ""Объединенная Российская партия ""Русь"""	22	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	1	0	0	1	0	0	1	0	0	5	0	2	3	0	0	0	0	0	0	1	0	0	0					
		0.19%	0.0%	0.0%	0.0%	0.0%	0.17%	0.62%	1.72%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.4%	0.0%	0.0%	0.0%	0.0%	3.27%	0.0%	0.0%	0.60%	0.0%	0.0%	0.35%	0.0%	0.0%	0.46%	0.0%	0.0%	0.78%	0.0%	0.18%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	33	0	0	0	1	0	0	1	3	1	0	0	0	0	0	0	2	0	1	0	0	2	3	0	1	0	0	0	0	0	0	0	0	0	0	5	5	3	0	0	1	0	2	0	0	2	0					
		0.29%	0.0%	0.0%	0.0%	0.53%	0.0%	0.0%	1.72%	1.96%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.8%	0.0%	0.32%	0.0%	0.0%	1.63%	0.86%	0.0%	0.60%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.42%	0.37%	0.0%	0.0%	0.29%	0.0%	3.70%	0.0%	0.0%	0.80%	0.0%					
25	"8. ""Народно-республиканская партия России"""	22	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	2	0	0	1	1	0	0	1	0	0	0	1	0	4	1	3	1	0	0	0	0	0	1	0	1					
		0.19%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.32%	0.56%	0.0%	0.81%	0.57%	0.0%	0.0%	1.17%	0.69%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.15%	0.0%	0.36%	0.08%	0.37%	0.78%	0.0%	0.0%	0.0%	0.0%	0.0%	1.53%	0.0%	0.52%					
26	"9. ""Российская экологическая партия ""Зеленые"""	24	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	2	7	3	0	0	1	0	0	0	0	0	1					
		0.21%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.8%	0.0%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.46%	0.0%	0.18%	0.59%	0.37%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.52%					
27	"10. ""Аграрная партия России"""	1256	12	7	9	24	38	14	5	13	51	31	72	9	5	17	11	24	4	68	26	11	3	28	4	28	8	13	31	2	91	23	3	4	152	8	104	103	77	12	19	11	7	1	10	0	35	28					
		11.33%	8.82%	11.66%	24.32%	12.90%	6.49%	8.69%	8.62%	8.49%	13.93%	21.37%	25.35%	17.64%	10.63%	5.61%	8.52%	9.6%	6.45%	22.36%	14.68%	7.85%	2.45%	8.11%	4.25%	16.86%	9.41%	9.02%	11.15%	2.70%	18.60%	10.64%	3.26%	5.06%	23.71%	8.60%	9.41%	8.78%	9.54%	9.44%	13.86%	3.28%	6.36%	1.85%	5.88%	0.0%	14.05%	14.58%					
28	"11. ""Истинные патриоты России"""	18	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	1	0	1	2	0	1	0	0	4	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0					
		0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.99%	0.0%	0.0%	0.0%	0.65%	0.0%	0.0%	0.81%	0.0%	1.06%	1.20%	0.0%	0.69%	0.0%	0.0%	0.81%	0.46%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	103	1	0	0	4	7	2	0	0	0	1	2	0	0	2	0	1	0	6	2	1	0	4	0	0	0	0	0	0	2	3	2	3	6	0	14	16	15	0	3	2	1	0	0	0	2	1					
		0.92%	0.73%	0.0%	0.0%	2.15%	1.19%	1.24%	0.0%	0.0%	0.0%	0.68%	0.70%	0.0%	0.0%	0.66%	0.0%	0.4%	0.0%	1.97%	1.12%	0.71%	0.0%	1.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	1.38%	2.17%	3.79%	0.93%	0.0%	1.26%	1.36%	1.85%	0.0%	2.18%	0.59%	0.90%	0.0%	0.0%	0.0%	0.80%	0.52%					
30	"13. ""Демократическая партия России"""	28	2	0	0	0	0	1	0	1	1	1	0	0	0	1	0	2	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	4	2	4	1	0	1	0	0	0	0	0	1					
		0.25%	1.47%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.65%	0.27%	0.68%	0.0%	0.0%	0.0%	0.33%	0.0%	0.8%	0.0%	0.32%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.38%	0.0%	0.0%	0.0%	0.0%	0.0%	1.26%	0.15%	0.0%	0.36%	0.17%	0.49%	0.78%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.52%					
31	"14. ""Великая Россия - Евразийский Союз"""	24	0	1	0	0	3	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	3	2	3	1	3	0	0	0	0	0	0	0					
		0.21%	0.0%	1.66%	0.0%	0.0%	0.51%	0.0%	0.0%	0.65%	0.27%	0.68%	0.0%	0.0%	0.0%	0.0%	0.0%	0.4%	0.0%	0.0%	0.0%	0.0%	0.0%	0.57%	0.0%	0.60%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.17%	0.37%	0.78%	2.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	20	0	0	0	1	2	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	4	4	1	0	0	0	0	0	0	1	2					
		0.18%	0.0%	0.0%	0.0%	0.53%	0.34%	0.62%	1.72%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	1.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.09%	0.34%	0.49%	0.78%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	1.04%					
33	"16. ""Родина"" (народно-патриотический союз)"""	980	5	4	0	26	66	12	5	10	22	14	14	0	0	28	16	12	5	14	8	13	9	23	15	18	7	6	17	12	48	9	1	4	21	3	147	168	108	5	12	13	6	0	15	13	15	11					
		8.84%	3.67%	6.66%	0.0%	13.97%	11.28%	7.45%	8.62%	6.53%	6.01%	9.65%	4.92%	0.0%	0.0%	9.24%	12.40%	4.8%	8.06%	4.60%	4.51%	9.28%	7.37%	6.66%	15.95%	10.84%	8.23%	4.16%	6.11%	16.21%	9.81%	4.16%	1.08%	5.06%	3.27%	3.22%	13.30%	14.32%	13.38%	3.93%	8.75%	3.88%	5.45%	0.0%	8.82%	20.0%	6.02%	5.72%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	44	1	0	0	0	0	2	0	2	3	1	0	1	0	2	0	3	0	1	2	1	0	2	0	0	0	0	0	0	0	1	0	0	1	0	4	2	9	1	1	0	1	0	1	1	1	0					
		0.39%	0.73%	0.0%	0.0%	0.0%	0.0%	1.24%	0.0%	1.30%	0.81%	0.68%	0.0%	1.96%	0.0%	0.66%	0.0%	1.2%	0.0%	0.32%	1.12%	0.71%	0.0%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.15%	0.0%	0.36%	0.17%	1.11%	0.78%	0.72%	0.0%	0.90%	0.0%	0.58%	1.53%	0.40%	0.0%					
35	"18. ""ЛДПР"""	1024	6	1	0	20	54	11	3	5	33	37	29	0	0	39	8	35	25	21	13	11	3	41	16	9	8	24	40	3	43	21	13	4	39	15	78	133	81	11	17	10	6	2	10	7	25	14					
		9.24%	4.41%	1.66%	0.0%	10.75%	9.23%	6.83%	5.17%	3.26%	9.01%	25.51%	10.21%	0.0%	0.0%	12.87%	6.20%	14.0%	40.32%	6.90%	7.34%	7.85%	2.45%	11.88%	17.02%	5.42%	9.41%	16.66%	14.38%	4.05%	8.79%	9.72%	14.13%	5.06%	6.08%	16.12%	7.05%	11.33%	10.03%	8.66%	12.40%	2.98%	5.45%	3.70%	5.88%	10.76%	10.04%	7.29%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	175	1	1	0	3	9	2	1	2	5	0	8	2	0	8	0	2	0	7	4	2	3	7	2	1	0	0	3	0	17	1	2	0	5	5	23	24	10	1	2	0	1	1	1	1	7	1					
		1.57%	0.73%	1.66%	0.0%	1.61%	1.53%	1.24%	1.72%	1.30%	1.36%	0.0%	2.81%	3.92%	0.0%	2.64%	0.0%	0.8%	0.0%	2.30%	2.25%	1.42%	2.45%	2.02%	2.12%	0.60%	0.0%	0.0%	1.07%	0.0%	3.47%	0.46%	2.17%	0.0%	0.78%	5.37%	2.08%	2.04%	1.23%	0.78%	1.45%	0.0%	0.90%	1.85%	0.58%	1.53%	2.81%	0.52%					
37	"20. ""Политическая партия ""Единая Россия"""	3903	78	33	25	52	204	53	15	61	130	16	66	32	40	74	34	104	8	103	56	52	77	145	20	68	44	74	149	32	201	101	54	49	149	42	266	308	190	51	31	249	77	41	97	23	82	47					
		35.23%	57.35%	55.0%	67.56%	27.95%	34.87%	32.91%	25.86%	39.86%	35.51%	11.03%	23.23%	62.74%	85.10%	24.42%	26.35%	41.6%	12.90%	33.88%	31.63%	37.14%	63.11%	42.02%	21.27%	40.96%	51.76%	51.38%	53.59%	43.24%	41.10%	46.75%	58.69%	62.02%	23.24%	45.16%	24.07%	26.25%	23.54%	40.15%	22.62%	74.32%	70.0%	75.92%	57.05%	35.38%	32.93%	24.47%					
38	"21. ""Российская Конституционно-демократическая партия"""	28	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	2	0	1	2	0	0	1	0	0	1	0	1	0	3	0	1	0	2	0	2	5	1	0	0	1	0	0	2	0	0	0					
		0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	3.92%	0.0%	0.0%	0.0%	0.8%	0.0%	0.32%	1.12%	0.0%	0.0%	0.28%	0.0%	0.0%	1.17%	0.0%	0.35%	0.0%	0.61%	0.0%	1.08%	0.0%	0.31%	0.0%	0.18%	0.42%	0.12%	0.0%	0.0%	0.29%	0.0%	0.0%	1.17%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	12	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	1					
		0.10%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.4%	0.0%	0.32%	0.56%	0.0%	0.0%	0.0%	0.0%	0.60%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.09%	0.0%	0.0%	1.57%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.52%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1935	20	10	0	31	124	41	23	22	54	25	67	1	1	87	38	25	12	35	17	29	8	43	19	21	12	12	13	20	42	32	9	11	171	7	288	207	178	5	27	26	4	5	13	11	48	41					
		17.47%	14.70%	16.66%	0.0%	16.66%	21.19%	25.46%	39.65%	14.37%	14.75%	17.24%	23.59%	1.96%	2.12%	28.71%	29.45%	10.0%	19.35%	11.51%	9.60%	20.71%	6.55%	12.46%	20.21%	12.65%	14.11%	8.33%	4.67%	27.02%	8.58%	14.81%	9.78%	13.92%	26.67%	7.52%	26.06%	17.64%	22.05%	3.93%	19.70%	7.76%	3.63%	9.25%	7.64%	16.92%	19.27%	21.35%					
																																																					
41	Против всех	410	4	1	0	11	24	11	2	7	11	4	10	4	0	11	0	9	2	18	5	5	1	6	0	4	0	6	5	2	12	5	5	2	11	0	60	68	49	1	5	6	1	1	4	2	11	4					
		3.70%	2.94%	1.66%	0.0%	5.91%	4.10%	6.83%	3.44%	4.57%	3.00%	2.75%	3.52%	7.84%	0.0%	3.63%	0.0%	3.6%	3.22%	5.92%	2.82%	3.57%	0.81%	1.73%	0.0%	2.40%	0.0%	4.16%	1.79%	2.70%	2.45%	2.31%	5.43%	2.53%	1.71%	0.0%	5.42%	5.79%	6.07%	0.78%	3.64%	1.79%	0.90%	1.85%	2.35%	3.07%	4.41%	2.08%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
