Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																						
Дата голосования: 04.12.2011																																						
																																						
Наименование Избирательной комиссии:    Манская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №1563	УИК №1564	УИК №1565	УИК №1566	УИК №1567	УИК №1568	УИК №1569	УИК №1570	УИК №1571	УИК №1572	УИК №1573	УИК №1574	УИК №1575	УИК №1576	УИК №1577	УИК №1578	УИК №1579	УИК №1580	УИК №1581	УИК №1582	УИК №1583	УИК №1584	УИК №1585	УИК №1586	УИК №1587	УИК №1588	УИК №1589	УИК №1590	УИК №1591	УИК №1593	УИК №1594					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	326	10	10	20	10	10	9	20	15	10	5	20	20	10	8	10	5	10	10	10	5	10	10	20	5	9	10	7	7	6	10	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	87	0	0	2	3	7	4	9	1	4	0	11	14	5	0	0	3	7	1	2	0	0	1	0	0	0	0	2	4	0	2	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	77	2	0	2	1	1	2	3	2	1	1	4	11	3	1	3	0	1	1	1	1	3	8	7	2	4	3	0	0	3	4	2					
14	Число погашенных неиспользованных открепительных удостоверений	239	10	10	18	7	3	5	11	14	6	5	9	6	5	8	10	2	3	9	8	5	10	9	20	5	9	10	5	3	6	8	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	5	0	0	1	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	866	7	15	83	2	3	21	75	40	25	4	122	100	29	9	4	4	14	21	33	2	9	33	57	3	31	22	16	33	10	37	2					
		12.79%	14.58%	11.28%	11.64%	2.94%	6.38%	13.91%	11.79%	12.23%	14.53%	7.41%	13.60%	12.94%	11.79%	10.11%	5.71%	8.70%	11.57%	10.82%	18.13%	4.35%	8.11%	16.34%	15.70%	5.26%	15.66%	7.56%	18.39%	18.97%	14.49%	21.89%	5.13%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1376	5	29	200	11	8	28	160	57	26	8	191	151	55	19	9	6	35	18	22	4	18	36	63	5	39	93	19	29	6	18	8					
		20.32%	10.42%	21.80%	28.05%	16.18%	17.02%	18.54%	25.16%	17.43%	15.12%	14.81%	21.29%	19.53%	22.36%	21.35%	12.86%	13.04%	28.93%	9.28%	12.09%	8.70%	16.22%	17.82%	17.36%	8.77%	19.70%	31.96%	21.84%	16.67%	8.70%	10.65%	20.51%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	55	0	0	3	2	2	1	4	2	8	1	6	5	2	2	1	0	1	2	2	0	0	1	3	0	2	0	0	1	1	3	0					
		0.81%	0.00%	0.00%	0.42%	2.94%	4.26%	0.66%	0.63%	0.61%	4.65%	1.85%	0.67%	0.65%	0.81%	2.25%	1.43%	0.00%	0.83%	1.03%	1.10%	0.00%	0.00%	0.50%	0.83%	0.00%	1.01%	0.00%	0.00%	0.57%	1.45%	1.78%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1500	11	22	122	12	11	17	151	36	20	21	221	197	53	10	17	4	21	42	46	13	36	38	121	13	19	81	20	51	25	43	6					
		22.15%	22.92%	16.54%	17.11%	17.65%	23.40%	11.26%	23.74%	11.01%	11.63%	38.89%	24.64%	25.49%	21.54%	11.24%	24.29%	8.70%	17.36%	21.65%	25.27%	28.26%	32.43%	18.81%	33.33%	22.81%	9.60%	27.84%	22.99%	29.31%	36.23%	25.44%	15.38%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	112	0	3	12	2	2	2	13	5	4	0	15	16	5	1	3	0	0	2	1	0	0	5	4	3	4	6	0	4	0	0	0					
		1.65%	0.00%	2.26%	1.68%	2.94%	4.26%	1.32%	2.04%	1.53%	2.33%	0.00%	1.67%	2.07%	2.03%	1.12%	4.29%	0.00%	0.00%	1.03%	0.55%	0.00%	0.00%	2.48%	1.10%	5.26%	2.02%	2.06%	0.00%	2.30%	0.00%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	2716	24	61	279	38	18	79	219	179	86	19	322	283	98	46	35	31	45	104	74	27	47	85	101	32	102	86	28	54	27	65	22					
		40.10%	50.00%	45.86%	39.13%	55.88%	38.30%	52.32%	34.43%	54.74%	50.00%	35.19%	35.90%	36.61%	39.84%	51.69%	50.00%	67.39%	37.19%	53.61%	40.66%	58.70%	42.34%	42.08%	27.82%	56.14%	51.52%	29.55%	32.18%	31.03%	39.13%	38.46%	56.41%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	32	0	2	4	1	0	2	1	2	1	0	5	9	0	0	1	0	0	0	1	0	0	0	2	0	0	0	0	1	0	0	0					
		0.47%	0.00%	1.50%	0.56%	1.47%	0.00%	1.32%	0.16%	0.61%	0.58%	0.00%	0.56%	1.16%	0.00%	0.00%	1.43%	0.00%	0.00%	0.00%	0.55%	0.00%	0.00%	0.00%	0.55%	0.00%	0.00%	0.00%	0.00%	0.57%	0.00%	0.00%	0.00%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
