Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																											
Дата голосования: 02.12.2007																																											
																																											
Наименование Избирательной комиссии:    Архангельская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	302	10	3	3	1	37	33	27	10	13	3	3	3	33	3	25	9	14	18	4	3	0	2	2	9	2	0	2	2	1	3	1	2	4	12	3	2					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	302	10	3	3	1	37	33	27	10	13	3	3	3	33	3	25	9	14	18	4	3	0	2	2	9	2	0	2	2	1	3	1	2	4	12	3	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	129	6	2	0	2	16	11	5	2	1	8	2	4	6	2	4	5	4	6	1	2	2	1	3	1	3	3	5	3	2	3	2	2	2	6	0	2					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	8	0	0	0	0	4	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
18	1.Политическая партия «Аграрная партия России»	36	0	0	0	0	7	1	0	0	1	0	0	1	3	1	0	0	8	1	1	0	0	0	0	1	0	2	1	4	0	1	0	0	0	1	2	0					
		0.26%	0.00%	0.00%	0.00%	0.00%	0.36%	0.05%	0.00%	0.00%	0.35%	0.00%	0.00%	0.94%	0.53%	0.53%	0.00%	0.00%	1.23%	0.33%	0.22%	0.00%	0.00%	0.00%	0.00%	0.46%	0.00%	0.85%	0.22%	1.58%	0.00%	1.10%	0.00%	0.00%	0.00%	0.21%	0.64%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	12	0	0	0	0	5	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0					
		0.09%	0.00%	0.00%	0.00%	0.00%	0.26%	0.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	1.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.65%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.01%	0.00%	0.00%	0.00%	0.00%	0.00%	0.05%	0.00%	0.00%	0.00%	0.38%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	228	2	4	1	1	19	20	35	14	3	9	5	1	10	2	23	14	16	4	3	2	3	0	0	4	1	5	5	4	0	6	0	4	0	6	1	1					
		1.63%	0.48%	1.01%	0.26%	0.41%	0.99%	0.90%	6.90%	7.87%	1.05%	3.44%	2.67%	0.94%	1.78%	1.06%	6.13%	7.49%	2.46%	1.33%	0.67%	0.82%	1.56%	0.00%	0.00%	1.85%	0.73%	2.12%	1.08%	1.58%	0.00%	6.59%	0.00%	1.57%	0.00%	1.28%	0.32%	0.27%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	16	0	0	0	0	2	10	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.11%	0.00%	0.00%	0.00%	0.00%	0.10%	0.45%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.27%	0.00%	0.15%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.03%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.53%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	142	1	1	0	0	89	2	0	0	0	0	0	12	5	1	5	4	7	3	1	0	0	0	0	0	1	3	2	1	1	1	0	0	0	0	1	1					
		1.02%	0.24%	0.25%	0.00%	0.00%	4.62%	0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	11.32%	0.89%	0.53%	1.33%	2.14%	1.08%	1.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.73%	1.27%	0.43%	0.40%	0.72%	1.10%	0.00%	0.00%	0.00%	0.00%	0.32%	0.27%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	971	2	0	0	0	146	697	0	0	0	2	0	2	10	1	17	10	5	3	1	0	0	0	0	0	0	10	47	9	4	0	0	1	0	2	1	1					
		6.96%	0.48%	0.00%	0.00%	0.00%	7.58%	31.54%	0.00%	0.00%	0.00%	0.76%	0.00%	1.89%	1.78%	0.53%	4.53%	5.35%	0.77%	1.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	4.24%	10.13%	3.56%	2.90%	0.00%	0.00%	0.39%	0.00%	0.43%	0.32%	0.27%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	36	0	0	0	0	26	3	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1					
		0.26%	0.00%	0.00%	0.00%	0.00%	1.35%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.15%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.46%	0.00%	0.00%	0.00%	0.40%	0.72%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	12398	412	389	383	240	1619	1475	471	162	278	250	179	90	528	183	323	155	590	286	440	240	186	131	453	208	135	216	400	232	129	78	95	250	85	447	300	360					
		88.82%	98.56%	98.48%	99.74%	99.59%	84.10%	66.74%	92.90%	91.01%	96.86%	95.42%	95.72%	84.91%	93.95%	97.34%	86.13%	82.89%	90.77%	95.33%	98.21%	98.77%	96.88%	92.91%	100.00%	96.30%	98.54%	91.53%	86.21%	91.70%	93.48%	85.71%	98.96%	98.04%	95.51%	95.31%	96.15%	98.90%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	23	0	0	0	0	12	0	0	0	0	0	0	0	1	0	0	2	2	2	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0					
		0.16%	0.00%	0.00%	0.00%	0.00%	0.62%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	1.07%	0.31%	0.67%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.65%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
