Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																	
Дата голосования: 02.12.2007																																	
																																	
"Наименование Избирательной комиссии:    Прокопьевск, Рудничная"																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	326	27	6	0	15	12	15	9	16	12	15	10	11	25	13	8	14	8	15	7	29	7	10	10	14	5	13					
		0.68%	1.46%	0.52%	0.00%	0.57%	0.63%	0.65%	0.39%	0.83%	0.56%	0.74%	0.49%	0.62%	1.19%	0.83%	0.42%	0.81%	0.35%	0.78%	0.55%	1.52%	0.35%	0.55%	0.55%	0.70%	0.30%	0.90%					
23	6.Политическая партия «Партия социальной справедливости»	45	0	0	0	6	0	1	0	5	5	2	2	0	2	1	3	1	3	3	1	0	3	1	2	2	0	2					
		0.09%	0.00%	0.00%	0.00%	0.23%	0.00%	0.04%	0.00%	0.26%	0.23%	0.10%	0.10%	0.00%	0.10%	0.06%	0.16%	0.06%	0.13%	0.16%	0.08%	0.00%	0.15%	0.05%	0.11%	0.10%	0.00%	0.14%					
24	7.Политическая партия «Либерально-демократическая партия России»	2560	124	77	1	208	89	201	204	82	105	93	58	46	166	75	80	100	179	97	21	139	29	78	54	104	87	63					
		5.37%	6.71%	6.68%	0.60%	7.91%	4.69%	8.75%	8.86%	4.24%	4.88%	4.61%	2.86%	2.59%	7.92%	4.82%	4.18%	5.75%	7.85%	5.03%	1.65%	7.29%	1.44%	4.29%	2.97%	5.18%	5.28%	4.35%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	909	15	31	0	63	42	78	40	44	5	31	54	37	76	20	19	6	10	38	4	51	28	74	37	49	17	40					
		1.91%	0.81%	2.69%	0.00%	2.39%	2.21%	3.40%	1.74%	2.28%	0.23%	1.54%	2.66%	2.08%	3.62%	1.28%	0.99%	0.35%	0.44%	1.97%	0.31%	2.68%	1.39%	4.07%	2.03%	2.44%	1.03%	2.76%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	166	1	5	1	9	7	11	0	6	2	7	11	10	18	7	9	2	8	5	2	7	4	4	9	12	3	6					
		0.35%	0.05%	0.43%	0.60%	0.34%	0.37%	0.48%	0.00%	0.31%	0.09%	0.35%	0.54%	0.56%	0.86%	0.45%	0.47%	0.12%	0.35%	0.26%	0.16%	0.37%	0.20%	0.22%	0.49%	0.60%	0.18%	0.41%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	40028	1576	939	144	2088	1614	1714	1872	1643	1914	1796	1754	1601	1498	1305	1647	1460	1950	1693	1191	1481	1894	1511	1547	1687	1344	1165					
		83.99%	85.33%	81.44%	85.71%	79.36%	85.04%	74.62%	81.29%	84.99%	88.98%	88.99%	86.45%	90.10%	71.44%	83.82%	86.14%	83.96%	85.56%	87.86%	93.49%	77.70%	93.81%	83.07%	84.95%	83.97%	81.55%	80.46%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	270	6	9	1	19	13	13	0	8	3	9	22	0	29	2	9	3	0	6	3	19	6	10	29	26	10	15					
		0.57%	0.32%	0.78%	0.60%	0.72%	0.68%	0.57%	0.00%	0.41%	0.14%	0.45%	1.08%	0.00%	1.38%	0.13%	0.47%	0.17%	0.00%	0.31%	0.24%	0.99%	0.30%	0.55%	1.59%	1.29%	0.61%	1.04%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
