Выборы Президента Российской Федерации																															
																															
Наименование Избирательной комиссии:    Камышловская																															
																															
Итоги голосования 																															
																															
		Сумма	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457					
12	Число выданных открепительных удостоверений	78	0	0	0	3	3	1	3	0	0	1	1	3	2	7	1	5	3	0	0	2	2	15	19	7					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	136	4	1	0	6	0	3	4	1	3	3	0	4	1	7	6	69	5	0	4	0	0	4	11	0					
14	Число неиспользованных открепительных удостоверений	370	23	10	10	27	17	19	27	15	5	19	9	17	8	23	4	5	17	10	20	18	18	15	11	23					
15	"Число открепительных удостоверений, выданных в ТИК"	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																															
18	. Глазьев Сергей Юрьевич	241	6	2	9	17	4	3	13	2	2	6	10	11	8	31	2	14	10	4	11	5	3	25	29	14					
		1.70%	1.17%	0.78%	4.04%	3.07%	1.25%	0.82%	1.67%	0.76%	1.74%	1.69%	3.09%	2.79%	3.27%	3.46%	1.44%	3.54%	2.05%	2.22%	2.56%	1.16%	0.74%	1.30%	1.44%	0.65%					
19	. Малышкин Олег Александрович	278	8	4	7	8	13	8	17	8	2	2	21	9	3	26	2	5	6	6	7	32	8	30	35	11					
		1.96%	1.57%	1.57%	3.14%	1.45%	4.05%	2.17%	2.18%	3.05%	1.74%	0.56%	6.48%	2.28%	1.22%	2.91%	1.44%	1.26%	1.23%	3.33%	1.63%	7.44%	1.98%	1.56%	1.74%	0.51%					
20	. Миронов Сергей Михайлович	60	0	1	0	4	3	5	1	0	0	3	2	3	0	5	1	0	2	1	1	2	4	6	11	5					
		0.42%	0.00%	0.39%	0.00%	0.72%	0.93%	1.36%	0.13%	0.00%	0.00%	0.85%	0.62%	0.76%	0.00%	0.56%	0.72%	0.00%	0.41%	0.56%	0.23%	0.47%	0.99%	0.31%	0.55%	0.23%					
21	. Путин Владимир Владимирович	11864	445	212	161	416	250	298	661	215	90	274	247	285	195	654	123	299	361	140	339	301	299	1741	1781	2077					
		83.80%	87.08%	83.14%	72.20%	75.23%	77.88%	80.98%	84.85%	82.06%	78.26%	77.18%	76.23%	72.34%	79.59%	73.07%	88.49%	75.51%	74.13%	77.78%	78.84%	70.00%	74.01%	90.39%	88.61%	96.38%					
22	. Хакамада Ирина Муцуовна	280	6	3	4	8	4	1	16	4	2	3	9	12	4	33	1	28	21	3	6	13	1	31	49	18					
		1.98%	1.17%	1.18%	1.79%	1.45%	1.25%	0.27%	2.05%	1.53%	1.74%	0.85%	2.78%	3.05%	1.63%	3.69%	0.72%	7.07%	4.31%	1.67%	1.40%	3.02%	0.25%	1.61%	2.44%	0.84%					
23	. Харитонов Николай Михайлович	1033	33	27	34	78	29	46	56	25	16	56	18	63	23	120	3	37	64	19	51	56	75	46	50	8					
		7.30%	6.46%	10.59%	15.25%	14.10%	9.03%	12.50%	7.19%	9.54%	13.91%	15.77%	5.56%	15.99%	9.39%	13.41%	2.16%	9.34%	13.14%	10.56%	11.86%	13.02%	18.56%	2.39%	2.49%	0.37%					
																															
24	Против всех	282	7	4	5	18	11	4	10	6	1	6	11	4	5	18	4	10	14	5	6	16	10	42	44	21					
		1.99%	1.37%	1.57%	2.24%	3.25%	3.43%	1.09%	1.28%	2.29%	0.87%	1.69%	3.40%	1.02%	2.04%	2.01%	2.88%	2.53%	2.87%	2.78%	1.40%	3.72%	2.48%	2.18%	2.19%	0.97%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
