Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																								
Дата голосования: 02.12.2007																								
																								
Наименование Избирательной комиссии:    Кимрская																								
																								
Сводная таблица результатов выборов																								
																								
		Сумма	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																								
18	1.Политическая партия «Аграрная партия России»	287	43	7	25	11	24	14	19	16	8	11	17	19	2	23	8	11	29					
		4.20%	3.52%	2.52%	3.85%	5.39%	4.96%	6.51%	8.56%	2.74%	3.29%	4.78%	12.41%	4.16%	1.43%	4.36%	4.62%	3.67%	3.79%					
19	2.Всероссийская политическая партия «Гражданская Сила»	37	9	2	2	1	2	1	0	3	7	0	1	1	0	2	0	1	5					
		0.54%	0.74%	0.72%	0.31%	0.49%	0.41%	0.47%	0.00%	0.51%	2.88%	0.00%	0.73%	0.22%	0.00%	0.38%	0.00%	0.33%	0.65%					
20	3.Политическая партия «Демократическая партия России»	4	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0					
		0.06%	0.00%	0.36%	0.00%	0.00%	0.00%	0.47%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.19%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	626	143	24	54	11	56	21	21	27	8	24	21	38	14	60	6	25	73					
		9.17%	11.72%	8.63%	8.32%	5.39%	11.57%	9.77%	9.46%	4.62%	3.29%	10.43%	15.33%	8.32%	10.00%	11.36%	3.47%	8.33%	9.54%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	24	2	2	3	1	0	0	0	2	0	0	0	2	0	1	1	3	7					
		0.35%	0.16%	0.72%	0.46%	0.49%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.44%	0.00%	0.19%	0.58%	1.00%	0.92%					
23	6.Политическая партия «Партия социальной справедливости»	12	4	0	1	1	1	0	0	3	0	0	0	1	0	1	0	0	0					
		0.18%	0.33%	0.00%	0.15%	0.49%	0.21%	0.00%	0.00%	0.51%	0.00%	0.00%	0.00%	0.22%	0.00%	0.19%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	695	151	35	83	17	61	28	20	74	24	14	9	26	12	41	19	22	59					
		10.18%	12.38%	12.59%	12.79%	8.33%	12.60%	13.02%	9.01%	12.65%	9.88%	6.09%	6.57%	5.69%	8.57%	7.77%	10.98%	7.33%	7.71%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	641	154	27	64	20	48	13	18	24	13	21	14	41	33	47	12	18	74					
		9.39%	12.62%	9.71%	9.86%	9.80%	9.92%	6.05%	8.11%	4.10%	5.35%	9.13%	10.22%	8.97%	23.57%	8.90%	6.94%	6.00%	9.67%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	55	12	2	5	4	2	0	2	1	2	0	0	3	0	6	1	3	12					
		0.81%	0.98%	0.72%	0.77%	1.96%	0.41%	0.00%	0.90%	0.17%	0.82%	0.00%	0.00%	0.66%	0.00%	1.14%	0.58%	1.00%	1.57%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4367	684	174	408	136	284	135	138	425	179	159	73	315	79	343	125	211	499					
		63.94%	56.07%	62.59%	62.87%	66.67%	58.68%	62.79%	62.16%	72.65%	73.66%	69.13%	53.28%	68.93%	56.43%	64.96%	72.25%	70.33%	65.23%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	35	8	3	0	0	3	1	3	5	1	1	0	1	0	2	1	4	2					
		0.51%	0.66%	1.08%	0.00%	0.00%	0.62%	0.47%	1.35%	0.85%	0.41%	0.43%	0.00%	0.22%	0.00%	0.38%	0.58%	1.33%	0.26%					
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
