Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    Тындинская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	18	0	16	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	610	7	9	61	87	5	18	17	22	16	12	20	18	92	19	18	54	3	23	13	7	89					
		6.38%	4.64%	6.57%	6.39%	7.55%	2.73%	7.06%	5.43%	4.92%	5.82%	5.85%	11.70%	7.41%	5.14%	8.60%	4.95%	6.83%	1.66%	4.50%	6.19%	3.87%	10.76%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1453	13	13	146	188	37	42	43	34	36	23	36	23	205	64	13	277	15	34	26	14	171					
		15.20%	8.61%	9.49%	15.30%	16.32%	20.22%	16.47%	13.74%	7.61%	13.09%	11.22%	21.05%	9.47%	11.46%	28.96%	3.57%	35.02%	8.29%	6.65%	12.38%	7.73%	20.68%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	120	0	1	8	17	1	4	7	3	7	0	3	3	18	9	3	10	3	4	1	3	15					
		1.26%	0.00%	0.73%	0.84%	1.48%	0.55%	1.57%	2.24%	0.67%	2.55%	0.00%	1.75%	1.23%	1.01%	4.07%	0.82%	1.26%	1.66%	0.78%	0.48%	1.66%	1.81%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	833	14	4	92	120	7	20	15	24	18	20	14	17	135	18	37	104	10	34	20	16	94					
		8.71%	9.27%	2.92%	9.64%	10.42%	3.83%	7.84%	4.79%	5.37%	6.55%	9.76%	8.19%	6.99%	7.55%	8.14%	10.16%	13.15%	5.52%	6.65%	9.52%	8.84%	11.37%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	120	2	0	13	11	2	2	3	0	1	4	2	3	21	5	2	16	10	3	2	3	15					
		1.26%	1.32%	0.00%	1.36%	0.95%	1.09%	0.78%	0.96%	0.00%	0.36%	1.95%	1.17%	1.23%	1.17%	2.26%	0.55%	2.02%	5.52%	0.59%	0.95%	1.66%	1.81%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6148	88	109	558	711	130	166	225	361	194	145	91	179	1251	102	273	305	138	409	147	134	432					
		64.30%	58.28%	79.56%	58.49%	61.72%	71.04%	65.10%	71.88%	80.76%	70.55%	70.73%	53.22%	73.66%	69.93%	46.15%	75.00%	38.56%	76.24%	80.04%	70.00%	74.03%	52.24%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	35	0	0	6	8	0	0	2	0	1	0	0	0	8	0	1	2	1	1	0	1	4					
		0.37%	0.00%	0.00%	0.63%	0.69%	0.00%	0.00%	0.64%	0.00%	0.36%	0.00%	0.00%	0.00%	0.45%	0.00%	0.27%	0.25%	0.55%	0.20%	0.00%	0.55%	0.48%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
