Выборы Президента Российской Федерации																																																			
																																																			
Наименование Избирательной комиссии:    район Бибирево																																																			
																																																			
Итоги голосования 																																																			
																																																			
		Сумма	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №3069					
14	Число неиспользованных открепительных удостоверений	989	30	24	25	18	17	22	26	14	4	25	32	23	24	25	23	28	22	27	18	21	24	22	11	6	26	29	27	24	20	18	16	37	28	25	16	30	27	30	13	31	26	26	29	0					
15	"Число открепительных удостоверений, выданных в ТИК"	12	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	2	0	1	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																			
18	. Глазьев Сергей Юрьевич	3420	92	72	66	104	130	78	70	80	76	65	50	53	80	41	48	48	134	71	67	68	60	76	88	92	63	62	76	97	99	50	73	80	92	99	102	98	110	74	87	46	75	112	115	1					
		5.68%	6.53%	5.14%	4.36%	5.30%	6.50%	5.29%	5.87%	5.11%	5.75%	4.61%	4.73%	3.30%	4.98%	4.02%	4.86%	4.21%	10.45%	5.23%	4.93%	5.43%	4.90%	5.70%	7.08%	6.82%	4.72%	4.81%	5.06%	7.77%	6.81%	3.50%	5.95%	4.69%	6.77%	6.73%	7.11%	7.24%	7.65%	5.19%	6.46%	3.80%	3.97%	7.50%	8.26%	0.85%					
19	. Малышкин Олег Александрович	885	23	19	13	90	76	23	12	26	15	19	11	17	33	9	10	16	14	12	13	12	19	24	12	17	13	2	13	16	25	23	17	19	16	23	29	12	22	22	19	16	30	19	13	1					
		1.47%	1.63%	1.36%	0.86%	4.59%	3.80%	1.56%	1.01%	1.66%	1.14%	1.35%	1.04%	1.06%	2.05%	0.88%	1.01%	1.40%	1.09%	0.88%	0.96%	0.96%	1.55%	1.80%	0.97%	1.26%	0.97%	0.16%	0.87%	1.28%	1.72%	1.61%	1.39%	1.11%	1.18%	1.56%	2.02%	0.89%	1.53%	1.54%	1.41%	1.32%	1.59%	1.27%	0.93%	0.85%					
20	. Миронов Сергей Михайлович	604	9	6	6	218	114	10	7	1	5	4	8	3	9	2	3	8	5	4	9	11	9	3	5	10	5	14	9	6	4	4	10	10	6	4	8	10	9	8	10	1	8	7	1	1					
		1.00%	0.64%	0.43%	0.40%	11.11%	5.70%	0.68%	0.59%	0.06%	0.38%	0.28%	0.76%	0.19%	0.56%	0.20%	0.30%	0.70%	0.39%	0.29%	0.66%	0.88%	0.74%	0.23%	0.40%	0.74%	0.37%	1.09%	0.60%	0.48%	0.28%	0.28%	0.81%	0.59%	0.44%	0.27%	0.56%	0.74%	0.63%	0.56%	0.74%	0.08%	0.42%	0.47%	0.07%	0.85%					
21	. Путин Владимир Владимирович	42616	960	993	1182	839	1021	1058	844	1188	959	1041	769	1313	1152	752	706	855	858	1018	1000	950	856	953	830	930	956	957	1160	845	1048	1074	847	1315	932	1073	940	965	979	1083	898	995	1502	1013	915	92					
		70.81%	68.18%	70.93%	78.12%	42.76%	51.08%	71.78%	70.81%	75.86%	72.60%	73.83%	72.68%	81.76%	71.69%	73.80%	71.46%	75.00%	66.93%	75.02%	73.53%	75.88%	69.93%	71.49%	66.77%	68.94%	71.66%	74.30%	77.23%	67.71%	72.08%	75.21%	69.03%	77.13%	68.58%	72.99%	65.55%	71.27%	68.08%	75.95%	66.67%	82.16%	79.56%	67.80%	65.69%	77.97%					
22	. Хакамада Ирина Муцуовна	4256	115	105	65	206	200	107	92	88	91	84	75	80	114	70	58	80	110	77	90	86	86	80	114	115	100	92	79	92	100	69	107	95	124	78	117	86	112	71	138	49	99	123	128	9					
		7.07%	8.17%	7.50%	4.30%	10.50%	10.01%	7.26%	7.72%	5.62%	6.89%	5.96%	7.09%	4.98%	7.09%	6.87%	5.87%	7.02%	8.58%	5.67%	6.62%	6.87%	7.03%	6.00%	9.17%	8.52%	7.50%	7.14%	5.26%	7.37%	6.88%	4.83%	8.72%	5.57%	9.12%	5.31%	8.16%	6.35%	7.79%	4.98%	10.24%	4.05%	5.24%	8.23%	9.19%	7.63%					
23	. Харитонов Николай Михайлович	4260	112	107	87	395	229	100	84	79	87	85	72	60	114	72	65	72	78	100	86	64	98	97	88	83	82	85	85	105	97	88	85	99	80	102	105	102	103	103	104	43	73	96	106	3					
		7.08%	7.95%	7.64%	5.75%	20.13%	11.46%	6.78%	7.05%	5.04%	6.59%	6.03%	6.81%	3.74%	7.09%	7.07%	6.58%	6.32%	6.08%	7.37%	6.32%	5.11%	8.01%	7.28%	7.08%	6.15%	6.15%	6.60%	5.66%	8.41%	6.67%	6.16%	6.93%	5.81%	5.89%	6.94%	7.32%	7.53%	7.16%	7.22%	7.72%	3.55%	3.87%	6.43%	7.61%	2.54%					
																																																			
24	Против всех	3606	88	87	89	63	215	83	67	91	80	97	67	74	88	64	75	53	69	64	65	52	85	83	91	95	98	64	71	74	79	85	80	80	109	85	126	77	96	51	82	49	83	113	108	11					
		5.99%	6.25%	6.21%	5.88%	3.21%	10.76%	5.63%	5.62%	5.81%	6.06%	6.88%	6.33%	4.61%	5.48%	6.28%	7.59%	4.65%	5.38%	4.72%	4.78%	4.15%	6.94%	6.23%	7.32%	7.04%	7.35%	4.97%	4.73%	5.93%	5.43%	5.95%	6.52%	4.69%	8.02%	5.78%	8.79%	5.69%	6.68%	3.58%	6.09%	4.05%	4.40%	7.56%	7.75%	9.32%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
