7	Число избирательных бюллетеней в переносных ящиках для голосования	7764	183	90	119	198	205	84	59	302	200	195	210	76	118	67	91	140	52	136	88	190	65	110	77	9	98	106	182	125	80	67	106	87	57	65	80	81	50	127	40	61	91	73	57	148	51	87	63	42	95	81	99	79	190	124	58	60	27	36	124	125	152	21	87	126	75	43	225	36	59	20	20	112	73	47	96	386	0									
8	Число бюллетеней в стационарных ящиках для голосования	71212	975	466	1287	1109	1305	1073	1096	1448	1173	1158	1293	1355	1379	1501	1505	1648	1239	1614	1512	1799	1187	836	891	266	1130	841	1186	1182	1135	936	1400	1082	1227	1192	1141	1137	1312	1510	1284	1583	1431	1225	1425	1129	1419	1209	1197	713	141	1120	404	1230	1160	1081	765	827	203	134	265	193	263	153	811	951	131	146	531	178	43	138	200	543	557	229	219	281	174									
9	Число недействительных избирательных бюллетеней	821	12	4	18	19	15	10	15	7	14	19	10	15	10	19	24	20	22	12	26	15	15	8	13	3	9	7	12	25	12	15	14	25	21	22	9	17	12	23	12	19	5	14	7	19	12	5	19	10	4	15	7	7	16	4	9	1	0	0	4	1	0	2	9	4	1	0	9	17	0	1	1	3	3	2	2	8	1									
10	Число действительных избирательных бюллетеней	78155	1146	552	1388	1288	1495	1147	1140	1743	1359	1334	1493	1416	1487	1549	1572	1768	1269	1738	1574	1974	1237	938	955	272	1219	940	1356	1282	1203	988	1492	1144	1263	1235	1212	1201	1350	1614	1312	1625	1517	1284	1475	1258	1458	1291	1241	745	232	1186	496	1302	1334	1201	814	886	230	170	385	317	415	172	889	1073	205	189	747	197	102	157	219	652	627	274	313	659	173									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																								
13	Бабурин Сергей Николаевич	501	7	1	2	8	13	7	13	11	13	13	11	13	7	11	14	15	8	12	8	10	20	12	4	2	9	6	9	18	9	1	10	2	4	10	13	3	9	10	10	9	3	8	6	7	7	9	8	1	2	6	4	8	8	4	2	8	1	0	2	0	2	0	6	12	0	0	6	0	1	1	3	1	0	0	0	7	1									
		0.63%	0.60%	0.18%	0.14%	0.61%	0.86%	0.61%	1.13%	0.63%	0.95%	0.96%	0.73%	0.91%	0.47%	0.70%	0.88%	0.84%	0.62%	0.69%	0.50%	0.50%	1.60%	1.27%	0.41%	0.73%	0.73%	0.63%	0.66%	1.38%	0.74%	0.10%	0.66%	0.17%	0.31%	0.80%	1.06%	0.25%	0.66%	0.61%	0.76%	0.55%	0.20%	0.62%	0.40%	0.55%	0.48%	0.69%	0.63%	0.13%	0.85%	0.50%	0.80%	0.61%	0.59%	0.33%	0.24%	0.90%	0.43%	0.00%	0.51%	0.00%	0.48%	0.00%	0.67%	1.11%	0.00%	0.00%	0.79%	0.00%	0.98%	0.63%	1.36%	0.15%	0.00%	0.00%	0.00%	1.05%	0.57%									
14	Грудинин Павел Николаевич	7886	122	84	184	113	164	102	90	124	44	155	158	174	192	158	176	179	148	202	167	199	132	102	108	33	136	94	175	148	135	136	145	122	110	127	119	125	132	132	139	185	246	129	146	119	152	81	154	112	9	107	52	90	97	96	37	70	19	11	39	21	48	12	102	127	25	13	47	20	3	4	23	46	66	16	13	60	4									
		9.99%	10.54%	15.11%	13.09%	8.65%	10.86%	8.82%	7.79%	7.09%	3.20%	11.46%	10.51%	12.16%	12.83%	10.08%	11.03%	10.01%	11.46%	11.54%	10.44%	10.01%	10.54%	10.78%	11.16%	12.00%	11.07%	9.93%	12.79%	11.32%	11.11%	13.56%	9.63%	10.44%	8.57%	10.10%	9.75%	10.26%	9.69%	8.06%	10.50%	11.25%	16.16%	9.94%	9.85%	9.32%	10.34%	6.25%	12.22%	14.83%	3.81%	8.91%	10.34%	6.88%	7.19%	7.97%	4.50%	7.89%	8.26%	6.47%	10.03%	6.60%	11.57%	6.90%	11.36%	11.79%	12.14%	6.88%	6.22%	9.35%	2.94%	2.53%	10.45%	7.02%	10.48%	5.80%	4.13%	8.99%	2.30%									
15	Жириновский Владимир Вольфович	4389	92	26	88	60	84	70	70	87	79	71	76	68	82	62	109	103	113	18	124	19	78	49	74	18	85	23	93	87	79	25	114	68	68	53	42	83	73	75	82	117	8	80	97	97	106	49	39	28	6	98	44	76	111	66	59	59	25	11	20	7	20	12	56	73	10	8	27	9	6	8	26	22	29	22	13	39	36									
		5.56%	7.94%	4.68%	6.26%	4.59%	5.56%	6.05%	6.06%	4.97%	5.75%	5.25%	5.06%	4.75%	5.48%	3.95%	6.83%	5.76%	8.75%	1.03%	7.75%	0.96%	6.23%	5.18%	7.64%	6.55%	6.92%	2.43%	6.80%	6.66%	6.50%	2.49%	7.57%	5.82%	5.30%	4.22%	3.44%	6.81%	5.36%	4.58%	6.19%	7.12%	0.53%	6.16%	6.55%	7.60%	7.21%	3.78%	3.10%	3.71%	2.54%	8.16%	8.75%	5.81%	8.22%	5.48%	7.17%	6.65%	10.87%	6.47%	5.14%	2.20%	4.82%	6.90%	6.24%	6.78%	4.85%	4.23%	3.57%	4.21%	5.88%	5.06%	11.82%	3.36%	4.60%	7.97%	4.13%	5.85%	20.69%									
16	Путин Владимир Владимирович	62778	897	418	1067	1069	1176	929	915	1478	1164	1042	1174	1074	1137	1256	1202	1418	935	1433	1209	1705	937	726	735	209	940	791	1034	966	926	817	1174	926	1041	1010	1006	946	1094	1348	1015	1242	1238	1006	1152	1000	1139	1129	1016	593	210	942	383	1109	1093	1010	707	709	184	147	317	281	332	144	711	839	168	165	649	165	91	142	165	572	521	233	285	533	117									
		79.49%	77.46%	75.18%	75.89%	81.79%	77.88%	80.29%	79.22%	84.46%	84.78%	77.01%	78.11%	75.05%	75.95%	80.10%	75.31%	79.31%	72.42%	81.89%	75.56%	85.72%	74.84%	76.74%	75.93%	76.00%	76.55%	83.53%	75.58%	73.91%	76.21%	81.46%	77.95%	79.21%	81.07%	80.35%	82.39%	77.67%	80.32%	82.35%	76.66%	75.55%	81.34%	77.50%	77.73%	78.31%	77.48%	87.11%	80.63%	78.54%	88.98%	78.43%	76.14%	84.72%	80.96%	83.82%	85.91%	79.93%	80.00%	86.47%	81.49%	88.36%	80.00%	82.76%	79.18%	77.90%	81.55%	87.30%	85.85%	77.10%	89.22%	89.87%	75.00%	87.33%	82.70%	84.42%	90.48%	79.91%	67.24%									
17	Собчак Ксения Анатольевна	1073	10	5	16	15	23	16	22	26	22	27	34	39	32	31	38	22	27	33	32	8	24	21	17	7	19	9	21	36	20	5	14	9	18	14	12	19	16	17	27	26	8	28	28	13	23	9	5	3	1	15	4	7	9	17	3	7	0	0	2	3	4	0	3	8	2	1	6	1	1	0	1	3	3	2	1	11	12									
		1.36%	0.86%	0.90%	1.14%	1.15%	1.52%	1.38%	1.90%	1.49%	1.60%	1.99%	2.26%	2.73%	2.14%	1.98%	2.38%	1.23%	2.09%	1.89%	2.00%	0.40%	1.92%	2.22%	1.76%	2.55%	1.55%	0.95%	1.54%	2.75%	1.65%	0.50%	0.93%	0.77%	1.40%	1.11%	0.98%	1.56%	1.17%	1.04%	2.04%	1.58%	0.53%	2.16%	1.89%	1.02%	1.56%	0.69%	0.40%	0.40%	0.42%	1.25%	0.80%	0.53%	0.67%	1.41%	0.36%	0.79%	0.00%	0.00%	0.51%	0.94%	0.96%	0.00%	0.33%	0.74%	0.97%	0.53%	0.79%	0.47%	0.98%	0.00%	0.45%	0.46%	0.48%	0.72%	0.32%	1.65%	6.90%									
18	Сурайкин Максим Александрович	441	3	5	12	5	10	3	3	3	8	5	13	11	11	10	8	12	3	11	6	13	8	9	3	0	10	6	11	13	11	1	8	4	9	5	7	6	5	9	17	16	0	10	20	5	8	3	5	3	0	7	5	3	2	2	4	6	1	0	4	3	2	1	7	7	0	1	5	0	0	2	0	5	4	1	0	2	0									
		0.56%	0.26%	0.90%	0.85%	0.38%	0.66%	0.26%	0.26%	0.17%	0.58%	0.37%	0.86%	0.77%	0.73%	0.64%	0.50%	0.67%	0.23%	0.63%	0.38%	0.65%	0.64%	0.95%	0.31%	0.00%	0.81%	0.63%	0.80%	0.99%	0.91%	0.10%	0.53%	0.34%	0.70%	0.40%	0.57%	0.49%	0.37%	0.55%	1.28%	0.97%	0.00%	0.77%	1.35%	0.39%	0.54%	0.23%	0.40%	0.40%	0.00%	0.58%	0.99%	0.23%	0.15%	0.17%	0.49%	0.68%	0.43%	0.00%	1.03%	0.94%	0.48%	0.57%	0.78%	0.65%	0.00%	0.53%	0.66%	0.00%	0.00%	1.27%	0.00%	0.76%	0.63%	0.36%	0.00%	0.30%	0.00%									
19	Титов Борис Юрьевич	467	6	4	8	8	8	12	9	4	13	5	9	16	10	9	15	10	23	14	14	10	13	8	5	2	3	6	6	6	8	2	13	7	8	4	7	6	6	8	10	13	3	8	10	9	13	4	7	3	1	7	2	3	4	5	2	11	0	1	1	1	5	1	2	3	0	1	1	2	0	0	0	1	2	0	1	2	3									
		0.59%	0.52%	0.72%	0.57%	0.61%	0.53%	1.04%	0.78%	0.23%	0.95%	0.37%	0.60%	1.12%	0.67%	0.57%	0.94%	0.56%	1.78%	0.80%	0.88%	0.50%	1.04%	0.85%	0.52%	0.73%	0.24%	0.63%	0.44%	0.46%	0.66%	0.20%	0.86%	0.60%	0.62%	0.32%	0.57%	0.49%	0.44%	0.49%	0.76%	0.79%	0.20%	0.62%	0.67%	0.70%	0.88%	0.31%	0.56%	0.40%	0.42%	0.58%	0.40%	0.23%	0.30%	0.41%	0.24%	1.24%	0.00%	0.59%	0.26%	0.31%	1.20%	0.57%	0.22%	0.28%	0.00%	0.53%	0.13%	0.93%	0.00%	0.00%	0.00%	0.15%	0.32%	0.00%	0.32%	0.30%	1.72%									
20	Явлинский Григорий Алексеевич	620	9	9	11	10	17	8	18	10	16	16	18	21	16	12	10	9	12	15	14	10	25	11	9	1	17	5	7	8	15	1	14	6	5	12	6	13	15	15	12	17	11	15	16	8	10	7	7	2	3	4	2	6	10	1	0	16	0	0	0	1	2	2	2	4	0	0	6	0	0	0	1	2	2	0	0	5	0									
		0.79%	0.78%	1.62%	0.78%	0.77%	1.13%	0.69%	1.56%	0.57%	1.17%	1.18%	1.20%	1.47%	1.07%	0.77%	0.63%	0.50%	0.93%	0.86%	0.88%	0.50%	1.99%	1.16%	0.93%	0.36%	1.38%	0.53%	0.51%	0.61%	1.23%	0.10%	0.93%	0.51%	0.39%	0.95%	0.49%	1.07%	1.10%	0.92%	0.91%	1.03%	0.72%	1.16%	1.08%	0.63%	0.68%	0.54%	0.56%	0.26%	1.27%	0.33%	0.40%	0.46%	0.74%	0.08%	0.00%	1.80%	0.00%	0.00%	0.00%	0.31%	0.48%	1.15%	0.22%	0.37%	0.00%	0.00%	0.79%	0.00%	0.00%	0.00%	0.45%	0.31%	0.32%	0.00%	0.00%	0.75%	0.00%									
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
