7	Число избирательных бюллетеней в переносных ящиках для голосования	12886	192	183	204	205	257	215	212	424	244	225	96	104	230	186	215	214	133	221	187	266	146	111	282	90	88	229	187	184	192	174	174	129	106	214	176	82	232	122	93	141	291	162	182	188	214	102	126	149	304	171	186	204	205	171	130	58	55	220	102	172	74	222	262	92	81	326	104	74	40	30	219	174	57	85	230	59	0									
8	Число бюллетеней в стационарных ящиках для голосования	68988	1002	527	1420	1408	1582	1021	1265	1381	1148	1077	1317	1178	1378	1501	1723	1361	1214	1159	1375	1371	1152	1019	1228	1338	897	1121	1312	1293	902	1271	1152	1323	1326	1295	1262	1450	1218	1130	1478	1356	1387	1786	969	1058	1177	1091	722	79	1082	345	934	1056	854	504	628	162	101	175	148	141	98	736	856	114	134	465	125	33	89	171	361	378	256	215	315	96	216									
9	Число недействительных избирательных бюллетеней	879	19	5	29	12	16	12	14	37	36	5	15	0	27	12	21	13	19	5	9	16	11	13	22	16	15	11	14	9	15	7	16	16	24	3	11	10	16	8	13	60	24	22	10	15	19	20	2	0	24	14	1	19	2	1	2	17	0	3	0	1	4	6	6	0	0	10	6	0	2	0	1	5	1	1	6	2	1									
10	Число действительных избирательных бюллетеней	80995	1175	705	1595	1601	1823	1224	1463	1768	1356	1297	1398	1282	1581	1675	1917	1562	1328	1375	1553	1621	1287	1117	1488	1412	970	1339	1485	1468	1079	1438	1310	1436	1408	1506	1427	1522	1434	1244	1558	1437	1654	1926	1141	1231	1372	1173	846	228	1362	502	1119	1241	1057	674	756	203	156	392	250	312	168	952	1112	206	215	781	223	107	127	201	579	547	312	299	539	153	215									
11	Число полученных открепительных  удостоверений	2478	35	13	52	46	53	32	40	30	34	63	63	43	58	60	46	40	47	41	60	53	45	33	42	35	33	44	55	47	30	50	39	43	39	45	40	48	41	48	55	43	28	40	45	35	34	40	15	3	35	9	41	42	35	25	33	8	8	13	8	10	6	35	56	9	3	15	5	9	3	6	21	11	25	3	0	0	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	2458	35	13	52	46	53	32	40	30	34	63	63	43	46	60	46	40	47	41	60	50	45	33	42	32	33	44	55	47	30	50	39	43	39	45	40	48	41	48	55	43	28	40	45	35	34	40	15	1	35	9	41	42	35	25	33	8	8	13	8	10	6	35	56	9	3	15	5	9	3	6	21	11	25	3	0	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1757	26	23	8	33	27	17	24	25	23	29	34	22	30	26	21	25	23	17	20	21	59	21	27	29	16	25	23	27	19	25	12	25	25	28	44	25	25	20	9	21	25	38	21	18	13	23	19	8	158	54	15	15	13	8	12	5	9	10	5	7	11	41	13	8	7	29	10	12	8	5	8	9	7	10	16	17	91									
14	Число неиспользованных открепительных удостоверений	20	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	345	3	1	2	7	6	12	2	6	3	15	14	8	16	13	4	7	8	7	10	10	4	2	10	8	1	8	8	2	4	7	6	5	4	7	8	4	3	3	6	14	1	6	5	8	5	2	1	0	3	5	6	6	5	2	5	0	0	1	2	1	0	0	10	0	0	0	1	0	0	0	2	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																								
19	Жириновский Владимир Вольфович	4455	73	26	85	60	91	48	30	82	81	65	64	128	80	128	100	115	105	60	72	49	60	49	66	84	36	122	164	78	99	143	88	92	79	113	38	110	125	43	75	87	74	39	8	59	67	79	54	8	76	44	75	29	63	54	19	9	6	18	0	16	10	98	22	6	4	49	19	4	6	34	21	20	17	3	23	8	21									
		5.44%	6.11%	3.66%	5.23%	3.72%	4.95%	3.88%	2.03%	4.54%	5.82%	4.99%	4.53%	9.98%	4.98%	7.59%	5.16%	7.30%	7.80%	4.35%	4.61%	2.99%	4.62%	4.34%	4.37%	5.88%	3.65%	9.04%	10.94%	5.28%	9.05%	9.90%	6.64%	6.34%	5.52%	7.49%	2.64%	7.18%	8.62%	3.43%	4.77%	5.81%	4.41%	2.00%	0.70%	4.74%	4.82%	6.62%	6.37%	3.51%	5.48%	8.53%	6.70%	2.30%	5.95%	8.00%	2.51%	4.09%	3.85%	4.56%	0.00%	5.11%	5.81%	10.23%	1.97%	2.91%	1.86%	6.19%	8.30%	3.74%	4.65%	16.92%	3.62%	3.62%	5.43%	1.00%	4.22%	5.16%	9.72%									
20	Зюганов Геннадий Андреевич	13922	237	118	249	324	251	221	266	273	224	260	268	256	301	346	388	266	242	246	306	282	267	184	211	291	128	243	270	226	167	215	238	245	217	294	235	263	287	276	256	256	332	309	185	168	283	244	130	9	237	65	183	248	147	81	151	24	17	34	39	41	19	122	249	25	22	119	22	24	11	14	60	62	29	27	79	13	5									
		17.00%	19.85%	16.62%	15.33%	20.09%	13.65%	17.88%	18.01%	15.12%	16.09%	19.97%	18.97%	19.97%	18.72%	20.51%	20.02%	16.89%	17.97%	17.83%	19.59%	17.23%	20.57%	16.28%	13.97%	20.38%	12.99%	18.00%	18.01%	15.30%	15.27%	14.88%	17.95%	16.87%	15.15%	19.48%	16.34%	17.17%	19.79%	22.04%	16.30%	17.10%	19.79%	15.86%	16.07%	13.48%	20.35%	20.45%	15.33%	3.95%	17.10%	12.60%	16.34%	19.68%	13.88%	12.00%	19.92%	10.91%	10.90%	8.61%	15.60%	13.10%	11.05%	12.73%	22.27%	12.14%	10.23%	15.04%	9.61%	22.43%	8.53%	6.97%	10.34%	11.23%	9.27%	9.00%	14.50%	8.39%	2.31%									
21	Миронов Сергей Михайлович	3178	48	26	96	81	63	59	40	107	95	97	42	90	48	61	60	65	45	20	92	71	64	53	74	66	40	81	85	83	61	72	47	48	68	50	18	46	84	13	62	63	58	50	84	29	48	35	42	3	51	13	53	18	23	30	5	3	4	4	0	12	4	23	10	3	2	20	5	5	3	6	7	11	4	1	19	4	2									
		3.88%	4.02%	3.66%	5.91%	5.02%	3.43%	4.77%	2.71%	5.93%	6.82%	7.45%	2.97%	7.02%	2.99%	3.62%	3.10%	4.13%	3.34%	1.45%	5.89%	4.34%	4.93%	4.69%	4.90%	4.62%	4.06%	6.00%	5.67%	5.62%	5.58%	4.98%	3.54%	3.31%	4.75%	3.31%	1.25%	3.00%	5.79%	1.04%	3.95%	4.21%	3.46%	2.57%	7.30%	2.33%	3.45%	2.93%	4.95%	1.32%	3.68%	2.52%	4.73%	1.43%	2.17%	4.44%	0.66%	1.36%	2.56%	1.01%	0.00%	3.83%	2.33%	2.40%	0.89%	1.46%	0.93%	2.53%	2.18%	4.67%	2.33%	2.99%	1.21%	1.99%	1.28%	0.33%	3.49%	2.58%	0.93%									
22	Прохоров Михаил Дмитриевич	2219	6	25	97	25	105	55	14	70	84	3	47	13	16	95	49	42	45	10	5	17	48	91	65	74	21	16	22	83	57	4	75	20	82	8	19	15	5	16	90	65	54	73	16	20	10	59	44	3	20	20	2	8	7	3	5	3	3	5	0	13	15	34	9	2	2	25	4	1	3	4	8	12	7	1	13	9	3									
		2.71%	0.50%	3.52%	5.97%	1.55%	5.71%	4.45%	0.95%	3.88%	6.03%	0.23%	3.33%	1.01%	0.99%	5.63%	2.53%	2.67%	3.34%	0.72%	0.32%	1.04%	3.70%	8.05%	4.30%	5.18%	2.13%	1.19%	1.47%	5.62%	5.21%	0.28%	5.66%	1.38%	5.73%	0.53%	1.32%	0.98%	0.34%	1.28%	5.73%	4.34%	3.22%	3.75%	1.39%	1.61%	0.72%	4.95%	5.19%	1.32%	1.44%	3.88%	0.18%	0.63%	0.66%	0.44%	0.66%	1.36%	1.92%	1.27%	0.00%	4.15%	8.72%	3.55%	0.81%	0.97%	0.93%	3.16%	1.75%	0.93%	2.33%	1.99%	1.38%	2.17%	2.24%	0.33%	2.39%	5.81%	1.39%									
23	Путин Владимир Владимирович	57221	811	510	1068	1111	1313	841	1113	1236	872	872	977	795	1136	1045	1320	1074	891	1039	1078	1202	848	740	1072	897	745	877	944	998	695	1004	862	1031	962	1041	1117	1088	933	896	1075	966	1136	1455	848	955	964	756	576	205	978	360	806	938	817	506	576	164	126	331	211	230	120	675	822	170	185	568	173	73	104	143	483	442	255	267	405	119	184									
		69.89%	67.92%	71.83%	65.76%	68.88%	71.40%	68.04%	75.36%	68.48%	62.64%	66.97%	69.14%	62.01%	70.65%	61.94%	68.11%	68.19%	66.15%	75.29%	69.01%	73.43%	65.33%	65.49%	70.99%	62.82%	75.63%	64.96%	62.98%	67.57%	63.53%	69.48%	65.01%	71.01%	67.18%	68.99%	77.68%	71.02%	64.34%	71.57%	68.43%	64.53%	67.70%	74.69%	73.68%	76.65%	69.30%	63.37%	67.92%	89.91%	70.56%	69.77%	71.96%	74.44%	77.15%	74.96%	75.99%	74.55%	80.77%	83.80%	84.40%	73.48%	69.77%	70.46%	73.52%	82.52%	86.05%	71.81%	75.55%	68.22%	80.62%	71.14%	83.28%	80.07%	81.47%	89.00%	74.31%	76.77%	85.19%									
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
