Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																	
Дата голосования: 02.12.2007																																																	
																																																	
Наименование Избирательной комиссии:    Яльчикская																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
		Сумма	УИК №1102	УИК №1103	УИК №1104	УИК №1105	УИК №1106	УИК №1107	УИК №1108	УИК №1109	УИК №1110	УИК №1111	УИК №1112	УИК №1113	УИК №1114	УИК №1115	УИК №1116	УИК №1117	УИК №1118	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1123	УИК №1124	УИК №1125	УИК №1126	УИК №1127	УИК №1128	УИК №1129	УИК №1130	УИК №1131	УИК №1132	УИК №1133	УИК №1134	УИК №1135	УИК №1136	УИК №1137	УИК №1138	УИК №1139	УИК №1140	УИК №1141	УИК №1142	УИК №1143					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	138	16	10	4	2	2	17	0	9	8	6	1	10	6	0	0	0	0	1	8	2	1	1	1	5	0	0	1	0	0	0	0	2	0	8	11	0	0	0	1	2	0	3					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																	
18	1.Политическая партия «Аграрная партия России»	110	6	9	4	3	0	5	0	7	6	0	5	0	3	0	1	1	3	1	0	1	0	10	3	2	1	2	8	0	0	0	1	0	0	4	11	3	1	2	1	2	0	4					
		0.73%	0.78%	1.02%	1.08%	1.09%	0.00%	0.87%	0.00%	1.07%	0.98%	0.00%	1.07%	0.00%	0.64%	0.00%	0.69%	0.33%	1.69%	0.29%	0.00%	0.19%	0.00%	1.81%	0.82%	0.55%	0.24%	0.51%	1.23%	0.00%	0.00%	0.00%	0.46%	0.00%	0.00%	0.79%	2.42%	1.30%	0.68%	0.94%	0.42%	0.99%	0.00%	1.15%					
19	2.Всероссийская политическая партия «Гражданская Сила»	15	0	0	0	2	1	1	1	0	0	0	0	0	1	0	0	0	2	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0					
		0.10%	0.00%	0.00%	0.00%	0.73%	0.48%	0.17%	0.38%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	1.12%	0.29%	0.00%	0.00%	0.63%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.47%	0.42%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	21	5	1	1	0	1	1	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	2	1	0	0	1	0	1	0	0					
		0.14%	0.65%	0.11%	0.27%	0.00%	0.48%	0.17%	0.00%	0.00%	0.16%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.56%	0.00%	0.00%	0.19%	0.00%	0.00%	0.55%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.39%	0.22%	0.00%	0.00%	0.47%	0.00%	0.50%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1186	109	155	28	26	12	21	5	60	33	8	46	25	60	13	7	25	8	19	10	27	9	44	43	46	23	20	57	8	15	8	14	18	4	26	39	15	19	7	17	9	15	33					
		7.85%	14.10%	17.51%	7.59%	9.49%	5.77%	3.66%	1.90%	9.17%	5.37%	6.15%	9.87%	5.09%	12.82%	5.63%	4.83%	8.28%	4.49%	5.57%	2.63%	5.17%	2.83%	7.99%	11.75%	12.67%	5.48%	5.08%	8.80%	4.08%	7.46%	6.50%	6.42%	5.10%	2.19%	5.12%	8.59%	6.49%	13.01%	3.29%	7.14%	4.48%	9.55%	9.46%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	23	2	1	1	2	0	1	0	2	3	0	0	0	0	1	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	1	0	0	0	1	0					
		0.15%	0.26%	0.11%	0.27%	0.73%	0.00%	0.17%	0.00%	0.31%	0.49%	0.00%	0.00%	0.00%	0.00%	0.43%	0.00%	0.00%	1.12%	0.29%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.46%	0.00%	0.00%	0.59%	0.00%	0.00%	0.68%	0.00%	0.00%	0.00%	0.64%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	18	1	0	0	1	0	1	0	1	0	0	2	0	2	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	2	1	0	0	0	1	0	0	0					
		0.12%	0.13%	0.00%	0.00%	0.36%	0.00%	0.17%	0.00%	0.15%	0.00%	0.00%	0.43%	0.00%	0.43%	0.43%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.25%	0.00%	0.00%	0.50%	0.00%	0.46%	0.00%	0.00%	0.39%	0.22%	0.00%	0.00%	0.00%	0.42%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	715	56	55	14	21	11	29	13	51	46	4	34	8	13	2	1	22	6	9	9	13	10	27	22	14	16	16	30	8	8	6	6	13	10	20	47	8	9	2	4	4	1	17					
		4.74%	7.24%	6.21%	3.79%	7.66%	5.29%	5.05%	4.94%	7.80%	7.48%	3.08%	7.30%	1.63%	2.78%	0.87%	0.69%	7.28%	3.37%	2.64%	2.37%	2.49%	3.14%	4.90%	6.01%	3.86%	3.81%	4.06%	4.63%	4.08%	3.98%	4.88%	2.75%	3.68%	5.46%	3.94%	10.35%	3.46%	6.16%	0.94%	1.68%	1.99%	0.64%	4.87%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	848	85	94	26	21	20	32	13	40	28	0	24	23	28	13	4	17	12	12	12	6	15	49	11	16	36	20	38	11	8	5	13	17	4	20	17	8	7	8	3	10	11	11					
		5.62%	10.99%	10.62%	7.05%	7.66%	9.62%	5.57%	4.94%	6.12%	4.55%	0.00%	5.15%	4.68%	5.98%	5.63%	2.76%	5.63%	6.74%	3.52%	3.16%	1.15%	4.72%	8.89%	3.01%	4.41%	8.57%	5.08%	5.86%	5.61%	3.98%	4.07%	5.96%	4.82%	2.19%	3.94%	3.74%	3.46%	4.79%	3.76%	1.26%	4.98%	7.01%	3.15%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	136	7	6	2	4	1	3	3	9	7	2	5	0	3	1	2	5	1	3	1	3	1	7	5	3	1	0	15	3	3	1	1	4	2	4	4	2	2	1	2	4	1	2					
		0.90%	0.91%	0.68%	0.54%	1.46%	0.48%	0.52%	1.14%	1.38%	1.14%	1.54%	1.07%	0.00%	0.64%	0.43%	1.38%	1.66%	0.56%	0.88%	0.26%	0.57%	0.31%	1.27%	1.37%	0.83%	0.24%	0.00%	2.31%	1.53%	1.49%	0.81%	0.46%	1.13%	1.09%	0.79%	0.88%	0.87%	1.37%	0.47%	0.84%	1.99%	0.64%	0.57%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	11700	487	558	289	177	159	477	226	468	483	116	347	393	354	191	126	215	142	284	343	452	264	400	275	275	341	328	486	151	162	102	179	298	163	422	325	189	103	190	188	169	125	278					
		77.48%	63.00%	63.05%	78.32%	64.60%	76.44%	83.10%	85.93%	71.56%	78.54%	89.23%	74.46%	80.04%	75.64%	82.68%	86.90%	71.19%	79.78%	83.28%	90.26%	86.59%	83.02%	72.60%	75.14%	75.76%	81.19%	83.25%	75.00%	77.04%	80.60%	82.93%	82.11%	84.42%	89.07%	83.07%	71.59%	81.82%	70.55%	89.20%	78.99%	84.08%	79.62%	79.66%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	36	1	1	0	0	1	0	1	3	1	0	1	0	2	1	1	2	0	2	1	1	0	1	0	2	1	0	1	2	1	1	1	2	0	0	0	0	1	0	1	1	1	1					
		0.24%	0.13%	0.11%	0.00%	0.00%	0.48%	0.00%	0.38%	0.46%	0.16%	0.00%	0.21%	0.00%	0.43%	0.43%	0.69%	0.66%	0.00%	0.59%	0.26%	0.19%	0.00%	0.18%	0.00%	0.55%	0.24%	0.00%	0.15%	1.02%	0.50%	0.81%	0.46%	0.57%	0.00%	0.00%	0.00%	0.00%	0.68%	0.00%	0.42%	0.50%	0.64%	0.29%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
