Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																		
Дата голосования: 07.12.2003 0:00:00																																		
																																		
Наименование Избирательной комиссии:    Щигровская																																		
																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																		
																																		
		Сумма	УИК №1183	УИК №1184	УИК №1185	УИК №1186	УИК №1187	УИК №1188	УИК №1189	УИК №1190	УИК №1191	УИК №1192	УИК №1193	УИК №1194	УИК №1195	УИК №1196	УИК №1197	УИК №1198	УИК №1199	УИК №1200	УИК №1201	УИК №1202	УИК №1203	УИК №1204	УИК №1205	УИК №1206	УИК №1207	УИК №1208	УИК №1209					
22	"5. ""За Русь Святую"""	39	0	0	3	2	5	0	0	3	0	1	0	1	5	0	3	1	1	0	0	3	6	2	1	0	0	2	0					
		0.54%	0.0%	0.0%	1.31%	0.70%	0.64%	0.0%	0.0%	0.88%	0.0%	0.30%	0.0%	1.36%	1.54%	0.0%	0.78%	0.27%	0.19%	0.0%	0.0%	1.22%	1.66%	1.53%	0.34%	0.0%	0.0%	1.26%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	27	0	2	2	1	5	0	1	4	2	0	1	0	1	0	0	0	1	0	3	1	1	0	1	0	0	0	1					
		0.38%	0.0%	1.81%	0.87%	0.35%	0.64%	0.0%	1.05%	1.17%	0.59%	0.0%	0.39%	0.0%	0.30%	0.0%	0.0%	0.0%	0.19%	0.0%	1.43%	0.40%	0.27%	0.0%	0.34%	0.0%	0.0%	0.0%	0.42%					
24	"7. ""Новый курс - Автомобильная Россия"""	38	1	0	4	2	7	0	1	2	2	4	0	0	1	0	1	1	2	1	0	0	3	1	4	0	0	1	0					
		0.53%	0.35%	0.0%	1.74%	0.70%	0.89%	0.0%	1.05%	0.58%	0.59%	1.21%	0.0%	0.0%	0.30%	0.0%	0.26%	0.27%	0.39%	0.29%	0.0%	0.0%	0.83%	0.76%	1.38%	0.0%	0.0%	0.63%	0.0%					
25	"8. ""Народно-республиканская партия России"""	35	0	2	0	2	2	0	0	4	0	0	1	0	4	0	5	1	2	0	1	0	4	2	2	2	0	1	0					
		0.49%	0.0%	1.81%	0.0%	0.70%	0.25%	0.0%	0.0%	1.17%	0.0%	0.0%	0.39%	0.0%	1.23%	0.0%	1.31%	0.27%	0.39%	0.0%	0.47%	0.0%	1.10%	1.53%	0.69%	2.66%	0.0%	0.63%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	10	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	2	1	0					
		0.14%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.29%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.47%	0.0%	0.0%	1.53%	0.0%	0.0%	0.86%	0.63%	0.0%					
27	"10. ""Аграрная партия России"""	588	18	13	15	26	35	0	3	26	59	15	17	11	41	1	36	17	25	24	51	36	26	7	24	2	34	8	18					
		8.29%	6.36%	11.81%	6.55%	9.21%	4.48%	0.0%	3.15%	7.66%	17.61%	4.55%	6.66%	15.06%	12.69%	1.69%	9.44%	4.68%	4.95%	7.14%	24.40%	14.69%	7.20%	5.38%	8.30%	2.66%	14.78%	5.06%	7.62%					
28	"11. ""Истинные патриоты России"""	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.01%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.69%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	95	3	0	11	4	9	2	2	8	5	3	1	0	0	1	4	7	6	4	5	1	9	2	3	0	2	1	2					
		1.33%	1.06%	0.0%	4.80%	1.41%	1.15%	2.43%	2.10%	2.35%	1.49%	0.91%	0.39%	0.0%	0.0%	1.69%	1.04%	1.92%	1.18%	1.19%	2.39%	0.40%	2.49%	1.53%	1.03%	0.0%	0.86%	0.63%	0.84%					
30	"13. ""Демократическая партия России"""	30	3	1	0	2	0	0	0	3	0	0	1	0	11	0	1	1	3	2	1	0	0	0	0	0	0	1	0					
		0.42%	1.06%	0.90%	0.0%	0.70%	0.0%	0.0%	0.0%	0.88%	0.0%	0.0%	0.39%	0.0%	3.40%	0.0%	0.26%	0.27%	0.59%	0.59%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.63%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	85	0	0	4	3	7	0	1	2	5	4	0	0	0	0	1	6	22	11	3	4	1	0	2	0	6	2	1					
		1.19%	0.0%	0.0%	1.74%	1.06%	0.89%	0.0%	1.05%	0.58%	1.49%	1.21%	0.0%	0.0%	0.0%	0.0%	0.26%	1.65%	4.35%	3.27%	1.43%	1.63%	0.27%	0.0%	0.69%	0.0%	2.60%	1.26%	0.42%					
32	"15. ""Партия СЛОН"""	12	1	1	1	0	0	0	0	0	1	2	1	0	1	0	2	0	0	1	0	0	0	0	1	0	0	0	0					
		0.16%	0.35%	0.90%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.60%	0.39%	0.0%	0.30%	0.0%	0.52%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	434	8	1	10	13	57	6	8	22	16	12	10	3	16	2	36	24	42	45	14	13	19	13	7	3	18	4	12					
		6.11%	2.82%	0.90%	4.36%	4.60%	7.30%	7.31%	8.42%	6.48%	4.77%	3.64%	3.92%	4.10%	4.95%	3.38%	9.44%	6.61%	8.31%	13.39%	6.69%	5.30%	5.26%	10.0%	2.42%	4.0%	7.82%	2.53%	5.08%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	43	2	0	0	2	3	0	1	2	3	1	2	0	4	1	4	2	3	1	2	0	2	0	4	0	1	1	2					
		0.60%	0.70%	0.0%	0.0%	0.70%	0.38%	0.0%	1.05%	0.58%	0.89%	0.30%	0.78%	0.0%	1.23%	1.69%	1.04%	0.55%	0.59%	0.29%	0.95%	0.0%	0.55%	0.0%	1.38%	0.0%	0.43%	0.63%	0.84%					
35	"18. ""ЛДПР"""	1062	37	10	43	40	156	16	17	50	38	67	48	11	46	7	23	63	66	46	20	43	40	11	37	24	49	25	29					
		14.97%	13.07%	9.09%	18.77%	14.18%	20.0%	19.51%	17.89%	14.74%	11.34%	20.36%	18.82%	15.06%	14.24%	11.86%	6.03%	17.35%	13.06%	13.69%	9.56%	17.55%	11.08%	8.46%	12.80%	32.0%	21.30%	15.82%	12.28%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	118	3	1	3	8	16	0	1	11	3	5	5	1	11	2	8	7	6	7	3	2	5	0	5	0	3	0	2					
		1.66%	1.06%	0.90%	1.31%	2.83%	2.05%	0.0%	1.05%	3.24%	0.89%	1.51%	1.96%	1.36%	3.40%	3.38%	2.09%	1.92%	1.18%	2.08%	1.43%	0.81%	1.38%	0.0%	1.73%	0.0%	1.30%	0.0%	0.84%					
37	"20. ""Политическая партия ""Единая Россия"""	1821	61	28	62	58	220	11	26	74	57	138	37	12	75	18	81	94	121	84	41	41	154	17	97	31	49	67	67					
		25.67%	21.55%	25.45%	27.07%	20.56%	28.20%	13.41%	27.36%	21.82%	17.01%	41.94%	14.50%	16.43%	23.21%	30.50%	21.25%	25.89%	23.96%	25.0%	19.61%	16.73%	42.65%	13.07%	33.56%	41.33%	21.30%	42.40%	28.38%					
38	"21. ""Российская Конституционно-демократическая партия"""	16	0	0	0	1	1	0	1	1	2	0	1	0	2	0	2	0	3	1	0	1	0	0	0	0	0	0	0					
		0.22%	0.0%	0.0%	0.0%	0.35%	0.12%	0.0%	1.05%	0.29%	0.59%	0.0%	0.39%	0.0%	0.61%	0.0%	0.52%	0.0%	0.59%	0.29%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	19	1	1	1	1	4	0	0	2	3	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	1					
		0.26%	0.35%	0.90%	0.43%	0.35%	0.51%	0.0%	0.0%	0.58%	0.89%	0.0%	0.39%	0.0%	0.0%	1.69%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.27%	0.0%	0.0%	0.0%	0.0%	0.63%	0.42%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1647	102	38	48	61	164	21	20	77	98	44	98	18	64	11	114	97	94	72	50	71	46	39	55	9	37	32	67					
		23.22%	36.04%	34.54%	20.96%	21.63%	21.02%	25.60%	21.05%	22.71%	29.25%	13.37%	38.43%	24.65%	19.81%	18.64%	29.92%	26.72%	18.61%	21.42%	23.92%	28.97%	12.74%	30.0%	19.03%	12.0%	16.08%	20.25%	28.38%					
																																		
41	Против всех	248	10	0	3	5	26	0	6	11	14	10	8	4	7	7	10	17	23	12	2	7	15	5	15	1	10	7	13					
		3.49%	3.53%	0.0%	1.31%	1.77%	3.33%	0.0%	6.31%	3.24%	4.17%	3.03%	3.13%	5.47%	2.16%	11.86%	2.62%	4.68%	4.55%	3.57%	0.95%	2.85%	4.15%	3.84%	5.19%	1.33%	4.34%	4.43%	5.50%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
