Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																						
Дата голосования: 02.12.2007																																						
																																						
Наименование Избирательной комиссии:    Кинельская городская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31					
		0.89%	1.11%	0.00%	0.30%	0.74%	0.00%	1.82%	0.95%	0.32%	1.24%	1.19%	0.77%	0.61%	1.14%	0.75%	0.41%	0.49%	1.28%	0.76%	1.79%	1.10%	0.82%	0.49%	1.92%	0.38%	1.34%	0.11%	1.70%	1.30%	0.79%	0.28%	1.48%					
20	3.Политическая партия «Демократическая партия России»	25	1	0	0	1	0	0	0	2	1	4	1	0	0	0	1	0	1	5	0	0	0	0	0	2	2	0	1	0	0	1	2					
		0.12%	0.14%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.32%	0.11%	0.30%	0.10%	0.00%	0.00%	0.00%	0.21%	0.00%	0.16%	0.95%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.15%	0.00%	0.13%	0.00%	0.00%	0.09%	0.21%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3488	119	67	132	81	80	59	95	123	177	188	211	131	113	92	65	64	107	81	61	135	37	33	22	148	223	158	139	132	102	181	132					
		17.00%	16.46%	15.76%	19.70%	20.00%	15.36%	15.32%	22.62%	19.52%	19.89%	13.98%	20.21%	19.97%	16.05%	17.23%	13.46%	15.53%	17.17%	15.43%	15.56%	18.60%	15.16%	16.02%	14.10%	18.95%	16.57%	17.87%	18.17%	15.60%	13.47%	16.87%	13.99%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	181	1	5	7	5	7	12	9	9	8	6	12	9	7	0	2	1	1	1	4	2	5	0	1	8	18	7	5	5	7	9	8					
		0.88%	0.14%	1.18%	1.04%	1.23%	1.34%	3.12%	2.14%	1.43%	0.90%	0.45%	1.15%	1.37%	0.99%	0.00%	0.41%	0.24%	0.16%	0.19%	1.02%	0.28%	2.05%	0.00%	0.64%	1.02%	1.34%	0.79%	0.65%	0.59%	0.92%	0.84%	0.85%					
23	6.Политическая партия «Партия социальной справедливости»	33	2	1	1	3	2	0	3	0	0	2	1	1	1	0	0	0	0	2	3	1	0	0	1	1	2	2	2	1	0	1	0					
		0.16%	0.28%	0.24%	0.15%	0.74%	0.38%	0.00%	0.71%	0.00%	0.00%	0.15%	0.10%	0.15%	0.14%	0.00%	0.00%	0.00%	0.00%	0.38%	0.77%	0.14%	0.00%	0.00%	0.64%	0.13%	0.15%	0.23%	0.26%	0.12%	0.00%	0.09%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2109	84	45	64	36	63	42	44	71	81	149	117	68	65	62	49	41	56	68	35	90	26	18	9	60	133	83	63	79	70	120	118					
		10.28%	11.62%	10.59%	9.55%	8.89%	12.09%	10.91%	10.48%	11.27%	9.10%	11.08%	11.21%	10.37%	9.23%	11.61%	10.14%	9.95%	8.99%	12.95%	8.93%	12.40%	10.66%	8.74%	5.77%	7.68%	9.88%	9.39%	8.24%	9.34%	9.25%	11.18%	12.51%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1283	35	27	35	19	30	17	15	35	60	87	65	40	37	22	18	15	33	27	17	32	10	11	10	84	92	96	52	57	62	72	71					
		6.25%	4.84%	6.35%	5.22%	4.69%	5.76%	4.42%	3.57%	5.56%	6.74%	6.47%	6.23%	6.10%	5.26%	4.12%	3.73%	3.64%	5.30%	5.14%	4.34%	4.41%	4.10%	5.34%	6.41%	10.76%	6.84%	10.86%	6.80%	6.74%	8.19%	6.71%	7.53%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	165	8	2	6	1	4	2	1	3	7	10	8	3	4	1	9	1	3	1	3	5	0	4	1	5	7	7	8	13	9	13	16					
		0.80%	1.11%	0.47%	0.90%	0.25%	0.77%	0.52%	0.24%	0.48%	0.79%	0.74%	0.77%	0.46%	0.57%	0.19%	1.86%	0.24%	0.48%	0.19%	0.77%	0.69%	0.00%	1.94%	0.64%	0.64%	0.52%	0.79%	1.05%	1.54%	1.19%	1.21%	1.70%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	12265	442	265	408	240	295	233	239	374	514	835	591	368	439	337	329	275	399	324	243	426	157	125	102	415	763	482	450	522	467	652	554					
		59.79%	61.13%	62.35%	60.90%	59.26%	56.62%	60.52%	56.90%	59.37%	57.75%	62.08%	56.61%	56.10%	62.36%	63.11%	68.12%	66.75%	64.04%	61.71%	61.99%	58.68%	64.34%	60.68%	65.38%	53.14%	56.69%	54.52%	58.82%	61.70%	61.69%	60.76%	58.75%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	177	4	2	5	3	2	4	4	3	9	8	6	10	17	2	4	4	1	1	4	13	0	2	0	11	7	12	9	5	9	3	13					
		0.86%	0.55%	0.47%	0.75%	0.74%	0.38%	1.04%	0.95%	0.48%	1.01%	0.59%	0.57%	1.52%	2.41%	0.37%	0.83%	0.97%	0.16%	0.19%	1.02%	1.79%	0.00%	0.97%	0.00%	1.41%	0.52%	1.36%	1.18%	0.59%	1.19%	0.28%	1.38%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
