Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																
Дата голосования: 07.12.2003 0:00:00																																																
																																																
Наименование Избирательной комиссии:    Заиграевская 																																																
																																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																
																																																
		Сумма	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189					
		0.54%	1.42%	0.48%	0.4%	0.62%	0.47%	1.22%	0.0%	0.86%	1.56%	0.56%	0.36%	0.27%	0.66%	0.0%	0.0%	0.12%	0.0%	0.31%	0.24%	0.48%	2.87%	0.64%	0.0%	0.0%	0.0%	0.32%	0.0%	0.43%	0.0%	0.0%	3.33%	0.41%	0.52%	1.19%	0.0%	0.0%	0.76%	0.81%	2.27%	1.52%	0.20%					
25	"8. ""Народно-республиканская партия России"""	31	1	1	1	0	1	1	0	2	0	1	0	2	1	1	1	2	2	0	1	1	0	0	2	0	0	0	0	2	0	1	0	3	0	1	1	0	0	0	0	2	0					
		0.17%	0.09%	0.12%	0.4%	0.0%	0.09%	0.24%	0.0%	0.43%	0.0%	0.18%	0.0%	0.27%	0.11%	0.53%	0.45%	0.24%	0.24%	0.0%	0.24%	0.12%	0.0%	0.0%	1.26%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.31%	0.0%	0.61%	0.0%	0.39%	0.26%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	24	1	3	1	1	0	0	0	2	0	2	0	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	2	0	3	0					
		0.13%	0.09%	0.36%	0.4%	0.20%	0.0%	0.0%	0.0%	0.43%	0.0%	0.37%	0.0%	0.27%	0.11%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.61%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.65%	0.0%					
27	"10. ""Аграрная партия России"""	649	28	30	9	3	21	2	5	10	1	8	9	38	25	5	16	11	24	73	11	15	3	14	15	14	7	37	4	10	13	6	0	48	13	21	7	45	15	24	1	2	6					
		3.59%	2.65%	3.64%	3.6%	0.62%	1.99%	0.49%	1.77%	2.16%	1.56%	1.50%	3.32%	5.19%	2.75%	2.65%	7.23%	1.35%	2.93%	7.67%	2.66%	1.81%	1.07%	4.50%	9.49%	13.86%	5.22%	11.85%	2.54%	2.17%	2.65%	1.87%	0.0%	9.89%	3.41%	8.33%	1.86%	15.51%	5.70%	3.90%	1.13%	0.43%	1.22%					
28	"11. ""Истинные патриоты России"""	18	2	0	0	1	0	0	0	0	0	1	0	2	2	0	0	1	2	1	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	1	0	0	0	0	0					
		0.09%	0.18%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.27%	0.22%	0.0%	0.0%	0.12%	0.24%	0.10%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.20%	0.0%	0.0%	0.20%	0.0%	0.0%	0.26%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	278	41	22	2	4	10	9	4	8	0	6	2	2	7	1	1	14	13	12	9	16	10	2	0	1	0	2	0	11	0	1	0	7	4	5	7	16	9	10	1	3	6					
		1.54%	3.88%	2.67%	0.8%	0.82%	0.95%	2.21%	1.41%	1.73%	0.0%	1.12%	0.73%	0.27%	0.77%	0.53%	0.45%	1.71%	1.58%	1.26%	2.17%	1.93%	3.59%	0.64%	0.0%	0.99%	0.0%	0.64%	0.0%	2.39%	0.0%	0.31%	0.0%	1.44%	1.04%	1.98%	1.86%	5.51%	3.42%	1.62%	1.13%	0.65%	1.22%					
30	"13. ""Демократическая партия России"""	61	5	1	1	1	2	2	4	1	0	1	1	3	3	1	1	3	2	2	3	6	0	1	2	0	0	2	0	1	1	1	0	1	0	0	1	1	2	2	0	1	2					
		0.33%	0.47%	0.12%	0.4%	0.20%	0.19%	0.49%	1.41%	0.21%	0.0%	0.18%	0.36%	0.40%	0.33%	0.53%	0.45%	0.36%	0.24%	0.21%	0.72%	0.72%	0.0%	0.32%	1.26%	0.0%	0.0%	0.64%	0.0%	0.21%	0.20%	0.31%	0.0%	0.20%	0.0%	0.0%	0.26%	0.34%	0.76%	0.32%	0.0%	0.21%	0.40%					
31	"14. ""Великая Россия - Евразийский Союз"""	36	0	0	0	1	3	1	5	0	0	0	1	3	1	0	0	2	2	2	1	2	0	0	1	0	0	1	0	4	1	0	0	1	0	0	0	0	1	1	0	2	0					
		0.19%	0.0%	0.0%	0.0%	0.20%	0.28%	0.24%	1.77%	0.0%	0.0%	0.0%	0.36%	0.40%	0.11%	0.0%	0.0%	0.24%	0.24%	0.21%	0.24%	0.24%	0.0%	0.0%	0.63%	0.0%	0.0%	0.32%	0.0%	0.87%	0.20%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.38%	0.16%	0.0%	0.43%	0.0%					
32	"15. ""Партия СЛОН"""	17	1	0	0	1	2	0	0	0	0	3	0	2	0	1	0	0	0	1	1	0	1	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0					
		0.09%	0.09%	0.0%	0.0%	0.20%	0.19%	0.0%	0.0%	0.0%	0.0%	0.56%	0.0%	0.27%	0.0%	0.53%	0.0%	0.0%	0.0%	0.10%	0.24%	0.0%	0.35%	0.32%	0.0%	0.0%	0.0%	0.32%	0.0%	0.21%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	707	33	24	10	20	41	14	10	24	1	15	8	29	45	1	17	30	34	46	28	14	13	11	3	1	4	18	2	19	21	16	0	16	29	6	8	12	8	22	3	24	27					
		3.92%	3.12%	2.91%	4.0%	4.14%	3.89%	3.43%	3.54%	5.19%	1.56%	2.82%	2.95%	3.96%	4.95%	0.53%	7.69%	3.68%	4.15%	4.83%	6.77%	1.69%	4.67%	3.53%	1.89%	0.99%	2.98%	5.76%	1.27%	4.13%	4.28%	5.0%	0.0%	3.29%	7.61%	2.38%	2.12%	4.13%	3.04%	3.57%	3.40%	5.21%	5.53%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	83	3	19	4	0	2	2	2	0	0	2	0	3	2	0	1	1	1	3	3	1	1	2	3	0	0	0	2	2	2	1	0	3	3	0	1	3	1	3	1	4	2					
		0.46%	0.28%	2.30%	1.6%	0.0%	0.19%	0.49%	0.70%	0.0%	0.0%	0.37%	0.0%	0.40%	0.22%	0.0%	0.45%	0.12%	0.12%	0.31%	0.72%	0.12%	0.35%	0.64%	1.89%	0.0%	0.0%	0.0%	1.27%	0.43%	0.40%	0.31%	0.0%	0.61%	0.78%	0.0%	0.26%	1.03%	0.38%	0.48%	1.13%	0.86%	0.40%					
35	"18. ""ЛДПР"""	1987	129	85	31	55	154	46	43	62	13	67	21	61	115	16	6	114	66	109	51	99	26	28	16	2	12	41	20	49	64	11	6	27	24	9	28	18	36	57	2	84	84					
		11.01%	12.22%	10.32%	12.4%	11.38%	14.63%	11.30%	15.24%	13.41%	20.31%	12.61%	7.74%	8.33%	12.65%	8.51%	2.71%	14.00%	8.06%	11.46%	12.34%	11.95%	9.35%	9.00%	10.12%	1.98%	8.95%	13.14%	12.73%	10.67%	13.06%	3.43%	10.0%	5.56%	6.29%	3.57%	7.44%	6.20%	13.68%	9.26%	2.27%	18.26%	17.21%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	615	47	33	13	17	52	11	7	13	2	20	2	23	22	6	4	17	34	16	19	37	7	4	8	0	3	9	4	14	24	10	2	39	5	6	10	17	14	26	2	9	7					
		3.41%	4.45%	4.00%	5.2%	3.51%	4.94%	2.70%	2.48%	2.81%	3.12%	3.76%	0.73%	3.14%	2.42%	3.19%	1.80%	2.08%	4.15%	1.68%	4.60%	4.46%	2.51%	1.28%	5.06%	0.0%	2.23%	2.88%	2.54%	3.05%	4.89%	3.12%	3.33%	8.04%	1.31%	2.38%	2.65%	5.86%	5.32%	4.22%	2.27%	1.95%	1.43%					
37	"20. ""Политическая партия ""Единая Россия"""	7627	472	351	115	214	387	165	92	182	26	185	99	332	387	84	111	319	415	441	149	314	123	154	64	47	80	91	64	242	192	177	38	143	199	135	183	82	88	240	45	191	209					
		42.29%	44.73%	42.64%	46.0%	44.30%	36.78%	40.54%	32.62%	39.39%	40.62%	34.83%	36.53%	45.35%	42.57%	44.68%	50.22%	39.18%	50.73%	46.37%	36.07%	37.92%	44.24%	49.51%	40.50%	46.53%	59.70%	29.16%	40.76%	52.72%	39.18%	55.31%	63.33%	29.48%	52.23%	53.57%	48.67%	28.27%	33.46%	39.02%	51.13%	41.52%	42.82%					
38	"21. ""Российская Конституционно-демократическая партия"""	37	0	0	3	0	1	1	0	0	1	0	0	3	3	0	1	2	0	3	2	0	2	0	0	1	0	0	0	2	5	0	1	1	2	0	0	1	0	1	0	1	0					
		0.20%	0.0%	0.0%	1.2%	0.0%	0.09%	0.24%	0.0%	0.0%	1.56%	0.0%	0.0%	0.40%	0.33%	0.0%	0.45%	0.24%	0.0%	0.31%	0.48%	0.0%	0.71%	0.0%	0.0%	0.99%	0.0%	0.0%	0.0%	0.43%	1.02%	0.0%	1.66%	0.20%	0.52%	0.0%	0.0%	0.34%	0.0%	0.16%	0.0%	0.21%	0.0%					
39	"22. ""Развитие предпринимательства"""	45	2	3	0	4	2	0	0	1	0	1	0	1	2	0	0	2	1	4	1	2	2	0	0	1	0	0	1	0	1	2	0	2	0	1	1	0	1	2	0	4	1					
		0.24%	0.18%	0.36%	0.0%	0.82%	0.19%	0.0%	0.0%	0.21%	0.0%	0.18%	0.0%	0.13%	0.22%	0.0%	0.0%	0.24%	0.12%	0.42%	0.24%	0.24%	0.71%	0.0%	0.0%	0.99%	0.0%	0.0%	0.63%	0.0%	0.20%	0.62%	0.0%	0.41%	0.0%	0.39%	0.26%	0.0%	0.38%	0.32%	0.0%	0.86%	0.20%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3038	127	115	22	86	198	76	67	80	12	139	67	138	181	44	36	169	107	146	67	212	53	38	33	7	10	51	41	45	82	38	7	69	54	16	59	58	56	128	13	26	65					
		16.84%	12.03%	13.97%	8.8%	17.80%	18.82%	18.67%	23.75%	17.31%	18.75%	26.17%	24.72%	18.85%	19.91%	23.40%	16.28%	20.76%	13.08%	15.35%	16.22%	25.60%	19.06%	12.21%	20.88%	6.93%	7.46%	16.34%	26.11%	9.80%	16.73%	11.87%	11.66%	14.22%	14.17%	6.34%	15.69%	20.0%	21.29%	20.81%	14.77%	5.65%	13.31%					
																																																
41	Против всех	492	36	16	12	16	40	15	11	13	1	16	13	10	22	7	0	15	20	15	11	27	5	1	0	4	8	4	0	10	17	6	3	14	21	1	11	11	2	5	5	37	11					
		2.72%	3.41%	1.94%	4.8%	3.31%	3.80%	3.68%	3.90%	2.81%	1.56%	3.01%	4.79%	1.36%	2.42%	3.72%	0.0%	1.84%	2.44%	1.57%	2.66%	3.26%	1.79%	0.32%	0.0%	3.96%	5.97%	1.28%	0.0%	2.17%	3.46%	1.87%	5.0%	2.88%	5.51%	0.39%	2.92%	3.79%	0.76%	0.81%	5.68%	8.04%	2.25%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
