7	Число избирательных бюллетеней в переносных ящиках для голосования	2684	23	29	5	18	29	7	60	34	24	36	24	21	31	30	13	46	13	63	10	54	55	105	35	45	323	33	14	20	40	46	50	45	35	30	48	38	30	39	105	8	15	71	11	23	28	22	17	42	249	492					
8	Число бюллетеней в стационарных ящиках для голосования	56295	334	1401	1012	1639	634	1475	1268	1384	933	1127	1134	1504	1026	935	1288	1108	723	1229	1240	1353	694	1127	1149	1413	1342	1103	1154	1284	1392	1361	1345	1383	1237	1105	855	1169	1151	1294	1180	306	715	673	296	1409	1569	1376	1472	1401	1386	207					
9	Число недействительных избирательных бюллетеней	1281	9	31	12	32	12	45	30	22	19	29	24	41	17	16	33	14	22	40	44	37	17	22	22	30	32	18	27	40	19	33	21	33	22	23	13	35	19	20	34	5	9	74	3	21	25	31	34	18	36	16					
10	Число действительных избирательных бюллетеней	57698	348	1399	1005	1625	651	1437	1298	1396	938	1134	1134	1484	1040	949	1268	1140	714	1252	1206	1370	732	1210	1162	1428	1633	1118	1141	1264	1413	1374	1374	1395	1250	1112	890	1172	1162	1313	1251	309	721	670	304	1411	1572	1367	1455	1425	1599	683					
11	Число полученных открепительных  удостоверений	2284	10	35	25	70	30	150	100	50	22	20	30	50	30	30	70	120	20	30	30	30	30	20	40	40	40	30	40	43	40	40	40	40	20	30	30	40	30	25	30	20	30	50	10	50	60	344	40	50	30	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1435	4	26	25	51	17	80	35	33	19	14	15	22	28	19	14	19	7	25	14	19	6	17	28	36	21	19	21	35	14	23	40	40	18	24	14	28	20	14	20	7	12	50	7	46	30	259	26	46	28	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	962	3	18	42	17	13	33	31	17	15	7	12	17	31	22	24	13	26	16	10	18	38	16	35	0	25	20	5	19	17	21	22	17	10	18	8	15	11	19	14	3	7	10	3	13	26	62	13	17	45	48					
14	Число неиспользованных открепительных удостоверений	849	6	9	0	19	13	70	65	17	3	6	15	28	2	11	56	101	13	5	16	11	24	3	12	4	19	11	19	8	26	17	0	0	2	6	16	12	10	11	10	13	18	0	3	4	30	85	14	4	2	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	16	0	0	1	0	2	0	1	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1	1	0	3	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																									
18	Богданов Андрей Владимирович	1364	5	20	40	55	10	63	22	33	13	18	24	21	21	21	27	30	19	66	47	55	13	27	25	33	34	17	33	33	31	34	22	30	34	21	20	15	24	24	33	12	10	7	2	28	32	34	26	43	47	10					
		2.31%	1.40%	1.40%	3.93%	3.32%	1.51%	4.25%	1.66%	2.33%	1.36%	1.55%	2.07%	1.38%	1.99%	2.18%	2.08%	2.60%	2.58%	5.11%	3.76%	3.91%	1.74%	2.19%	2.11%	2.26%	2.04%	1.50%	2.83%	2.53%	2.16%	2.42%	1.58%	2.10%	2.67%	1.85%	2.21%	1.24%	2.03%	1.80%	2.57%	3.82%	1.37%	0.94%	0.65%	1.96%	2.00%	2.43%	1.75%	2.98%	2.87%	1.43%					
19	Жириновский Владимир Вольфович	7513	56	156	148	252	119	215	169	174	105	144	135	212	120	147	190	125	89	132	106	140	119	164	144	192	221	113	137	162	177	170	167	178	158	144	106	164	162	252	152	56	91	114	29	165	201	222	192	176	182	69					
		12.74%	15.69%	10.91%	14.55%	15.21%	17.95%	14.51%	12.73%	12.27%	10.97%	12.38%	11.66%	13.90%	11.35%	15.23%	14.60%	10.83%	12.09%	10.22%	8.48%	9.95%	15.89%	13.31%	12.16%	13.17%	13.27%	9.95%	11.73%	12.42%	12.36%	12.08%	11.97%	12.46%	12.42%	12.69%	11.74%	13.59%	13.72%	18.90%	11.83%	17.83%	12.47%	15.32%	9.45%	11.52%	12.59%	15.88%	12.89%	12.20%	11.13%	9.87%					
20	Зюганов Геннадий Андреевич	12694	76	314	177	215	125	173	258	298	212	310	279	361	242	218	241	308	165	231	296	308	136	214	290	248	354	274	258	254	338	320	354	373	260	299	232	266	289	336	208	61	174	129	71	349	362	213	335	296	407	187					
		21.52%	21.29%	21.96%	17.40%	12.98%	18.85%	11.67%	19.43%	21.02%	22.15%	26.66%	24.09%	23.67%	22.89%	22.59%	18.52%	26.69%	22.42%	17.88%	23.68%	21.89%	18.16%	17.37%	24.49%	17.01%	21.26%	24.12%	22.09%	19.48%	23.60%	22.74%	25.38%	26.12%	20.44%	26.34%	25.69%	22.04%	24.47%	25.21%	16.19%	19.43%	23.84%	17.34%	23.13%	24.37%	22.67%	15.24%	22.50%	20.51%	24.89%	26.75%					
21	Медведев Дмитрий Анатольевич	36127	211	909	640	1103	397	986	849	891	608	662	696	890	657	563	810	677	441	823	757	867	464	805	703	955	1024	714	713	815	867	850	831	814	798	648	532	727	687	701	858	180	446	420	202	869	977	898	902	910	963	417					
		61.25%	59.10%	63.57%	62.93%	66.57%	59.88%	66.53%	63.93%	62.83%	63.53%	56.92%	60.10%	58.36%	62.16%	58.34%	62.26%	58.67%	59.92%	63.70%	60.56%	61.62%	61.95%	65.34%	59.38%	65.50%	61.50%	62.85%	61.04%	62.50%	60.54%	60.41%	59.57%	57.00%	62.74%	57.09%	58.91%	60.23%	58.17%	52.59%	66.77%	57.32%	61.10%	56.45%	65.80%	60.68%	61.18%	64.23%	60.58%	63.06%	58.90%	59.66%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
