7	Число избирательных бюллетеней в переносных ящиках для голосования	2026	34	35	34	29	49	27	14	28	22	40	66	0	54	41	27	25	22	28	34	22	30	27	38	26	18	21	25	25	15	23	21	31	52	45	43	29	37	35	31	59	72	47	36	21	35	42	39	29	26	38	27	21	22	19	25	4	20	19	28	16	21	42	15	28	17	27	16	12									
8	Число бюллетеней в стационарных ящиках для голосования	89256	1464	1714	1414	1448	1727	976	384	1255	1135	1550	1243	299	1304	1389	1493	279	552	898	1631	1607	1369	1551	1554	1271	1297	1187	1638	1617	1370	1384	1535	1525	1307	1453	1171	1396	1198	1287	1122	1694	1493	1324	1321	1411	1428	1224	1351	1266	1487	1670	1461	1355	1373	1268	1433	461	1506	1489	1700	1499	1024	1489	1296	917	1143	1727	1758	694									
9	Число недействительных избирательных бюллетеней	1007	18	15	17	12	20	12	3	18	22	16	21	7	12	13	23	2	8	4	21	15	21	10	19	11	10	14	16	24	15	21	14	25	12	20	12	12	9	14	21	15	19	14	14	17	15	17	17	22	16	19	23	9	13	15	13	4	13	21	13	13	12	13	16	16	9	17	15	8									
10	Число действительных избирательных бюллетеней	90275	1480	1734	1431	1465	1756	991	395	1265	1135	1574	1288	292	1346	1417	1497	302	566	922	1644	1614	1378	1568	1573	1286	1305	1194	1647	1618	1370	1386	1542	1531	1347	1478	1202	1413	1226	1308	1132	1738	1546	1357	1343	1415	1448	1249	1373	1273	1497	1689	1465	1367	1382	1272	1445	461	1513	1487	1715	1502	1033	1518	1295	929	1151	1737	1759	698									
11	Число полученных открепительных  удостоверений	2569	40	30	40	50	40	30	30	30	30	30	30	0	30	30	30	30	30	30	50	60	30	30	33	40	40	30	50	50	40	50	40	31	30	50	30	50	30	50	30	40	50	30	30	40	35	30	50	30	50	50	30	40	30	30	40	30	50	50	50	30	30	30	60	30	40	70	60	30									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1965	35	24	34	40	37	23	9	22	17	29	24	0	10	24	26	10	13	14	39	50	20	26	31	32	27	22	40	36	28	35	30	31	21	34	21	43	21	36	22	32	49	23	30	33	31	25	39	22	43	34	20	38	26	26	33	14	35	45	47	21	21	26	44	20	32	58	51	11									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1367	16	12	21	19	19	29	16	13	7	12	32	6	15	13	10	10	11	27	23	20	24	18	16	62	42	12	18	25	25	23	9	29	36	6	13	28	15	10	4	27	16	6	5	21	35	10	24	39	20	30	9	13	22	38	13	42	13	11	12	16	24	16	15	35	7	30	61	11									
14	Число неиспользованных открепительных удостоверений	604	5	6	6	10	3	7	21	8	13	1	6	0	20	6	4	20	17	16	11	10	10	4	2	8	13	8	10	14	12	15	10	0	9	16	9	7	9	14	8	8	1	7	0	7	4	5	11	8	7	16	10	2	4	4	7	16	15	5	3	9	9	4	16	10	8	12	9	19									
15	Число открепительных удостоверений, выданных избирателям ТИК	97	3	1	2	2	0	0	0	4	4	2	6	0	1	1	2	0	0	0	1	5	1	4	3	1	1	2	1	1	0	0	3	1	1	0	1	2	0	3	0	0	1	5	1	3	0	2	2	0	2	1	3	5	1	0	2	0	1	1	0	3	0	0	1	0	0	1	3	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																															
19	Жириновский Владимир Вольфович	7287	116	140	146	109	130	80	28	124	121	180	124	39	85	120	70	20	76	57	144	165	123	121	139	110	114	86	115	177	111	96	137	132	104	120	86	100	93	84	81	165	122	120	120	117	106	91	83	121	119	120	136	106	117	103	116	47	103	140	135	67	72	113	91	96	94	118	96	50									
		7.98%	7.74%	8.00%	10.08%	7.38%	7.32%	7.98%	7.04%	9.66%	10.46%	11.32%	9.47%	13.04%	6.26%	8.39%	4.61%	6.58%	13.24%	6.16%	8.65%	10.13%	8.79%	7.67%	8.73%	8.48%	8.67%	7.12%	6.92%	10.78%	8.01%	6.82%	8.80%	8.48%	7.65%	8.01%	7.08%	7.02%	7.53%	6.35%	7.03%	9.41%	7.80%	8.75%	8.84%	8.17%	7.25%	7.19%	5.97%	9.34%	7.87%	7.03%	9.14%	7.70%	8.39%	8.00%	7.96%	10.11%	6.75%	9.28%	7.81%	4.42%	6.89%	7.38%	6.94%	10.16%	8.10%	6.73%	5.41%	7.08%									
20	Зюганов Геннадий Андреевич	19560	331	380	371	354	399	214	64	314	232	353	259	47	415	332	225	71	130	204	348	384	297	343	355	249	298	235	332	329	274	281	321	365	327	348	261	273	267	302	273	391	361	309	310	296	316	268	322	263	349	382	340	303	300	294	311	79	325	325	276	280	226	305	242	219	243	311	305	152									
		21.43%	22.10%	21.73%	25.62%	23.97%	22.47%	21.34%	16.08%	24.47%	20.05%	22.20%	19.79%	15.72%	30.56%	23.22%	14.80%	23.36%	22.65%	22.03%	20.90%	23.57%	21.23%	21.74%	22.30%	19.20%	22.66%	19.45%	19.96%	20.04%	19.78%	19.97%	20.63%	23.46%	24.06%	23.23%	21.50%	19.16%	21.62%	22.84%	23.68%	22.30%	23.07%	22.54%	22.84%	20.67%	21.60%	21.17%	23.17%	20.31%	23.07%	22.37%	22.85%	22.02%	21.51%	22.84%	21.33%	16.99%	21.30%	21.55%	15.97%	18.48%	21.63%	19.92%	18.46%	23.17%	20.95%	17.73%	17.19%	21.53%									
21	Миронов Сергей Михайлович	4074	68	90	67	66	95	48	18	60	41	71	54	8	60	68	28	8	31	38	67	79	68	78	76	49	58	39	75	67	59	70	80	55	57	69	39	61	72	73	65	72	57	71	65	58	78	58	88	68	68	90	70	61	76	74	83	12	71	64	69	56	40	47	62	37	63	58	61	22									
		4.46%	4.54%	5.15%	4.63%	4.47%	5.35%	4.79%	4.52%	4.68%	3.54%	4.47%	4.13%	2.68%	4.42%	4.76%	1.84%	2.63%	5.40%	4.10%	4.02%	4.85%	4.86%	4.94%	4.77%	3.78%	4.41%	3.23%	4.51%	4.08%	4.26%	4.98%	5.14%	3.53%	4.19%	4.61%	3.21%	4.28%	5.83%	5.52%	5.64%	4.11%	3.64%	5.18%	4.79%	4.05%	5.33%	4.58%	6.33%	5.25%	4.49%	5.27%	4.70%	4.43%	5.45%	5.75%	5.69%	2.58%	4.65%	4.24%	3.99%	3.70%	3.83%	3.07%	4.73%	3.92%	5.43%	3.31%	3.44%	3.12%									
22	Прохоров Михаил Дмитриевич	10922	172	204	119	167	221	136	24	128	74	112	69	36	115	147	103	13	40	155	180	207	164	208	180	172	160	177	213	203	208	230	204	175	153	163	141	213	138	133	122	172	165	123	171	144	174	138	174	107	206	175	162	202	157	171	187	50	212	223	201	337	173	183	202	103	157	270	320	84									
		11.97%	11.48%	11.66%	8.22%	11.31%	12.44%	13.56%	6.03%	9.98%	6.40%	7.04%	5.27%	12.04%	8.47%	10.28%	6.78%	4.28%	6.97%	16.74%	10.81%	12.71%	11.72%	13.18%	11.31%	13.26%	12.17%	14.65%	12.81%	12.36%	15.02%	16.35%	13.11%	11.25%	11.26%	10.88%	11.61%	14.95%	11.17%	10.06%	10.58%	9.81%	10.54%	8.97%	12.60%	10.06%	11.89%	10.90%	12.52%	8.26%	13.62%	10.25%	10.89%	14.68%	11.25%	13.29%	12.83%	10.75%	13.89%	14.79%	11.63%	22.24%	16.56%	11.95%	15.41%	10.90%	13.53%	15.39%	18.04%	11.90%									
23	Путин Владимир Владимирович	48432	793	920	728	769	911	513	261	639	667	858	782	162	671	750	1071	190	289	468	905	779	726	818	823	706	675	657	912	842	718	709	800	804	706	778	675	766	656	716	591	938	841	734	677	800	774	694	706	714	755	922	757	695	732	630	748	273	802	735	1034	762	522	870	698	474	594	980	977	390									
		53.06%	52.94%	52.60%	50.28%	52.06%	51.30%	51.15%	65.58%	49.81%	57.65%	53.96%	59.74%	54.18%	49.41%	52.45%	70.46%	62.50%	50.35%	50.54%	54.35%	47.82%	51.89%	51.84%	51.70%	54.43%	51.33%	54.39%	54.84%	51.28%	51.84%	50.39%	51.41%	51.67%	51.95%	51.94%	55.60%	53.75%	53.12%	54.16%	51.26%	53.51%	53.74%	53.54%	49.89%	55.87%	52.90%	54.82%	50.79%	55.14%	49.90%	53.98%	50.87%	50.51%	52.47%	48.95%	51.30%	58.71%	52.56%	48.74%	59.84%	50.30%	49.95%	56.83%	53.24%	50.16%	51.21%	55.87%	55.07%	55.24%									
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
