11	Число полученных открепительных  удостоверений	1742	25	35	35	30	25	35	13	25	20	15	25	0	10	25	15	20	10	10	30	50	25	30	35	35	35	35	35	40	25	25	30	35	25	50	25	35	20	30	23	25	35	30	25	35	25	30	30	25	35	35	40	35	30	25	25	25	26	30	30	30	20	10	40					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1470	19	33	32	30	24	26	10	23	16	14	23	0	9	22	15	15	10	8	20	43	21	26	34	28	34	32	32	38	13	18	26	28	16	40	21	30	15	25	21	20	31	28	25	34	25	24	26	20	25	27	29	28	24	23	23	23	25	22	25	28	8	5	32					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1043	19	12	19	23	17	8	8	18	13	16	31	19	13	19	18	10	9	11	32	11	16	15	12	15	9	20	18	15	24	18	18	16	13	14	14	12	9	5	23	18	16	11	16	13	12	17	22	13	17	20	18	14	20	26	13	9	16	41	25	11	27	19	17					
14	Число неиспользованных открепительных удостоверений	272	6	2	3	0	1	9	3	2	4	1	2	0	1	3	0	5	0	2	10	7	4	4	1	7	1	3	3	2	12	7	4	7	9	10	4	5	5	5	2	5	4	2	0	1	0	6	4	5	10	8	11	7	6	2	2	2	1	8	5	2	12	5	8					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	78	1	0	1	1	1	0	0	0	2	0	35	0	0	0	0	0	0	0	0	2	2	2	2	0	2	0	1	2	0	1	0	0	2	0	2	0	0	2	1	2	2	2	2	2	1	0	1	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																						
18	Богданов Андрей Владимирович	1359	31	23	19	31	32	17	4	21	19	21	26	11	15	13	19	1	8	14	24	31	24	29	23	25	25	29	24	25	41	23	20	23	13	21	24	13	15	22	24	25	22	31	24	21	27	31	29	21	34	27	21	21	18	21	22	8	17	27	26	32	5	8	18					
		1.76%	2.31%	1.83%	1.30%	1.83%	2.22%	1.31%	0.99%	1.81%	1.65%	1.55%	1.98%	4.04%	1.18%	1.29%	1.58%	0.29%	1.79%	1.75%	1.55%	2.15%	2.04%	1.89%	1.55%	1.72%	1.78%	1.96%	1.54%	1.67%	3.03%	1.89%	1.43%	1.64%	1.05%	1.39%	1.93%	1.28%	1.29%	1.67%	1.99%	1.93%	1.66%	2.33%	1.92%	1.67%	1.96%	2.51%	2.05%	2.00%	2.41%	1.66%	1.48%	1.64%	1.33%	1.69%	1.62%	1.96%	1.23%	1.93%	2.28%	2.43%	0.93%	1.39%	1.38%					
19	Жириновский Владимир Вольфович	11645	186	191	264	240	225	225	60	192	184	211	244	42	155	190	184	42	66	119	277	261	202	241	219	226	227	244	192	251	186	157	196	205	148	204	175	166	166	185	195	188	198	186	189	196	177	186	186	178	226	235	207	193	201	198	180	76	214	203	165	161	92	89	178					
		15.09%	13.87%	15.17%	17.99%	14.18%	15.61%	17.39%	14.93%	16.51%	15.96%	15.56%	18.58%	15.44%	12.17%	18.79%	15.35%	12.07%	14.77%	14.86%	17.84%	18.06%	17.19%	15.68%	14.76%	15.54%	16.12%	16.46%	12.29%	16.74%	13.77%	12.91%	13.99%	14.64%	12.00%	13.55%	14.08%	16.29%	14.25%	14.06%	16.22%	14.48%	14.93%	13.99%	15.11%	15.63%	12.86%	15.06%	13.17%	16.95%	16.02%	14.43%	14.56%	15.05%	14.81%	15.97%	13.25%	18.58%	15.43%	14.53%	14.47%	12.24%	17.04%	15.48%	13.67%					
20	Зюганов Геннадий Андреевич	17050	318	258	353	388	301	266	87	243	225	324	244	23	328	219	258	86	85	150	338	306	242	319	312	271	302	279	340	320	289	215	295	387	324	410	316	237	292	334	319	334	309	328	328	282	352	280	355	240	298	374	330	280	289	259	346	52	297	315	197	211	83	89	219					
		22.09%	23.71%	20.49%	24.06%	22.93%	20.89%	20.56%	21.64%	20.89%	19.51%	23.89%	18.58%	8.46%	25.75%	21.66%	21.52%	24.71%	19.02%	18.73%	21.76%	21.18%	20.60%	20.75%	21.02%	18.64%	21.45%	18.83%	21.77%	21.35%	21.39%	17.68%	21.06%	27.64%	26.28%	27.22%	25.42%	23.26%	25.06%	25.38%	26.54%	25.73%	23.30%	24.68%	26.22%	22.49%	25.58%	22.67%	25.14%	22.86%	21.12%	22.97%	23.21%	21.84%	21.30%	20.89%	25.46%	12.71%	21.41%	22.55%	17.28%	16.05%	15.37%	15.48%	16.82%					
21	Медведев Дмитрий Анатольевич	46010	781	766	812	1010	860	774	248	688	705	780	772	189	754	580	722	214	280	513	892	831	688	928	902	905	834	905	984	873	816	803	877	762	730	843	715	584	673	753	645	725	779	771	689	731	805	721	832	594	836	972	834	774	830	750	784	267	844	834	735	901	353	384	874					
		59.61%	58.24%	60.84%	55.35%	59.69%	59.68%	59.81%	61.69%	59.16%	61.14%	57.52%	58.80%	69.49%	59.18%	57.37%	60.22%	61.49%	62.64%	64.04%	57.44%	57.51%	58.55%	60.38%	60.78%	62.24%	59.23%	61.07%	62.99%	58.24%	60.40%	66.04%	62.60%	54.43%	59.21%	55.98%	57.52%	57.31%	57.77%	57.22%	53.66%	55.86%	58.75%	58.01%	55.08%	58.29%	58.50%	58.38%	58.92%	56.57%	59.25%	59.71%	58.65%	60.37%	61.16%	60.48%	57.69%	65.28%	60.85%	59.70%	64.47%	68.52%	65.37%	66.78%	67.13%					
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
