		0.72%	0.32%	0.41%	0.35%	0.83%	0.76%	0.73%	0.41%	0.76%	0.00%	1.05%	0.44%	0.00%	0.78%	1.39%	0.00%	1.05%	0.76%	0.32%	0.41%	0.70%	0.37%	0.62%	1.16%	0.49%	0.82%	0.46%	0.49%	0.60%	0.41%	0.32%	0.56%	0.00%	0.00%	0.38%	0.00%	0.81%	0.33%	0.34%	0.68%	0.62%	1.67%	0.48%	0.37%	0.00%	0.33%	1.23%	1.62%	0.98%	1.05%	1.37%	1.45%	1.12%	0.59%	0.41%	0.57%					
19	Жириновский Владимир Вольфович	1545	58	12	33	12	14	35	7	10	9	5	12	3	22	60	14	13	7	34	20	20	19	12	10	19	22	14	16	32	54	22	16	40	23	32	10	14	14	34	30	32	0	22	14	5	33	69	47	69	79	71	40	54	52	57	68					
		7.39%	9.16%	4.98%	11.58%	10.00%	10.61%	12.77%	2.87%	3.82%	4.23%	2.62%	5.24%	2.05%	5.68%	8.34%	6.01%	4.53%	5.30%	5.41%	8.26%	6.99%	7.04%	3.72%	5.81%	9.31%	9.05%	6.39%	7.84%	9.67%	7.44%	7.05%	8.89%	8.97%	15.33%	6.12%	5.00%	5.65%	4.56%	11.68%	6.76%	9.97%	0.00%	5.33%	5.20%	2.66%	10.75%	8.46%	6.35%	8.45%	8.31%	9.70%	5.28%	8.65%	7.69%	7.73%	9.65%					
20	Зюганов Геннадий Андреевич	5727	96	35	75	23	19	60	22	64	86	41	89	46	68	127	27	67	44	128	55	66	87	112	104	27	62	77	76	80	252	53	43	145	46	142	33	43	120	60	134	66	52	106	91	51	101	278	242	232	279	237	260	179	185	203	231					
		27.39%	15.17%	14.52%	26.32%	19.17%	14.39%	21.90%	9.02%	24.43%	40.38%	21.47%	38.86%	31.51%	17.57%	17.66%	11.59%	23.34%	33.33%	20.35%	22.73%	23.08%	32.22%	34.67%	60.47%	13.24%	25.51%	35.16%	37.25%	24.17%	34.71%	16.99%	23.89%	32.51%	30.67%	27.15%	16.50%	17.34%	39.09%	20.62%	30.18%	20.56%	28.89%	25.67%	33.83%	27.13%	32.90%	34.07%	32.70%	28.40%	29.34%	32.38%	34.30%	28.69%	27.37%	27.54%	32.77%					
21	Медведев Дмитрий Анатольевич	13350	472	190	173	84	98	176	211	185	118	143	124	95	293	520	192	204	80	456	163	197	161	196	54	157	155	127	109	215	417	236	119	256	79	346	157	189	169	196	274	218	125	281	162	132	164	447	435	503	569	414	440	377	431	469	397					
		63.84%	74.57%	78.84%	60.70%	70.00%	74.24%	64.23%	86.48%	70.61%	55.40%	74.87%	54.15%	65.07%	75.71%	72.32%	82.40%	71.08%	60.61%	72.50%	67.36%	68.88%	59.63%	60.68%	31.40%	76.96%	63.79%	57.99%	53.43%	64.95%	57.44%	75.64%	66.11%	57.40%	52.67%	66.16%	78.50%	76.21%	55.05%	67.35%	61.71%	67.91%	69.44%	68.04%	60.22%	70.21%	53.42%	54.78%	58.78%	61.57%	59.83%	56.56%	58.05%	60.42%	63.76%	63.64%	56.31%					
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
