Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																		
Дата голосования: 02.12.2007																																		
																																		
Наименование Избирательной комиссии:    ТИК Александровского МР																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127					
		8.26%	9.01%	8.46%	7.98%	7.07%	8.76%	10.92%	9.56%	9.53%	6.57%	7.47%	7.78%	8.13%	5.27%	5.07%	7.25%	10.41%	11.94%	1.68%	7.68%	11.76%	4.44%	9.04%	8.29%	20.93%	0.00%	5.67%	4.44%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	124	4	3	0	12	14	14	9	13	15	1	5	8	4	2	0	7	3	5	5	0	0	0	0	0	0	0	0					
		0.87%	1.13%	0.77%	0.00%	2.57%	1.23%	1.25%	0.74%	1.30%	1.33%	0.26%	0.50%	0.81%	0.43%	0.34%	0.00%	0.85%	0.80%	2.79%	0.61%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	27	0	1	0	5	2	3	1	0	1	0	2	1	2	0	0	3	2	0	1	1	0	1	0	0	0	0	1					
		0.19%	0.00%	0.26%	0.00%	1.07%	0.18%	0.27%	0.08%	0.00%	0.09%	0.00%	0.20%	0.10%	0.22%	0.00%	0.00%	0.36%	0.53%	0.00%	0.12%	0.84%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	2.22%					
24	7.Политическая партия «Либерально-демократическая партия России»	2603	83	100	46	103	277	215	234	230	272	77	141	143	154	83	11	90	40	34	114	15	5	55	46	6	1	18	10					
		18.23%	23.38%	25.64%	19.33%	22.06%	24.26%	19.25%	19.12%	23.07%	24.16%	19.85%	14.07%	14.53%	16.58%	14.02%	15.94%	10.90%	10.61%	18.99%	13.90%	12.61%	11.11%	16.03%	22.44%	13.95%	1.56%	9.28%	22.22%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	978	19	28	20	30	88	103	105	66	71	16	66	71	67	23	0	37	28	7	68	13	1	14	11	2	3	20	1					
		6.85%	5.35%	7.18%	8.40%	6.42%	7.71%	9.22%	8.58%	6.62%	6.31%	4.12%	6.59%	7.22%	7.21%	3.89%	0.00%	4.48%	7.43%	3.91%	8.29%	10.92%	2.22%	4.08%	5.37%	4.65%	4.69%	10.31%	2.22%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	103	4	2	2	3	9	9	7	8	6	0	7	5	9	2	0	7	5	1	5	1	0	4	0	0	1	5	1					
		0.72%	1.13%	0.51%	0.84%	0.64%	0.79%	0.81%	0.57%	0.80%	0.53%	0.00%	0.70%	0.51%	0.97%	0.34%	0.00%	0.85%	1.33%	0.56%	0.61%	0.84%	0.00%	1.17%	0.00%	0.00%	1.56%	2.58%	2.22%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8521	206	203	144	252	604	590	695	531	626	254	638	611	593	427	51	556	231	110	511	70	37	223	121	22	53	132	30					
		59.67%	58.03%	52.05%	60.50%	53.96%	52.89%	52.82%	56.78%	53.26%	55.60%	65.46%	63.67%	62.09%	63.83%	72.13%	73.91%	67.31%	61.27%	61.45%	62.32%	58.82%	82.22%	65.01%	59.02%	51.16%	82.81%	68.04%	66.67%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	124	1	1	3	9	3	12	12	16	8	1	13	9	9	2	0	9	5	1	6	0	0	0	0	2	0	2	0					
		0.87%	0.28%	0.26%	1.26%	1.93%	0.26%	1.07%	0.98%	1.60%	0.71%	0.26%	1.30%	0.91%	0.97%	0.34%	0.00%	1.09%	1.33%	0.56%	0.73%	0.00%	0.00%	0.00%	0.00%	4.65%	0.00%	1.03%	0.00%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
