Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																												
Дата голосования: 02.12.2007																																																												
																																																												
"Наименование Избирательной комиссии:    Ставрополь, Ленинская"																																																												
																																																												
Сводная таблица результатов выборов																																																												
																																																												
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																												
18	1.Политическая партия «Аграрная партия России»	897	38	27	21	15	13	7	2	16	13	9	13	14	37	16	21	18	31	18	13	26	12	12	9	20	12	26	23	33	7	32	30	21	32	10	12	1	10	16	10	28	32	16	26	27	15	12	0	1	0	1	3	22	18					
		1.97%	3.64%	2.42%	0.98%	1.68%	1.94%	0.97%	0.65%	2.69%	1.74%	0.88%	1.20%	1.73%	2.86%	2.70%	1.55%	1.77%	2.29%	2.95%	2.10%	2.17%	1.37%	1.76%	1.91%	2.40%	2.03%	2.06%	2.39%	2.29%	1.51%	3.42%	2.01%	2.19%	2.58%	1.59%	1.66%	0.40%	1.25%	1.58%	1.48%	3.13%	3.37%	1.78%	1.22%	1.70%	2.96%	1.29%	0.00%	0.76%	0.00%	0.93%	5.56%	2.17%	2.07%					
19	2.Всероссийская политическая партия «Гражданская Сила»	600	19	20	8	14	12	4	3	17	8	12	16	12	21	6	16	21	15	3	3	19	14	11	14	4	15	26	9	20	7	11	17	14	18	6	9	5	12	8	14	8	14	12	12	23	11	16	0	0	0	0	0	15	6					
		1.32%	1.82%	1.79%	0.37%	1.57%	1.79%	0.56%	0.98%	2.86%	1.07%	1.18%	1.48%	1.48%	1.62%	1.01%	1.18%	2.06%	1.11%	0.49%	0.48%	1.59%	1.60%	1.62%	2.98%	0.48%	2.54%	2.06%	0.93%	1.39%	1.51%	1.18%	1.14%	1.46%	1.45%	0.96%	1.25%	1.99%	1.50%	0.79%	2.07%	0.89%	1.48%	1.34%	0.56%	1.45%	2.17%	1.72%	0.00%	0.00%	0.00%	0.00%	0.00%	1.48%	0.69%					
20	3.Политическая партия «Демократическая партия России»	58	0	3	1	1	0	1	0	0	0	1	0	0	1	0	0	0	2	0	3	2	0	0	2	3	0	2	1	2	0	1	0	3	4	2	0	0	0	1	2	2	1	0	4	0	0	2	0	0	0	0	0	10	1					
		0.13%	0.00%	0.27%	0.05%	0.11%	0.00%	0.14%	0.00%	0.00%	0.00%	0.10%	0.00%	0.00%	0.08%	0.00%	0.00%	0.00%	0.15%	0.00%	0.48%	0.17%	0.00%	0.00%	0.43%	0.36%	0.00%	0.16%	0.10%	0.14%	0.00%	0.11%	0.00%	0.31%	0.32%	0.32%	0.00%	0.00%	0.00%	0.10%	0.30%	0.22%	0.11%	0.00%	0.19%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.99%	0.12%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	5457	154	250	197	93	112	62	21	61	76	167	129	79	168	66	161	98	159	64	73	144	137	107	95	44	92	163	115	204	51	142	158	122	172	92	86	30	95	148	88	103	133	69	113	179	52	127	1	13	1	5	4	43	139					
		11.96%	14.75%	22.42%	9.18%	10.41%	16.74%	8.61%	6.86%	10.25%	10.16%	16.39%	11.94%	9.74%	12.97%	11.15%	11.88%	9.64%	11.73%	10.47%	11.77%	12.04%	15.66%	15.71%	20.21%	5.28%	15.59%	12.91%	11.93%	14.14%	10.97%	15.19%	10.57%	12.75%	13.88%	14.65%	11.91%	11.95%	11.90%	14.62%	12.99%	11.51%	14.01%	7.69%	5.31%	11.29%	10.26%	13.66%	3.13%	9.85%	3.70%	4.67%	7.41%	4.24%	16.01%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	553	17	9	9	16	14	2	1	9	7	25	10	6	16	11	18	7	16	8	12	23	7	6	4	7	16	16	17	29	4	10	17	13	14	11	8	2	13	27	7	8	12	4	13	12	4	14	0	1	0	0	1	15	5					
		1.21%	1.63%	0.81%	0.42%	1.79%	2.09%	0.28%	0.33%	1.51%	0.94%	2.45%	0.93%	0.74%	1.24%	1.86%	1.33%	0.69%	1.18%	1.31%	1.94%	1.92%	0.80%	0.88%	0.85%	0.84%	2.71%	1.27%	1.76%	2.01%	0.86%	1.07%	1.14%	1.36%	1.13%	1.75%	1.11%	0.80%	1.63%	2.67%	1.03%	0.89%	1.26%	0.45%	0.61%	0.76%	0.79%	1.51%	0.00%	0.76%	0.00%	0.00%	1.85%	1.48%	0.58%					
23	6.Политическая партия «Партия социальной справедливости»	80	1	2	3	1	2	2	0	2	2	2	1	1	2	0	0	1	1	0	0	5	2	0	1	1	1	0	1	1	1	0	3	1	2	0	2	0	0	4	1	1	2	1	5	2	2	2	0	0	0	0	1	14	1					
		0.18%	0.10%	0.18%	0.14%	0.11%	0.30%	0.28%	0.00%	0.34%	0.27%	0.20%	0.09%	0.12%	0.15%	0.00%	0.00%	0.10%	0.07%	0.00%	0.00%	0.42%	0.23%	0.00%	0.21%	0.12%	0.17%	0.00%	0.10%	0.07%	0.22%	0.00%	0.20%	0.10%	0.16%	0.00%	0.28%	0.00%	0.00%	0.40%	0.15%	0.11%	0.21%	0.11%	0.23%	0.13%	0.39%	0.22%	0.00%	0.00%	0.00%	0.00%	1.85%	1.38%	0.12%					
24	7.Политическая партия «Либерально-демократическая партия России»	4272	73	83	200	75	52	72	23	65	73	88	94	65	139	46	140	101	104	52	59	129	68	55	28	52	56	110	76	118	44	73	111	73	107	51	64	22	57	79	68	85	82	56	301	119	53	94	0	11	1	11	5	313	96					
		9.37%	6.99%	7.44%	9.32%	8.40%	7.77%	10.00%	7.52%	10.92%	9.76%	8.64%	8.70%	8.01%	10.73%	7.77%	10.33%	9.93%	7.68%	8.51%	9.52%	10.79%	7.77%	8.08%	5.96%	6.24%	9.49%	8.71%	7.88%	8.18%	9.46%	7.81%	7.42%	7.63%	8.64%	8.12%	8.86%	8.76%	7.14%	7.81%	10.04%	9.50%	8.64%	6.24%	14.14%	7.51%	10.45%	10.11%	0.00%	8.33%	3.70%	10.28%	9.26%	30.87%	11.06%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3137	88	73	55	66	75	23	16	54	67	85	87	75	102	43	90	63	82	44	52	99	83	67	46	27	50	73	74	118	32	77	109	75	90	50	38	33	59	92	42	68	68	62	50	79	45	55	2	14	1	10	5	52	52					
		6.88%	8.43%	6.55%	2.56%	7.39%	11.21%	3.19%	5.23%	9.08%	8.96%	8.34%	8.06%	9.25%	7.88%	7.26%	6.64%	6.19%	6.05%	7.20%	8.39%	8.28%	9.49%	9.84%	9.79%	3.24%	8.47%	5.78%	7.68%	8.18%	6.88%	8.24%	7.29%	7.84%	7.26%	7.96%	5.26%	13.15%	7.39%	9.09%	6.20%	7.60%	7.17%	6.91%	2.35%	4.98%	8.88%	5.91%	6.25%	10.61%	3.70%	9.35%	9.26%	5.13%	5.99%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	529	15	19	26	12	9	6	3	8	8	17	14	9	28	6	7	7	11	7	6	20	13	7	6	5	12	8	18	24	10	9	14	13	8	6	4	4	9	8	3	14	6	7	21	21	6	7	1	3	1	2	1	5	15					
		1.16%	1.44%	1.70%	1.21%	1.34%	1.35%	0.83%	0.98%	1.34%	1.07%	1.67%	1.30%	1.11%	2.16%	1.01%	0.52%	0.69%	0.81%	1.15%	0.97%	1.67%	1.49%	1.03%	1.28%	0.60%	2.03%	0.63%	1.87%	1.66%	2.15%	0.96%	0.94%	1.36%	0.65%	0.96%	0.55%	1.59%	1.13%	0.79%	0.44%	1.56%	0.63%	0.78%	0.99%	1.32%	1.18%	0.75%	3.13%	2.27%	3.70%	1.87%	1.85%	0.49%	1.73%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	28424	583	581	1561	570	343	533	222	321	456	567	663	522	742	371	853	677	902	393	384	691	498	383	244	660	312	769	591	848	297	541	976	583	754	382	473	148	516	606	426	563	577	651	1556	1079	302	561	26	81	22	74	32	435	523					
		62.32%	55.84%	52.11%	72.77%	63.83%	51.27%	74.03%	72.55%	53.95%	60.96%	55.64%	61.39%	64.36%	57.30%	62.67%	62.95%	66.57%	66.57%	64.32%	61.94%	57.78%	56.91%	56.24%	51.91%	79.14%	52.88%	60.89%	61.31%	58.77%	63.87%	57.86%	65.28%	60.92%	60.86%	60.83%	65.51%	58.96%	64.66%	59.88%	62.92%	62.91%	60.80%	72.58%	73.09%	68.08%	59.57%	60.32%	81.25%	61.36%	81.48%	69.16%	59.26%	42.90%	60.25%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1054	49	39	46	20	27	4	13	32	30	41	35	16	27	22	27	13	22	10	8	27	31	23	18	6	22	31	22	33	11	25	42	32	25	12	16	5	15	15	8	8	15	10	16	24	14	32	1	4	0	1	0	20	9					
		2.31%	4.69%	3.50%	2.14%	2.24%	4.04%	0.56%	4.25%	5.38%	4.01%	4.02%	3.24%	1.97%	2.08%	3.72%	1.99%	1.28%	1.62%	1.64%	1.29%	2.26%	3.54%	3.38%	3.83%	0.72%	3.73%	2.45%	2.28%	2.29%	2.37%	2.67%	2.81%	3.34%	2.02%	1.91%	2.22%	1.99%	1.88%	1.48%	1.18%	0.89%	1.58%	1.11%	0.75%	1.51%	2.76%	3.44%	3.13%	3.03%	0.00%	0.93%	0.00%	1.97%	1.04%					
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
