Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																			
Дата голосования: 07.12.2003 0:00:00																																			
																																			
Наименование Избирательной комиссии:    Сердобская																																			
																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																			
																																			
		Сумма	УИК №1100	УИК №1101	УИК №1102	УИК №1103	УИК №1104	УИК №1105	УИК №1106	УИК №1107	УИК №1108	УИК №1109	УИК №1110	УИК №1111	УИК №1112	УИК №1113	УИК №1114	УИК №1115	УИК №1116	УИК №1117	УИК №1118	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1123	УИК №1124	УИК №1125	УИК №1126	УИК №1127					
14	Число погашенных открепительных удостоверений	205	9	7	7	7	10	7	7	8	6	8	7	12	7	4	9	10	8	8	7	8	6	6	4	7	7	7	7	5					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
18	"1. ""ЕДИНЕНИЕ"""	175	3	9	9	5	13	1	3	10	0	5	7	10	9	4	0	5	8	6	0	11	25	5	0	6	1	5	6	9					
		1.65%	0.99%	2.69%	2.87%	4.54%	2.01%	1.38%	2.38%	2.27%	0.0%	1.34%	3.60%	1.21%	3.24%	2.35%	0.0%	0.79%	0.96%	0.74%	0.0%	1.82%	2.85%	3.52%	0.0%	1.02%	0.88%	2.40%	2.80%	1.66%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	79	4	2	3	0	3	0	0	4	0	6	0	1	0	0	0	7	13	5	1	3	8	2	1	2	3	3	5	3					
		0.74%	1.32%	0.59%	0.95%	0.0%	0.46%	0.0%	0.0%	0.91%	0.0%	1.61%	0.0%	0.12%	0.0%	0.0%	0.0%	1.11%	1.56%	0.62%	0.99%	0.49%	0.91%	1.40%	0.22%	0.34%	2.65%	1.44%	2.33%	0.55%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	228	5	8	8	0	8	2	1	6	2	4	4	16	11	0	6	18	29	26	0	16	14	5	4	13	6	7	4	5					
		2.15%	1.66%	2.39%	2.55%	0.0%	1.24%	2.77%	0.79%	1.36%	2.59%	1.07%	2.06%	1.94%	3.97%	0.0%	2.28%	2.86%	3.48%	3.22%	0.0%	2.64%	1.59%	3.52%	0.90%	2.22%	5.30%	3.36%	1.86%	0.92%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	181	0	2	3	0	25	3	2	4	1	3	1	17	5	1	1	13	27	19	1	17	10	0	0	6	1	6	2	11					
		1.70%	0.0%	0.59%	0.95%	0.0%	3.88%	4.16%	1.58%	0.91%	1.29%	0.80%	0.51%	2.07%	1.80%	0.58%	0.38%	2.07%	3.24%	2.36%	0.99%	2.81%	1.14%	0.0%	0.0%	1.02%	0.88%	2.88%	0.93%	2.04%					
22	"5. ""За Русь Святую"""	53	0	5	1	2	2	0	2	0	0	0	4	0	2	0	2	1	7	2	0	0	9	1	1	3	1	2	3	3					
		0.49%	0.0%	1.49%	0.31%	1.81%	0.31%	0.0%	1.58%	0.0%	0.0%	0.0%	2.06%	0.0%	0.72%	0.0%	0.76%	0.15%	0.84%	0.24%	0.0%	0.0%	1.02%	0.70%	0.22%	0.51%	0.88%	0.96%	1.40%	0.55%					
23	"6. ""Объединенная Российская партия ""Русь"""	27	0	1	1	0	3	0	0	1	0	2	0	1	0	1	0	3	2	2	0	3	4	0	0	0	0	1	0	2					
		0.25%	0.0%	0.29%	0.31%	0.0%	0.46%	0.0%	0.0%	0.22%	0.0%	0.53%	0.0%	0.12%	0.0%	0.58%	0.0%	0.47%	0.24%	0.24%	0.0%	0.49%	0.45%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.37%					
24	"7. ""Новый курс - Автомобильная Россия"""	54	2	6	2	0	2	0	1	0	0	3	0	8	1	0	0	4	8	4	0	1	5	0	0	1	0	2	1	3					
		0.50%	0.66%	1.79%	0.63%	0.0%	0.31%	0.0%	0.79%	0.0%	0.0%	0.80%	0.0%	0.97%	0.36%	0.0%	0.0%	0.63%	0.96%	0.49%	0.0%	0.16%	0.57%	0.0%	0.0%	0.17%	0.0%	0.96%	0.46%	0.55%					
25	"8. ""Народно-республиканская партия России"""	12	0	1	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	3	1	0	0	0	0	0	2					
		0.11%	0.0%	0.29%	0.31%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.34%	0.70%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%					
26	"9. ""Российская экологическая партия ""Зеленые"""	12	0	1	0	0	3	0	1	0	0	0	0	2	0	0	0	0	3	1	0	0	1	0	0	0	0	0	0	0					
		0.11%	0.0%	0.29%	0.0%	0.0%	0.46%	0.0%	0.79%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.36%	0.12%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	520	15	25	17	0	46	0	14	33	0	14	8	26	10	4	23	27	45	42	4	42	44	1	30	21	13	4	7	5					
		4.90%	4.98%	7.48%	5.43%	0.0%	7.14%	0.0%	11.11%	7.51%	0.0%	3.76%	4.12%	3.16%	3.61%	2.35%	8.74%	4.29%	5.40%	5.21%	3.96%	6.95%	5.02%	0.70%	6.81%	3.58%	11.50%	1.92%	3.27%	0.92%					
28	"11. ""Истинные патриоты России"""	19	0	2	0	0	6	0	0	0	0	3	0	0	1	0	0	1	2	1	0	2	0	0	0	0	0	1	0	0					
		0.17%	0.0%	0.59%	0.0%	0.0%	0.93%	0.0%	0.0%	0.0%	0.0%	0.80%	0.0%	0.0%	0.36%	0.0%	0.0%	0.15%	0.24%	0.12%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	95	1	5	0	0	7	1	2	5	0	2	8	8	2	0	2	9	9	3	0	8	5	0	1	4	0	2	3	8					
		0.89%	0.33%	1.49%	0.0%	0.0%	1.08%	1.38%	1.58%	1.13%	0.0%	0.53%	4.12%	0.97%	0.72%	0.0%	0.76%	1.43%	1.08%	0.37%	0.0%	1.32%	0.57%	0.0%	0.22%	0.68%	0.0%	0.96%	1.40%	1.48%					
30	"13. ""Демократическая партия России"""	17	0	3	0	0	1	2	0	0	0	0	0	1	0	0	0	2	2	1	0	0	3	0	0	0	0	0	1	1					
		0.16%	0.0%	0.89%	0.0%	0.0%	0.15%	2.77%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.31%	0.24%	0.12%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.18%					
31	"14. ""Великая Россия - Евразийский Союз"""	18	0	1	0	0	1	0	0	0	0	2	2	0	0	2	1	2	0	2	0	0	0	0	1	0	0	0	0	4					
		0.16%	0.0%	0.29%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.53%	1.03%	0.0%	0.0%	1.17%	0.38%	0.31%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.74%					
32	"15. ""Партия СЛОН"""	14	0	2	0	0	3	0	0	0	0	0	0	2	1	0	0	1	0	2	0	1	1	0	0	0	0	1	0	0					
		0.13%	0.0%	0.59%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.36%	0.0%	0.0%	0.15%	0.0%	0.24%	0.0%	0.16%	0.11%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	663	23	23	12	4	52	4	4	22	2	14	7	27	10	5	19	85	62	80	5	31	40	8	33	16	4	12	17	42					
		6.25%	7.64%	6.88%	3.83%	3.63%	8.07%	5.55%	3.17%	5.01%	2.59%	3.76%	3.60%	3.28%	3.61%	2.94%	7.22%	13.53%	7.44%	9.93%	4.95%	5.13%	4.56%	5.63%	7.49%	2.73%	3.53%	5.76%	7.94%	7.79%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	33	0	1	2	0	3	0	0	0	0	3	0	4	0	0	0	1	5	0	1	3	3	1	1	1	0	0	1	3					
		0.31%	0.0%	0.29%	0.63%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.80%	0.0%	0.48%	0.0%	0.0%	0.0%	0.15%	0.60%	0.0%	0.99%	0.49%	0.34%	0.70%	0.22%	0.17%	0.0%	0.0%	0.46%	0.55%					
35	"18. ""ЛДПР"""	1111	20	45	29	17	60	4	6	30	2	49	21	65	27	23	22	78	131	90	4	41	91	17	67	51	5	48	19	49					
		10.48%	6.64%	13.47%	9.26%	15.45%	9.31%	5.55%	4.76%	6.83%	2.59%	13.17%	10.82%	7.91%	9.74%	13.52%	8.36%	12.42%	15.72%	11.18%	3.96%	6.78%	10.38%	11.97%	15.22%	8.71%	4.42%	23.07%	8.87%	9.09%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	185	1	11	3	0	9	2	1	1	1	3	1	9	10	1	3	23	21	30	2	5	16	3	0	8	3	6	6	6					
		1.74%	0.33%	3.29%	0.95%	0.0%	1.39%	2.77%	0.79%	0.22%	1.29%	0.80%	0.51%	1.09%	3.61%	0.58%	1.14%	3.66%	2.52%	3.72%	1.98%	0.82%	1.82%	2.11%	0.0%	1.36%	2.65%	2.88%	2.80%	1.11%					
37	"20. ""Политическая партия ""Единая Россия"""	5534	211	117	157	50	266	45	75	238	60	202	109	565	162	110	140	224	286	351	69	337	480	77	217	421	62	69	110	324					
		52.20%	70.09%	35.02%	50.15%	45.45%	41.30%	62.5%	59.52%	54.21%	77.92%	54.30%	56.18%	68.81%	58.48%	64.70%	53.23%	35.66%	34.33%	43.60%	68.31%	55.79%	54.79%	54.22%	49.31%	71.96%	54.86%	33.17%	51.40%	60.11%					
38	"21. ""Российская Конституционно-демократическая партия"""	37	1	1	1	0	3	0	1	2	0	1	0	5	1	1	0	2	3	2	0	3	5	0	0	2	0	0	2	1					
		0.34%	0.33%	0.29%	0.31%	0.0%	0.46%	0.0%	0.79%	0.45%	0.0%	0.26%	0.0%	0.60%	0.36%	0.58%	0.0%	0.31%	0.36%	0.24%	0.0%	0.49%	0.57%	0.0%	0.0%	0.34%	0.0%	0.0%	0.93%	0.18%					
39	"22. ""Развитие предпринимательства"""	21	0	0	1	0	3	0	0	1	0	0	0	0	0	0	3	2	1	2	0	2	1	0	0	3	0	1	0	1					
		0.19%	0.0%	0.0%	0.31%	0.0%	0.46%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.14%	0.31%	0.12%	0.24%	0.0%	0.33%	0.11%	0.0%	0.0%	0.51%	0.0%	0.48%	0.0%	0.18%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1094	13	45	50	26	92	7	12	64	8	29	13	34	16	8	35	100	112	112	10	55	64	19	66	17	12	24	21	30					
		10.31%	4.31%	13.47%	15.97%	23.63%	14.28%	9.72%	9.52%	14.57%	10.38%	7.79%	6.70%	4.14%	5.77%	4.70%	13.30%	15.92%	13.44%	13.91%	9.90%	9.10%	7.30%	13.38%	14.99%	2.90%	10.61%	11.53%	9.81%	5.56%					
																																			
41	Против всех	289	2	13	7	1	24	1	1	11	1	12	3	14	8	3	5	17	37	18	3	19	27	2	17	7	1	9	5	21					
		2.72%	0.66%	3.89%	2.23%	0.90%	3.72%	1.38%	0.79%	2.50%	1.29%	3.22%	1.54%	1.70%	2.88%	1.76%	1.90%	2.70%	4.44%	2.23%	2.97%	3.14%	3.08%	1.40%	3.86%	1.19%	0.88%	4.32%	2.33%	3.89%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
