Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																						
Дата голосования: 04.12.2011																																						
																																						
Наименование Избирательной комиссии:    Сегежская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	202	0	9	11	13	9	8	6	11	8	2	7	3	5	1	8	13	8	3	0	1	7	1	2	0	4	1	31	13	2	13	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	144	3	3	9	9	13	3	22	9	3	3	4	13	5	0	9	7	2	5	1	2	1	0	1	2	2	1	4	3	5	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	208	10	1	4	2	16	12	19	14	17	13	3	7	15	14	7	2	7	2	10	2	3	2	3	5	1	4	4	2	3	2	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	37	1	1	3	0	0	3	2	4	0	1	2	0	0	0	1	1	0	0	0	0	2	0	0	1	2	0	5	2	1	5	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	4699	102	171	320	280	533	427	435	384	411	301	213	90	42	16	240	186	207	24	50	5	30	3	12	22	33	16	33	12	15	79	7					
		27.45%	24.70%	30.00%	29.60%	27.16%	34.75%	31.65%	32.81%	31.19%	32.96%	31.58%	31.51%	19.96%	18.26%	21.62%	25.24%	21.28%	22.95%	18.60%	15.97%	9.80%	15.87%	6.82%	10.53%	25.29%	14.54%	9.30%	18.44%	13.79%	18.29%	15.55%	17.07%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2787	95	100	174	190	199	182	189	195	179	156	101	114	61	16	134	147	117	30	50	23	37	7	21	13	44	35	35	16	11	103	13					
		16.28%	23.00%	17.54%	16.10%	18.43%	12.97%	13.49%	14.25%	15.84%	14.35%	16.37%	14.94%	25.28%	26.52%	21.62%	14.09%	16.82%	12.97%	23.26%	15.97%	45.10%	19.58%	15.91%	18.42%	14.94%	19.38%	20.35%	19.55%	18.39%	13.41%	20.28%	31.71%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	156	2	7	7	11	9	16	20	10	11	4	7	6	1	3	8	5	8	3	4	0	3	1	0	2	0	0	2	1	0	5	0					
		0.91%	0.48%	1.23%	0.65%	1.07%	0.59%	1.19%	1.51%	0.81%	0.88%	0.42%	1.04%	1.33%	0.43%	4.05%	0.84%	0.57%	0.89%	2.33%	1.28%	0.00%	1.59%	2.27%	0.00%	2.30%	0.00%	0.00%	1.12%	1.15%	0.00%	0.98%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3075	60	120	184	141	259	245	228	242	248	166	130	60	39	11	184	170	211	22	38	4	27	8	28	11	26	25	25	26	17	114	6					
		17.97%	14.53%	21.05%	17.02%	13.68%	16.88%	18.16%	17.19%	19.66%	19.89%	17.42%	19.23%	13.30%	16.96%	14.86%	19.35%	19.45%	23.39%	17.05%	12.14%	7.84%	14.29%	18.18%	24.56%	12.64%	11.45%	14.53%	13.97%	29.89%	20.73%	22.44%	14.63%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	547	7	19	47	38	44	41	54	42	49	40	26	22	11	1	23	27	28	1	8	0	2	0	0	1	0	8	1	1	3	2	1					
		3.20%	1.69%	3.33%	4.35%	3.69%	2.87%	3.04%	4.07%	3.41%	3.93%	4.20%	3.85%	4.88%	4.78%	1.35%	2.42%	3.09%	3.10%	0.78%	2.56%	0.00%	1.06%	0.00%	0.00%	1.15%	0.00%	4.65%	0.56%	1.15%	3.66%	0.39%	2.44%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5332	129	140	297	344	452	392	347	323	315	254	180	138	74	25	345	307	307	45	150	19	81	24	48	36	122	85	83	28	35	194	13					
		31.15%	31.23%	24.56%	27.47%	33.37%	29.47%	29.06%	26.17%	26.24%	25.26%	26.65%	26.63%	30.60%	32.17%	33.78%	36.28%	35.13%	34.04%	34.88%	47.92%	37.25%	42.86%	54.55%	42.11%	41.38%	53.74%	49.42%	46.37%	32.18%	42.68%	38.19%	31.71%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	138	6	5	11	6	15	8	15	10	11	5	3	4	0	0	5	7	6	2	3	0	5	1	2	1	1	2	0	1	1	2	0					
		0.81%	1.45%	0.88%	1.02%	0.58%	0.98%	0.59%	1.13%	0.81%	0.88%	0.52%	0.44%	0.89%	0.00%	0.00%	0.53%	0.80%	0.67%	1.55%	0.96%	0.00%	2.65%	2.27%	1.75%	1.15%	0.44%	1.16%	0.00%	1.15%	1.22%	0.39%	0.00%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
