Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																														
Дата голосования: 02.12.2007																																														
																																														
Наименование Избирательной комиссии:    Сегежская																																														
																																														
Сводная таблица результатов выборов																																														
																																														
		Сумма	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	487	5	10	15	15	15	10	10	20	15	15	15	15	15	15	5	15	5	5	20	15	20	15	15	5	5	10	15	5	15	5	10	10	10	15	47	10	5	10	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	194	0	4	14	13	6	7	2	9	2	3	4	1	6	8	2	2	3	0	16	3	4	5	6	2	4	2	0	3	8	0	0	0	2	7	44	0	1	1	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	123	1	3	5	5	5	5	1	7	4	4	2	5	4	4	1	2	4	1	2	2	4	4	2	1	7	6	2	1	1	0	0	6	0	3	9	1	4	5	0					
14	Число погашенных неиспользованных открепительных удостоверений	293	5	6	1	2	9	3	8	11	13	12	11	14	9	7	3	13	2	5	4	12	16	10	9	3	1	8	15	2	7	5	10	10	8	8	3	10	4	9	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	13	0	1	1	0	2	0	0	1	1	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																														
18	1.Политическая партия «Аграрная партия России»	336	3	10	17	21	22	27	12	48	12	9	16	20	29	16	5	12	2	0	0	2	6	4	7	4	12	1	5	0	2	5	2	0	1	1	0	0	1	2	0					
		1.73%	0.65%	1.59%	1.37%	1.70%	1.96%	1.91%	2.02%	3.17%	1.77%	1.71%	2.27%	2.98%	2.62%	2.20%	2.67%	2.67%	0.98%	0.00%	0.00%	0.37%	1.22%	0.87%	1.29%	0.81%	2.08%	0.68%	1.26%	0.00%	0.90%	8.62%	1.30%	0.00%	0.31%	0.67%	0.00%	0.00%	1.03%	0.35%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	192	2	10	13	13	10	24	4	12	11	11	8	4	9	7	4	8	2	3	0	5	6	1	3	4	5	1	3	2	0	0	1	0	1	2	3	0	0	0	0					
		0.99%	0.43%	1.59%	1.05%	1.06%	0.89%	1.70%	0.67%	0.79%	1.62%	2.10%	1.14%	0.60%	0.81%	0.96%	2.14%	1.78%	0.98%	3.23%	0.00%	0.93%	1.22%	0.22%	0.55%	0.81%	0.87%	0.68%	0.76%	2.41%	0.00%	0.00%	0.65%	0.00%	0.31%	1.33%	1.50%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	21	1	0	0	1	1	1	1	2	0	0	1	1	5	1	0	2	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
		0.11%	0.22%	0.00%	0.00%	0.08%	0.09%	0.07%	0.17%	0.13%	0.00%	0.00%	0.14%	0.15%	0.45%	0.14%	0.00%	0.44%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.50%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1985	41	67	124	89	116	140	62	143	64	44	72	71	116	83	17	33	15	9	10	71	48	42	84	78	82	16	49	13	18	2	19	14	27	5	12	2	14	69	4					
		10.23%	8.86%	10.67%	9.97%	7.22%	10.34%	9.89%	10.46%	9.43%	9.45%	8.38%	10.23%	10.57%	10.49%	11.40%	9.09%	7.33%	7.35%	9.68%	8.33%	13.20%	9.78%	9.17%	15.50%	15.76%	14.24%	10.88%	12.37%	15.66%	8.11%	3.45%	12.34%	12.50%	8.28%	3.33%	6.00%	5.26%	14.43%	11.98%	5.71%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	117	2	4	10	8	6	6	5	12	0	5	3	6	6	0	2	5	2	0	0	3	3	7	2	2	4	2	6	0	0	0	0	0	3	0	0	0	0	3	0					
		0.60%	0.43%	0.64%	0.80%	0.65%	0.53%	0.42%	0.84%	0.79%	0.00%	0.95%	0.43%	0.89%	0.54%	0.00%	1.07%	1.11%	0.98%	0.00%	0.00%	0.56%	0.61%	1.53%	0.37%	0.40%	0.69%	1.36%	1.52%	0.00%	0.00%	0.00%	0.00%	0.00%	0.92%	0.00%	0.00%	0.00%	0.00%	0.52%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	60	2	2	4	5	2	10	2	4	1	1	4	3	1	2	0	2	2	0	1	4	1	1	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	2	0					
		0.31%	0.43%	0.32%	0.32%	0.41%	0.18%	0.71%	0.34%	0.26%	0.15%	0.19%	0.57%	0.45%	0.09%	0.27%	0.00%	0.44%	0.98%	0.00%	0.83%	0.74%	0.20%	0.22%	0.18%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	1.72%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2092	55	64	146	145	114	179	59	165	75	65	68	63	132	68	24	101	31	5	10	59	47	44	40	41	50	16	41	12	8	6	11	9	28	17	16	1	6	54	17					
		10.78%	11.88%	10.19%	11.74%	11.77%	10.16%	12.65%	9.95%	10.88%	11.08%	12.38%	9.66%	9.38%	11.93%	9.34%	12.83%	22.44%	15.20%	5.38%	8.33%	10.97%	9.57%	9.61%	7.38%	8.28%	8.68%	10.88%	10.35%	14.46%	3.60%	10.34%	7.14%	8.04%	8.59%	11.33%	8.00%	2.63%	6.19%	9.38%	24.29%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2137	32	67	128	140	132	184	58	162	91	86	88	101	143	82	22	27	23	6	9	66	69	50	58	54	60	5	27	2	21	6	7	3	22	7	9	4	8	73	5					
		11.01%	6.91%	10.67%	10.29%	11.36%	11.76%	13.00%	9.78%	10.69%	13.44%	16.38%	12.50%	15.03%	12.93%	11.26%	11.76%	6.00%	11.27%	6.45%	7.50%	12.27%	14.05%	10.92%	10.70%	10.91%	10.42%	3.40%	6.82%	2.41%	9.46%	10.34%	4.55%	2.68%	6.75%	4.67%	4.50%	10.53%	8.25%	12.67%	7.14%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	194	7	9	11	8	15	11	6	33	4	7	11	2	14	7	3	9	1	2	1	3	1	1	4	1	4	1	2	0	1	0	1	1	2	0	2	0	1	8	0					
		0.99%	1.51%	1.43%	0.88%	0.65%	1.34%	0.78%	1.01%	2.18%	0.59%	1.33%	1.56%	0.30%	1.27%	0.96%	1.60%	2.00%	0.49%	2.15%	0.83%	0.56%	0.20%	0.22%	0.74%	0.20%	0.69%	0.68%	0.51%	0.00%	0.45%	0.00%	0.65%	0.89%	0.61%	0.00%	1.00%	0.00%	1.03%	1.39%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	11436	300	361	711	761	652	765	359	858	386	266	394	371	595	436	106	232	120	67	87	298	280	300	323	293	345	105	239	53	163	33	102	82	237	112	151	31	64	355	43					
		58.92%	64.79%	57.48%	57.15%	61.77%	58.11%	54.06%	60.54%	56.60%	57.02%	50.67%	55.97%	55.21%	53.80%	59.89%	56.68%	51.56%	58.82%	72.04%	72.50%	55.39%	57.03%	65.50%	59.59%	59.19%	59.90%	71.43%	60.35%	63.86%	73.42%	56.90%	66.23%	73.21%	72.70%	74.67%	75.50%	81.58%	65.98%	61.63%	61.43%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	616	12	28	56	31	43	51	25	61	27	25	23	27	31	18	2	12	4	0	1	19	23	7	8	14	9	0	17	1	9	3	8	1	2	5	5	0	1	7	0					
		3.17%	2.59%	4.46%	4.50%	2.52%	3.83%	3.60%	4.22%	4.02%	3.99%	4.76%	3.27%	4.02%	2.80%	2.47%	1.07%	2.67%	1.96%	0.00%	0.83%	3.53%	4.68%	1.53%	1.48%	2.83%	1.56%	0.00%	4.29%	1.20%	4.05%	5.17%	5.19%	0.89%	0.61%	3.33%	2.50%	0.00%	1.03%	1.22%	0.00%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
