10	Число действительных избирательных бюллетеней	7385	159	599	601	189	270	286	343	462	370	137	204	617	209	437	369	147	499	211	112	116	103	571	374									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																		
13	Бабурин Сергей Николаевич	63	0	8	11	2	4	0	1	6	7	0	1	4	1	2	1	2	3	1	0	3	0	3	3									
		0.85%	0.00%	1.33%	1.80%	1.06%	1.47%	0.00%	0.29%	1.29%	1.89%	0.00%	0.49%	0.64%	0.47%	0.46%	0.27%	1.35%	0.59%	0.47%	0.00%	2.54%	0.00%	0.52%	0.80%									
14	Грудинин Павел Николаевич	955	8	102	91	31	26	37	42	72	49	10	17	126	21	39	44	23	72	19	13	9	5	63	36									
		12.83%	4.97%	16.94%	14.92%	16.40%	9.52%	12.76%	12.14%	15.48%	13.21%	7.30%	8.33%	20.29%	9.95%	8.88%	11.86%	15.54%	14.06%	9.00%	11.61%	7.63%	4.81%	10.92%	9.63%									
15	Жириновский Владимир Вольфович	805	9	61	79	18	41	39	35	56	46	12	15	81	16	31	46	18	53	26	11	17	12	54	29									
		10.81%	5.59%	10.13%	12.95%	9.52%	15.02%	13.45%	10.12%	12.04%	12.40%	8.76%	7.35%	13.04%	7.58%	7.06%	12.40%	12.16%	10.35%	12.32%	9.82%	14.41%	11.54%	9.36%	7.75%									
16	Путин Владимир Владимирович	5359	139	404	400	132	191	202	257	309	255	112	169	395	170	356	265	94	352	161	87	86	85	440	298									
		71.97%	86.34%	67.11%	65.57%	69.84%	69.96%	69.66%	74.28%	66.45%	68.73%	81.75%	82.84%	63.61%	80.57%	81.09%	71.43%	63.51%	68.75%	76.30%	77.68%	72.88%	81.73%	76.26%	79.68%									
17	Собчак Ксения Анатольевна	66	2	5	13	3	1	6	2	3	4	1	1	0	0	6	4	4	4	1	0	0	0	3	3									
		0.89%	1.24%	0.83%	2.13%	1.59%	0.37%	2.07%	0.58%	0.65%	1.08%	0.73%	0.49%	0.00%	0.00%	1.37%	1.08%	2.70%	0.78%	0.47%	0.00%	0.00%	0.00%	0.52%	0.80%									
18	Сурайкин Максим Александрович	63	0	7	1	2	2	2	5	8	2	2	1	6	1	2	1	4	8	2	0	1	1	3	2									
		0.85%	0.00%	1.16%	0.16%	1.06%	0.73%	0.69%	1.45%	1.72%	0.54%	1.46%	0.49%	0.97%	0.47%	0.46%	0.27%	2.70%	1.56%	0.95%	0.00%	0.85%	0.96%	0.52%	0.53%									
19	Титов Борис Юрьевич	47	1	8	4	1	2	0	1	4	5	0	0	3	0	1	6	0	4	0	1	0	0	4	2									
		0.63%	0.62%	1.33%	0.66%	0.53%	0.73%	0.00%	0.29%	0.86%	1.35%	0.00%	0.00%	0.48%	0.00%	0.23%	1.62%	0.00%	0.78%	0.00%	0.89%	0.00%	0.00%	0.69%	0.53%									
20	Явлинский Григорий Алексеевич	27	0	4	2	0	3	0	0	4	2	0	0	2	0	0	2	2	3	1	0	0	0	1	1									
		0.36%	0.00%	0.66%	0.33%	0.00%	1.10%	0.00%	0.00%	0.86%	0.54%	0.00%	0.00%	0.32%	0.00%	0.00%	0.54%	1.35%	0.59%	0.47%	0.00%	0.00%	0.00%	0.17%	0.27%									
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
