7	Число избирательных бюллетеней в переносных ящиках для голосования	1025	12	12	9	12	16	10	26	0	8	20	18	14	14	12	17	26	17	26	22	23	6	18	25	12	1	11	10	12	10	7	11	15	12	14	17	11	10	18	6	5	17	4	37	9	11	18	10	13	15	8	5	17	15	9	11	14	16	12	11	16	11	18	11	25	20	0	91	23	13									
8	Число бюллетеней в стационарных ящиках для голосования	66078	1283	1064	787	1259	913	910	782	460	913	782	734	768	873	668	881	1245	1328	878	898	1034	811	1142	965	1217	263	774	771	848	1067	949	1075	1083	1172	1311	1208	1413	1092	1134	1330	1268	852	1140	1076	914	1048	984	807	1145	881	1097	754	1150	1137	1120	1140	1262	948	1231	1257	1356	153	499	455	924	1146	168	216	705	1160									
9	Число недействительных избирательных бюллетеней	877	13	18	11	6	10	16	12	6	8	20	10	6	13	11	13	15	17	13	12	18	8	11	10	15	3	11	11	18	12	7	13	10	22	15	13	29	9	9	18	27	11	17	23	14	7	16	17	12	15	19	10	13	10	16	11	12	19	11	11	23	1	6	8	13	18	0	1	11	13									
10	Число действительных избирательных бюллетеней	66226	1282	1058	785	1265	919	904	796	454	913	782	742	776	874	669	885	1256	1328	891	908	1039	809	1149	980	1214	261	774	770	842	1065	949	1073	1088	1162	1310	1212	1395	1093	1143	1318	1246	858	1127	1090	909	1052	986	800	1146	881	1086	749	1154	1142	1113	1140	1264	945	1232	1257	1349	163	511	458	936	1148	168	306	717	1160									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																
13	Бабурин Сергей Николаевич	590	13	11	8	8	10	3	8	2	10	5	9	7	7	3	6	15	14	13	7	9	8	12	11	12	1	4	3	5	14	8	11	13	8	14	16	10	9	9	14	8	8	6	16	8	12	12	2	9	7	5	4	5	9	5	11	13	10	12	11	16	1	6	3	6	6	0	9	5	15									
		0.88%	1.00%	1.02%	1.01%	0.63%	1.08%	0.33%	0.99%	0.43%	1.09%	0.62%	1.20%	0.90%	0.79%	0.44%	0.67%	1.18%	1.04%	1.44%	0.76%	0.85%	0.98%	1.03%	1.11%	0.98%	0.38%	0.51%	0.38%	0.58%	1.30%	0.84%	1.01%	1.18%	0.68%	1.06%	1.31%	0.70%	0.82%	0.78%	1.05%	0.63%	0.92%	0.52%	1.44%	0.87%	1.13%	1.20%	0.24%	0.78%	0.78%	0.45%	0.53%	0.43%	0.78%	0.44%	0.96%	1.02%	1.04%	0.97%	0.87%	1.17%	0.61%	1.16%	0.64%	0.63%	0.51%	0.00%	2.93%	0.69%	1.28%									
14	Грудинин Павел Николаевич	6939	173	103	82	134	109	60	75	21	111	92	78	100	76	74	98	120	143	93	76	108	98	147	97	190	24	89	73	90	109	91	92	96	115	152	102	132	108	131	147	147	80	121	92	83	109	99	77	136	97	79	86	131	123	117	106	152	108	133	110	150	13	56	53	113	124	23	14	76	122									
		10.34%	13.36%	9.57%	10.30%	10.54%	11.73%	6.52%	9.28%	4.57%	12.05%	11.47%	10.37%	12.79%	8.57%	10.88%	10.91%	9.44%	10.63%	10.29%	8.26%	10.22%	11.99%	12.67%	9.80%	15.46%	9.09%	11.34%	9.35%	10.47%	10.12%	9.52%	8.47%	8.74%	9.71%	11.47%	8.33%	9.27%	9.80%	11.37%	11.00%	11.55%	9.21%	10.58%	8.27%	8.99%	10.29%	9.88%	9.42%	11.74%	10.83%	7.15%	11.33%	11.23%	10.68%	10.36%	9.21%	11.91%	11.20%	10.70%	8.68%	10.93%	7.93%	10.83%	11.37%	11.91%	10.63%	13.69%	4.56%	10.44%	10.40%									
15	Жириновский Владимир Вольфович	3668	81	44	42	59	48	64	26	19	55	38	29	33	38	28	52	51	51	31	43	49	44	49	47	58	12	55	75	62	60	61	69	61	77	58	66	73	68	60	68	99	52	62	76	49	65	56	47	67	64	66	40	63	70	70	71	51	53	65	69	105	14	40	27	58	58	10	19	19	59									
		5.47%	6.25%	4.09%	5.28%	4.64%	5.17%	6.96%	3.22%	4.13%	5.97%	4.74%	3.86%	4.22%	4.28%	4.12%	5.79%	4.01%	3.79%	3.43%	4.67%	4.64%	5.39%	4.22%	4.75%	4.72%	4.55%	7.01%	9.60%	7.21%	5.57%	6.38%	6.35%	5.56%	6.50%	4.38%	5.39%	5.13%	6.17%	5.21%	5.09%	7.78%	5.98%	5.42%	6.83%	5.31%	6.14%	5.59%	5.75%	5.79%	7.14%	5.97%	5.27%	5.40%	6.08%	6.20%	6.17%	3.99%	5.50%	5.23%	5.44%	7.65%	8.54%	7.74%	5.79%	6.11%	4.97%	5.95%	6.19%	2.61%	5.03%									
16	Путин Владимир Владимирович	50138	939	832	598	962	696	723	589	394	675	554	531	548	630	483	624	864	954	647	713	774	569	863	732	807	203	582	581	642	807	721	835	864	894	988	955	1094	850	850	982	900	676	859	845	705	809	754	629	860	663	875	568	887	887	856	895	985	726	950	986	1022	127	383	353	715	897	124	248	534	871									
		74.72%	72.51%	77.32%	75.13%	75.69%	74.92%	78.59%	72.90%	85.65%	73.29%	69.08%	70.61%	70.08%	71.03%	71.03%	69.49%	67.98%	70.93%	71.57%	77.50%	73.23%	69.65%	74.40%	73.94%	65.66%	76.89%	74.14%	74.39%	74.65%	74.93%	75.42%	76.89%	78.69%	75.51%	74.57%	77.96%	76.83%	77.13%	73.78%	73.50%	70.70%	77.79%	75.09%	75.92%	76.38%	76.39%	75.25%	76.99%	74.27%	73.99%	79.19%	74.84%	76.01%	76.99%	75.82%	77.76%	77.19%	75.31%	76.43%	77.76%	74.49%	77.44%	74.08%	75.75%	75.34%	76.93%	73.81%	80.78%	73.35%	74.25%									
17	Собчак Ксения Анатольевна	2141	30	26	19	42	23	22	50	8	29	43	35	29	57	35	39	89	79	43	29	45	38	40	45	71	11	24	18	15	34	30	28	20	28	38	32	35	25	39	39	66	13	34	25	40	17	26	22	32	20	25	26	29	23	24	34	34	17	37	45	21	3	10	4	22	27	6	10	32	35									
		3.19%	2.32%	2.42%	2.39%	3.30%	2.48%	2.39%	6.19%	1.74%	3.15%	5.36%	4.65%	3.71%	6.43%	5.15%	4.34%	7.00%	5.87%	4.76%	3.15%	4.26%	4.65%	3.45%	4.55%	5.78%	4.17%	3.06%	2.30%	1.74%	3.16%	3.14%	2.58%	1.82%	2.36%	2.87%	2.61%	2.46%	2.27%	3.39%	2.92%	5.18%	1.50%	2.97%	2.25%	4.33%	1.61%	2.59%	2.69%	2.76%	2.23%	2.26%	3.43%	2.49%	1.99%	2.13%	2.95%	2.66%	1.76%	2.98%	3.55%	1.53%	1.83%	1.93%	0.86%	2.32%	2.32%	3.57%	3.26%	4.40%	2.98%									
18	Сурайкин Максим Александрович	443	11	4	7	8	9	5	8	1	3	11	5	8	6	3	8	5	6	5	5	6	8	5	10	9	2	4	0	7	11	4	10	5	4	8	10	9	8	3	9	4	4	12	6	4	2	9	5	10	6	6	5	15	7	5	7	5	13	5	5	13	2	1	6	6	5	1	3	11	10									
		0.66%	0.85%	0.37%	0.88%	0.63%	0.97%	0.54%	0.99%	0.22%	0.33%	1.37%	0.66%	1.02%	0.68%	0.44%	0.89%	0.39%	0.45%	0.55%	0.54%	0.57%	0.98%	0.43%	1.01%	0.73%	0.76%	0.51%	0.00%	0.81%	1.02%	0.42%	0.92%	0.46%	0.34%	0.60%	0.82%	0.63%	0.73%	0.26%	0.67%	0.31%	0.46%	1.05%	0.54%	0.43%	0.19%	0.90%	0.61%	0.86%	0.67%	0.54%	0.66%	1.29%	0.61%	0.44%	0.61%	0.39%	1.35%	0.40%	0.39%	0.95%	1.22%	0.19%	1.29%	0.63%	0.43%	0.60%	0.98%	1.51%	0.85%									
19	Титов Борис Юрьевич	807	8	9	14	23	12	8	10	1	14	14	18	13	19	16	15	30	37	16	13	20	14	9	15	19	1	7	7	12	9	13	7	7	11	13	11	13	11	15	24	7	10	11	18	8	12	10	4	12	6	12	6	5	8	20	5	13	6	14	14	11	1	6	7	5	13	1	1	12	21									
		1.20%	0.62%	0.84%	1.76%	1.81%	1.29%	0.87%	1.24%	0.22%	1.52%	1.75%	2.39%	1.66%	2.14%	2.35%	1.67%	2.36%	2.75%	1.77%	1.41%	1.89%	1.71%	0.78%	1.52%	1.55%	0.38%	0.89%	0.90%	1.40%	0.84%	1.36%	0.64%	0.64%	0.93%	0.98%	0.90%	0.91%	0.99%	1.30%	1.80%	0.55%	1.15%	0.96%	1.62%	0.87%	1.13%	0.99%	0.49%	1.04%	0.67%	1.09%	0.79%	0.43%	0.69%	1.77%	0.43%	1.02%	0.62%	1.13%	1.10%	0.80%	0.61%	1.16%	1.50%	0.53%	1.11%	0.60%	0.33%	1.65%	1.79%									
20	Явлинский Григорий Алексеевич	1500	27	29	15	29	12	19	30	8	16	25	37	38	41	27	43	82	44	43	22	28	30	24	23	48	7	9	13	9	21	21	21	22	25	39	20	29	14	36	35	15	15	22	12	12	26	20	14	20	18	18	14	19	15	16	11	11	12	16	17	11	2	9	5	11	18	3	2	28	27									
		2.24%	2.08%	2.70%	1.88%	2.28%	1.29%	2.07%	3.71%	1.74%	1.74%	3.12%	4.92%	4.86%	4.62%	3.97%	4.79%	6.45%	3.27%	4.76%	2.39%	2.65%	3.67%	2.07%	2.32%	3.91%	2.65%	1.15%	1.66%	1.05%	1.95%	2.20%	1.93%	2.00%	2.11%	2.94%	1.63%	2.04%	1.27%	3.13%	2.62%	1.18%	1.73%	1.92%	1.08%	1.30%	2.46%	1.99%	1.71%	1.73%	2.01%	1.63%	1.84%	1.63%	1.30%	1.42%	0.96%	0.86%	1.24%	1.29%	1.34%	0.80%	1.22%	1.74%	1.07%	1.16%	1.54%	1.79%	0.65%	3.85%	2.30%									
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
